tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60369.55644680001,2615556443115015012,2,2615556443115,19.153059,1,2615,0.20726739,17.851328,16.35178,17.7075,0.102594644,0.022420414,0.025781337,0.1154,309.4689465,13.6684351,0.88857144,t17_f5_c3,0.9999993,17.5777,0.1312,1589120231,True,True,False,23.12.x,0.0,ZTF19abcenja
ztf,60369.55692130001,2615556923115015015,2,2615556923115,18.932398,1,2615,0.19860688,17.915125,16.367462,17.9673,0.064767204,0.008699194,0.015570055,0.1629,309.4690312,13.6684643,0.8914286,t17_f5_c3,0.9999955,17.749,0.1708,1589120231,True,True,False,23.12.x,0.0,ZTF19abcenja
ztf,60727.55995369982,2973559953115015012,2,2973559953115,18.757267,1,2973,0.20845418,17.790703,16.336224,17.6373,0.117221855,0.02802508,0.030705554,0.112,309.4690622,13.6684374,0.76857144,t17_f5_c3,0.9999999,17.5988,0.1383,1589120231,True,True,False,26.0.1,0.0,ZTF19abcenja
ztf,60727.560428199824,2973560423115015017,2,2973560423115,18.749697,1,2973,0.2282639,18.066196,16.401907,17.9696,0.13074179,0.02488402,0.02822921,0.158,309.46907,13.6684302,0.7657143,t17_f5_c3,0.999948,17.785,0.1707,1589120231,True,True,False,26.0.1,0.0,ZTF19abcenja
ztf,60727.560902799945,2973560903115015020,2,2973560903115,18.667933,1,2973,0.23003232,17.978043,16.382257,17.7084,0.09765949,0.01825028,0.022459533,0.1284,309.4690581,13.6683745,0.83428574,t17_f5_c3,0.9998759,17.5688,0.1446,1589120231,True,True,False,26.0.1,0.0,ZTF19abcenja
ztf,60743.53357640002,2989533573115015016,2,2989533573115,19.585207,1,2989,0.23081028,17.789932,16.336021,17.7827,0.07644288,0.015620605,0.02003424,0.0557,309.4690717,13.6684172,0.8642857,t17_f5_c3,0.9999989,17.8248,0.0728,1589120231,True,True,False,26.0.1,0.0,ZTF19abcenja
ztf,60743.53723380016,2989537233115015006,2,2989537233115,19.430597,1,2989,0.48253676,17.781666,16.333849,17.7581,0.07620242,0.01570392,0.020083627,0.0566,309.4691424,13.6683946,0.74285716,t17_f5_c3,0.9998946,17.6726,0.066,1589120231,True,True,False,26.0.1,0.0,ZTF19abcenja
ztf,60743.541828699876,2989541823115015018,2,2989541823115,19.50442,1,2989,0.061020795,17.632322,16.292452,17.728,0.08728833,0.02237069,0.025410213,0.0605,309.4690153,13.6684005,0.86,t17_f5_c3,0.99999833,17.6674,0.0724,1589120231,True,True,False,26.0.1,0.0,ZTF19abcenja
ztf,60744.534942099825,2990534943115015011,2,2990534943115,19.984848,1,2990,0.3328021,19.195507,16.565168,19.3006,0.15945664,100.0,0.014141877,0.2134,309.4691024,13.6684194,0.85714287,t17_f5_c3,0.99992776,19.241,0.2552,1589120231,True,True,False,26.0.1,0.0,ZTF19abcenja
ztf,60744.53938659979,2990539383115015016,2,2990539383115,19.679764,1,2990,0.33089817,18.893513,16.53472,18.7024,0.16528817,0.011289084,0.018824559,0.1408,309.4689451,13.6684916,0.82857144,t17_f5_c3,0.9997311,18.7534,0.187,1589120231,True,True,False,26.0.1,0.0,ZTF19abcenja
ztf,61099.551909700036,3345551903115015010,2,3345551903115,19.433613,1,3345,0.22756879,18.222012,16.433708,17.9137,0.09014012,0.010632135,0.01736189,0.0993,309.4689381,13.6684216,0.85,t17_f5_c3,0.9999857,17.8292,0.1172,1589120231,True,True,False,27.5.7a32.dev1,0.0,ZTF19abcenja
ztf,61099.555914400145,3345555913115015010,2,3345555913115,18.915604,1,3345,0.16848427,18.617706,16.499535,18.3732,0.15311505,0.016155973,0.021764535,0.2317,309.4690386,13.6684529,0.8257143,t17_f5_c3,0.999995,18.5774,0.3585,1589120231,True,True,False,27.5.7a32.dev1,0.0,ZTF19abcenja
ztf,61100.550775500014,3346550773115015022,2,3346550773115,19.363642,1,3346,0.18912031,17.732159,16.320581,17.5903,0.068707876,0.014056888,0.018722996,0.0758,309.4689754,13.6683739,0.9128571,t17_f5_c3,0.99999976,17.5318,0.0916,1589120231,True,True,False,27.5.7a32.dev1,0.0,ZTF19abcenja
ztf,61100.55437499983,3346554373115015009,2,3346554373115,19.026754,1,3346,0.07935352,17.760075,16.328117,17.5973,0.07200577,0.014687816,0.019256806,0.1008,309.4690174,13.6684349,0.8971428,t17_f5_c3,0.9999999,17.5356,0.1218,1589120231,True,True,False,27.5.7a32.dev1,0.0,ZTF19abcenja
ztf,61101.54947920004,3347549473115015025,2,3347549473115,18.746609,1,3347,0.24270117,18.080751,16.405033,18.1649,0.11610931,0.020897444,0.024807319,0.1838,309.469054,13.6684676,0.8371429,t17_f5_c3,0.99997735,18.2525,0.2551,1589120231,True,True,False,27.5.7a32.dev1,0.0,ZTF19abcenja
ztf,61101.55307869986,3347553073115015012,2,3347553073115,18.506077,1,3347,0.22862573,17.999182,16.387083,18.0424,0.1273548,0.025681714,0.028852005,0.1992,309.4689681,13.6683654,0.77428573,t17_f5_c3,0.9998565,18.216,0.2995,1589120231,True,True,False,27.5.7a32.dev1,0.0,ZTF19abcenja
