tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60319.27444439987,2565274445015015014,2,2565274445015,20.201,1,2565,2.89577,19.412,19.6297,0.105959,0.2175,90.6720232,21.020479,0.882857,t17_f5_c3,19.5088,0.2495,False,False,True,23.12.x,0.0,2.565276335015015e+18,,,,,,ZTF24aabizom
ztf,60319.27491899999,2565274915015015019,2,2565274915015,20.3544,1,2565,2.57813,19.3585,19.4253,0.127154,0.1608,90.671933,21.0205133,0.861429,t17_f5_c3,19.2743,0.1791,False,False,True,23.12.x,0.0,2.565276795015015e+18,,,,,,ZTF24aabizom
ztf,60319.275381899904,2565275385015015024,2,2565275385015,20.209,1,2565,2.13259,19.4216,19.418,0.137662,0.1717,90.6717919,21.0205009,0.708571,t17_f5_c3,19.3519,0.2069,False,False,True,23.12.x,0.0,2.565276795015015e+18,,,,,,ZTF24aabizom
ztf,60319.27633100003,2565276335015015014,2,2565276335015,20.201342,1,2565,1.5617124,19.49978,19.5515,0.12413403,0.1941,90.6716172,21.0205109,0.82285714,t17_f5_c3,19.4647,0.2297,True,False,True,23.12.x,0.0,,0.99999535,562120250.0,,,,ZTF24aabizom
ztf,60319.27679400006,2565276795015015020,2,2565276795015,20.191437,1,2565,1.2389569,19.547026,19.5287,0.14109366,0.1863,90.6715328,21.0205628,0.64857143,t17_f5_c3,19.5579,0.2452,True,True,False,23.12.x,0.0,,0.9989859,562120250.0,19.471357,0.1305913,0.13159525,ZTF24aabizom
ztf,60319.27726850007,2565277265015015018,2,2565277265015,20.150642,1,2565,0.9358178,19.534828,19.9527,0.145473,0.2979,90.6714231,21.0205361,0.80142856,t17_f5_c3,19.9292,0.3739,True,True,False,23.12.x,0.0,,0.9999922,562120250.0,19.459976,0.13482939,0.1357819,ZTF24aabizom
ztf,60319.27774310019,2565277745015015016,2,2565277745015,20.115934,1,2565,0.85051686,19.412046,19.132,0.13355681,0.1389,90.6713613,21.0204956,0.61285716,t17_f5_c3,19.134,0.1782,True,True,False,23.12.x,0.0,,0.99993753,562120250.0,19.344957,0.12472062,0.12555388,ZTF24aabizom
ztf,60319.27821760019,2565278215015015018,2,2565278215015,20.1161,1,2565,0.572753,19.3864,19.3265,0.125172,0.1635,90.6712473,21.0205128,0.788571,t17_f5_c3,19.3408,0.2123,False,True,False,23.12.x,0.0,2.565279155015015e+18,,,19.32083,0.11698685,0.117836334,ZTF24aabizom
ztf,60319.278680600226,2565278685015015019,2,2565278685015,20.0335,1,2565,0.453748,19.5152,19.3593,0.16576,0.183,90.6711708,21.0205303,0.655714,t17_f5_c3,19.3225,0.2267,False,True,False,23.12.x,0.0,2.565279155015015e+18,,,19.441645,0.15409581,0.1549023,ZTF24aabizom
ztf,60319.27915510023,2565279155015015018,2,2565279155015,20.172037,1,2565,0.5693637,19.51107,19.3504,0.1357363,0.1605,90.6710863,21.0205199,0.67142856,t17_f5_c3,19.3695,0.209,True,True,False,23.12.x,0.0,,0.99998105,562120250.0,19.437786,0.1258979,0.12687677,ZTF24aabizom
