tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59167.36888890015,1413368880515010008,1,1413368880515,19.257107,-1,1413,1.8786898,17.260633,17.6547,0.09372762,0.0525,352.9752464,45.442092,0.55142856,t17_f5_c3,0.80932564,17.5721,0.0562,772120105.0,True,False,True,bulk_1.0.0,0.0,0.0,,,,ZTF20acqmget
ztf,59690.48481479986,1936484810515015004,2,1936484810515,19.1919,1,1936,0.295186,14.5624,14.5131,0.028982,0.0068,352.9745446,45.4421225,0.807143,t17_f5_c3,,14.4994,0.0075,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.6535845,100.0,0.004995767,ZTF20acqmget
ztf,59690.48726850003,1936487260515015000,2,1936487260515,19.1177,1,1936,0.356637,14.4948,14.5833,0.033708,0.0072,352.9746152,45.4421512,0.764286,t17_f5_c3,,14.572,0.0079,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.641627,100.0,0.006115953,ZTF20acqmget
ztf,59690.489733799826,1936489730515015002,2,1936489730515,19.2625,1,1936,0.568424,14.4421,14.5729,0.052979,0.0072,352.9746985,45.4421383,0.76,t17_f5_c3,,14.5628,0.0079,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.631874,100.0,0.010000309,ZTF20acqmget
ztf,59690.4921875,1936492180515015001,2,1936492180515,19.3356,1,1936,0.35293,14.5184,14.5401,0.031724,0.0069,352.9745463,45.4421048,0.821429,t17_f5_c3,,14.5275,0.0075,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.645872,100.0,0.00565427,ZTF20acqmget
ztf,59690.494641200174,1936494640515015001,2,1936494640515,19.3997,1,1936,0.320562,14.5276,14.538,0.033807,0.007,352.9745685,45.4421253,0.762857,t17_f5_c3,,14.5347,0.0077,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.647506,100.0,0.005983686,ZTF20acqmget
ztf,59694.4841781999,1940484170515015001,2,1940484170515,19.3523,1,1940,0.60144,14.324,14.429,0.044933,0.0063,352.9747149,45.4422465,0.764286,t17_f5_c3,,14.4173,0.0067,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.608576,100.0,0.009255406,ZTF20acqmget
ztf,59694.48671300011,1940486710515015001,2,1940486710515,19.0775,1,1940,0.418543,14.3626,14.4342,0.054768,0.0063,352.9746196,45.4421222,0.64,t17_f5_c3,,14.4014,0.0066,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.616415,100.0,0.010966114,ZTF20acqmget
ztf,59694.4892477002,1940489240515015001,2,1940489240515,19.1684,1,1940,0.419951,14.3259,14.4184,0.036406,0.0062,352.9746469,45.4422279,0.641429,t17_f5_c3,,14.4016,0.0066,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.608967,100.0,0.0074885814,ZTF20acqmget
ztf,59698.47826390015,1944478260515015001,2,1944478260515,19.6215,1,1944,0.238962,14.3237,14.3767,0.019487,0.0053,352.9745381,45.4421388,0.628571,t17_f5_c3,,14.3362,0.0054,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.608514,100.0,0.0040148604,ZTF20acqmget
ztf,59698.480798599776,1944480790515015003,2,1944480790515,19.5654,1,1944,0.205005,14.2937,14.4088,0.026258,0.0054,352.9745506,45.4421571,0.561429,t17_f5_c3,,14.3389,0.0055,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.602264,100.0,0.00552952,ZTF20acqmget
ztf,59698.4833217999,1944483320515015000,2,1944483320515,19.6753,1,1944,0.562908,14.2936,14.3405,0.036637,0.0053,352.9746682,45.4421014,0.704286,t17_f5_c3,,14.3348,0.0055,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.602243,100.0,0.0077157356,ZTF20acqmget
ztf,59698.48585649999,1944485850515015001,2,1944485850515,19.7622,1,1944,0.254851,14.3304,14.3726,0.033047,0.0053,352.9745649,45.4421483,0.777143,t17_f5_c3,,14.3591,0.0055,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.609891,100.0,0.006775295,ZTF20acqmget
ztf,59698.48839120008,1944488390515015004,2,1944488390515,19.7485,1,1944,0.291609,14.302,14.3857,0.0329,0.0053,352.9745797,45.4421444,0.671429,t17_f5_c3,,14.3555,0.0055,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.604008,100.0,0.006886504,ZTF20acqmget
ztf,59700.47922449978,1946479220515015002,2,1946479220515,19.826,1,1946,0.433732,14.3345,14.4115,0.038587,0.0054,352.9746471,45.4421485,0.697143,t17_f5_c3,,14.3995,0.0057,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.61073,100.0,0.007887383,ZTF20acqmget
ztf,59700.48118059989,1946481180515015001,2,1946481180515,19.9379,1,1946,0.260573,14.2986,14.3681,0.049708,0.0053,352.9745456,45.4421375,0.707143,t17_f5_c3,,14.3571,0.0055,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.603294,100.0,0.010430476,ZTF20acqmget
ztf,59700.483148099855,1946483140515015000,2,1946483140515,19.9683,1,1946,0.248492,14.3321,14.3881,0.052701,0.0054,352.9745329,45.4421331,0.715714,t17_f5_c3,,14.3745,0.0056,,False,True,False,correction_1.0.6,0.0,1.947477970515015e+18,12.610239,100.0,0.010791318,ZTF20acqmget
