tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59249.51401619986,1495514010015015013,2,1495514010015,19.967054,1,1495,3.691133,19.745255,19.7456,0.1682178,0.2923,267.5137125,45.0060952,0.8542857,t17_f5_c3,0.99999917,19.671,0.3494,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59249.54484950006,1495544840015015012,1,1495544840015,20.241695,1,1495,2.4035287,19.667847,19.6604,0.15319732,0.218,267.5136576,45.0060218,0.86714286,t17_f5_c3,0.9999901,19.6477,0.2752,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59252.535439800005,1498535430015015014,1,1498535430015,20.668703,1,1498,2.3936987,19.531815,19.3929,0.11371477,0.1325,267.5136961,45.0060429,0.86,t17_f5_c3,0.99999976,19.1187,0.1311,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59258.52633100003,1504526330015015011,1,1504526330015,20.462141,1,1504,2.3431768,19.570925,19.5983,0.13734058,0.1676,267.513796,45.0060623,0.8742857,t17_f5_c3,1.0,19.5785,0.2092,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59263.49245369993,1509492450015015009,2,1509492450015,19.559555,1,1509,4.0656667,19.340263,19.3502,0.20584562,0.1881,267.5136418,45.0059563,0.31,t17_f5_c3,0.9990121,19.3806,0.2469,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59263.53885419993,1509538850015015015,1,1509538850015,20.116438,1,1509,2.2070699,19.642551,19.4612,0.1746966,0.1463,267.513631,45.0059621,0.27714285,t17_f5_c3,0.995783,19.2,0.1466,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59266.531354200095,1512531350015015002,2,1512531350015,19.668581,1,1512,3.964085,19.372957,19.5684,0.2130979,0.2087,267.5136641,45.0060254,0.28285715,t17_f5_c3,0.99854124,19.3927,0.2267,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59268.447233799845,1514447230015015007,2,1514447230015,20.030628,1,1514,3.849632,19.394453,19.2554,0.13616702,0.211,267.5137034,45.006045,0.80857146,t17_f5_c3,0.9979565,19.0368,0.221,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59268.51356479991,1514513560015015008,1,1514513560015,20.697206,1,1514,2.3162792,19.717438,19.7153,0.11875362,0.1719,267.5136492,45.0059903,0.8657143,t17_f5_c3,0.9999957,19.6344,0.2029,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59270.51267360011,1516512670015015018,2,1516512670015,19.50684,1,1516,3.9355354,19.480968,19.2943,0.21169177,0.249,267.5136922,45.0059656,0.37571427,t17_f5_c3,0.99994177,18.9674,0.2363,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59272.49479170004,1518494790015015022,2,1518494790015,19.531912,1,1518,4.030573,19.377287,19.2478,0.19814076,0.3101,267.5136623,45.0059334,0.56285715,t17_f5_c3,0.99999344,19.243,0.3958,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59280.41059029987,1526410590015015008,1,1526410590015,19.9203,1,1526,2.43287,19.916,19.8948,0.232307,0.2987,267.5137372,45.0060316,0.578571,t17_f5_c3,,19.8108,0.3535,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59280.454421299975,1526454420015015005,2,1526454420015,20.268742,1,1526,3.8025162,19.322084,19.7689,0.13013712,0.2621,267.5137249,45.0060246,0.8642857,t17_f5_c3,0.99999833,19.7706,0.3346,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59291.38914350001,1537389140015015004,2,1537389140015,20.030083,1,1537,3.8031962,19.30222,19.6592,0.121821314,0.269,267.5137261,45.0060197,0.9014286,t17_f5_c3,0.99999714,19.7831,0.3848,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59291.49074070016,1537490740015015024,1,1537490740015,20.886656,1,1537,2.34079,20.027397,20.295,0.16482681,0.2325,267.5136727,45.006057,0.7785714,t17_f5_c3,0.9999162,20.2136,0.2744,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59295.49114579987,1541491140015015009,2,1541491140015,20.426517,1,1541,3.723634,19.3232,19.3436,0.11377663,0.1476,267.5137492,45.0060563,0.92714286,t17_f5_c3,0.99999577,19.2708,0.1755,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59297.428379599936,1543428370015015004,2,1543428370015,19.823515,1,1543,3.7421615,19.248487,19.3068,0.14093238,0.2135,267.5137504,45.0060502,0.9014286,t17_f5_c3,0.99999976,19.3439,0.2825,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59301.3904281999,1547390420015015010,2,1547390420015,19.0458,1,1547,3.67305,19.1196,19.0037,0.261185,0.2784,267.5137073,45.0061021,0.571429,t17_f5_c3,,19.1299,0.4013,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59303.44693290023,1549446930015015021,2,1549446930015,19.677658,1,1549,3.8738887,19.526707,19.4785,0.20475733,0.3393,267.5136522,45.0060545,0.6471428,t17_f5_c3,0.9994822,19.2667,0.3583,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59306.48850690015,1552488500015015017,2,1552488500015,20.243425,1,1552,3.868271,19.176304,19.2171,0.13057767,0.1688,267.5136987,45.0060308,0.63857144,t17_f5_c3,0.95681125,19.0638,0.1872,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59308.40269679995,1554402690015015020,1,1554402690015,20.454552,1,1554,2.3925047,20.128736,20.3669,0.20691368,0.3507,267.5136617,45.0060426,0.73285717,t17_f5_c3,0.9999958,20.0902,0.3472,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59308.49420139985,1554494200015015009,2,1554494200015,20.372604,1,1554,3.7322087,19.267578,19.3205,0.12010209,0.1631,267.513723,45.0060816,0.9185714,t17_f5_c3,0.9998215,19.3364,0.2105,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59310.45697919978,1556456970015015004,2,1556456970015,19.462854,1,1556,3.6311467,19.094734,19.1598,0.15250081,0.3056,267.5137136,45.0061127,0.88714284,t17_f5_c3,0.9999789,18.9297,0.3167,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59310.47300929995,1556473000015015013,1,1556473000015,20.97261,1,1556,2.3624387,19.99166,20.2243,0.14859723,0.2057,267.5136797,45.0060509,0.75857145,t17_f5_c3,0.9999465,19.9936,0.2108,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59312.40518519981,1558405180015015008,2,1558405180015,20.422617,1,1558,3.8309627,19.198883,19.3694,0.11352329,0.1599,267.5136951,45.006058,0.9242857,t17_f5_c3,0.99999964,19.5487,0.2395,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59312.42760419985,1558427600015015020,1,1558427600015,20.708405,1,1558,2.4120247,20.036219,20.207,0.15989994,0.2551,267.5138173,45.0060439,0.8,t17_f5_c3,0.9999988,19.8139,0.2265,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59314.41173609998,1560411730015015018,1,1560411730015,20.738718,1,1560,2.3666618,20.147787,20.4343,0.19216189,0.309,267.5136371,45.0060265,0.85,t17_f5_c3,0.9999995,20.3392,0.3602,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59314.455891199876,1560455890015015011,2,1560455890015,20.548548,1,1560,3.800963,19.134687,19.2349,0.080400616,0.1312,267.5136992,45.0060662,0.89285713,t17_f5_c3,0.9999997,19.3567,0.1857,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59314.455891199876,1560455890015025011,2,1560455890015,20.5485,1,1560,3.80096,19.1347,19.2349,0.080401,0.1312,267.5136992,45.0060662,0.892857,t17_f5_c3,,19.3567,0.1857,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59316.38896990009,1562388960015015017,1,1562388960015,20.926962,1,1562,2.4458847,20.014479,20.243,0.14990875,0.235,267.5137056,45.0060032,0.7185714,t17_f5_c3,0.9999986,20.1719,0.2791,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59319.472291700076,1565472290015015008,2,1565472290015,20.219406,1,1565,3.7780163,19.100218,19.1264,0.09190946,0.1306,267.5137324,45.0060513,0.92,t17_f5_c3,0.9999999,19.0331,0.1525,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59322.28155090008,1568281550015015014,2,1568281550015,19.97607,1,1568,3.750182,19.105295,19.2632,0.10605832,0.2056,267.5137453,45.0060563,0.92142856,t17_f5_c3,0.9999999,19.0384,0.2137,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59322.428692100104,1568428690015015014,1,1568428690015,20.707052,1,1568,2.3932152,20.080027,20.2683,0.1984827,0.2499,267.5136868,45.0059955,0.8142857,t17_f5_c3,0.9999968,20.2462,0.3114,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59324.26098380005,1570260980015015001,2,1570260980015,19.562286,1,1570,3.946397,19.132404,19.0107,0.18578388,0.1913,267.5136746,45.006014,0.48857144,t17_f5_c3,0.9999683,19.3023,0.3196,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59324.26098380005,1570260980015035001,2,1570260980015,19.5623,1,1570,3.9464,19.1324,19.0107,0.185784,0.1913,267.5136746,45.006014,0.488571,t17_f5_c3,,19.3023,0.3196,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59324.26098380005,1570260980015065001,2,1570260980015,19.5623,1,1570,3.9464,19.1324,19.0107,0.185784,0.1913,267.5136746,45.006014,0.488571,t17_f5_c3,,19.3023,0.3196,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59324.41107639996,1570411070015015022,1,1570411070015,20.800606,1,1570,2.266385,19.995007,19.8505,0.1701334,0.177,267.5137081,45.0060778,0.70285714,t17_f5_c3,0.99977463,19.6538,0.1877,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59328.306053199805,1574306050015015022,2,1574306050015,19.557966,1,1574,3.574891,19.130657,19.2152,0.14339098,0.2681,267.5138085,45.0060622,0.91571426,t17_f5_c3,0.99999523,19.1507,0.3237,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59328.34673610004,1574346730015015010,1,1574346730015,19.5585,1,1574,2.35349,20.0325,19.9237,0.273679,0.4963,267.5136543,45.0060041,0.627143,t17_f5_c3,,19.4112,0.3975,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59336.36819439987,1582368190015015013,2,1582368190015,20.287964,1,1582,3.7862031,19.072777,18.8056,0.10770642,0.104,267.5137344,45.0060324,0.8385714,t17_f5_c3,0.9999589,18.6421,0.1137,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59336.36819439987,1582368190015025013,2,1582368190015,20.288,1,1582,3.7862,19.0728,18.8056,0.107706,0.104,267.5137344,45.0060324,0.838571,t17_f5_c3,,18.6421,0.1137,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59336.36819439987,1582368190015035013,2,1582368190015,20.288,1,1582,3.7862,19.0728,18.8056,0.107706,0.104,267.5137344,45.0060324,0.838571,t17_f5_c3,,18.6421,0.1137,,False,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59339.38781249989,1585387810015015027,1,1585387810015,20.727802,1,1585,2.305936,20.137669,20.1291,0.18954797,0.2361,267.5136368,45.006068,0.71428573,t17_f5_c3,0.99999714,20.2267,0.3287,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59339.44964119978,1585449640015015014,2,1585449640015,20.570871,1,1585,3.780333,19.174578,19.3235,0.0843613,0.1411,267.5136971,45.0060714,0.93142855,t17_f5_c3,0.9999999,19.3444,0.1824,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59341.361851899885,1587361850015015018,1,1587361850015,20.65506,1,1587,2.4254735,20.114368,20.2085,0.2120707,0.2414,267.5137628,45.0060349,0.72571427,t17_f5_c3,0.99999976,20.022,0.2584,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59341.434444400016,1587434440015015007,2,1587434440015,20.259548,1,1587,3.8160894,19.187462,19.3486,0.11294844,0.1434,267.513683,45.0060649,0.8314286,t17_f5_c3,0.9999999,19.3586,0.1838,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59343.360960599966,1589360960015015011,2,1589360960015,20.566605,1,1589,3.7954931,19.216484,19.0657,0.12412756,0.117,267.5137283,45.0060417,0.8528572,t17_f5_c3,0.995318,18.8817,0.1251,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59345.40865739994,1591408650015015023,1,1591408650015,20.819962,1,1591,2.4055562,20.261944,20.0613,0.17867899,0.2133,267.5137023,45.0060396,0.6414286,t17_f5_c3,0.9999778,19.8556,0.2243,763120100.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
ztf,59345.45331020001,1591453310015015014,2,1591453310015,20.621668,1,1591,3.7291121,19.270624,19.3267,0.09062647,0.1364,267.513698,45.0060861,0.92285717,t17_f5_c3,0.9999999,19.2207,0.157,763120200.0,True,False,False,correction_0.0.1,0.0,ZTF21aagywrb
