tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,parent_candid,oid
ztf,59776.27056710003,2022270566015015031,2,2022270566015,20.12379,1,2022,0.124917135,17.446224,17.4022,0.08819353,0.0391,267.5870399,-14.0693956,0.75142854,t17_f5_c3,17.3687,0.046,True,True,False,dev,0.0,16.557438,0.037419643,0.03889751,0.9875479,332120260.0,,ZTF20abdsbtu
ztf,59776.31432869984,2022314326015015048,2,2022314326015,20.02068,1,2022,0.31832638,17.472178,17.3393,0.078586005,0.0396,267.5870162,-14.0694747,0.7271429,t17_f5_c3,17.2831,0.0459,True,True,False,dev,0.0,16.568808,0.03247014,0.034197714,0.9941492,332120260.0,,ZTF20abdsbtu
ztf,59779.25140050007,2025251406015015030,2,2025251406015,20.480751,1,2025,0.19936681,17.434269,17.5699,0.08583165,0.037,267.5870511,-14.0694618,0.7728571,t17_f5_c3,17.6181,0.046,True,True,False,dev,0.0,16.552149,0.036593378,0.03808895,0.999988,332120260.0,,ZTF20abdsbtu
ztf,59779.31545139989,2025315456015015047,2,2025315456015,19.813732,1,2025,0.20858636,17.361464,17.412,0.06396098,0.0461,267.5870207,-14.0694359,0.82857144,t17_f5_c3,17.3464,0.0537,True,True,False,dev,0.0,16.519236,0.027603164,0.029445836,0.99999714,332120260.0,,ZTF20abdsbtu
ztf,59812.23309030011,2058233096015015035,1,2058233096015,20.4185,1,2058,0.353758,20.1786,19.7828,0.246367,0.2083,267.5870038,-14.0694461,0.53,t17_f5_c3,19.6018,0.2256,False,True,False,dev,0.0,19.421215,0.12063175,0.122638926,,,2.066154646015015e+18,ZTF20abdsbtu
ztf,59816.189722199924,2062189726015015031,1,2062189726015,20.6209,1,2062,0.117675,20.1975,19.9788,0.298806,0.2133,267.5870854,-14.0694498,0.627143,t17_f5_c3,19.9481,0.2649,False,True,False,dev,0.0,19.430582,0.14574786,0.14744227,,,2.066154646015015e+18,ZTF20abdsbtu
ztf,59820.15464119986,2066154646015015036,2,2066154646015,19.671728,1,2066,0.03890286,17.21013,17.3646,0.058409322,0.0439,267.5870727,-14.0694154,0.7871429,t17_f5_c3,17.4204,0.0579,True,True,False,dev,0.0,16.44694,0.0272833,0.028920468,0.99992645,332120260.0,,ZTF20abdsbtu
ztf,59823.16839119978,2069168396015015016,2,2069168396015,20.001055,1,2069,0.120533854,17.263462,17.4321,0.07026277,0.0412,267.5870408,-14.069412,0.8657143,t17_f5_c3,17.4321,0.0507,True,True,False,dev,0.0,16.473017,0.032473195,0.03392715,0.9999946,332120260.0,,ZTF20abdsbtu
ztf,59823.24155090004,2069241556015015024,1,2069241556015,19.6611,1,2069,0.406579,19.8341,19.3447,0.279784,0.2354,267.5870033,-14.0694772,0.535714,t17_f5_c3,19.2935,0.2881,False,True,False,dev,0.0,19.236115,0.16021776,0.16129768,,,2.071186816015015e+18,ZTF20abdsbtu
ztf,59825.186817099806,2071186816015015028,2,2071186816015,20.07729,1,2071,0.2056233,17.34312,17.3853,0.06254561,0.0399,267.5870469,-14.0694551,0.8157143,t17_f5_c3,17.3687,0.048,True,True,False,dev,0.0,16.510752,0.027217861,0.029056922,0.9977871,332120260.0,,ZTF20abdsbtu
ztf,59829.15081019979,2075150816015015017,2,2075150816015,19.081099,1,2075,0.16830365,17.386595,17.133,0.096980035,0.0627,267.5870293,-14.0694251,0.6457143,t17_f5_c3,17.0814,0.0758,True,True,False,dev,0.0,16.530733,0.042854793,0.044089753,0.9954317,332120260.0,,ZTF20abdsbtu
ztf,60053.45822919998,2299458226015015030,2,2299458226015,19.7862,1,2299,1.12358,17.5902,17.1146,0.062898,0.0343,267.5867664,-14.0695074,0.257143,t17_f5_c3,17.0502,0.0397,False,True,False,1.1.6,0.0,16.618597,0.023118041,0.02570371,,,2.301473816015015e+18,ZTF20abdsbtu
ztf,60055.473819400184,2301473816015015020,2,2301473816015,20.250397,1,2301,0.27963793,17.603596,17.3739,0.0784079,0.0348,267.5870209,-14.0694676,0.66,t17_f5_c3,17.3526,0.0411,True,True,False,1.1.6,0.0,16.624052,0.029736593,0.031808436,0.99734026,332120260.0,,ZTF20abdsbtu
ztf,60057.43924769992,2303439246015015030,2,2303439246015,20.35305,1,2303,0.13933435,17.57679,17.5992,0.07283279,0.0424,267.587059,-14.0694426,0.8,t17_f5_c3,17.6475,0.0527,True,True,False,1.2.0,0.0,16.613098,0.027819278,0.029981269,0.99983615,332120260.0,,ZTF20abdsbtu
ztf,60059.45767359994,2305457676015015025,2,2305457676015,19.919052,1,2305,0.009991555,17.41557,17.4437,0.06184709,0.0441,267.5870754,-14.0694074,0.8371429,t17_f5_c3,17.5025,0.0572,True,True,False,1.2.0,0.0,16.54381,0.025647206,0.027708659,0.99999905,332120260.0,,ZTF20abdsbtu
ztf,60061.41850689985,2307418506015015036,1,2307418506015,20.7142,1,2307,0.23296,20.164,20.1668,0.221088,0.2288,267.5870441,-14.0694018,0.755714,t17_f5_c3,20.1538,0.2883,False,True,False,1.2.0,0.0,19.413921,0.10860274,0.1107986,,,2.307478536015015e+18,ZTF20abdsbtu
ztf,60061.47853010008,2307478536015015032,2,2307478536015,20.20478,1,2307,0.09596599,17.440996,17.7926,0.076677576,0.0517,267.5870526,-14.0694232,0.75,t17_f5_c3,17.793,0.0625,True,True,False,1.2.0,0.0,16.555128,0.032210942,0.03390948,0.99984145,332120260.0,,ZTF20abdsbtu
ztf,60133.36054399982,2379360546015015032,2,2379360546015,20.012392,1,2379,0.11700364,17.939682,18.2818,0.09351953,0.0904,267.5870457,-14.0694294,0.74857146,t17_f5_c3,18.2549,0.1081,True,True,False,1.2.0,0.0,16.74814,0.028526636,0.031209406,0.99993634,332120260.0,,ZTF20abdsbtu
ztf,60135.29644680023,2381296446015015032,2,2381296446015,20.562122,1,2381,0.114891484,17.877047,18.2062,0.07598927,0.0616,267.5870398,-14.069404,0.74857146,t17_f5_c3,18.1419,0.0693,True,True,False,1.2.0,0.0,16.726833,0.023235077,0.026343096,0.9979757,332120260.0,,ZTF20abdsbtu
ztf,60137.25324069988,2383253246015015031,2,2383253246015,20.446724,1,2383,0.10854949,17.687412,17.7697,0.086344965,0.0449,267.5870585,-14.069432,0.7442857,t17_f5_c3,17.8287,0.0567,True,True,False,1.2.0,0.0,16.657278,0.031340834,0.033433627,0.979218,332120260.0,,ZTF20abdsbtu
ztf,60139.25350689981,2385253506015015029,2,2385253506015,20.139322,1,2385,0.21668872,17.491123,17.513,0.06636998,0.0413,267.5870178,-14.0694301,0.7814286,t17_f5_c3,17.4827,0.049,True,True,False,1.2.0,0.0,16.577011,0.02647423,0.028597418,0.99998814,332120260.0,,ZTF20abdsbtu
ztf,60141.252199099865,2387252196015015020,2,2387252196015,18.2061,1,2387,0.070874,17.2165,17.411,0.248773,0.1669,267.587055,-14.0693998,0.564286,t17_f5_c3,17.3569,0.2034,False,True,False,1.2.0,0.0,16.450087,0.12243394,0.12281132,,,2.389252516015015e+18,ZTF20abdsbtu
ztf,60143.25251160003,2389252516015015021,1,2389252516015,20.32666,1,2389,0.13850184,19.69126,19.4104,0.18151063,0.1514,267.5870728,-14.0694434,0.7285714,t17_f5_c3,19.3955,0.1908,True,True,False,1.2.0,0.0,19.151487,0.109052405,0.11040617,0.98080194,332120160.0,,ZTF20abdsbtu
ztf,60143.335810199846,2389335816015015023,2,2389335816015,20.35298,1,2389,0.16334592,17.09595,17.1041,0.052434776,0.0265,267.5870422,-14.0694388,0.82857144,t17_f5_c3,17.1248,0.0321,True,True,False,1.2.0,0.0,16.388903,0.025783675,0.027340146,0.99944824,332120260.0,,ZTF20abdsbtu
ztf,60145.27255789982,2391272556015015025,2,2391272556015,20.552752,1,2391,0.15537877,17.028887,17.0056,0.053627152,0.0213,267.5870453,-14.0694391,0.83,t17_f5_c3,16.9623,0.0243,True,True,False,1.2.0,0.0,16.353418,0.027408801,0.028787086,0.9999676,332120260.0,,ZTF20abdsbtu
ztf,60145.315567099955,2391315566015015032,1,2391315566015,20.383263,1,2391,0.09715525,19.669659,19.7476,0.17398012,0.2037,267.5870813,-14.069427,0.8,t17_f5_c3,19.6142,0.2304,True,True,False,1.2.0,0.0,19.138298,0.10528039,0.1066486,0.971251,332120160.0,,ZTF20abdsbtu
ztf,60147.2520486,2393252046015015034,2,2393252046015,20.195599,1,2393,0.16723861,16.915712,16.8589,0.039838914,0.0229,267.5870352,-14.0694318,0.83285713,t17_f5_c3,16.804,0.0262,True,True,False,1.2.0,0.0,16.291204,0.020815518,0.022413233,0.999715,332120260.0,,ZTF20abdsbtu
ztf,60147.29400460003,2393294006015015038,1,2393294006015,20.471203,1,2393,0.39040667,19.627842,19.5024,0.19844706,0.1534,267.5870016,-14.0694719,0.69285715,t17_f5_c3,19.3403,0.1686,True,True,False,1.2.0,0.0,19.112474,0.12232682,0.123451784,0.9988003,332120160.0,,ZTF20abdsbtu
ztf,60149.335462999996,2395335466015015029,1,2395335466015,20.38801,1,2395,0.41965154,19.579294,19.431,0.16460301,0.1569,267.5869878,-14.0694443,0.8042857,t17_f5_c3,19.3856,0.1919,True,True,False,1.2.0,0.0,19.082018,0.10285539,0.1041184,0.99998903,332120160.0,,ZTF20abdsbtu
ztf,60151.1942592999,2397194256015015024,2,2397194256015,20.107708,1,2397,0.11014385,16.99033,17.0267,0.08003676,0.0281,267.5870676,-14.0694369,0.7828571,t17_f5_c3,17.0717,0.0355,True,True,False,1.2.0,0.0,16.332552,0.042807624,0.043669507,0.9029174,332120260.0,,ZTF20abdsbtu
ztf,60151.27210649988,2397272106015015030,1,2397272106015,20.331486,1,2397,0.096136086,19.828398,19.7098,0.19669197,0.2111,267.5870817,-14.0694147,0.79285717,t17_f5_c3,19.6557,0.2573,True,True,False,1.2.0,0.0,19.232822,0.11211797,0.11364662,0.8505167,332120160.0,,ZTF20abdsbtu
ztf,60153.23078700015,2399230786015015030,2,2399230786015,19.897497,1,2399,0.060965598,17.049438,17.1462,0.06648545,0.0363,267.5870617,-14.0694197,0.81,t17_f5_c3,17.1963,0.0467,True,True,False,1.2.0,0.0,16.364403,0.034240995,0.0353763,0.9965524,332120260.0,,ZTF20abdsbtu
ztf,60159.25236110017,2405252366015015046,2,2405252366015,19.822243,1,2405,0.12620611,17.234154,17.4915,0.059319768,0.0507,267.5870427,-14.0693879,0.8428571,t17_f5_c3,17.4259,0.0592,True,True,False,1.2.0,0.0,16.458767,0.027376382,0.029043213,0.99955153,332120260.0,,ZTF20abdsbtu
ztf,60163.273541700095,2409273546015015045,2,2409273546015,20.355927,1,2409,0.1438982,17.306074,17.6566,0.08426671,0.0427,267.5870569,-14.0694414,0.7285714,t17_f5_c3,17.7213,0.0544,True,True,False,1.2.0,0.0,16.493385,0.038586255,0.039863933,0.997295,332120260.0,,ZTF20abdsbtu
ztf,60166.25377310021,2412253776015015032,2,2412253776015,19.294939,1,2412,0.18619569,17.228983,17.6961,0.10688612,0.1066,267.5870424,-14.0694485,0.6514286,t17_f5_c3,17.6728,0.1287,True,True,False,1.2.0,0.0,16.456232,0.051559236,0.052459113,0.9846356,332120260.0,,ZTF20abdsbtu
ztf,60169.27341439994,2415273416015015034,2,2415273416015,19.595707,1,2415,0.20655158,17.211102,17.32,0.050008543,0.0465,267.5870559,-14.0694589,0.81,t17_f5_c3,17.3176,0.058,True,True,False,1.2.0,0.0,16.447418,0.022813478,0.024749774,0.99999994,332120260.0,,ZTF20abdsbtu
ztf,60171.25165509991,2417251656015015030,2,2417251656015,20.092505,1,2417,0.04056768,17.154638,17.2575,0.074645415,0.034,267.5870703,-14.0694152,0.81857145,t17_f5_c3,17.3027,0.0431,True,True,False,1.2.0,0.0,16.419107,0.03674231,0.037913244,0.9999244,332120260.0,,ZTF20abdsbtu
ztf,60171.2738194,2417273816015015028,1,2417273816015,20.1089,1,2417,0.239753,20.05,19.5622,0.276655,0.2085,267.587039,-14.0694282,0.557143,t17_f5_c3,19.7485,0.3167,False,True,False,1.2.0,0.0,19.355295,0.14441094,0.14590056,,,2.419232586015015e+18,ZTF20abdsbtu
ztf,60173.232580999844,2419232586015015024,2,2419232586015,20.403723,1,2419,0.08959384,17.175934,17.439,0.0800831,0.0343,267.5870606,-14.0694257,0.74857146,t17_f5_c3,17.543,0.0451,True,True,False,1.2.0,0.0,16.429873,0.039160058,0.04028247,0.9940078,332120260.0,,ZTF20abdsbtu
ztf,60184.16964119999,2430169646015015025,2,2430169646015,19.35872,1,2430,0.32141644,16.938602,16.6887,0.06579884,0.0329,267.5870266,-14.069482,0.6457143,t17_f5_c3,16.6683,0.0406,True,True,False,1.2.0,0.0,16.304024,0.035699304,0.036676392,0.99988574,332120260.0,,ZTF20abdsbtu
ztf,60186.2056828998,2432205686015015022,1,2432205686015,19.2123,1,2432,1.16358,19.3994,19.0955,0.271142,0.3174,267.5867865,-14.0695231,0.428571,t17_f5_c3,19.2719,0.4795,False,True,False,1.2.0,0.0,18.964817,0.1811231,0.18170367,,,2.432211346015015e+18,ZTF20abdsbtu
ztf,60186.211342600174,2432211346015015021,2,2432211346015,19.549677,1,2432,0.24250099,16.833496,16.6304,0.0558098,0.0287,267.5870253,-14.0694558,0.7171429,t17_f5_c3,16.5636,0.0337,True,True,False,1.2.0,0.0,16.244186,0.031441387,0.032432973,0.99993354,332120260.0,,ZTF20abdsbtu
ztf,60188.15765050007,2434157656015015027,1,2434157656015,19.69155,1,2434,0.2436641,19.502066,19.4879,0.20419249,0.3017,267.5870649,-14.0693714,0.80285716,t17_f5_c3,19.3208,0.3321,True,True,False,1.2.0,0.0,19.032534,0.13159984,0.1325034,0.9994267,332120160.0,,ZTF20abdsbtu
ztf,60194.15189810004,2440151896015015029,1,2440151896015,20.3626,1,2440,1.12331,19.6241,18.9997,0.198576,0.103,267.5867976,-14.0695174,0.208571,t17_f5_c3,18.8369,0.113,False,True,False,1.2.1,0.0,19.110144,0.12257491,0.12369284,,,2.442202306015015e+18,ZTF20abdsbtu
ztf,60194.18981479993,2440189816015025027,2,2440189816015,20.1738,1,2440,0.955998,16.8926,16.4783,0.053926,0.0167,267.5868463,-14.0695584,0.301429,t17_f5_c3,16.3994,0.0186,False,True,False,1.2.1,0.0,16.278141,0.029499179,0.030620687,,,2.442202306015015e+18,ZTF20abdsbtu
ztf,60196.20230320003,2442202306015015026,2,2442202306015,19.844473,1,2442,0.52162457,16.939167,16.5966,0.0837843,0.0236,267.5869731,-14.0695155,0.5485714,t17_f5_c3,16.5103,0.0265,True,True,False,1.2.1,0.0,16.304338,0.045926783,0.04669077,0.93475854,332120260.0,,ZTF20abdsbtu
ztf,60204.1410069,2450141006015025043,1,2450141006015,20.749,1,2450,0.220136,20.1793,19.5961,0.222405,0.1289,267.587063,-14.069472,0.445714,t17_f5_c3,19.5335,0.1566,False,True,False,1.2.1,0.0,19.421564,0.10844521,0.11067505,,,2.467129476015015e+18,ZTF20abdsbtu
ztf,60213.16900460003,2459169006015015036,2,2459169006015,18.9175,1,2459,1.23054,16.9093,16.5024,0.056992,0.0347,267.5867679,-14.0695812,0.231429,t17_f5_c3,16.3768,0.0393,False,True,False,1.2.1,0.0,16.287592,0.031060835,0.0321463,,,2.467129476015015e+18,ZTF20abdsbtu
ztf,60221.12947920011,2467129476015015036,2,2467129476015,19.344604,1,2467,0.17848858,16.3805,16.1351,0.045450956,0.0195,267.5870343,-14.0694358,0.6414286,t17_f5_c3,16.0896,0.0232,True,True,False,1.2.1,0.0,15.958595,0.030202968,0.030816332,0.9999995,332120260.0,,ZTF20abdsbtu
ztf,60223.130868100096,2469130866015015024,1,2469130866015,19.776054,1,2469,0.1680841,18.770538,18.6087,0.12024921,0.1149,267.5870663,-14.0694492,0.88714284,t17_f5_c3,18.5349,0.1374,True,True,False,1.2.1,0.0,18.506071,0.09377177,0.09425299,0.99983585,332120160.0,,ZTF20abdsbtu
ztf,60404.47982640006,2650479826015025040,2,2650479826015,20.3384,1,2650,1.0077,17.6962,17.2436,0.08308,0.0303,267.5868256,-14.0695538,0.244286,t17_f5_c3,17.1618,0.0333,False,True,True,24.4.1,0.0,16.660673,0.029803196,0.032010004,,,2.666398276015015e+18,ZTF20abdsbtu
ztf,60408.42315969989,2654423156015015052,2,2654423156015,20.3318,1,2654,1.13937,17.7102,17.1907,0.072247,0.0295,267.5867851,-14.0695568,0.25,t17_f5_c3,17.1575,0.034,False,True,True,24.4.1,0.0,16.666046,0.024997352,0.027615834,,,2.666398276015015e+18,ZTF20abdsbtu
ztf,60414.44708329998,2660447086015015042,2,2660447086015,20.0047,1,2660,0.641575,17.6977,17.3491,0.086045,0.0383,267.5869183,-14.0695048,0.341429,t17_f5_c3,17.293,0.0442,False,True,True,24.4.1,0.0,16.661251,0.030994495,0.03312422,,,2.666398276015015e+18,ZTF20abdsbtu
ztf,60417.37824069988,2663378246015015027,2,2663378246015,19.824219,1,2663,0.6056136,17.522696,17.146,0.08676252,0.0373,267.586945,-14.0695192,0.3257143,t17_f5_c3,17.0906,0.0434,True,True,True,24.4.1,0.0,16.590502,0.03509875,0.036766723,0.8691825,332120260.0,,ZTF20abdsbtu
ztf,60420.39827550016,2666398276015015030,2,2666398276015,19.71701,1,2666,0.6038209,17.467735,17.082,0.07426836,0.0374,267.5869541,-14.0695277,0.4485714,t17_f5_c3,17.0669,0.0455,True,True,True,24.4.1,0.0,16.566872,0.030570867,0.032393545,0.99926466,332120260.0,,ZTF20abdsbtu
ztf,60507.29062499991,2753290626015015025,2,2753290626015,20.081,1,2753,1.2625,16.9448,16.4597,0.053726,0.0177,267.5867408,-14.0695559,0.255714,t17_f5_c3,16.3723,0.0196,False,True,True,24.5.1,0.0,16.307472,0.028655292,0.02987129,,,2.771252746015015e+18,ZTF20abdsbtu
ztf,60507.31541670021,2753315416015015038,1,2753315416015,19.958382,1,2753,0.27399138,19.389088,19.019,0.15984295,0.1529,267.5870503,-14.0694837,0.67,t17_f5_c3,18.8717,0.1708,True,True,False,24.5.1,0.0,18.957895,0.10648039,0.107452564,0.99715495,332120160.0,,ZTF20abdsbtu
ztf,60512.27168980008,2758271686015015109,2,2758271686015,18.418982,1,2758,0.109912336,16.679996,16.5075,0.03629583,0.0681,267.587097,-14.069427,0.56857145,t17_f5_c3,16.5291,0.0889,True,True,True,24.5.1,0.0,16.152365,0.021093905,0.02232563,0.9981026,332120260.0,,ZTF20abdsbtu
ztf,60514.295775500126,2760295776015015023,2,2760295776015,19.319464,1,2760,0.19531445,16.548634,16.4735,0.06932565,0.0295,267.5870455,-14.069453,0.8157143,t17_f5_c3,16.4558,0.0364,True,True,True,24.5.1,0.0,16.0697,0.0440806,0.0445985,0.99924165,332120260.0,,ZTF20abdsbtu
ztf,60516.25937499991,2762259376015015031,2,2762259376015,19.768362,1,2762,0.13781363,16.549711,16.4659,0.05038361,0.0222,267.587047,-14.0694337,0.81142855,t17_f5_c3,16.4106,0.0258,True,True,True,24.5.1,0.0,16.070393,0.03168368,0.032401253,0.9999913,332120260.0,,ZTF20abdsbtu
ztf,60516.28877309989,2762288776015015036,1,2762288776015,19.5696,1,2762,0.377016,19.1355,18.6583,0.153865,0.1639,267.5870026,-14.0694518,0.604286,t17_f5_c3,18.7561,0.2293,False,True,False,24.5.1,0.0,18.781084,0.110334404,0.11101282,,,2.792191146015015e+18,ZTF20abdsbtu
ztf,60518.252777799964,2764252776015015033,1,2764252776015,20.451614,1,2764,0.1964027,19.094662,19.1114,0.117528886,0.1095,267.5870538,-14.0694437,0.86714286,t17_f5_c3,19.0956,0.1372,True,True,False,24.5.1,0.0,18.751465,0.08484347,0.08567735,0.9999333,332120160.0,,ZTF20abdsbtu
ztf,60518.252777799964,2764252776015025033,1,2764252776015,20.4516,1,2764,0.196403,19.0947,19.1114,0.117529,0.1095,267.5870538,-14.0694437,0.867143,t17_f5_c3,19.0956,0.1372,False,True,False,24.5.1,0.0,18.751493,0.08484269,0.08567661,,,2.792191146015015e+18,ZTF20abdsbtu
ztf,60518.324259299785,2764324256015015028,2,2764324256015,19.941933,1,2764,0.19536075,16.643873,16.6191,0.040971626,0.0219,267.5870354,-14.0694421,0.8485714,t17_f5_c3,16.5756,0.0256,True,True,True,24.5.1,0.0,16.130003,0.024497151,0.02552319,0.99993324,332120260.0,,ZTF20abdsbtu
ztf,60518.324259299785,2764324256015025028,2,2764324256015,19.9419,1,2764,0.195361,16.6439,16.6191,0.040972,0.0219,267.5870354,-14.0694421,0.848571,t17_f5_c3,16.5756,0.0256,False,True,True,24.5.1,0.0,16.130018,0.024497116,0.025523186,,,2.792191146015015e+18,ZTF20abdsbtu
ztf,60520.29525459977,2766295256015015037,1,2766295256015,20.14536,1,2766,0.21310815,19.394344,19.6319,0.17080359,0.2149,267.5870517,-14.0694484,0.83428574,t17_f5_c3,19.8125,0.3246,True,True,False,24.5.1,0.0,18.961428,0.11372167,0.114638366,0.9999994,332120160.0,,ZTF20abdsbtu
ztf,60520.29525459977,2766295256015025037,1,2766295256015,20.1454,1,2766,0.213108,19.3943,19.6319,0.170804,0.2149,267.5870517,-14.0694484,0.834286,t17_f5_c3,19.8125,0.3246,False,True,False,24.5.1,0.0,18.961397,0.11372353,0.11464016,,,2.796252786015015e+18,ZTF20abdsbtu
ztf,60522.268472199794,2768268476015015031,2,2768268476015,20.216358,1,2768,0.11567935,16.855658,16.9964,0.047744084,0.0263,267.5870417,-14.0694095,0.85714287,t17_f5_c3,16.9929,0.0314,True,True,True,24.5.1,0.0,16.257011,0.02630295,0.02750811,0.9999317,332120260.0,,ZTF20abdsbtu
ztf,60522.295520800166,2768295526015015033,1,2768295526015,20.097021,1,2768,0.13400093,19.463465,19.5191,0.20761447,0.2143,267.5871157,-14.0693884,0.78,t17_f5_c3,19.9807,0.4183,True,True,False,24.5.1,0.0,19.00733,0.1355589,0.13639657,0.999939,332120160.0,,ZTF20abdsbtu
ztf,60525.252743099816,2771252746015015025,2,2771252746015,20.297087,1,2771,0.07179738,17.082928,17.4262,0.0697951,0.0356,267.5870533,-14.0694025,0.76428574,t17_f5_c3,17.5416,0.0478,True,True,True,24.5.1,0.0,16.382093,0.035467844,0.03660086,0.9986732,332120260.0,,ZTF20abdsbtu
ztf,60525.252743099816,2771252746015025025,2,2771252746015,20.2971,1,2771,0.071797,17.0829,17.4262,0.069795,0.0356,267.5870533,-14.0694025,0.764286,t17_f5_c3,17.5416,0.0478,False,True,True,24.5.1,0.0,16.382078,0.035468295,0.036601268,,,2.798170536015015e+18,ZTF20abdsbtu
ztf,60540.23146989988,2786231466015015031,2,2786231466015,19.610489,1,2786,0.1607324,17.12772,17.2045,0.051479943,0.0458,267.587039,-14.0694373,0.85714287,t17_f5_c3,17.181,0.056,True,True,True,24.5.1,0.0,16.405352,0.024803799,0.026466165,0.9999741,332120260.0,,ZTF20abdsbtu
ztf,60544.191446799785,2790191446015015032,1,2790191446015,19.9892,1,2790,0.417219,19.6999,19.1369,0.245422,0.168,267.5869896,-14.0694532,0.388571,t17_f5_c3,19.0845,0.2051,False,True,False,24.5.1,0.0,19.156734,0.14780398,0.1488153,,,2.798170536015015e+18,ZTF20abdsbtu
ztf,60544.232164400164,2790232166015015028,2,2790232166015,20.112934,1,2790,0.21186945,17.065222,17.0468,0.07373449,0.0289,267.5870189,-14.0694315,0.79,t17_f5_c3,16.9615,0.0324,True,True,True,24.5.1,0.0,16.372772,0.037922557,0.038966466,0.9949558,332120260.0,,ZTF20abdsbtu
ztf,60546.191145800054,2792191146015015049,1,2792191146015,20.392319,1,2792,0.31086335,19.628054,19.3061,0.17718641,0.1344,267.5870274,-14.0694682,0.6585714,t17_f5_c3,19.1658,0.1509,True,True,False,24.5.1,0.0,19.112606,0.10895581,0.110217646,0.99935544,332120160.0,,ZTF20abdsbtu
ztf,60548.21122690011,2794211226015015043,2,2794211226015,19.8537,1,2794,0.692358,16.9524,16.5944,0.053775,0.0216,267.5869234,-14.0695328,0.404286,t17_f5_c3,16.4894,0.0241,False,True,True,24.5.1,0.0,16.311693,0.028577058,0.029805567,,,2.798170536015015e+18,ZTF20abdsbtu
