tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,60020.33445600001,2266334451615015008,2,2266334451615,20.154472,1,2266,2.3018596,19.989038,19.91,0.20679495,0.3243,188.1257754,-24.9893194,0.7814286,t17_f5_c3,0.9995777,19.7066,0.3399,270120216.0,True,False,False,1.1.6,0.0,,ZTF23aadiqtq
ztf,60030.33501160005,2276335011615015015,2,2276335011615,19.7294,1,2276,2.32324,19.6168,19.5626,0.255339,0.2606,188.1256975,-24.9894701,0.484286,t17_f5_c3,,19.3255,0.2676,,False,False,False,1.1.6,0.0,2.291286881615015e+18,ZTF23aadiqtq
ztf,60045.286886599846,2291286881615015014,2,2291286881615,20.300419,1,2291,2.427279,19.605743,19.5317,0.122983165,0.2117,188.1257417,-24.9893797,0.86714286,t17_f5_c3,0.9964168,19.4535,0.2487,270120216.0,True,False,False,1.1.6,0.0,,ZTF23aadiqtq
ztf,60052.27370369993,2298273701615015013,2,2298273701615,20.060852,1,2298,2.2046072,19.701958,19.7299,0.19059214,0.2754,188.1257265,-24.9893076,0.8757143,t17_f5_c3,0.9994707,19.8367,0.3837,270120216.0,True,False,False,1.1.6,0.0,,ZTF23aadiqtq
ztf,60054.28115739999,2300281151615015014,2,2300281151615,19.711,1,2300,2.86092,19.7897,19.7598,0.227401,0.3355,188.1259031,-24.9894382,0.707143,t17_f5_c3,,19.736,0.4182,,False,False,False,1.2.0,0.0,2.330211931615015e+18,ZTF23aadiqtq
ztf,60056.31043979991,2302310431615015008,2,2302310431615,19.8882,1,2302,2.47358,20.0065,20.4751,0.218145,0.6761,188.1257927,-24.9893637,0.82,t17_f5_c3,,20.3421,0.7608,,False,False,False,1.2.0,0.0,2.330211931615015e+18,ZTF23aadiqtq
ztf,60058.252743099816,2304252741615015013,2,2304252741615,19.8238,1,2304,2.25373,19.8286,20.0199,0.244379,0.4261,188.1257432,-24.9893154,0.761429,t17_f5_c3,,19.4887,0.3322,,False,False,False,1.2.0,0.0,2.330211931615015e+18,ZTF23aadiqtq
ztf,60060.307106500026,2306307101615015004,2,2306307101615,19.7541,1,2306,2.25169,19.7903,19.838,0.232669,0.3852,188.1257152,-24.989323,0.73,t17_f5_c3,,19.138,0.258,,False,False,False,1.2.0,0.0,2.330211931615015e+18,ZTF23aadiqtq
ztf,60082.209340299945,2328209341615015002,2,2328209341615,19.8907,1,2328,2.55075,19.7066,19.284,0.223084,0.242,188.1257908,-24.9893886,0.6,t17_f5_c3,,19.4347,0.3539,,False,False,False,1.2.0,0.0,2.330211931615015e+18,ZTF23aadiqtq
ztf,60084.211932899896,2330211931615015010,2,2330211931615,20.191332,1,2330,2.274417,19.6875,19.6374,0.15427999,0.2615,188.1256949,-24.9893545,0.84,t17_f5_c3,0.99989426,19.6918,0.3474,270120216.0,True,False,False,1.2.0,0.0,,ZTF23aadiqtq
ztf,60088.23172450019,2334231721615015007,2,2334231721615,20.178902,1,2334,2.459122,19.82592,19.5113,0.17445675,0.2278,188.1258522,-24.9893368,0.75285715,t17_f5_c3,0.9976617,19.4804,0.2804,270120216.0,True,False,False,1.2.0,0.0,,ZTF23aadiqtq
