tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,58431.28524310002,677285241815015009,2,677285241815,19.51,1,677,1.45711,16.578,17.2088,0.065106,0.0503,56.585714,24.7855752,0.613333,t12_f5_c3,17.0862,0.0496,False,False,False,bulk_1.0.0,0.0,6.83347621815015e+17,,,,,,ZTF18achsvbx
ztf,58431.40629629977,677406291815015103,1,677406291815,19.982,1,677,1.00593,18.1523,18.9561,0.102563,0.1486,56.5853099,24.7850222,0.413333,t12_f5_c3,18.9274,0.163,False,True,False,bulk_1.0.0,0.0,6.83347621815015e+17,14.548971,100.0,0.003712437,,,ZTF18achsvbx
ztf,58434.34030089993,680340301815015109,2,680340301815,20.0614,1,680,0.160219,16.3825,16.536,0.067797,0.0259,56.585446,24.785274,0.57,t12_f5_c3,16.513,0.0271,False,True,True,bulk_1.0.0,0.0,6.83347621815015e+17,13.290181,100.0,0.00392901,,,ZTF18achsvbx
ztf,58434.38437499991,680384371815015070,1,680384371815,20.088104,1,680,0.57569623,17.253523,17.7079,0.111669354,0.0468,56.5852881,24.7851835,0.5466667,t8_f5_c3,17.6847,0.0511,False,True,False,bulk_1.0.0,0.0,6.83347621815015e+17,14.499486,100.0,0.008837294,0.0,607120118.0,ZTF18achsvbx
ztf,58437.34762729984,683347621815015065,2,683347621815,20.181911,1,683,0.23799571,16.693644,17.2779,0.1706205,0.0503,56.585424,24.7853433,0.34333333,t8_f5_c3,17.2543,0.0527,True,True,True,bulk_1.0.0,0.0,0.0,13.305974,100.0,0.007532919,0.0,607120218.0,ZTF18achsvbx
ztf,58568.18656249996,814186561815015003,1,814186561815,19.084734,1,814,0.9873989,17.0612,17.1894,0.05009401,0.061,56.5852321,24.7850715,0.41285715,t15_f5_c3,17.1913,0.0745,True,True,False,bulk_1.0.0,0.0,0.0,14.482961,100.0,0.004661123,0.0,607120118.0,ZTF18achsvbx
ztf,58707.44871529983,953448711815015019,1,953448711815,20.652607,1,953,0.9147488,17.190605,17.3937,0.1083833,0.0338,56.5854936,24.7850391,0.42714286,t17_f5_c3,17.5039,0.0433,False,True,False,bulk_1.0.0,0.0,9.70465751815015e+17,14.494371,100.0,0.009046259,0.6309167,607120118.0,ZTF18achsvbx
ztf,58714.49473380018,960494731815015006,1,960494731815,20.179266,1,960,0.8524679,17.105112,17.5619,0.1115423,0.0484,56.5854402,24.7850508,0.37,t17_f5_c3,17.5696,0.0562,False,True,False,bulk_1.0.0,0.0,9.70465751815015e+17,14.486973,100.0,0.010004236,0.15763322,607120118.0,ZTF18achsvbx
ztf,58724.465752299875,970465751815015006,1,970465751815,20.561953,1,970,0.9266873,17.476196,17.9816,0.1540889,0.0601,56.5854286,24.7850293,0.34857142,t17_f5_c3,18.019,0.0682,False,True,False,bulk_1.0.0,0.0,9.93442461815015e+17,14.515536,100.0,0.010081088,0.15289056,607120118.0,ZTF18achsvbx
ztf,58747.442465300206,993442461815015001,2,993442461815,19.1839,1,993,0.52623224,15.874591,16.0507,0.02643676,0.0285,56.5854695,24.7851474,0.53571427,t17_f5_c3,16.0539,0.0344,False,True,True,bulk_1.0.0,0.0,1.012459231815015e+18,13.253284,100.0,0.0023642075,0.40911663,607120218.0,ZTF18achsvbx
ztf,58750.377499999944,996377501815015029,1,996377501815,20.09703,1,996,0.5410732,17.18044,17.415,0.07690264,0.043,56.5853955,24.7851435,0.5285714,t17_f5_c3,17.3998,0.0482,False,True,False,bulk_1.0.0,0.0,1.012459231815015e+18,14.49352,100.0,0.0064740023,0.35788816,607120118.0,ZTF18achsvbx
ztf,58750.466307899915,996466301815015012,2,996466301815,19.9225,1,996,1.02676,16.2715,16.3955,0.079791,0.0249,56.5856445,24.7850879,0.492857,t17_f5_c3,16.4002,0.027,False,True,True,bulk_1.0.0,0.0,1.012459231815015e+18,13.283429,100.0,0.0050900946,,,ZTF18achsvbx
ztf,58759.4369212999,1005436921815015021,1,1005436921815,20.74775,1,1005,0.7596476,17.157276,17.1768,0.04284475,0.0292,56.585364,24.7850822,0.50285715,t17_f5_c3,17.198,0.0322,False,True,False,bulk_1.0.0,0.0,1.012459231815015e+18,14.49155,100.0,0.0036779633,0.09316486,607120118.0,ZTF18achsvbx
ztf,58759.4369212999,1005436921815015022,1,1005436921815,20.7477,1,1005,1.03714,16.8499,17.6828,0.074009,0.0382,56.585375,24.7850012,0.427143,t17_f5_c3,17.7023,0.0457,False,True,False,bulk_1.0.0,0.0,1.030379691815015e+18,14.461471,100.0,0.008201875,,,ZTF18achsvbx
ztf,58763.42045139987,1009420451815015039,1,1009420451815,20.348017,1,1009,1.0515852,17.013344,17.4111,0.022457086,0.037,56.5854023,24.784997,0.40142858,t17_f5_c3,17.4083,0.0428,False,True,False,bulk_1.0.0,0.0,1.030379691815015e+18,14.478418,100.0,0.002174619,0.25377554,607120118.0,ZTF18achsvbx
ztf,58763.42045139987,1009420451815015040,1,1009420451815,20.348017,1,1009,0.77580947,17.219648,17.2226,0.04766185,0.0335,56.585379,24.785077,0.5328571,t17_f5_c3,17.2345,0.0379,False,True,False,bulk_1.0.0,0.0,1.030379691815015e+18,14.496766,100.0,0.0038816656,0.25377554,607120118.0,ZTF18achsvbx
ztf,58766.45923609985,1012459231815015034,1,1012459231815,20.231192,1,1012,0.57956845,16.793205,16.8448,0.032513574,0.0249,56.5853474,24.7851432,0.49142858,t17_f5_c3,16.835,0.0279,False,True,False,bulk_1.0.0,0.0,1.041273201815015e+18,14.45504,100.0,0.003773971,0.12671044,607120118.0,ZTF18achsvbx
ztf,58766.45923609985,1012459231815015035,1,1012459231815,20.231192,1,1012,0.8837981,16.57424,17.2335,0.045005605,0.0323,56.5854063,24.7850438,0.46714285,t17_f5_c3,17.1627,0.0364,False,True,False,bulk_1.0.0,0.0,1.041273201815015e+18,14.427238,100.0,0.006229685,0.26316538,607120118.0,ZTF18achsvbx
