tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60290.549305600114,2536549300815015020,2,2536549300815,19.870014,1,2536,2.2832143,18.770039,18.9692,0.08956691,0.175,209.2575318,-12.4464114,0.8742857,t17_f5_c3,0.9766618,18.9903,0.2254,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60290.554166700225,2536554160815015022,2,2536554160815,19.767673,1,2536,2.2027528,18.740526,18.9937,0.09699632,0.1806,209.2575106,-12.446388,0.8357143,t17_f5_c3,0.9995116,19.1737,0.2691,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60290.556608799845,2536556600815015017,2,2536556600815,19.820265,1,2536,2.2067564,18.800304,18.8133,0.11952321,0.1547,209.2575123,-12.4463809,0.82,t17_f5_c3,0.97228503,18.9201,0.2155,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60291.54723379994,2537547230815015012,2,2537547230815,19.682245,1,2537,2.1700487,18.832577,18.9149,0.11936634,0.1618,209.2575008,-12.4463935,0.6185714,t17_f5_c3,0.9992139,18.8474,0.1921,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60291.552245399915,2537552240815015014,2,2537552240815,19.670958,1,2537,2.4407277,18.94751,19.1945,0.14798595,0.2081,209.2575707,-12.4464606,0.39571428,t17_f5_c3,0.97801125,19.1043,0.2421,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60291.55726849986,2537557260815015014,2,2537557260815,19.61463,1,2537,2.0749052,18.568272,18.7662,0.10415818,0.1418,209.2574752,-12.4463624,0.6685714,t17_f5_c3,0.9362844,18.9488,0.2121,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60292.551990699954,2538551990815015014,2,2538551990815,19.635696,1,2538,2.0951884,18.826752,18.9397,0.13896112,0.1795,209.2574812,-12.4463525,0.7114286,t17_f5_c3,0.9975709,18.8777,0.2146,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60292.55446759984,2538554460815015017,2,2538554460815,19.655823,1,2538,2.2296877,18.911644,19.1056,0.18085471,0.2116,209.2575197,-12.4463642,0.55857146,t17_f5_c3,0.82687116,19.0628,0.2578,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60292.55696759978,2538556960815015016,2,2538556960815,19.71987,1,2538,2.232233,18.844896,18.9228,0.13738598,0.177,209.2575187,-12.446361,0.5957143,t17_f5_c3,0.96924067,19.0837,0.2598,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60292.559456000105,2538559450815015009,2,2538559450815,19.718132,1,2538,2.2151384,18.808657,18.7759,0.113121405,0.1541,209.257514,-12.446392,0.6457143,t17_f5_c3,0.95238185,18.6813,0.1787,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60292.56194439996,2538561940815015012,2,2538561940815,19.644623,1,2538,2.2039545,18.846527,18.9676,0.12098041,0.1932,209.2575053,-12.4464367,0.81142855,t17_f5_c3,0.999833,18.9774,0.2471,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
ztf,60311.54256939981,2557542560815015009,2,2557542560815,19.733725,1,2557,2.2632911,19.354837,19.2809,0.15991051,0.2428,209.257528,-12.4463005,0.7228571,t17_f5_c3,0.91334987,19.412,0.347,374120208,True,False,False,23.12.x,0.0,ZTF23abtnkde
