tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60456.47826390015,2702478261815015009,2,2702478261815,18.88102,1,2702,0.13430917,17.822477,17.724964,17.6276,0.06740361,0.061559826,0.06161374,0.1053,29.2152671,42.5021516,0.79142857,t17_f5_c3,0.99997485,17.6168,0.1336,1737120218,True,True,False,24.4.1,0.0,ZTF24aaouphu
ztf,60456.478738400154,2702478731815015017,2,2702478731815,18.912947,1,2702,0.14778742,17.665136,17.580278,17.7226,0.047937762,0.044276316,0.044333726,0.1179,29.2152673,42.5021629,0.9128571,t17_f5_c3,0.9999998,17.7356,0.1528,1737120218,True,True,False,24.4.1,0.0,ZTF24aaouphu
ztf,60456.47920140019,2702479201815015011,2,2702479201815,18.901266,1,2702,0.14219809,17.709501,17.621243,17.9719,0.05989829,0.055172194,0.055221885,0.1526,29.2152762,42.5021355,0.91714287,t17_f5_c3,1.0,18.0562,0.2114,1737120218,True,True,False,24.4.1,0.0,ZTF24aaouphu
ztf,60457.47663189983,2703476631815015006,2,2703476631815,19.379545,1,2703,0.18281132,17.551352,17.474646,17.4935,0.04293997,0.0399586,0.040010966,0.0768,29.2152805,42.5021635,0.9257143,t17_f5_c3,0.99999917,17.4142,0.0912,1737120218,True,True,False,24.4.1,0.0,ZTF24aaouphu
ztf,60457.47709489986,2703477091815015006,2,2703477091815,19.334509,1,2703,0.12899226,17.587118,17.507935,17.5828,0.0599866,0.055727486,0.05576742,0.0843,29.2152569,42.5021636,0.92,t17_f5_c3,0.99990094,17.4836,0.0982,1737120218,True,True,False,24.4.1,0.0,ZTF24aaouphu
ztf,60457.47756939987,2703477561815015004,2,2703477561815,19.298862,1,2703,0.18943393,17.63678,17.554028,17.6557,0.048804756,0.045169566,0.045223188,0.0925,29.2152844,42.5021678,0.92,t17_f5_c3,0.99999976,17.5505,0.1073,1737120218,True,True,False,24.4.1,0.0,ZTF24aaouphu
ztf,60462.46623839997,2708466231815015007,2,2708466231815,19.87153,1,2708,0.08327926,14.571339,14.566242,14.5893,0.027853519,0.027722733,0.027723089,0.0044,29.2152514,42.502147,0.83285713,t17_f5_c3,0.9999989,14.5817,0.0051,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60462.468634299934,2708468631815015002,2,2708468631815,19.898912,1,2708,0.13225049,14.587115,14.581944,14.613,0.03751101,0.037332527,0.0373328,0.0046,29.2152409,42.5021694,0.77428573,t17_f5_c3,0.99005896,14.6076,0.0053,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60462.47315970017,2708473151815015002,2,2708473151815,19.505562,1,2708,0.04580497,14.623599,14.618252,14.6161,0.019839339,0.019741328,0.019741878,0.0051,29.2152343,42.5021472,0.7842857,t17_f5_c3,0.9999988,14.608,0.0061,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60463.4656134001,2709465611815015010,2,2709465611815,19.48582,1,2709,0.20449474,16.413046,16.38554,16.4184,0.036413755,0.0354949,0.035502832,0.0199,29.2152996,42.5021445,0.8242857,t17_f5_c3,0.9999844,16.3944,0.0243,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60463.46945599979,2709469451815015005,2,2709469451815,19.352251,1,2709,0.064884156,16.428448,16.400553,16.4065,0.03218043,0.031354964,0.031364195,0.0205,29.2151972,42.502139,0.82285714,t17_f5_c3,0.9999943,16.3875,0.0253,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60463.47331020003,2709473311815015006,2,2709473311815,19.301191,1,2709,0.10947369,16.449923,16.421478,16.4261,0.027852757,0.027121454,0.027132547,0.0233,29.2152395,42.5021637,0.8585714,t17_f5_c3,0.9999994,16.4131,0.0289,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60464.466574099846,2710466571815015014,2,2710466571815,19.403568,1,2710,0.21646307,17.506147,17.432465,17.532,0.0594037,0.055471163,0.055506077,0.0741,29.2152914,42.5021711,0.93,t17_f5_c3,0.99999875,17.5069,0.0922,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60464.47042819997,2710470421815015005,2,2710470421815,19.448694,1,2710,0.13226418,17.424484,17.355976,17.3834,0.038167026,0.035786156,0.035833143,0.0617,29.2152663,42.5021558,0.93,t17_f5_c3,0.99999917,17.4233,0.0813,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60464.47428240022,2710474281815015003,2,2710474281815,19.300207,1,2710,0.15344363,17.345163,17.281342,17.2944,0.042177364,0.03973269,0.039769586,0.0658,29.2152659,42.5021647,0.9114286,t17_f5_c3,0.99999756,17.2357,0.0795,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60465.4665045999,2711466501815015007,2,2711466501815,18.530338,1,2711,0.18472393,17.424046,17.355564,17.3488,0.09187631,0.08624079,0.08626028,0.1334,29.2152883,42.5021557,0.92285717,t17_f5_c3,0.9995519,17.5098,0.1977,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60465.47046299977,2711470461815015002,2,2711470461815,18.846601,1,2711,0.20092496,17.259527,17.200417,17.159,0.06701071,0.063440114,0.06346003,0.0908,29.2152783,42.5021765,0.92,t17_f5_c3,0.9999958,17.1708,0.1171,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60465.474409699906,2711474401815015001,2,2711474401815,19.008533,1,2711,0.12706083,17.402147,17.334991,17.6009,0.05572362,0.052350476,0.05238139,0.1151,29.2152453,42.5021692,0.92285717,t17_f5_c3,0.9999999,17.6165,0.1492,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60466.466030099895,2712466031815015006,2,2712466031815,19.583862,1,2712,0.32241383,17.519869,17.44528,17.5043,0.053100206,0.049534775,0.049574804,0.0514,29.2153449,42.5021413,0.8414286,t17_f5_c3,0.9999889,17.5093,0.0655,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60466.46998840012,2712469981815015003,2,2712469981815,19.627447,1,2712,0.13810343,17.519379,17.444822,17.5284,0.038671747,0.03605042,0.036105353,0.0552,29.215265,42.5021605,0.9257143,t17_f5_c3,0.9999999,17.5538,0.0717,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60466.4739351999,2712473931815015005,2,2712473931815,19.394983,1,2712,0.16752586,17.507195,17.433443,17.5333,0.05185973,0.048413947,0.048454016,0.0667,29.2152742,42.5021661,0.92714286,t17_f5_c3,0.9999999,17.5251,0.0843,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60468.464780100156,2714464781815015004,2,2714464781815,19.977356,1,2714,0.15646835,17.487877,17.415384,17.5367,0.043444313,0.0405921,0.04063832,0.0446,29.2152684,42.5021704,0.9085714,t17_f5_c3,0.99999917,17.552,0.0569,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60468.46826389991,2714468261815015015,2,2714468261815,19.98533,1,2714,0.21828176,17.484135,17.411882,17.4232,0.036693957,0.034277216,0.034331586,0.0409,29.2153011,42.5021535,0.93714285,t17_f5_c3,0.99999774,17.4047,0.0506,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60468.471747700125,2714471741815015003,2,2714471741815,19.84441,1,2714,0.14493237,17.46145,17.390646,17.4293,0.042324696,0.03960734,0.0396526,0.0466,29.2152524,42.5021722,0.92714286,t17_f5_c3,0.9999997,17.4414,0.0595,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60471.46348380018,2717463481815015016,2,2717463481815,19.212023,1,2717,0.17997439,16.902271,16.859413,16.9147,0.041122396,0.039513703,0.039530758,0.05,29.2152833,42.5021559,0.9185714,t17_f5_c3,1.0,16.8667,0.0607,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60471.466955999844,2717466951815015010,2,2717466951815,19.494593,1,2717,0.18467778,16.893581,16.851059,16.8978,0.037454057,0.035997078,0.036015514,0.0397,29.2152824,42.5021623,0.9085714,t17_f5_c3,0.9999999,16.8677,0.0487,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
ztf,60471.47030089982,2717470301815015053,2,2717470301815,18.915552,1,2717,0.08712854,16.781761,16.743326,16.6855,0.038535092,0.0371802,0.037194837,0.0575,29.2152537,42.5021419,0.87714285,t17_f5_c3,0.9999989,16.6629,0.0717,1737120218,True,True,False,24.5.1,0.0,ZTF24aaouphu
