tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,rbversion,oid
ztf,60133.36385420011,2379363853215015003,2,2379363853215,20.583548,1,2379,1.1008803,17.247786,17.2182,0.04300056,0.0296,288.5269766,13.5142199,0.46,17.1999,0.0329,True,True,False,1.2.0,0.0,,14.568789,100.0,0.003646493,0.5361577,539120232.0,t17_f5_c3,ZTF18aawtbst
ztf,60133.37814809987,2379378144515015006,2,2379378144515,20.342,1,2379,0.631151,17.6669,17.6653,0.121093,0.0456,288.5271503,13.5142987,0.525714,17.6503,0.0517,False,True,False,1.2.0,0.0,2.383360193215015e+18,14.537427,100.0,0.0067815594,,,t17_f5_c3,ZTF18aawtbst
ztf,60135.31248839991,2381312483215015005,2,2381312483215,20.6469,1,2381,0.281679,17.1887,17.1102,0.160238,0.0254,288.5271528,13.5143817,0.308571,16.9891,0.026,False,True,False,1.2.0,0.0,2.383360193215015e+18,14.563651,100.0,0.014280593,,,t17_f5_c3,ZTF18aawtbst
ztf,60135.31296300003,2381312964515015006,2,2381312964515,20.3059,1,2381,0.51763,17.195,17.2922,0.1916,0.0322,288.5273163,13.5144877,0.417143,17.245,0.0351,False,True,False,1.2.0,0.0,2.383360193215015e+18,14.50482,100.0,0.016081385,,,t17_f5_c3,ZTF18aawtbst
ztf,60135.31828700006,2381318284515015002,1,2381318284515,20.6381,1,2381,0.306587,20.145,20.2171,0.2994,0.2653,288.5270762,13.5144516,0.781429,20.1786,0.3246,False,True,False,1.2.0,0.0,2.383360193215015e+18,18.030865,0.0398318,0.04271668,,,t17_f5_c3,ZTF18aawtbst
ztf,60137.270694400184,2383270693215015003,2,2383270693215,20.6567,1,2383,0.80591,17.2142,16.9097,0.211471,0.022,288.5273129,13.5142716,0.377143,16.9142,0.0247,False,True,False,1.2.0,0.0,2.389402663215015e+18,14.5659,0.0062877196,0.01844723,,,t17_f5_c3,ZTF18aawtbst
ztf,60137.359259299934,2383359254515015003,1,2383359254515,20.6756,1,2383,0.459424,19.9455,20.1841,0.260928,0.2722,288.5270376,13.5144545,0.671429,20.2694,0.373,False,True,False,1.2.0,0.0,2.383360193215015e+18,18.00006,0.04081648,0.043485515,,,t17_f5_c3,ZTF18aawtbst
ztf,60137.36019679997,2383360193215015002,1,2383360193215,20.638927,1,2383,1.0052916,19.999992,19.6422,0.18918365,0.1697,288.5269112,13.5145307,0.71428573,19.8528,0.2606,True,True,False,1.2.0,0.0,,18.00391,0.026479265,0.03009195,0.99975157,539120132.0,t17_f5_c3,ZTF18aawtbst
ztf,60139.275335600134,2385275333215015002,2,2385275333215,20.4629,1,2385,0.679426,17.281,16.9012,0.108627,0.0227,288.5271643,13.5142688,0.338571,16.7754,0.0232,False,True,False,1.2.0,0.0,2.389402663215015e+18,14.571567,100.0,0.008957034,,,t17_f5_c3,ZTF18aawtbst
ztf,60139.275335600134,2385275333215015003,2,2385275333215,20.4629,1,2385,0.577906,16.803,16.9274,0.029776,0.0233,288.5272495,13.5143119,0.647143,16.7903,0.0235,False,True,False,1.2.0,0.0,2.389402663215015e+18,14.523145,100.0,0.0036469058,,,t17_f5_c3,ZTF18aawtbst
ztf,60139.27674769983,2385276744515015008,2,2385276744515,20.3261,1,2385,0.425265,16.9858,16.9885,0.037562,0.026,288.5272848,13.5144462,0.7,16.9568,0.0285,False,True,False,1.2.0,0.0,2.389402663215015e+18,14.485626,100.0,0.0037555988,,,t17_f5_c3,ZTF18aawtbst
ztf,60139.27674769983,2385276744515015009,2,2385276744515,20.3261,1,2385,0.672351,16.9331,17.0857,0.083478,0.0271,288.5273287,13.5143728,0.752857,17.0477,0.0303,False,True,False,1.2.0,0.0,2.389402663215015e+18,14.48024,100.0,0.008718228,,,t17_f5_c3,ZTF18aawtbst
ztf,60139.424444399774,2385424444515015002,1,2385424444515,20.4659,1,2385,0.633836,19.7545,20.0575,0.186074,0.2774,288.5269928,13.514492,0.955714,19.9634,0.3236,False,True,False,1.2.0,0.0,2.389402663215015e+18,17.965803,0.03274611,0.035826705,,,t17_f5_c3,ZTF18aawtbst
ztf,60141.273564800154,2387273563215015003,2,2387273563215,20.3668,1,2387,0.380957,17.129,16.8966,0.099482,0.0233,288.5272028,13.5143551,0.328571,16.7644,0.024,False,True,False,1.2.0,0.0,2.389402663215015e+18,14.558196,100.0,0.00932015,,,t17_f5_c3,ZTF18aawtbst
ztf,60143.387847200036,2389387843215015002,2,2389387843215,20.7105,1,2389,0.596961,16.7107,16.7277,0.111429,0.0185,288.527054,13.5143357,0.588571,16.7101,0.0202,False,True,False,1.2.0,0.0,2.389402663215015e+18,14.51141,100.0,0.014698816,,,t17_f5_c3,ZTF18aawtbst
ztf,60143.40266200015,2389402663215015000,1,2389402663215,20.612257,1,2389,0.87137437,19.623886,19.8447,0.16045536,0.2036,288.5269441,13.5143808,0.9014286,19.8198,0.2522,True,True,False,1.2.0,0.0,,17.934671,0.031088563,0.033858534,0.9919925,539120132.0,t17_f5_c3,ZTF18aawtbst
ztf,60144.290879600216,2390290874515015004,1,2390290874515,20.848,1,2390,0.164395,19.7911,19.7496,0.21849,0.1572,288.5271288,13.5144158,0.808571,19.7108,0.1913,False,True,False,1.2.0,0.0,2.395329643215015e+18,17.972754,0.03823213,0.04093487,,,t17_f5_c3,ZTF18aawtbst
ztf,60145.29583329987,2391295833215015003,2,2391295833215,20.7702,1,2391,0.593284,16.8025,16.8527,0.055174,0.0186,288.5271217,13.5143004,0.59,16.7938,0.0198,False,True,False,1.2.0,0.0,2.395329643215015e+18,14.523084,100.0,0.0067603327,,,t17_f5_c3,ZTF18aawtbst
ztf,60145.29583329987,2391295833215015004,2,2391295833215,20.7702,1,2391,0.553526,16.6015,16.5656,0.023357,0.0157,288.5271399,13.5143067,0.687143,16.5613,0.0172,False,True,False,1.2.0,0.0,2.395329643215015e+18,14.49636,100.0,0.0033601704,,,t17_f5_c3,ZTF18aawtbst
ztf,60145.29583329987,2391295833215015005,2,2391295833215,20.7702,1,2391,0.62867,16.6015,16.8175,0.023357,0.0182,288.5271372,13.5142856,0.594286,16.7857,0.0197,False,True,False,1.2.0,0.0,2.395329643215015e+18,14.49636,100.0,0.0033601704,,,t17_f5_c3,ZTF18aawtbst
ztf,60146.37496529985,2392374964515015005,2,2392374964515,20.6986,1,2392,0.277198,16.7637,16.8108,0.078723,0.0188,288.5270977,13.5144315,0.675714,16.8291,0.0211,False,True,False,1.2.0,0.0,2.395329643215015e+18,14.461261,100.0,0.009443342,,,t17_f5_c3,ZTF18aawtbst
ztf,60148.28976849979,2394289764515015001,1,2394289764515,20.6389,1,2394,0.139805,19.7748,19.8893,0.174485,0.2003,288.5271424,13.5144133,0.968571,19.9989,0.28,False,True,False,1.2.0,0.0,2.395329643215015e+18,17.96968,0.029702855,0.033091083,,,t17_f5_c3,ZTF18aawtbst
ztf,60149.32964120014,2395329643215015001,1,2395329643215,20.73062,1,2395,0.8301513,19.748398,19.6431,0.15465029,0.1545,288.5269478,13.5144373,0.8657143,19.7679,0.2188,True,True,False,1.2.0,0.0,,17.959782,0.026426263,0.029778618,0.9999879,539120132.0,t17_f5_c3,ZTF18aawtbst
ztf,60151.3238309999,2397323833215015000,1,2397323833215,20.76028,1,2397,0.89199144,19.920967,19.5825,0.20931008,0.1442,288.526932,13.5144513,0.6757143,19.8579,0.2341,True,True,False,1.2.0,0.0,,17.990948,0.032439712,0.035382017,0.999871,539120132.0,t17_f5_c3,ZTF18aawtbst
ztf,60152.22741900012,2398227414515015001,1,2398227414515,20.3636,1,2398,0.093766,19.8899,20.1885,0.192813,0.3523,288.5271579,13.5144134,0.937143,19.8281,0.3225,False,True,False,1.2.0,0.0,2.407357833215015e+18,17.990593,0.030050648,0.033528455,,,t17_f5_c3,ZTF18aawtbst
ztf,60153.25548609998,2399255483215015004,2,2399255483215,20.3022,1,2399,0.472635,16.7919,16.6749,0.088698,0.0208,288.5271573,13.5143275,0.385714,16.5556,0.0217,False,True,False,1.2.0,0.0,2.407357833215015e+18,14.521779,100.0,0.010961384,,,t17_f5_c3,ZTF18aawtbst
ztf,60154.345902800094,2400345904515015001,1,2400345904515,19.7952,1,2400,0.372658,19.6012,19.8221,0.275053,0.4238,288.5270724,13.5143971,0.782857,20.1324,0.7227,False,True,False,1.2.0,0.0,2.407357833215015e+18,17.934555,0.057552263,0.059259534,,,t17_f5_c3,ZTF18aawtbst
ztf,60155.329120399896,2401329123215015002,2,2401329123215,19.4852,1,2401,0.583394,16.7201,16.4664,0.115123,0.0283,288.5270501,13.5143526,0.544286,16.4677,0.035,False,True,False,1.2.0,0.0,2.407357833215015e+18,14.512645,100.0,0.015072313,,,t17_f5_c3,ZTF18aawtbst
ztf,60155.329120399896,2401329123215015003,2,2401329123215,19.4852,1,2401,0.499492,16.6237,16.5785,0.036352,0.0309,288.5270604,13.5143778,0.51,16.4864,0.0352,False,True,False,1.2.0,0.0,2.407357833215015e+18,14.499526,100.0,0.0051387683,,,t17_f5_c3,ZTF18aawtbst
ztf,60159.26606479986,2405266063215015002,2,2405266063215,20.0912,1,2405,0.594473,16.9195,16.7456,0.090757,0.0248,288.5270469,13.5143546,0.58,16.734,0.029,False,True,False,1.2.0,0.0,2.407357833215015e+18,14.53676,100.0,0.010110763,,,t17_f5_c3,ZTF18aawtbst
ztf,60159.26606479986,2405266063215015003,2,2405266063215,20.0912,1,2405,0.483102,16.7242,17.1185,0.030474,0.0334,288.5270833,13.5143622,0.341429,17.0758,0.0385,False,True,False,1.2.0,0.0,2.407357833215015e+18,14.513181,100.0,0.0039766924,,,t17_f5_c3,ZTF18aawtbst
ztf,60159.26606479986,2405266063215015004,2,2405266063215,20.0912,1,2405,0.501649,16.7242,17.0973,0.030474,0.0327,288.5270634,13.5143766,0.332857,17.069,0.0383,False,True,False,1.2.0,0.0,2.407357833215015e+18,14.513181,100.0,0.0039766924,,,t17_f5_c3,ZTF18aawtbst
ztf,60159.293819400016,2405293813215015000,1,2405293813215,19.5556,1,2405,1.28295,19.5614,19.8412,0.263429,0.4863,288.5268165,13.5144232,0.757143,19.7576,0.5777,False,True,False,1.2.0,0.0,2.407357833215015e+18,17.921183,0.056624707,0.058153626,,,t17_f5_c3,ZTF18aawtbst
ztf,60160.28674770007,2406286744515015009,2,2406286744515,20.2653,1,2406,0.898403,16.7982,16.8477,0.160495,0.024,288.5271804,13.5142221,0.395714,16.832,0.0273,False,True,False,1.2.0,0.0,2.407357833215015e+18,14.465342,0.008292299,0.018720523,,,t17_f5_c3,ZTF18aawtbst
ztf,60161.35783560015,2407357833215015003,2,2407357833215,20.291744,1,2407,0.7027539,16.723305,16.8097,0.07210536,0.0235,288.5270371,13.5143174,0.55857146,16.7178,0.0252,True,True,False,1.2.0,0.0,,14.513063,100.0,0.009416103,0.5752132,539120232.0,t17_f5_c3,ZTF18aawtbst
ztf,60161.35783560015,2407357833215015004,2,2407357833215,20.291744,1,2407,0.6378767,16.723663,16.7361,0.029201513,0.0221,288.5270236,13.5143614,0.5371429,16.7088,0.025,True,True,False,1.2.0,0.0,,14.513111,100.0,0.0038122758,0.76487124,539120232.0,t17_f5_c3,ZTF18aawtbst
ztf,60162.21270829998,2408212704515015001,1,2408212704515,20.5957,1,2408,0.159772,20.0529,20.0625,0.252903,0.2341,288.5271345,13.5144098,0.908571,19.9303,0.2628,False,True,False,1.2.0,0.0,2.429191564515015e+18,18.017237,0.03566804,0.038787212,,,t17_f5_c3,ZTF18aawtbst
ztf,60168.3228356,2414322834515015006,2,2414322834515,20.5876,1,2414,0.587575,17.0256,17.0462,0.143569,0.0245,288.5271161,13.5143177,0.555714,17.0578,0.0275,False,True,False,1.2.0,0.0,2.429191564515015e+18,14.48954,100.0,0.013887902,,,t17_f5_c3,ZTF18aawtbst
ztf,60168.36212959979,2414362124515015002,1,2414362124515,20.4789,1,2414,0.775035,20.1603,20.4244,0.236282,0.364,288.526947,13.5144315,0.937143,20.5156,0.5028,False,True,False,1.2.0,0.0,2.429191564515015e+18,18.033033,0.029499229,0.033306163,,,t17_f5_c3,ZTF18aawtbst
ztf,60169.29538189992,2415295383215025007,2,2415295383215,20.5372,1,2415,0.479233,16.8424,16.9012,0.139104,0.0213,288.5271848,13.5143261,0.385714,16.8125,0.0226,False,True,False,1.2.0,0.0,2.429191564515015e+18,14.527894,100.0,0.016502036,,,t17_f5_c3,ZTF18aawtbst
ztf,60169.29538189992,2415295383215025010,2,2415295383215,20.5372,1,2415,0.204704,16.7461,16.7727,0.027907,0.0202,288.5271626,13.5144042,0.682857,16.7564,0.0223,False,True,False,1.2.0,0.0,2.429191564515015e+18,14.516013,100.0,0.003578317,,,t17_f5_c3,ZTF18aawtbst
ztf,60170.32936340012,2416329364515015002,1,2416329364515,20.4921,1,2416,0.653787,20.0133,19.9853,0.286468,0.2396,288.5269806,13.5144779,0.834286,19.8755,0.275,False,True,False,1.2.0,0.0,2.429191564515015e+18,18.011068,0.042699914,0.045308914,,,t17_f5_c3,ZTF18aawtbst
ztf,60171.271238400135,2417271233215025003,2,2417271233215,20.521,1,2417,0.315357,17.0292,16.9631,0.142258,0.0234,288.5271797,13.5143702,0.314286,16.8541,0.0242,False,True,False,1.2.0,0.0,2.429191564515015e+18,14.548447,100.0,0.01448023,,,t17_f5_c3,ZTF18aawtbst
ztf,60174.31744210003,2420317444515015002,1,2420317444515,20.337,1,2420,0.504166,20.0536,20.8625,0.249834,0.5642,288.527052,13.5143573,0.828571,20.6039,0.5661,False,True,False,1.2.0,0.0,2.429191564515015e+18,18.017344,0.035132173,0.038295615,,,t17_f5_c3,ZTF18aawtbst
ztf,60181.321620400064,2427321624515015001,1,2427321624515,20.142,1,2427,0.959253,19.9154,20.1467,0.219373,0.3047,288.5268928,13.5144666,0.755714,19.7607,0.2721,False,True,False,1.2.0,0.0,2.429191564515015e+18,17.994984,0.03430432,0.03741254,,,t17_f5_c3,ZTF18aawtbst
ztf,60181.333506899886,2427333503215015001,1,2427333503215,20.1299,1,2427,1.47191,20.1739,19.8789,0.261693,0.2442,288.5267729,13.5143583,0.642857,20.074,0.3715,False,False,True,1.2.0,0.0,2.429191564515015e+18,,,,,,t17_f5_c3,ZTF18aawtbst
ztf,60183.190624999814,2429190623215015003,2,2429190623215,20.1068,1,2429,0.510603,17.1211,16.776,0.10439,0.0243,288.5270451,13.5143943,0.464286,16.719,0.0271,False,True,False,1.2.0,0.0,2.429191564515015e+18,14.557453,100.0,0.009844652,,,t17_f5_c3,ZTF18aawtbst
ztf,60183.19156249985,2429191564515015010,2,2429191564515,20.046465,1,2429,1.1518332,16.86814,16.8966,0.1931897,0.0268,288.5269601,13.5142198,0.4542857,16.8571,0.0303,True,True,False,1.2.0,0.0,,14.47327,0.0129279895,0.021283176,0.43674436,540120245.0,t17_f5_c3,ZTF18aawtbst
ztf,60185.19187500002,2431191873215015003,2,2431191873215,19.8507,1,2431,0.849223,17.0693,16.7333,0.13095,0.0274,288.5271024,13.5142321,0.521429,16.7225,0.0327,False,True,False,1.2.0,0.0,2.433196523215015e+18,14.552462,100.0,0.012893478,,,t17_f5_c3,ZTF18aawtbst
ztf,60185.21137729986,2431211374515015008,2,2431211374515,19.8615,1,2431,0.603914,17.0052,17.124,0.134752,0.0357,288.5270252,13.5143754,0.607143,16.938,0.0375,False,True,False,1.2.0,0.0,2.433196523215015e+18,14.48755,100.0,0.013257924,,,t17_f5_c3,ZTF18aawtbst
ztf,60187.19652780006,2433196523215015001,2,2433196523215,19.96741,1,2433,0.79925936,16.790085,16.729,0.1018551,0.0273,288.5270293,13.5142862,0.43571427,16.6544,0.0307,True,True,False,1.2.0,0.0,,14.521555,100.0,0.0126058115,0.17712972,539120232.0,t17_f5_c3,ZTF18aawtbst
ztf,60354.54975689994,2600549753215010005,2,2600549753215,19.77146,-1,2600,0.938449,16.534073,16.6711,0.10683695,0.0227,288.5269159,13.5143951,0.56142855,16.6653,0.027,True,True,True,23.12.x,0.0,,14.87888,0.002407628,0.023261841,0.6091103,539120232.0,t17_f5_c3,ZTF18aawtbst
ztf,60699.57045139978,2945570453215010004,2,2945570453215,18.9034,-1,2945,0.98505,16.4675,16.9554,0.091435,0.0543,288.5269398,13.5146105,0.568571,16.9364,0.0672,False,True,False,26.0.1,0.0,2.94557138321501e+18,14.893931,100.0,0.021462727,,,t17_f5_c3,ZTF18aawtbst
ztf,60699.57092589978,2945570923215010005,2,2945570923215,18.9068,-1,2945,0.831671,16.3254,16.8353,0.11447,0.0505,288.5269503,13.514532,0.451429,16.8994,0.0674,False,True,False,26.0.1,0.0,2.96754923451501e+18,14.930167,0.020356914,0.031666394,,,t17_f5_c3,ZTF18aawtbst
ztf,60699.571388899814,2945571383215010012,2,2945571383215,18.597206,-1,2945,0.9713303,16.484888,16.8627,0.10157181,0.0572,288.5269022,13.5144136,0.4242857,16.8615,0.0723,True,True,False,26.0.1,0.0,,14.889891,0.00040245266,0.023376213,0.8916479,539120232.0,t17_f5_c3,ZTF18aawtbst
ztf,60705.558634299785,2951558633215010003,2,2951558633215,19.5565,-1,2951,0.62552,16.2449,16.5683,0.086029,0.0225,288.527,13.5144354,0.565714,16.5611,0.027,False,True,False,26.0.1,0.0,2.96754923451501e+18,14.953531,0.008459575,0.026187718,,,t17_f5_c3,ZTF18aawtbst
ztf,60705.56256939983,2951562563215010005,2,2951562563215,19.3162,-1,2951,0.678549,16.265,16.5074,0.064642,0.0225,288.5269831,13.5144493,0.621429,16.4871,0.0269,False,True,False,26.0.1,0.0,2.96754923451501e+18,14.947486,100.0,0.019209212,,,t17_f5_c3,ZTF18aawtbst
ztf,60705.566446799785,2951566443215010007,2,2951566443215,19.2268,-1,2951,0.225845,15.9454,16.5025,0.084093,0.0251,288.5271748,13.5143946,0.591429,16.5063,0.031,False,True,False,26.0.1,0.0,2.96754923451501e+18,15.063945,0.025328357,0.037340283,,,t17_f5_c3,ZTF18aawtbst
ztf,60705.572187500075,2951572184515010006,2,2951572184515,18.4753,-1,2951,0.246187,16.0614,16.4206,0.05278,0.0376,288.5271056,13.5144396,0.692857,16.4541,0.049,False,True,False,26.0.1,0.0,2.96754923451501e+18,14.927332,100.0,0.018571297,,,t17_f5_c3,ZTF18aawtbst
ztf,60705.57266200008,2951572664515010004,2,2951572664515,18.5963,-1,2951,0.443116,16.2727,16.3169,0.04896,0.0349,288.52704,13.514488,0.784286,16.36,0.0459,False,True,False,26.0.1,0.0,2.96754923451501e+18,14.861789,100.0,0.013349879,,,t17_f5_c3,ZTF18aawtbst
ztf,60705.5731366002,2951573134515010005,2,2951573134515,18.4755,-1,2951,0.179441,16.0763,16.1375,0.033802,0.0329,288.5271234,13.5144472,0.811429,16.1458,0.042,False,True,False,26.0.1,0.0,2.96754923451501e+18,14.922137,100.0,0.01167555,,,t17_f5_c3,ZTF18aawtbst
ztf,60721.54923610017,2967549234515010019,2,2967549234515,18.647575,-1,2967,1.0781076,15.910489,16.0904,0.042250425,0.0184,288.5270448,13.5141953,0.4542857,16.0565,0.0221,True,True,False,26.0.1,0.0,,14.9858465,100.0,0.018029094,0.3881039,540120245.0,t17_f5_c3,ZTF18aawtbst
ztf,60794.480474499986,3040480473215010003,1,3040480473215,20.1135,-1,3040,0.438142,19.2758,19.263,0.136733,0.1411,288.5271661,13.5143275,0.872857,19.2051,0.1709,False,True,False,27.5.6,0.0,3.06735899451501e+18,18.691128,0.07512191,0.079800196,,,t17_f5_c3,ZTF18aawtbst
ztf,60795.42158559989,3041421584515010007,2,3041421584515,20.3366,-1,3041,0.533663,15.9204,16.0779,0.05282,0.0104,288.5271173,13.514333,0.597143,16.0522,0.0116,False,True,False,27.5.6,0.0,3.06735899451501e+18,14.981646,100.0,0.022248304,,,t17_f5_c3,ZTF18aawtbst
ztf,60795.46729170019,3041467294515010004,1,3041467294515,20.6177,-1,3041,0.105916,19.1506,19.302,0.108359,0.109,288.5271858,13.5144184,0.962857,19.2934,0.1373,False,True,False,27.5.6,0.0,3.06735899451501e+18,18.78173,0.070725,0.07714661,,,t17_f5_c3,ZTF18aawtbst
ztf,60797.416215300094,3043416214515010011,2,3043416214515,20.6549,-1,3043,0.337768,15.913,16.0588,0.059395,0.0096,288.5271163,13.5143906,0.624286,16.0462,0.0106,False,True,False,27.5.6,0.0,3.06735899451501e+18,14.984777,100.0,0.025261607,,,t17_f5_c3,ZTF18aawtbst
ztf,60797.42162040016,3043421623215010009,2,3043421623215,20.6549,-1,3043,0.132066,16.0993,16.2308,0.069558,0.0111,288.527139,13.5144427,0.688571,16.2117,0.0122,False,True,False,27.5.6,0.0,3.06735899451501e+18,15.002029,100.0,0.025318542,,,t17_f5_c3,ZTF18aawtbst
ztf,60797.46034719981,3043460343215010008,1,3043460343215,20.7294,-1,3043,0.161966,19.196,19.5468,0.166555,0.1295,288.5272279,13.5144258,0.818571,19.4371,0.1483,False,True,False,27.5.6,0.0,3.06735899451501e+18,18.740564,0.105804995,0.10949232,,,t17_f5_c3,ZTF18aawtbst
ztf,60797.479282400105,3043479284515010004,1,3043479284515,20.7939,-1,3043,0.082554,19.2858,19.5175,0.115833,0.1241,288.5271881,13.5144343,0.942857,19.5094,0.156,False,True,False,27.5.6,0.0,3.06735899451501e+18,18.6948,0.060893986,0.06720971,,,t17_f5_c3,ZTF18aawtbst
ztf,60802.44565969985,3048445653215010007,1,3048445653215,20.4932,-1,3048,0.222083,19.3115,19.6941,0.147342,0.1618,288.5272137,13.5143895,0.652857,19.6585,0.1987,False,True,False,27.5.6,0.0,3.078413843215015e+18,18.670822,0.077276126,0.08166861,,,t17_f5_c3,ZTF18aawtbst
ztf,60802.462314799894,3048462313215010007,2,3048462313215,20.5176,-1,3048,0.227902,16.1799,16.4728,0.061103,0.0141,288.5271505,13.514402,0.67,16.4644,0.0159,False,True,False,27.5.6,0.0,3.078413843215015e+18,14.974116,100.0,0.020125628,,,t17_f5_c3,ZTF18aawtbst
ztf,60804.460532399826,3050460533215010004,1,3050460533215,20.3441,-1,3050,0.361883,19.4488,19.7791,0.203689,0.2177,288.5272501,13.5143665,0.895714,19.5288,0.2208,False,True,False,27.5.6,0.0,3.080421793215015e+18,18.601591,0.08999133,0.093343504,,,t17_f5_c3,ZTF18aawtbst
ztf,60804.48153939983,3050481533215010006,2,3050481533215,20.0494,-1,3050,0.343936,16.3252,16.503,0.054933,0.0159,288.5271189,13.514379,0.61,16.4918,0.0183,False,True,False,27.5.6,0.0,3.080421793215015e+18,14.9302225,100.0,0.015199963,,,t17_f5_c3,ZTF18aawtbst
ztf,60805.443391200155,3051443394515010002,1,3051443394515,19.9152,-1,3051,0.13251,19.7509,20.0244,0.214712,0.4045,288.52715,13.5144793,0.952857,20.0747,0.5432,False,True,False,27.5.6,0.0,3.080421793215015e+18,18.494886,0.063241616,0.067522794,,,t17_f5_c3,ZTF18aawtbst
ztf,60807.397916700225,3053397914515010004,2,3053397914515,19.5131,-1,3053,0.213062,16.2337,16.3838,0.073076,0.0223,288.5271183,13.5144398,0.678571,16.4093,0.0281,False,True,False,27.5.6,0.0,3.080421793215015e+18,14.872671,100.0,0.020862347,,,t17_f5_c3,ZTF18aawtbst
ztf,60807.458437500056,3053458434515010004,1,3053458434515,19.0952,-1,3053,0.09068,19.4703,19.4448,0.336756,0.437,288.5271538,13.5144217,0.848571,19.567,0.6279,False,True,False,27.5.6,0.0,3.080421793215015e+18,18.600561,0.14888708,0.15115389,,,t17_f5_c3,ZTF18aawtbst
ztf,60810.45762730017,3056457623215010015,2,3056457623215,19.6859,-1,3056,0.348453,16.4342,16.7681,0.087339,0.0282,288.5271182,13.5143808,0.604286,16.7268,0.0331,False,True,False,27.5.6,0.0,3.084397473215015e+18,14.901898,100.0,0.021295488,,,t17_f5_c3,ZTF18aawtbst
ztf,60811.39942129981,3057399424515010016,2,3057399424515,19.6868,-1,3057,0.136658,16.3112,16.4644,0.06362,0.0213,288.5271364,13.5145032,0.8,16.4574,0.0257,False,True,False,27.5.6,0.0,3.084397473215015e+18,14.851524,100.0,0.01658531,,,t17_f5_c3,ZTF18aawtbst
ztf,60811.44108799985,3057441084515010003,1,3057441084515,19.9015,-1,3057,0.058985,19.7713,20.2113,0.284965,0.5306,288.5271567,13.51443,0.635714,20.1306,0.6319,False,True,False,27.5.6,0.0,3.084397473215015e+18,18.488548,0.084212594,0.087436214,,,t17_f5_c3,ZTF18aawtbst
ztf,60815.436550899874,3061436554515010017,2,3061436554515,20.199,-1,3061,0.206341,16.63,16.8705,0.091258,0.0238,288.5271224,13.5144385,0.695714,16.8739,0.0277,False,True,False,27.5.6,0.0,3.084397473215015e+18,14.781793,100.0,0.016633684,,,t17_f5_c3,ZTF18aawtbst
ztf,60815.45583330002,3061455833215010008,2,3061455833215,20.2053,-1,3061,0.169776,16.883,17.1221,0.088424,0.0296,288.5271317,13.51448,0.654286,17.1132,0.0345,False,True,False,27.5.6,0.0,3.084397473215015e+18,14.815776,100.0,0.013172874,,,t17_f5_c3,ZTF18aawtbst
ztf,60817.39780090004,3063397803215010009,2,3063397803215,20.4146,-1,3063,0.2319,17.0884,17.6284,0.133247,0.0414,288.5271148,13.5144356,0.428571,17.5716,0.0452,False,True,False,27.5.6,0.0,3.093373393215015e+18,14.788248,100.0,0.016017577,,,t17_f5_c3,ZTF18aawtbst
ztf,60817.4181597,3063418154515010008,2,3063418154515,20.2733,-1,3063,0.669623,17.0239,17.1877,0.104384,0.0294,288.5272088,13.5142908,0.712857,17.1879,0.0336,False,True,False,27.5.6,0.0,3.093373393215015e+18,14.723188,100.0,0.012541508,,,t17_f5_c3,ZTF18aawtbst
ztf,60821.3589931,3067358994515010007,2,3067358994515,20.726068,-1,3067,0.64728147,17.842163,18.3709,0.20743126,0.078,288.5270027,13.5143831,0.42857143,18.3653,0.0859,True,True,False,27.5.6,0.0,,14.656241,100.0,0.01102822,0.5946554,540120245.0,t17_f5_c3,ZTF18aawtbst
ztf,60830.36495369999,3076364953215025008,2,3076364953215,20.0826,1,3076,0.46971,16.9843,17.2209,0.072078,0.0322,288.5270927,13.514355,0.375714,16.9566,0.0306,False,True,False,27.5.6,0.0,3.084397473215015e+18,14.543791,100.0,0.0076137506,,,t17_f5_c3,ZTF18aawtbst
ztf,60830.36495369999,3076364953215025010,2,3076364953215,20.0826,1,3076,0.567198,16.9002,16.8256,0.035705,0.0242,288.5270699,13.5145827,0.717143,16.8075,0.0274,False,True,False,27.5.6,0.0,3.084397473215015e+18,14.534593,100.0,0.004040975,,,t17_f5_c3,ZTF18aawtbst
ztf,60830.36495369999,3076364953215035008,2,3076364953215,20.0826,1,3076,0.46971,16.9843,17.2209,0.072078,0.0322,288.5270927,13.514355,0.375714,16.9566,0.0306,False,True,False,27.5.6,0.0,3.093373393215015e+18,14.543791,100.0,0.0076137506,,,t17_f5_c3,ZTF18aawtbst
ztf,60830.36495369999,3076364953215035010,2,3076364953215,20.0826,1,3076,0.567198,16.9002,16.8256,0.035705,0.0242,288.5270699,13.5145827,0.717143,16.8075,0.0274,False,True,False,27.5.6,0.0,3.093373393215015e+18,14.534593,100.0,0.004040975,,,t17_f5_c3,ZTF18aawtbst
ztf,60832.412419000175,3078412414515015002,1,3078412414515,20.5741,1,3078,0.373963,19.8406,19.8592,0.235431,0.192,288.5270876,13.514512,0.857143,19.6194,0.1948,False,True,False,27.5.6,0.0,3.093373393215015e+18,17.981857,0.039855774,0.04249787,,,t17_f5_c3,ZTF18aawtbst
