tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58266.356319400016,512356315215015015,2,512356315215,19.4072,1,512,0.359044,18.557,16.879513,18.3865,0.104633,100.0,0.022318963,0.1366,292.8888291,14.6686256,0.42,18.2187,0.1495,False,True,False,bulk_1.0.0,0.0,5.2339549521501504e+17,,,,ZTF18aaxcytr
ztf,58268.42253470002,514422535215015018,2,514422535215,19.758,1,514,0.115691,18.6654,16.901745,18.3089,0.098154,100.0,0.01933953,0.1087,292.8887422,14.6686459,0.52,18.1401,0.1186,False,True,False,bulk_1.0.0,0.0,5.2339549521501504e+17,,,,ZTF18aaxcytr
ztf,58270.40275460016,516402755215015021,2,516402755215,19.33009,1,516,0.3137626,18.608446,16.890284,18.2379,0.12008968,100.0,0.024674067,0.132,292.8888318,14.6686609,0.5933333,17.8846,0.122,False,True,False,bulk_1.0.0,0.0,5.2339549521501504e+17,0.0,540120252.0,,ZTF18aaxcytr
ztf,58277.3954977002,523395495215015023,2,523395495215,20.714487,1,523,0.46024373,19.413824,17.013895,19.2487,0.09904441,100.0,0.010860715,0.1147,292.8887764,14.6685559,0.5233333,18.9949,0.1126,False,True,False,bulk_1.0.0,0.0,5.4735689521501005e+17,0.0,540120252.0,,ZTF18aaxcytr
ztf,58279.400925899856,525400925215015036,2,525400925215,20.427277,1,525,0.3827452,19.952301,17.061476,20.1978,0.18657823,100.0,0.01301759,0.3228,292.8888147,14.6685974,0.43,20.4165,0.495,False,True,False,bulk_1.0.0,0.0,5.4735689521501005e+17,0.0,540120252.0,,ZTF18aaxcytr
ztf,58296.31766200019,542317665215010028,2,542317665215,19.52228,-1,542,0.1840794,18.896212,17.380089,19.0188,0.2158802,0.035509303,0.05342735,0.2222,292.8887538,14.668728,0.48,19.215,0.3406,False,True,False,bulk_1.0.0,0.0,5.4735689521501005e+17,0.0,540120252.0,,ZTF18aaxcytr
ztf,58301.356898100115,547356895215010021,2,547356895215,20.353321,-1,547,0.1008195,18.502625,17.50434,18.678,0.1367946,0.031172676,0.054544974,0.0909,292.8887532,14.6686533,0.57,18.7541,0.1234,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,,ZTF18aaxcytr
ztf,58303.33656249987,549336565215010042,2,549336565215,20.53561,-1,549,0.12789363,18.426495,17.53625,18.5104,0.12037187,0.026196225,0.053018406,0.0654,292.8887528,14.6686453,0.5133333,18.5407,0.0845,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,,ZTF18aaxcytr
ztf,58304.359143500216,550359145215010102,2,550359145215,20.455603,-1,550,0.10372936,18.366425,17.563799,18.4761,0.11731645,0.030040357,0.056015562,0.0662,292.8887452,14.6686513,0.64666665,18.5282,0.0875,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,,ZTF18aaxcytr
ztf,58305.35673609981,551356735215010039,2,551356735215,19.945759,-1,551,0.22774932,18.265411,17.615559,18.3121,0.08229581,100.0,0.045231085,0.0712,292.888758,14.6686201,0.73333335,18.2968,0.089,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,,ZTF18aaxcytr
ztf,58316.33762730006,562337625215010050,2,562337625215,20.501617,-1,562,0.13686796,17.8802,17.905092,17.9402,0.07832062,0.047227073,0.080137014,0.039,292.8887648,14.6686495,0.6566667,17.9775,0.0507,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,,ZTF18aaxcytr
ztf,58317.40135420021,563401355215010026,2,563401355215,20.193573,-1,563,0.060582533,17.903187,17.882065,18.0968,0.0914284,0.063424684,0.089666925,0.0565,292.8887578,14.6686663,0.71666664,18.2143,0.0795,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,,ZTF18aaxcytr
ztf,58318.33628469985,564336285215010077,2,564336285215,20.912312,-1,564,0.10504309,17.885561,17.899633,17.9986,0.08447658,0.056339078,0.08557862,0.0306,292.8887502,14.66865,0.57666665,18.0246,0.0388,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58320.34501159983,566345015215010025,2,566345015215,20.874907,-1,566,0.061975792,17.869213,17.916449,17.9777,0.08776096,0.06420293,0.09166338,0.0313,292.8887447,14.6686622,0.5466667,18.0085,0.04,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58321.347916699946,567347915215010048,2,567347915215,20.514433,-1,567,0.0952064,17.826628,17.962788,17.9947,0.062056586,0.016949635,0.07034798,0.0415,292.8887599,14.6686623,0.63,18.0511,0.055,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58322.355810199864,568355815215010040,2,568355815215,20.217892,-1,568,0.12087028,17.820118,17.970215,17.959,0.06993324,0.041503306,0.08030122,0.0498,292.8887536,14.6686501,0.69,18.0049,0.0659,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58323.27112270007,569271125215010027,2,569271125215,19.741478,-1,569,0.13868296,17.83387,17.954636,17.9556,0.07809264,0.05500708,0.0872803,0.0713,292.8887263,14.6686441,0.6933333,18.0205,0.0967,False,True,False,bulk_1.0.0,0.0,5.7023134521501005e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58324.23134260019,570231345215010030,2,570231345215,19.139359,-1,570,0.23827963,17.85798,17.928307,18.099,0.09393916,0.0753022,0.100225225,0.1169,292.888733,14.6686095,0.74,18.2454,0.1714,False,True,False,bulk_1.0.0,0.0,5.9421497521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58326.31333329994,572313335215010013,2,572313335215,19.527826,-1,572,0.13339251,17.798153,17.995996,18.152,0.09227865,0.085463494,0.110723175,0.1167,292.8887345,14.6686489,0.5833333,18.2775,0.168,False,True,False,bulk_1.0.0,0.0,6.0219101521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58327.31326390011,573313265215010013,2,573313265215,19.166725,-1,573,0.15134297,17.77792,18.020782,17.7671,0.08581109,0.07956676,0.10732188,0.1079,292.8887524,14.6686387,0.66,17.6088,0.1197,False,True,False,bulk_1.0.0,0.0,6.0219101521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58329.313819400035,575313815215010024,2,575313815215,19.63291,-1,575,0.030393286,17.690264,18.141418,17.7511,0.0657931,0.058819663,0.09968787,0.0693,292.8887427,14.6686726,0.70666665,17.7663,0.0899,False,True,False,bulk_1.0.0,0.0,6.0219101521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58330.375150499865,576375155215010020,2,576375155215,19.673706,-1,576,0.036780544,17.696627,18.131847,17.8021,0.070807256,0.06937202,0.10572225,0.0674,292.8887532,14.6686775,0.72,17.7396,0.0813,False,True,False,bulk_1.0.0,0.0,6.0219101521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58333.31747689983,579317475215010076,2,579317475215,20.44275,-1,579,0.091142975,17.641525,18.219704,17.8463,0.06002688,0.0544982,0.10223917,0.0386,292.88876,14.668662,0.6433333,17.9485,0.0535,False,True,False,bulk_1.0.0,0.0,6.0219101521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58334.34289349988,580342895215010036,2,580342895215,20.57469,-1,580,0.13191304,17.585506,18.32232,17.6041,0.08880138,0.14697073,0.17504333,0.0282,292.8887626,14.6686491,0.60333335,17.5773,0.0345,False,True,False,bulk_1.0.0,0.0,6.0219101521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58336.22570599988,582225705215010046,2,582225705215,20.556366,-1,582,0.12131394,17.605038,18.28482,17.6886,0.055922218,0.050030444,0.10459181,0.0289,292.8887463,14.6686471,0.71666664,17.7163,0.0372,False,True,False,bulk_1.0.0,0.0,6.0219101521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58338.20462960005,584204625215010022,2,584204625215,20.396475,-1,584,0.13250116,17.580938,18.331383,17.627,0.055878274,0.056997128,0.11153741,0.0297,292.8887434,14.6686367,0.83,17.6185,0.0371,False,True,False,bulk_1.0.0,0.0,6.0219101521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58348.21497689979,594214975215010056,2,594214975215,20.453281,-1,594,0.11793694,17.456676,18.632261,17.5538,0.05238483,0.089032985,0.15468189,0.0285,292.8887538,14.6686484,0.8066667,17.5807,0.0368,False,True,False,bulk_1.0.0,0.0,6.0219101521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58351.2280323999,597228035215010028,2,597228035215,19.986326,-1,597,0.103921756,17.45581,18.634823,17.5455,0.054655902,0.100676335,0.1618981,0.0401,292.8887507,14.6686514,0.87333333,17.535,0.0505,False,True,False,bulk_1.0.0,0.0,6.0219101521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58356.1910184999,602191015215010019,2,602191015215,19.856909,-1,602,0.11683187,17.404272,18.803637,17.5184,0.08335129,0.26370308,0.30245325,0.0476,292.8887512,14.6686485,0.78,17.6041,0.0658,False,True,False,bulk_1.0.0,0.0,6.2714777521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58362.18575230008,608185755215010054,2,608185755215,20.665642,-1,608,0.15788239,17.36816,18.945791,17.427,0.058503393,0.18460408,0.25016886,0.0212,292.8887489,14.668635,0.8433333,17.4302,0.0266,False,True,False,bulk_1.0.0,0.0,6.2714777521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58364.18740739999,610187405215010061,2,610187405215,20.699558,-1,610,0.1581535,17.34989,19.027584,17.4163,0.054455012,0.17904292,0.25533807,0.0206,292.8887526,14.6686377,0.85333335,17.4129,0.0256,False,True,False,bulk_1.0.0,0.0,6.2714777521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
ztf,58366.18108800007,612181085215010032,2,612181085215,20.599045,-1,612,0.16866672,17.351784,19.018747,17.4529,0.053562894,0.17099155,0.24868484,0.0226,292.8887552,14.6686328,0.88666666,17.4569,0.0283,False,True,False,bulk_1.0.0,0.0,6.2714777521501e+17,0.0,540120252.0,t8_f5_c3,ZTF18aaxcytr
