tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,60592.40223379992,2838402232815015022,1,2838402232815,20.553925,1,2838,2.0412414,18.063227,18.0664,0.058890563,0.0364,52.6438358,32.6719035,0.94,t17_f5_c3,0.99999857,18.0931,0.0466,655120128.0,True,False,False,24.5.1,0.0,,,,,ZTF24abltcrf
ztf,60592.44355319999,2838443552815015029,2,2838443552815,20.42655,1,2838,0.9937956,17.690878,17.7129,0.052785184,0.0321,52.6438347,32.6719017,0.9285714,t17_f5_c3,0.9999958,17.6943,0.0396,655120228.0,True,True,False,24.5.1,0.0,17.59333,0.04676966,0.048249487,,ZTF24abltcrf
ztf,60596.41072920011,2842410722815015007,2,2842410722815,20.618881,1,2842,1.0040029,17.433338,17.5083,0.05061709,0.0252,52.6438389,32.6719164,0.94,t17_f5_c3,0.9994482,17.4918,0.0308,655120228.0,True,True,False,24.5.1,0.0,17.35567,0.04614968,0.047122743,,ZTF24abltcrf
ztf,60596.47864580015,2842478642815015016,1,2842478642815,20.689425,1,2842,2.0953426,17.81127,17.8215,0.052266777,0.029,52.6438462,32.6719144,0.9457143,t17_f5_c3,0.9999851,17.8221,0.036,655120128.0,True,False,False,24.5.1,0.0,,,,,ZTF24abltcrf
ztf,60598.40473379986,2844404732815015012,2,2844404732815,20.15837,1,2844,1.0224729,17.336351,17.3378,0.051052157,0.0326,52.6438456,32.6719155,0.93857145,t17_f5_c3,0.9999938,17.3464,0.0415,655120228.0,True,True,False,24.5.1,0.0,17.265108,0.04699962,0.04780982,,ZTF24abltcrf
ztf,60598.448379599955,2844448372815015010,1,2844448372815,19.984343,1,2844,2.1317658,17.677456,17.7675,0.057633664,0.0518,52.6438648,32.6719173,0.94285715,t17_f5_c3,0.9999993,17.7549,0.0651,655120128.0,True,False,False,24.5.1,0.0,,,,,ZTF24abltcrf
ztf,60600.41550929984,2846415502815015004,1,2846415502815,19.058262,1,2846,2.0518928,17.650843,17.6758,0.050594483,0.1121,52.6438382,32.6719146,0.9442857,t17_f5_c3,0.99999964,17.8163,0.1638,655120128.0,True,False,False,24.5.1,0.0,,,,,ZTF24abltcrf
ztf,60600.457071799785,2846457072815015007,2,2846457072815,19.311594,1,2846,0.9567043,17.260963,17.2033,0.051772077,0.0583,52.6438205,32.6719005,0.9442857,t17_f5_c3,0.99998415,17.1997,0.0742,655120228.0,True,True,False,24.5.1,0.0,17.194357,0.047994055,0.048691455,,ZTF24abltcrf
ztf,60604.32200230006,2850322002815015010,1,2850322002815,19.997162,1,2850,2.034897,17.670464,17.6382,0.03941029,0.0507,52.643833,32.6719113,0.9457143,t17_f5_c3,1.0,17.5752,0.061,655120128.0,True,False,False,24.5.1,0.0,,,,,ZTF24abltcrf
ztf,60604.416909699794,2850416902815015017,2,2850416902815,20.051815,1,2850,1.0388587,17.202759,17.2677,0.0450897,0.0343,52.6438461,32.6719045,0.93714285,t17_f5_c3,0.99994826,17.2339,0.0422,655120228.0,True,True,False,24.5.1,0.0,17.139528,0.041816268,0.042538825,,ZTF24abltcrf
ztf,60604.416909699794,2850416902815025017,2,2850416902815,20.0518,1,2850,1.03886,17.2028,17.2677,0.04509,0.0343,52.6438461,32.6719045,0.937143,t17_f5_c3,,17.2339,0.0422,,False,True,False,25.0.0,0.0,17.139568,0.04181641,0.042539015,2.880339832815015e+18,ZTF24abltcrf
ztf,60606.34006940015,2852340062815015020,2,2852340062815,20.396929,1,2852,0.9822328,17.241735,17.2663,0.037274845,0.0252,52.6438306,32.6719112,0.93142855,t17_f5_c3,0.999997,17.2912,0.0322,655120228.0,True,True,False,25.0.0,0.0,17.176264,0.03415167,0.035093516,,ZTF24abltcrf
ztf,60606.415289400145,2852415282815015016,1,2852415282815,20.323874,1,2852,2.0578701,17.67363,17.6514,0.043698434,0.0357,52.6438351,32.6719106,0.94142854,t17_f5_c3,1.0,17.6597,0.0453,655120128.0,True,False,False,25.0.0,0.0,,,,,ZTF24abltcrf
ztf,60608.39290509978,2854392902815015018,2,2854392902815,20.463621,1,2854,1.0082473,17.222822,17.2837,0.046107672,0.0234,52.6438407,32.6719162,0.9042857,t17_f5_c3,0.9999964,17.3055,0.0297,655120228.0,True,True,False,24.5.1,0.0,17.158447,0.042720973,0.043453358,,ZTF24abltcrf
ztf,60608.47951389989,2854479512815015012,1,2854479512815,20.5794,1,2854,2.0606427,17.671173,17.6796,0.039134316,0.0311,52.6438409,32.6719076,0.94,t17_f5_c3,0.99999976,17.6892,0.0393,655120128.0,True,False,False,25.0.0,0.0,,,,,ZTF24abltcrf
ztf,60610.36399309989,2856363992815015015,2,2856363992815,20.5357,1,2856,1.00801,17.2523,17.2921,0.040401,0.0237,52.6438403,32.6719104,0.922857,t17_f5_c3,,17.2532,0.0284,,False,True,False,25.0.0,0.0,17.186207,0.037131045,0.038014974,2.885395402815015e+18,ZTF24abltcrf
ztf,60613.44593749987,2859445932815015016,2,2859445932815,20.45069,1,2859,1.0040478,17.275822,17.2724,0.037801668,0.0239,52.6438343,32.6719066,0.94142854,t17_f5_c3,0.9999906,17.2656,0.0296,655120228.0,True,True,False,24.5.1,0.0,17.208324,0.03453567,0.03552321,,ZTF24abltcrf
ztf,60616.402604199946,2862402602815015026,1,2862402602815,20.777847,1,2862,2.0559773,17.818995,17.7748,0.04096942,0.0285,52.6438367,32.6719054,0.94857144,t17_f5_c3,0.99999976,17.7622,0.035,655120128.0,True,False,False,24.5.1,0.0,,,,,ZTF24abltcrf
ztf,60616.42969910009,2862429692815015026,2,2862429692815,20.420698,1,2862,0.9612313,17.277758,17.2503,0.035256226,0.0243,52.6438276,32.6719194,0.9342857,t17_f5_c3,0.9999874,17.2436,0.0301,655120228.0,True,True,False,24.5.1,0.0,17.210144,0.032062773,0.03312763,,ZTF24abltcrf
ztf,60619.40237270016,2865402372815015016,1,2865402372815,20.251362,1,2865,2.041485,17.918888,17.928,0.04873995,0.0368,52.6438371,32.6718943,0.92142856,t17_f5_c3,0.9999863,17.913,0.0456,655120128.0,True,False,False,25.0.0,0.0,,,,,ZTF24abltcrf
ztf,60619.421481499914,2865421482815015010,2,2865421482815,20.158278,1,2865,1.0139956,17.310877,17.3571,0.035208434,0.0274,52.6438349,32.6718949,0.9342857,t17_f5_c3,0.9999964,17.3404,0.0339,655120228.0,True,True,False,25.0.0,0.0,17.241234,0.03188847,0.03302097,,ZTF24abltcrf
ztf,60621.41124999989,2867411242815015011,1,2867411242815,19.92629,1,2867,1.9634956,17.969248,17.9526,0.081276976,0.0376,52.6438126,32.6718737,0.61142856,t17_f5_c3,0.9998964,17.9406,0.0467,655120128.0,True,False,False,25.0.0,0.0,,,,,ZTF24abltcrf
ztf,60623.2880092999,2869288002815015017,1,2869288002815,20.626383,1,2869,2.0488884,17.973618,17.9794,0.0449426,0.0371,52.6438389,32.6719016,0.94285715,t17_f5_c3,1.0,17.9359,0.0448,655120128.0,True,False,False,25.0.0,0.0,,,,,ZTF24abltcrf
ztf,60623.33189810021,2869331892815015024,2,2869331892815,20.586859,1,2869,1.0219699,17.346153,17.3376,0.037015352,0.023,52.6438409,32.6719017,0.93857145,t17_f5_c3,0.9999999,17.3296,0.0283,655120228.0,True,True,False,25.0.0,0.0,17.274286,0.03349806,0.034644544,,ZTF24abltcrf
ztf,60625.381840299815,2871381842815015021,1,2871381842815,20.501955,1,2871,2.0484862,18.09641,18.073,0.048875514,0.0439,52.643831,32.6719192,0.95,t17_f5_c3,0.9999989,18.0575,0.0546,655120128.0,True,False,False,25.0.0,0.0,,,,,ZTF24abltcrf
ztf,60627.214803200215,2873214802815015013,1,2873214802815,19.214622,1,2873,2.2145371,18.135082,18.0976,0.08821729,0.0948,52.6438972,32.6718408,0.78571427,t17_f5_c3,0.99998426,18.0122,0.1122,655120128.0,True,False,False,25.0.0,0.0,,,,,ZTF24abltcrf
ztf,60627.28756939992,2873287562815015011,2,2873287562815,20.013954,1,2873,1.0433681,17.451324,17.5515,0.045525145,0.0447,52.6438479,32.6719187,0.94285715,t17_f5_c3,0.9999156,17.5449,0.0565,655120228.0,True,True,False,25.0.0,0.0,17.372406,0.04121315,0.042333502,,ZTF24abltcrf
ztf,60632.24186340021,2878241862815015015,2,2878241862815,19.865814,1,2878,0.99855745,17.601606,17.6658,0.045502756,0.0569,52.643837,32.6719071,0.94285715,t17_f5_c3,0.99974275,17.6607,0.0722,655120228.0,True,True,False,25.0.0,0.0,17.511448,0.040407244,0.04187685,,ZTF24abltcrf
ztf,60634.339838000014,2880339832815015010,1,2880339832815,19.939692,1,2880,2.047643,18.40137,18.3413,0.07585142,0.0792,52.6438406,32.6718758,0.9457143,t17_f5_c3,0.9999981,18.3384,0.1008,655120128.0,True,False,False,25.0.0,0.0,,,,,ZTF24abltcrf
ztf,60636.24917820003,2882249172815015029,2,2882249172815,20.39843,1,2882,0.9614273,17.645191,17.7099,0.044529587,0.0338,52.6438223,32.6719061,0.9285714,t17_f5_c3,0.9999845,17.6217,0.0393,655120228.0,True,True,False,25.0.0,0.0,17.551495,0.03922204,0.040847905,,ZTF24abltcrf
ztf,60636.36986109987,2882369862815015007,1,2882369862815,20.373108,1,2882,2.0567446,18.432756,18.4606,0.06694747,0.0694,52.6438356,32.6719088,0.95428574,t17_f5_c3,1.0,18.4262,0.0857,655120128.0,True,False,False,25.0.0,0.0,,,,,ZTF24abltcrf
ztf,60639.29563659988,2885295632815015012,2,2885295632815,17.90804,1,2885,1.115109,17.988665,17.9279,0.20670149,0.4225,52.643876,32.6719061,0.60142857,t17_f5_c3,0.9702121,18.3669,0.8137,655120228.0,True,True,False,25.0.0,0.0,17.862066,0.18332396,0.18395205,,ZTF24abltcrf
ztf,60639.39540510019,2885395402815015015,1,2885395402815,19.187397,1,2885,2.0872614,18.612984,18.5101,0.13359402,0.2011,52.6438495,32.6719198,0.92,t17_f5_c3,0.9999634,18.5096,0.2575,655120128.0,True,False,False,25.0.0,0.0,,,,,ZTF24abltcrf
ztf,60643.31688660011,2889316882815015009,1,2889316882815,19.8295,1,2889,2.14655,18.6368,18.4754,0.093292,0.1047,52.6438658,32.6718921,0.9,t17_f5_c3,,18.5334,0.1408,,False,False,False,26.0.1,0.0,,,,2.917248132815015e+18,ZTF24abltcrf
ztf,60645.29547449993,2891295472815015022,1,2891295472815,20.7056,1,2891,2.03869,18.6968,18.6144,0.064034,0.0646,52.6438303,32.671924,0.955714,t17_f5_c3,,18.6295,0.0829,,False,False,False,26.0.1,0.0,,,,2.921238262815015e+18,ZTF24abltcrf
ztf,60648.19512729999,2894195122815015021,1,2894195122815,20.7977,1,2894,2.08302,18.799,18.7983,0.069914,0.0684,52.6438455,32.6719057,0.945714,t17_f5_c3,,18.859,0.0917,,False,False,False,26.0.1,0.0,,,,2.923229102815025e+18,ZTF24abltcrf
ztf,60648.21746530011,2894217462815015027,2,2894217462815,20.63438,1,2894,1.0121642,17.8351,17.7962,0.04280723,0.0334,52.6438353,32.6718973,0.93714285,t17_f5_c3,0.9999918,17.7617,0.0405,655120228.0,True,True,False,25.0.0,0.0,17.724379,0.03626793,0.038657032,,ZTF24abltcrf
ztf,60650.24429399986,2896244292815015011,2,2896244292815,20.4512,1,2896,0.965857,17.8672,17.8838,0.054698,0.037,52.643825,32.6719059,0.934286,t17_f5_c3,,17.8652,0.0458,,False,True,False,26.0.1,0.0,17.753325,0.047296114,0.049251698,2.925217752815015e+18,ZTF24abltcrf
ztf,60650.34065969987,2896340652815015014,1,2896340652815,20.6124,1,2896,2.03741,18.9268,18.8593,0.08364,0.0792,52.6438314,32.6719176,0.95,t17_f5_c3,,18.7594,0.0919,,False,False,False,26.0.1,0.0,,,,2.925217752815015e+18,ZTF24abltcrf
ztf,60652.182754599955,2898182752815015027,2,2898182752815,20.4019,1,2898,0.943454,17.9326,17.9296,0.049048,0.0447,52.6438196,32.6719036,0.94,t17_f5_c3,,17.8444,0.0524,,False,True,False,26.0.1,0.0,17.812033,0.041427266,0.043892927,2.927193072815015e+18,ZTF24abltcrf
ztf,60654.175219899975,2900175212815015015,2,2900175212815,19.6239,1,2900,1.00051,17.9275,17.9182,0.075761,0.0568,52.6438278,32.6718576,0.757143,t17_f5_c3,,17.8499,0.068,,False,True,False,26.0.1,0.0,17.807468,0.0662762,0.06783173,2.927193072815015e+18,ZTF24abltcrf
ztf,60654.24978009984,2900249782815015002,1,2900249782815,19.3271,1,2900,1.89899,19.0928,19.0825,0.22801,0.1557,52.6437762,32.6719659,0.15,t17_f5_c3,,18.9936,0.1839,,False,False,False,26.0.1,0.0,,,,2.927193072815015e+18,ZTF24abltcrf
ztf,60660.32298609987,2906322982815015013,2,2906322982815,19.603527,1,2906,1.0183159,18.040386,18.0193,0.06860642,0.1006,52.6438421,32.6719124,0.93714285,t17_f5_c3,0.9998306,17.8968,0.1152,655120228.0,True,True,False,25.0.0,0.0,17.907974,0.058626268,0.060729533,,ZTF24abltcrf
ztf,60663.31870369986,2909318702815015009,2,2909318702815,20.12625,1,2909,1.0347307,18.043262,18.1073,0.058389325,0.0624,52.6438498,32.6719186,0.94714284,t17_f5_c3,0.99977463,18.1475,0.0823,655120228.0,True,True,False,26.0.1,0.0,17.91052,0.04916855,0.051669754,,ZTF24abltcrf
ztf,60663.40414350014,2909404142815015013,1,2909404142815,19.55153,1,2909,2.1591887,19.254705,19.1625,0.14361891,0.2414,52.6438783,32.6718253,0.87285715,t17_f5_c3,0.9999691,19.1067,0.2945,655120128.0,True,False,False,26.0.1,0.0,,,,,ZTF24abltcrf
