tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58303.39962959988,549399622415015008,1,549399622415,19.944542,1,549,5.88318,20.091028,20.318,0.21448936,0.4868,283.7428352,-3.5588344,0.24333334,0.0,19.7142,0.3582,436120124.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,,ZTF18abecjhi
ztf,59322.45805560006,1568458052415015026,1,1568458052415,20.343048,1,1568,5.3582573,20.11441,19.8622,0.1987782,0.227,283.7429826,-3.5588445,0.19571428,0.00149843,19.6225,0.2345,436120124.0,True,False,False,correction_0.0.1,0.0,,t17_f5_c3,,,,ZTF18abecjhi
ztf,60353.56079859985,2599560796315015035,2,2599560796315,19.385197,1,2599,0.10501131,16.597633,16.7188,0.03865091,0.033,283.7430081,-3.5588572,0.71,0.9999999,16.7445,0.0431,1430120263.0,True,True,False,23.12.x,0.0,,t17_f5_c3,16.464733,0.033538703,0.034197904,ZTF18abecjhi
ztf,61075.57446759986,3321574466315015061,2,3321574466315,17.9676,1,3321,0.101825,15.2097,15.281,0.023383,0.0222,283.7429883,-3.5589045,0.471429,,15.2538,0.0277,,False,True,False,27.5.7a32.dev1,0.0,3.351541206315015e+18,t17_f5_c3,15.171023,0.022473233,0.022564707,ZTF18abecjhi
ztf,61075.57493059989,3321574936315015009,2,3321574936315,18.039854,1,3321,0.15760215,15.222043,15.2991,0.028094914,0.0234,283.7430238,-3.5588908,0.56285715,0.999999,15.29,0.0296,1430120263.0,True,True,False,27.5.7a32.dev1,0.0,,t17_f5_c3,15.182932,0.027023075,0.02710088,ZTF18abecjhi
ztf,61076.57215279993,3322572156315015005,2,3322572156315,17.244429,1,3322,0.17364034,15.249856,15.2668,0.03672114,0.0506,283.7430299,-3.5588854,0.6542857,0.99999917,15.2757,0.0654,1430120263.0,True,True,False,27.5.7a32.dev1,0.0,,t17_f5_c3,15.209749,0.035326846,0.03538941,ZTF18abecjhi
ztf,61076.57262729993,3322572626315015022,2,3322572626315,16.611614,1,3322,0.04720815,15.422354,15.5462,0.054057907,0.1153,283.7429829,-3.5588898,0.63285714,0.9999919,15.5396,0.1472,1430120263.0,True,True,False,27.5.7a32.dev1,0.0,,t17_f5_c3,15.375487,0.051716108,0.051774126,ZTF18abecjhi
ztf,61083.565798600204,3329565796315015025,2,3329565796315,19.201044,1,3329,0.09230804,15.515963,15.6098,0.040972635,0.0133,283.7430044,-3.5588913,0.6514286,0.9999998,15.5881,0.0163,1430120263.0,True,True,False,27.5.7a32.dev1,0.0,,t17_f5_c3,15.464974,0.039002296,0.039092954,ZTF18abecjhi
ztf,61105.541203700006,3351541206315015033,2,3351541206315,19.547394,1,3351,0.043836817,16.534641,16.6501,0.055982437,0.0269,283.7429878,-3.5588659,0.7057143,0.99999976,16.6524,0.0342,1430120263.0,True,True,False,27.5.7a32.dev1,0.0,,t17_f5_c3,16.408815,0.049450796,0.04985642,ZTF18abecjhi
