tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60319.45467589982,2565454675015015020,2,2565454675015,20.329718,1,2565,5.3940115,19.404137,19.4361,0.11848096,0.1698,153.2250569,6.8005236,0.83285713,t17_f5_c3,0.99993604,19.1934,0.1738,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.45513889985,2565455135015015021,2,2565455135015,20.254316,1,2565,5.1760373,19.381805,19.4418,0.1479198,0.1885,153.2249954,6.8005621,0.8457143,t17_f5_c3,0.999918,19.3386,0.2198,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.455613399856,2565455615015015021,2,2565455615015,20.29393,1,2565,5.1950564,19.423866,19.3812,0.15457809,0.1682,153.2249725,6.800546,0.6514286,t17_f5_c3,0.9979602,19.3207,0.2038,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.45608799998,2565456085015015013,2,2565456085015,20.35498,1,2565,4.9173703,19.440987,19.4485,0.111351505,0.1698,153.2249518,6.8006222,0.9114286,t17_f5_c3,0.99999845,19.5497,0.2383,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.45655089989,2565456555015015024,2,2565456555015,20.326416,1,2565,4.815578,19.44542,19.4089,0.14745888,0.1699,153.2248802,6.8006231,0.81714284,t17_f5_c3,0.99994874,19.4693,0.2296,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.457025500014,2565457025015015018,2,2565457025015,20.274323,1,2565,4.686426,19.339136,19.2727,0.13412593,0.1592,153.2248498,6.8006502,0.8642857,t17_f5_c3,0.99999905,19.1823,0.1876,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.45748839993,2565457485015015014,2,2565457485015,20.247885,1,2565,4.502309,19.352333,19.3136,0.10666975,0.1617,153.2248354,6.8007002,0.9242857,t17_f5_c3,0.99999005,19.1226,0.1737,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.45796300005,2565457965015015013,2,2565457965015,20.262833,1,2565,4.4159207,19.384632,19.5224,0.120859206,0.1922,153.2247617,6.8007,0.88857144,t17_f5_c3,0.99999243,19.5229,0.2463,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.458437500056,2565458435015015027,2,2565458435015,20.15401,1,2565,4.16801,19.470633,19.6045,0.12908517,0.2363,153.2247247,6.8007615,0.85714287,t17_f5_c3,0.9999963,19.3113,0.2312,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.45890050009,2565458905015015022,2,2565458905015,20.318827,1,2565,4.015021,19.289268,19.3077,0.12271962,0.1539,153.2247019,6.8007996,0.8842857,t17_f5_c3,0.9999721,19.1899,0.1767,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.45937500009,2565459375015015022,2,2565459375015,20.339666,1,2565,4.0349855,19.341707,19.3723,0.12732597,0.1628,153.2246921,6.8007908,0.89,t17_f5_c3,0.99999857,19.3044,0.1957,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
ztf,60319.4598495001,2565459845015015018,2,2565459845015,20.207523,1,2565,3.950619,19.447575,20.1459,0.14649618,0.3634,153.2246585,6.8008063,0.70428574,t17_f5_c3,0.9999999,19.9831,0.4014,468120250,True,False,False,23.12.x,0.0,ZTF24aabmcwn
