tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,oid
ztf,59248.56461809995,1494564613315015010,2,1494564613315,19.2143,1,1494,1.093,18.0838,15.477773,18.2625,0.218494,0.013454658,0.019816589,0.144,290.1252503,6.0452718,0.494286,t17_f5_c3,18.075,0.1534,False,True,False,correction_0.0.1,0.0,,,ZTF21aahrakn
ztf,59250.56798609998,1496567983315015013,2,1496567983315,18.8088,1,1496,0.411245,17.8458,15.453903,17.8695,0.090162,100.0,0.009960119,0.1291,290.1250039,6.0453285,0.8,t17_f5_c3,17.795,0.1536,False,True,False,correction_0.0.1,0.0,,,ZTF21aahrakn
ztf,59251.56390050007,1497563903315015017,2,1497563903315,18.5201,1,1497,1.95361,17.0831,,17.5952,0.153182,,,0.0828,290.1255039,6.0452321,0.402857,t17_f5_c3,17.6128,0.1068,False,False,True,correction_0.0.1,0.0,,,ZTF21aahrakn
ztf,59251.56627310021,1497566273315015018,2,1497566273315,18.4509,1,1497,1.40763,17.3084,,17.6462,0.112121,,,0.097,290.1253742,6.045327,0.511429,t17_f5_c3,17.6889,0.1283,False,False,True,correction_0.0.1,0.0,,,ZTF21aahrakn
ztf,59251.5686458,1497568643315015013,2,1497568643315,18.3034,1,1497,1.71957,17.5865,,17.7013,0.166044,,,0.1241,290.1254555,6.0452914,0.472857,t17_f5_c3,17.5431,0.137,False,False,True,correction_0.0.1,0.0,,,ZTF21aahrakn
ztf,59251.571030099876,1497571033315015010,2,1497571033315,18.0191,1,1497,0.941517,17.3813,15.391683,17.5618,0.12075,0.013881318,0.019321475,0.1348,290.1252498,6.0453718,0.592857,t17_f5_c3,17.5067,0.164,False,True,False,correction_0.0.1,0.0,,,ZTF21aahrakn
ztf,59252.56256939983,1498562563315015013,2,1498562563315,19.926756,1,1498,0.97497267,17.679327,15.434207,17.7,0.16348359,0.015233868,0.020674076,0.055,290.1251955,6.0452609,0.63857144,t17_f5_c3,17.6913,0.0673,True,True,False,correction_0.0.1,0.0,0.99813104,488120233.0,ZTF21aahrakn
ztf,59252.564942100085,1498564943315015010,2,1498564943315,19.6924,1,1498,0.649379,17.515,15.412001,17.6553,0.118586,0.01023107,0.017093612,0.063,290.1250946,6.0452912,0.811429,t17_f5_c3,17.6619,0.0791,False,True,False,correction_0.0.1,0.0,,,ZTF21aahrakn
ztf,59253.56284719985,1499562843315015018,2,1499562843315,19.8761,1,1499,0.680888,17.459,15.403748,17.6714,0.117757,0.011398331,0.017737241,0.0547,290.1251257,6.045305,0.797143,t17_f5_c3,17.7533,0.0729,False,True,False,correction_0.0.1,0.0,,,ZTF21aahrakn
ztf,59253.56770829996,1499567703315015011,2,1499567703315,19.1509,1,1499,0.632059,17.6257,15.427278,17.6263,0.115242,0.0062125186,0.015213948,0.0887,290.1251135,6.0453115,0.862857,t17_f5_c3,17.6041,0.1103,False,True,False,correction_0.0.1,0.0,,,ZTF21aahrakn
ztf,59253.570138900075,1499570133315015006,2,1499570133315,18.8687,1,1499,0.603512,17.6139,15.425713,17.8697,0.117984,0.0074104015,0.015723472,0.142,290.125129,6.0453402,0.795714,t17_f5_c3,17.7249,0.1586,False,True,False,correction_0.0.1,0.0,,,ZTF21aahrakn
