tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,59297.178657399956,1543178653715015004,1,1543178653715,18.92336,1,1543,5.889364,18.46363,18.4577,0.1771336,0.1639,157.9843385,-15.9554443,0.15857142,t17_f5_c3,18.251,0.174,True,False,False,correction_0.0.1,0.0,0.9990042,316120137.0,,,,,ZTF21aaokvio
ztf,59297.25295139989,1543252953715015001,2,1543252953715,19.251057,1,1543,0.58544177,18.7173,18.911,0.1120582,0.2303,157.9843174,-15.9554657,0.8314286,t17_f5_c3,18.7633,0.258,True,True,False,correction_0.0.1,0.0,0.99977916,316120237.0,18.675737,0.10733199,0.10784959,,ZTF21aaokvio
ztf,59301.272916700225,1547272913715015001,2,1547272913715,18.635,1,1547,0.433119,18.2606,17.9351,0.154039,0.1615,157.9843511,-15.9554085,0.16,t17_f5_c3,17.8394,0.19,False,True,False,correction_0.0.1,0.0,,,18.23313,0.15002641,0.15019058,,ZTF21aaokvio
ztf,59301.33083330002,1547330833715015001,1,1547330833715,17.7612,1,1547,5.95534,17.9714,18.1832,0.298524,0.2465,157.9843448,-15.9555449,0.22,t17_f5_c3,18.3441,0.3672,False,False,False,correction_0.0.1,0.0,,,,,,,ZTF21aaokvio
ztf,59303.28297450021,1549282973715015002,1,1549282973715,19.021631,1,1549,6.063393,18.139421,18.1226,0.10116617,0.1424,157.9842854,-15.9554389,0.7614286,t17_f5_c3,18.1675,0.1903,True,False,False,correction_0.0.1,0.0,0.999998,316120137.0,,,,,ZTF21aaokvio
ztf,59303.313819400035,1549313813715015002,2,1549313813715,19.119696,1,1549,0.6826485,18.333883,18.4367,0.092803985,0.1809,157.9843322,-15.9554911,0.8442857,t17_f5_c3,18.3691,0.2184,True,True,False,correction_0.0.1,0.0,0.9999998,316120237.0,18.304522,0.09001616,0.090327844,,ZTF21aaokvio
ztf,59307.1536921002,1553153693715015006,1,1553153693715,20.224468,1,1553,5.9829187,17.965508,17.8863,0.061906014,0.043,157.9843112,-15.9554398,0.9042857,t17_f5_c3,17.8553,0.0528,True,False,False,correction_0.0.1,0.0,0.9999994,316120137.0,,,,,ZTF21aaokvio
ztf,59309.18949070014,1555189493715015012,1,1555189493715,20.195133,1,1555,5.938669,17.896763,17.8365,0.061269496,0.0412,157.9843233,-15.9554364,0.9071429,t17_f5_c3,17.8167,0.0511,True,False,False,correction_0.0.1,0.0,0.99999917,316120137.0,,,,,ZTF21aaokvio
ztf,59309.2503819,1555250383715015012,2,1555250383715,19.639086,1,1555,0.5757366,18.041836,17.9533,0.06567107,0.0782,157.9843163,-15.9554623,0.93,t17_f5_c3,17.9846,0.1028,True,True,False,correction_0.0.1,0.0,1.0,316120237.0,18.019327,0.06406473,0.06432365,,ZTF21aaokvio
ztf,59311.20857639983,1557208573715015004,1,1557208573715,18.793758,1,1557,5.9195247,17.916185,18.2672,0.13154306,0.2438,157.9843275,-15.9554308,0.8242857,t17_f5_c3,18.3278,0.3305,True,False,False,correction_0.0.1,0.0,0.9999995,316120137.0,,,,,ZTF21aaokvio
ztf,59313.23233800009,1559232333715015008,1,1559232333715,20.21281,1,1559,5.9388604,17.852783,17.8315,0.059715804,0.0423,157.9843175,-15.9554274,0.9257143,t17_f5_c3,17.8355,0.0536,True,False,False,correction_0.0.1,0.0,0.9999995,316120137.0,,,,,ZTF21aaokvio
ztf,59315.1942245001,1561194223715015009,1,1561194223715,20.405201,1,1561,5.9833837,17.872124,17.8016,0.06386467,0.036,157.9843092,-15.9554426,0.9085714,t17_f5_c3,17.803,0.0452,True,False,False,correction_0.0.1,0.0,0.99999285,316120137.0,,,,,ZTF21aaokvio
ztf,59317.17396989977,1563173963715015011,1,1563173963715,20.379908,1,1563,5.9586873,17.834026,17.8257,0.054015204,0.0335,157.9843209,-15.9554499,0.89428574,t17_f5_c3,17.8363,0.0423,True,False,False,correction_0.0.1,0.0,0.9999958,316120137.0,,,,,ZTF21aaokvio
ztf,59317.17396989977,1563173963715025011,1,1563173963715,20.3799,1,1563,5.95869,17.834,17.8257,0.054015,0.0335,157.9843209,-15.9554499,0.894286,t17_f5_c3,17.8363,0.0423,False,False,False,correction_0.0.1,0.0,,,,,,,ZTF21aaokvio
ztf,59320.16990739992,1566169903715015004,1,1566169903715,20.013275,1,1566,5.9694767,17.796618,17.7335,0.061374515,0.0474,157.9843139,-15.955442,0.91714287,t17_f5_c3,17.7097,0.0587,True,False,False,correction_0.0.1,0.0,0.9999999,316120137.0,,,,,ZTF21aaokvio
ztf,59322.18034720002,1568180343715015003,1,1568180343715,19.712383,1,1568,5.9706755,17.84349,17.8355,0.0826667,0.0567,157.9843205,-15.9554692,0.8814286,t17_f5_c3,17.825,0.0715,True,False,False,correction_0.0.1,0.0,0.99999905,316120137.0,,,,,ZTF21aaokvio
ztf,59322.23276619986,1568232763715015004,2,1568232763715,20.009012,1,1568,0.5992923,17.90491,17.8539,0.05164189,0.0556,157.9843087,-15.9554709,0.94857144,t17_f5_c3,17.8374,0.0696,True,True,False,correction_0.0.1,0.0,0.99999976,316120237.0,17.885044,0.050448976,0.05070558,,ZTF21aaokvio
ztf,59324.21067130007,1570210673715015003,2,1570210673715,19.696617,1,1570,0.49250647,17.919218,17.9589,0.07101926,0.0678,157.9843228,-15.9554377,0.92714286,t17_f5_c3,17.9637,0.0868,True,True,False,correction_0.0.1,0.0,0.9999773,316120237.0,17.899092,0.06952355,0.06971486,,ZTF21aaokvio
ztf,59324.21067130007,1570210673715035003,2,1570210673715,19.6966,1,1570,0.492506,17.9192,17.9589,0.071019,0.0678,157.9843228,-15.9554377,0.927143,t17_f5_c3,17.9637,0.0868,False,True,False,correction_0.0.1,0.0,,,17.899075,0.06952332,0.06971462,,ZTF21aaokvio
ztf,59324.21067130007,1570210673715065003,2,1570210673715,19.6966,1,1570,0.492506,17.9192,17.9589,0.071019,0.0678,157.9843228,-15.9554377,0.927143,t17_f5_c3,17.9637,0.0868,False,True,False,correction_0.0.1,0.0,,,17.899075,0.06952332,0.06971462,,ZTF21aaokvio
ztf,59328.16865740018,1574168653715015003,2,1574168653715,19.350725,1,1574,0.50106525,17.986208,18.2398,0.06330504,0.1493,157.9843135,-15.9554435,0.9114286,t17_f5_c3,18.2509,0.1935,True,True,False,correction_0.0.1,0.0,0.9999999,316120237.0,17.964813,0.06182711,0.06206977,,ZTF21aaokvio
ztf,59328.2109375,1574210933715015004,1,1574210933715,18.996077,1,1574,5.900852,17.755514,18.0383,0.083333865,0.1519,157.9843305,-15.9554227,0.76857144,t17_f5_c3,18.0151,0.1907,True,False,False,correction_0.0.1,0.0,0.9999943,316120137.0,,,,,ZTF21aaokvio
ztf,59334.16789350007,1580167893715015006,1,1580167893715,20.08082,1,1580,5.9410505,17.949598,17.9154,0.06735867,0.0482,157.984323,-15.9554414,0.91,t17_f5_c3,17.8961,0.06,True,False,False,correction_0.0.1,0.0,0.99999875,316120137.0,,,,,ZTF21aaokvio
ztf,59334.252488399856,1580252483715015008,2,1580252483715,19.630465,1,1580,0.55451685,17.985949,18.0459,0.06747354,0.0789,157.9843102,-15.955458,0.9,t17_f5_c3,17.9687,0.0939,True,True,False,correction_0.0.1,0.0,0.99999034,316120237.0,17.964558,0.065929726,0.06615723,,ZTF21aaokvio
ztf,59338.16907409998,1584169073715015010,1,1584169073715,20.203873,1,1584,5.9348664,18.015778,17.958,0.05720273,0.0486,157.9843247,-15.9554401,0.92142856,t17_f5_c3,18.031,0.0657,True,False,False,correction_0.0.1,0.0,0.99999976,316120137.0,,,,,ZTF21aaokvio
ztf,59340.270590300206,1586270593715015005,2,1586270593715,19.867008,1,1586,0.5368631,18.063354,18.0931,0.063437276,0.0727,157.9843308,-15.9554475,0.93285716,t17_f5_c3,18.0914,0.0926,True,True,False,correction_0.0.1,0.0,0.99999964,316120237.0,18.0404,0.06183136,0.062110174,,ZTF21aaokvio
ztf,59342.24935190007,1588249353715015012,1,1588249353715,19.90804,1,1588,5.9030056,18.063337,18.0153,0.08019012,0.0584,157.9843392,-15.9554651,0.9,t17_f5_c3,18.0189,0.0743,True,False,False,correction_0.0.1,0.0,0.9999995,316120137.0,,,,,ZTF21aaokvio
ztf,59344.171643500216,1590171643715015012,1,1590171643715,20.196058,1,1590,5.9514494,18.108091,18.0494,0.06390336,0.0512,157.98432,-15.95544,0.9185714,t17_f5_c3,18.0798,0.0666,True,False,False,correction_0.0.1,0.0,1.0,316120137.0,,,,,ZTF21aaokvio
ztf,59344.18980319984,1590189803715015004,2,1590189803715,20.13716,1,1590,0.5262054,18.080696,18.0736,0.056710586,0.0577,157.9843034,-15.9554531,0.92142856,t17_f5_c3,18.078,0.0735,True,True,False,correction_0.0.1,0.0,0.99999654,316120237.0,18.057377,0.055183396,0.05550551,,ZTF21aaokvio
ztf,59346.17478010012,1592174783715015004,1,1592174783715,20.074865,1,1592,5.954819,18.142288,18.1298,0.068084605,0.0627,157.9843166,-15.9554273,0.92,t17_f5_c3,18.1636,0.0821,True,False,False,correction_0.0.1,0.0,0.9999999,316120137.0,,,,,ZTF21aaokvio
ztf,59348.24871530011,1594248713715015009,1,1594248713715,19.784569,1,1594,5.887301,18.181433,18.1822,0.07685858,0.0837,157.9843449,-15.9554725,0.89285713,t17_f5_c3,18.1834,0.1069,True,False,False,correction_0.0.1,0.0,0.9999995,316120137.0,,,,,ZTF21aaokvio
ztf,59350.21211809991,1596212113715015009,2,1596212113715,19.4163,1,1596,0.59805083,18.18742,18.1519,0.09765126,0.0729,157.9842976,-15.9554761,0.54714286,t17_f5_c3,18.1063,0.0892,True,True,False,correction_0.0.1,0.0,0.9999881,316120237.0,18.16172,0.09514008,0.095366895,,ZTF21aaokvio
ztf,59353.225567100104,1599225563715015006,1,1599225563715,19.216808,1,1599,5.8983397,18.250906,18.389,0.09708284,0.1422,157.9843338,-15.9554443,0.76428574,t17_f5_c3,18.3969,0.1835,True,False,False,correction_0.0.1,0.0,0.9999933,316120137.0,,,,,ZTF21aaokvio
ztf,59355.19013890019,1601190133715015004,2,1601190133715,19.050533,1,1601,0.77094513,18.301928,18.2316,0.123055756,0.1303,157.9843827,-15.9554999,0.5257143,t17_f5_c3,18.1657,0.1572,True,True,False,correction_0.0.1,0.0,0.9941947,316120237.0,18.273405,0.11964359,0.11986522,,ZTF21aaokvio
ztf,61096.367337999865,3342367333715010002,3,3342367333715,19.3654,-1,3342,0.544772,19.4651,19.152,0.249877,0.2667,157.9843224,-15.955569,0.705714,t17_f5_c3,19.0589,0.3147,False,True,False,27.5.7a32.dev1,0.0,,,100.0,100.0,100.0,3.35828140371501e+18,ZTF21aaokvio
ztf,61105.36319439998,3351363193715010001,3,3351363193715,18.9513,-1,3351,0.257133,19.3659,19.6331,0.340006,0.5447,157.9843254,-15.9553433,0.68,t17_f5_c3,19.308,0.5195,False,True,False,27.5.7a32.dev1,0.0,,,100.0,100.0,100.0,3.35828140371501e+18,ZTF21aaokvio
ztf,61106.28762729978,3352287623715010002,3,3352287623715,19.1181,-1,3352,0.479876,19.5885,19.7193,0.326224,0.5021,157.9844145,-15.9555199,0.774286,t17_f5_c3,19.7728,0.6777,False,True,False,27.5.7a32.dev1,0.0,,,100.0,100.0,100.0,3.35828140371501e+18,ZTF21aaokvio
ztf,61112.281400499865,3358281403715010000,3,3358281403715,19.781376,-1,3358,0.24508165,19.597986,19.5197,0.21282125,0.3012,157.9842988,-15.9554799,0.8542857,t17_f5_c3,19.2728,0.3085,True,True,False,27.5.7a32.dev1,0.0,0.6905306,316120337.0,100.0,100.0,100.0,,ZTF21aaokvio
