tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59248.55013890006,1494550130115015020,2,1494550130115,19.3638,1,1494,0.523149,16.3575,14.609796,16.8035,0.060393,100.0,0.012075487,0.0367,269.0249323,-12.6503096,0.412857,t17_f5_c3,16.7669,0.0443,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59248.55013890006,1494550130115015021,2,1494550130115,19.3638,1,1494,0.276784,16.3524,14.608773,16.4098,0.028464,100.0,0.005712752,0.0265,269.024931,-12.6502253,0.865714,t17_f5_c3,16.421,0.0329,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59248.553159699775,1494553150115015015,2,1494553150115,19.4582,1,1494,0.195926,16.2628,14.590188,16.3342,0.066535,0.006722515,0.014256248,0.0232,269.0249108,-12.6502049,0.838571,t17_f5_c3,16.3262,0.0282,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59248.55618060008,1494556180115015019,2,1494556180115,19.4267,1,1494,0.426746,16.2445,14.586241,16.3095,0.087725,0.014348299,0.019046707,0.0229,269.0249737,-12.6502396,0.838571,t17_f5_c3,16.291,0.0276,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59248.55918980017,1494559180115015026,2,1494559180115,19.2747,1,1494,0.268341,16.3336,14.604974,16.2842,0.099236,0.015664589,0.020193852,0.0239,269.0249081,-12.6502379,0.682857,t17_f5_c3,16.2665,0.0289,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59248.56219909992,1494562190115015023,2,1494562190115,19.3777,1,1494,0.528567,16.2734,14.59245,16.3495,0.070193,0.008002937,0.014924994,0.0244,269.0249598,-12.6502956,0.704286,t17_f5_c3,16.3254,0.0294,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59249.548669000156,1495548660115015022,2,1495548660115,19.0498,1,1495,0.612404,16.2924,14.596462,16.2988,0.052846,100.0,0.011082482,0.0241,269.0249839,-12.6503062,0.792857,t17_f5_c3,16.2887,0.0293,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59249.551631900016,1495551630115015020,2,1495551630115,19.157,1,1495,0.63427,16.4478,14.627259,16.2983,0.04973,100.0,0.009298277,0.0241,269.0250084,-12.6502895,0.845714,t17_f5_c3,16.2807,0.0292,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59249.56053239992,1495560530115015022,2,1495560530115,19.2665,1,1495,0.63465,16.306,14.5993,16.245,0.065825,0.0051084,0.013668195,0.0229,269.0249361,-12.6503421,0.794286,t17_f5_c3,16.2375,0.0279,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59250.54688660009,1496546880115015021,2,1496546880115,19.2303,1,1496,0.43251,16.1505,14.565128,16.3306,0.080387,0.01405272,0.018665409,0.0237,269.0249845,-12.6502228,0.845714,t17_f5_c3,16.3207,0.0288,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59250.549895800184,1496549890115015025,2,1496549890115,19.1568,1,1496,0.62409,16.1517,14.565407,16.2668,0.076752,0.012886703,0.017806266,0.0228,269.0249568,-12.6503294,0.757143,t17_f5_c3,16.2488,0.0275,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59250.55288190022,1496552880115015023,2,1496552880115,19.2093,1,1496,0.897378,16.2909,14.596148,16.2902,0.055233,100.0,0.011595728,0.0231,269.0250843,-12.6503169,0.594286,t17_f5_c3,16.2428,0.0272,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59250.55589119997,1496555890115015020,2,1496555890115,19.1194,1,1496,0.472359,16.1137,14.556472,16.2472,0.105796,0.022068698,0.025210287,0.0219,269.0249517,-12.6502818,0.668571,t17_f5_c3,16.2392,0.0267,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59250.558888900094,1496558880115015024,2,1496558880115,19.001957,1,1496,1.6138849,16.519835,,16.2879,0.12194557,,,0.0261,269.0253167,-12.6503019,0.35,t17_f5_c3,16.2447,0.0309,True,False,True,correction_0.0.1,0.0,0.67002594,382120201.0,,ZTF21aahfwvs
ztf,59380.35577550018,1626355770115015028,2,1626355770115,19.8935,1,1626,0.187842,15.9921,14.526236,15.9865,0.051508,0.0061463187,0.013351469,0.0138,269.0248256,-12.6502079,0.725714,t17_f5_c3,15.9924,0.0162,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59382.33591439994,1628335910115015019,2,1628335910115,20.0849,1,1628,0.234317,16.0152,14.532176,16.0113,0.063162,0.0108481515,0.016115604,0.0129,269.0248743,-12.6502415,0.762857,t17_f5_c3,15.9915,0.0145,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59384.31952549983,1630319520115015028,2,1630319520115,19.5776,1,1630,0.19898,16.101,14.553432,16.1132,0.062952,0.00902034,0.015135,0.0176,269.0248346,-12.6502202,0.764286,t17_f5_c3,16.0969,0.0208,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59386.36262729997,1632362620115015027,2,1632362620115,19.3861,1,1632,0.302567,16.2474,14.58687,16.2271,0.051363,100.0,0.011128539,0.0216,269.0248007,-12.6502261,0.818571,t17_f5_c3,16.2052,0.026,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59390.251851900015,1636251850115015006,1,1636251850115,18.7876,1,1636,0.519576,18.9245,17.298983,18.98,0.210736,0.045886125,0.04715543,0.4368,269.0249339,-12.6503124,0.794286,t17_f5_c3,18.9225,0.5319,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59394.31649310002,1640316490115015016,2,1640316490115,19.7973,1,1640,0.420751,16.9471,14.704799,16.7702,0.153729,0.013590508,0.019491062,0.0284,269.0247489,-12.6501625,0.501429,t17_f5_c3,16.7726,0.0343,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59399.2744907001,1645274490115015016,1,1645274490115,20.3138,1,1645,0.221588,19.5624,17.412676,19.4278,0.186596,0.022763308,0.025763929,0.1672,269.0248299,-12.6502396,0.937143,t17_f5_c3,19.412,0.2078,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59401.26878469996,1647268780115015021,1,1647268780115,20.1219,1,1647,0.529268,19.6116,17.419336,19.5917,0.155656,0.016723683,0.020666188,0.2085,269.0249379,-12.6503122,0.921429,t17_f5_c3,19.4841,0.239,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59403.27357639978,1649273570115015018,1,1649273570115,20.3829,1,1649,0.320426,19.7096,17.43185,19.7498,0.200039,0.021254485,0.024547916,0.2199,269.0249468,-12.650214,0.92,t17_f5_c3,19.9157,0.3226,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59406.27116899984,1652271160115015032,2,1652271160115,20.3644,1,1652,0.658442,17.9457,14.790911,17.8839,0.215662,100.0,0.011799345,0.0574,269.0247457,-12.6503182,0.434286,t17_f5_c3,17.8717,0.0651,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59408.33915509982,1654339150115015010,1,1654339150115,19.852,1,1654,0.47906,19.3338,17.3781,19.0278,0.197456,0.030430233,0.032597944,0.1938,269.0247231,-12.6501643,0.895714,t17_f5_c3,18.8279,0.2049,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahfwvs
ztf,59410.23112270003,1656231120115015010,2,1656231120115,20.17465,1,1656,0.65860605,18.10819,14.799198,17.7225,0.17028576,100.0,0.008083163,0.056,269.0250218,-12.650067,0.55857146,t17_f5_c3,17.6524,0.0613,True,True,False,correction_0.0.1,0.0,0.9132564,382120201.0,,ZTF21aahfwvs
ztf,59673.39231480006,1919392310115015049,2,1919392310115,19.1246,1,1919,0.571107,16.7254,14.674054,16.7264,0.107225,0.008847661,0.01620904,0.0332,269.025005,-12.6502672,0.595714,t17_f5_c3,16.7067,0.0395,False,True,False,correction_1.0.6,0.0,,,1.925379510115015e+18,ZTF21aahfwvs
ztf,59673.43707180023,1919437070115015022,1,1919437070115,19.7572,1,1919,1.03125,19.6378,17.42278,19.5954,0.250105,0.030150047,0.03251727,0.2385,269.0250283,-12.6504236,0.704286,t17_f5_c3,19.5044,0.2779,False,True,False,correction_1.0.6,0.0,,,1.925379510115015e+18,ZTF21aahfwvs
ztf,59675.4869328998,1921486930115015012,1,1921486930115,20.2058,1,1921,0.239799,19.6585,17.42545,19.3608,0.180476,0.01958358,0.023078024,0.1699,269.0248484,-12.6502524,0.897143,t17_f5_c3,19.2101,0.1872,False,True,False,correction_1.0.6,0.0,,,1.925379510115015e+18,ZTF21aahfwvs
ztf,59679.379513899796,1925379510115015021,2,1925379510115,19.412436,1,1925,0.9269325,17.30158,14.743836,17.2599,0.071035415,100.0,0.0067356136,0.052,269.0250477,-12.6503704,0.87285715,t17_f5_c3,17.2097,0.061,True,True,False,correction_1.0.6,0.0,0.98769176,382120201.0,,ZTF21aahfwvs
ztf,59968.57060190011,2214570600115015015,2,2214570600115,18.717928,1,2214,1.1432248,16.56366,14.648003,16.9598,0.09253175,0.008683973,0.015849957,0.0565,269.0251442,-12.6503543,0.64,t17_f5_c3,16.9449,0.07,True,True,False,1.1.6,0.0,0.49364355,382120201.0,,ZTF21aahfwvs
ztf,59968.575347200036,2214575340115015015,2,2214575340115,18.1908,1,2214,0.625687,17.815,14.783338,17.291,0.223931,100.0,0.013723002,0.1078,269.0250072,-12.6502897,0.458571,t17_f5_c3,17.1691,0.1227,False,True,False,1.1.6,0.0,,,2.215566650115015e+18,ZTF21aahfwvs
ztf,59969.56665509986,2215566650115015014,2,2215566650115,19.343977,1,2215,0.8089655,17.001856,14.71159,17.0544,0.050820526,100.0,0.0061649936,0.048,269.0250607,-12.6503033,0.6157143,t17_f5_c3,17.0376,0.0585,True,True,False,1.1.6,0.0,0.77717245,382120201.0,,ZTF21aahfwvs
ztf,59969.56665509986,2215566650115015015,2,2215566650115,19.344,1,2215,1.45161,16.8205,,17.243,0.067393,,,0.0562,269.0252176,-12.6504002,0.277143,t17_f5_c3,17.2807,0.0726,False,False,True,1.1.6,0.0,,,2.225553880115015e+18,ZTF21aahfwvs
ztf,59969.56910880003,2215569100115015015,2,2215569100115,19.201517,1,2215,1.0989338,16.946363,14.704704,17.441,0.071083516,100.0,0.0090179,0.0752,269.0250664,-12.6504162,0.51285714,t17_f5_c3,17.3689,0.0885,True,True,False,1.1.6,0.0,0.9888282,382120201.0,,ZTF21aahfwvs
ztf,59969.56910880003,2215569100115015016,2,2215569100115,19.2015,1,2215,0.667698,17.0069,14.712201,17.1727,0.055643,100.0,0.006722498,0.0597,269.0249895,-12.6503206,0.784286,t17_f5_c3,17.1453,0.0727,False,True,False,1.1.6,0.0,,,2.225553880115015e+18,ZTF21aahfwvs
ztf,59969.57157409983,2215571570115015011,2,2215571570115,19.0126,1,2215,0.557621,17.0088,14.712431,17.0418,0.094032,100.0,0.011342993,0.062,269.0249406,-12.6503166,0.724286,t17_f5_c3,17.0117,0.0759,False,True,False,1.1.6,0.0,,,2.225553880115015e+18,ZTF21aahfwvs
ztf,59977.552476900164,2223552470115015017,2,2223552470115,19.2712,1,2223,0.160748,16.8409,14.690745,16.8665,0.095173,100.0,0.013135649,0.0391,269.0248998,-12.6501416,0.828571,t17_f5_c3,16.8604,0.0479,False,True,False,1.1.6,0.0,,,2.225553880115015e+18,ZTF21aahfwvs
ztf,59977.5576272998,2223557620115015021,2,2223557620115,19.4903,1,2223,0.471692,16.8114,14.6866255,16.8105,0.085269,100.0,0.012047071,0.0344,269.025,-12.6502132,0.888571,t17_f5_c3,16.766,0.0404,False,True,False,1.1.6,0.0,,,2.225553880115015e+18,ZTF21aahfwvs
ztf,59977.56020830013,2223560200115015019,2,2223560200115,19.1721,1,2223,0.417783,16.6822,14.667412,16.8393,0.088563,0.0030845383,0.013846415,0.0435,269.0249403,-12.6502709,0.76,t17_f5_c3,16.8299,0.0535,False,True,False,1.1.6,0.0,,,2.225553880115015e+18,ZTF21aahfwvs
ztf,59979.54886570014,2225548860115015020,2,2225548860115,18.672,1,2225,0.545359,16.9109,14.700142,16.8217,0.109186,0.0030944955,0.014251601,0.0594,269.0248933,-12.6503277,0.805714,t17_f5_c3,16.7483,0.0701,False,True,False,1.1.6,0.0,,,2.225553880115015e+18,ZTF21aahfwvs
ztf,59979.55137730017,2225551370115015016,2,2225551370115,19.0349,1,2225,0.578343,17.1123,14.724405,17.139,0.120752,100.0,0.013388623,0.0688,269.0249679,-12.650305,0.638571,t17_f5_c3,17.101,0.0836,False,True,False,1.1.6,0.0,,,2.225553880115015e+18,ZTF21aahfwvs
ztf,59979.553888900205,2225553880115015012,2,2225553880115,18.982157,1,2225,0.78536445,17.05234,14.71759,17.1038,0.06739586,100.0,0.007847537,0.0676,269.0250654,-12.6502793,0.7871429,t17_f5_c3,17.101,0.0848,True,True,False,1.1.6,0.0,0.96906394,382120201.0,,ZTF21aahfwvs
ztf,60695.573032400105,2941573030115015014,2,2941573030115,18.048878,1,2941,0.9986793,16.585361,14.65169,17.1564,0.108393095,0.012508764,0.01826135,0.0732,269.0251146,-12.6500285,0.5542857,t17_f5_c3,17.0773,0.0862,True,True,False,26.0.1,0.0,0.9513204,382120201.0,,ZTF21aahfwvs
ztf,61060.575277800206,3306575270115015012,2,3306575270115,19.071888,1,3306,0.9465972,16.888378,14.697175,17.2048,0.11657872,0.0068962323,0.015493085,0.0745,269.0250818,-12.6503408,0.45285714,t17_f5_c3,17.0966,0.085,True,True,False,27.5.7a32.dev1,0.0,0.25714374,382120201.0,,ZTF21aahfwvs
