tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59232.20965280011,1478209650115015010,1,1478209650115,20.1207,1,1478,0.281464,20.0056,17.788143,20.3029,0.308439,0.039237533,0.040011648,0.4248,77.5316705,-26.420451,0.867143,t17_f5_c3,20.349,0.5636,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahibme
ztf,59251.18868059991,1497188680115015003,2,1497188680115,19.823145,1,1497,0.3205804,19.430176,17.524027,19.093,0.20131707,0.03143976,0.034787346,0.1708,77.5317045,-26.4204623,0.81857145,t17_f5_c3,18.9516,0.1908,True,True,False,correction_0.0.1,0.0,0.99995065,255120201.0,,ZTF21aahibme
ztf,59253.18888889998,1499188880115015002,1,1499188880115,20.06073,1,1499,0.2999674,19.265541,17.658577,19.5276,0.1608774,0.035953373,0.036619216,0.2144,77.5317126,-26.4203203,0.9,t17_f5_c3,19.6392,0.3014,True,True,False,correction_0.0.1,0.0,0.9999871,255120101.0,,ZTF21aahibme
ztf,59255.127199099865,1501127190115015000,2,1501127190115,20.202248,1,1501,0.19222097,19.306583,17.50164,19.5474,0.13922527,0.02201489,0.026408322,0.2029,77.5316578,-26.4203408,0.9071429,t17_f5_c3,19.5276,0.252,True,True,False,correction_0.0.1,0.0,0.9999999,255120201.0,,ZTF21aahibme
ztf,59257.169027800206,1503169020115015003,1,1503169020115,20.239523,1,1503,0.18473847,19.221039,17.648285,19.2071,0.12983954,0.029712943,0.030500388,0.128,77.5316934,-26.4203517,0.9,t17_f5_c3,19.2946,0.1747,True,True,False,correction_0.0.1,0.0,0.99999964,255120101.0,,ZTF21aahibme
ztf,59260.16950230021,1506169500115015002,1,1506169500115,19.3216,1,1506,0.407177,19.2957,17.665365,19.4095,0.272998,0.06041351,0.060817126,0.3187,77.5316282,-26.4204911,0.848571,t17_f5_c3,19.697,0.5311,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahibme
ztf,59263.14789350005,1509147890115015002,1,1509147890115,19.2187,1,1509,0.440373,19.0828,17.614193,19.1265,0.227704,0.058495194,0.05887458,0.1872,77.5315515,-26.420471,0.435714,t17_f5_c3,19.0396,0.2205,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahibme
ztf,59265.147766199894,1511147760115015000,1,1511147760115,19.37379,1,1511,0.1925409,18.882618,17.558794,19.1437,0.20524615,0.060305655,0.060638115,0.1942,77.531698,-26.4203969,0.73714286,t17_f5_c3,19.004,0.218,True,True,False,correction_0.0.1,0.0,0.99985015,255120101.0,,ZTF21aahibme
ztf,59267.19040510012,1513190400115015000,1,1513190400115,18.8923,1,1513,0.379481,19.0564,17.607306,19.0043,0.265278,0.069517896,0.069833405,0.2524,77.5316438,-26.4202703,0.494286,t17_f5_c3,18.8249,0.2742,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahibme
ztf,59271.15287039988,1517152870115015000,2,1517152870115,19.2786,1,1517,0.157985,19.5551,17.544613,19.1987,0.237732,0.03409106,0.037315805,0.3335,77.5316897,-26.4203957,0.882857,t17_f5_c3,19.0957,0.3888,False,True,False,correction_0.0.1,0.0,,,,ZTF21aahibme
ztf,59271.169178199954,1517169170115015000,1,1517169170115,18.767847,1,1517,0.25029838,19.050749,17.605816,18.7621,0.21280387,0.055843752,0.056234963,0.2851,77.5315695,-26.4204048,0.76285714,t17_f5_c3,18.4873,0.2841,True,True,False,correction_0.0.1,0.0,0.99877256,255120101.0,,ZTF21aahibme
ztf,59275.13679399993,1521136790115015001,1,1521136790115,19.33413,1,1521,0.59595704,18.937836,17.574818,19.288,0.18498501,0.05232014,0.052714422,0.1974,77.5314583,-26.4203439,0.6628571,t17_f5_c3,19.3368,0.2628,True,True,False,correction_0.0.1,0.0,0.993868,255120101.0,,ZTF21aahibme
ztf,59278.13687499985,1524136870115015001,2,1524136870115,19.32523,1,1524,0.20995969,19.197468,17.480083,18.8634,0.18498266,0.03524425,0.03803444,0.1673,77.5316876,-26.4204337,0.57714283,t17_f5_c3,18.7303,0.1889,True,True,False,correction_0.0.1,0.0,0.97517914,255120201.0,,ZTF21aahibme
ztf,59487.45942129986,1733459420115015001,1,1733459420115,19.533216,1,1733,0.67015296,19.428694,17.693617,19.2433,0.21640298,0.0431829,0.04377564,0.2162,77.5318515,-26.420392,0.74857146,t17_f5_c3,19.3129,0.294,True,True,False,correction_1.0.6,0.0,0.9984812,255120101.0,,ZTF21aahibme
ztf,59489.45921299979,1735459210115015001,2,1735459210115,19.694523,1,1735,0.12588295,19.31579,17.50338,19.5216,0.1580729,0.025947914,0.029777868,0.2767,77.53162,-26.4203636,0.93285716,t17_f5_c3,19.7354,0.4293,True,True,False,correction_1.0.6,0.0,0.9993511,255120201.0,,ZTF21aahibme
ztf,59489.45921299979,1735459210115035001,2,1735459210115,19.6945,1,1735,0.125883,19.3158,17.503382,19.5216,0.158073,0.025947675,0.029777672,0.2767,77.53162,-26.4203636,0.932857,t17_f5_c3,19.7354,0.4293,False,True,False,correction_1.0.6,0.0,,,1.742481240115015e+18,ZTF21aahibme
ztf,59489.48097220017,1735480970115015001,1,1735480970115,19.947226,1,1735,0.08161433,19.37054,17.681599,19.1897,0.16704518,0.034535628,0.03525798,0.1711,77.531652,-26.4204006,0.9057143,t17_f5_c3,18.9801,0.1794,True,True,False,correction_1.0.6,0.0,0.9999194,255120101.0,,ZTF21aahibme
ztf,59489.48097220017,1735480970115035001,1,1735480970115,19.9472,1,1735,0.081614,19.3705,17.68159,19.1897,0.167045,0.034536596,0.03525892,0.1711,77.531652,-26.4204006,0.905714,t17_f5_c3,18.9801,0.1794,False,True,False,correction_1.0.6,0.0,,,1.742481240115015e+18,ZTF21aahibme
ztf,59496.481250000186,1742481240115015002,1,1742481240115,19.748867,1,1742,0.36573762,19.2781,17.66142,19.2783,0.21061306,0.046999246,0.04751321,0.1682,77.531715,-26.4204563,0.69285715,t17_f5_c3,19.2724,0.2124,True,True,False,correction_1.0.6,0.0,0.99900806,255120101.0,,ZTF21aahibme
ztf,59500.440069399774,1746440060115015000,1,1746440060115,19.4908,1,1746,0.321277,19.2127,17.646318,19.2352,0.2667,0.0626429,0.06301886,0.1692,77.5315811,-26.4204494,0.388571,t17_f5_c3,19.2335,0.2147,False,True,False,correction_1.0.6,0.0,,,1.746481870115015e+18,ZTF21aahibme
ztf,59500.481875000056,1746481870115015000,2,1746481870115,19.88736,1,1746,0.22580412,19.516281,17.538427,19.3566,0.17090912,0.02316485,0.027645439,0.2136,77.531574,-26.4203968,0.9257143,t17_f5_c3,19.45,0.2961,True,True,False,correction_1.0.6,0.0,0.9999906,255120201.0,,ZTF21aahibme
ztf,59503.41810189979,1749418100115015001,2,1749418100115,19.556295,1,1749,0.24417706,19.342134,17.508295,19.8222,0.21431217,0.036762234,0.039583202,0.3787,77.5317116,-26.4204178,0.79,t17_f5_c3,19.4876,0.3553,True,True,False,correction_1.0.6,0.0,0.99999464,255120201.0,,ZTF21aahibme
ztf,59504.46109949984,1750461090115015005,2,1750461090115,20.160715,1,1750,0.22655532,19.487059,17.533646,19.2396,0.14777306,0.019287424,0.024447264,0.1758,77.5316173,-26.4203332,0.92,t17_f5_c3,19.2536,0.2258,True,True,False,correction_1.0.6,0.0,0.9999993,255120201.0,,ZTF21aahibme
ztf,59518.44290510006,1764442900115015004,1,1764442900115,20.295578,1,1764,0.0072353706,19.12178,17.62414,19.2877,0.13296562,0.03278765,0.033472106,0.1377,77.5316478,-26.420375,0.9128571,t17_f5_c3,19.1936,0.1592,True,True,False,correction_1.0.6,0.0,0.9999998,255120101.0,,ZTF21aahibme
ztf,59518.48200230021,1764482000115015002,2,1764482000115,20.251795,1,1764,0.12501872,19.307182,17.501755,19.433,0.11222948,0.015491113,0.021278232,0.1804,77.5316629,-26.4204227,0.94714284,t17_f5_c3,19.5036,0.243,True,True,False,correction_1.0.6,0.0,0.99999976,255120201.0,,ZTF21aahibme
ztf,59523.44467590004,1769444670115015002,1,1769444670115,20.263552,1,1769,0.06807904,19.086918,17.615257,19.0117,0.11965678,0.030119518,0.030851278,0.1155,77.5316639,-26.4203773,0.9185714,t17_f5_c3,18.9425,0.1366,True,True,False,correction_1.0.6,0.0,0.9999998,255120101.0,,ZTF21aahibme
ztf,59525.462187500205,1771462180115015003,1,1771462180115,20.347664,1,1771,0.1766719,19.135258,17.627516,19.059,0.14806372,0.03630454,0.036927696,0.1106,77.5316696,-26.420335,0.9014286,t17_f5_c3,18.9811,0.1295,True,True,False,correction_1.0.6,0.0,0.999995,255120101.0,,ZTF21aahibme
ztf,59530.39847220015,1776398470115015001,1,1776398470115,19.703434,1,1776,0.44301468,19.085312,17.614843,18.8933,0.1815283,0.046376918,0.0468551,0.1173,77.5316217,-26.4205004,0.43714285,t17_f5_c3,18.8623,0.1445,True,True,False,correction_1.0.6,0.0,0.9966397,255120101.0,,ZTF21aahibme
ztf,59532.39989579981,1778399890115015002,1,1778399890115,19.841797,1,1778,0.24898136,19.009045,17.594639,19.128,0.13845524,0.037056003,0.037631113,0.1738,77.531713,-26.4204088,0.89428574,t17_f5_c3,19.0318,0.2028,True,True,False,correction_1.0.6,0.0,0.9999993,255120101.0,,ZTF21aahibme
ztf,59537.37789350003,1783377890115015000,2,1783377890115,20.177519,1,1783,0.2356137,19.179815,17.476429,18.9307,0.1231534,0.02132714,0.025650285,0.1281,77.5316806,-26.4204494,0.9128571,t17_f5_c3,18.8515,0.1507,True,True,False,correction_1.0.6,0.0,0.9999995,255120201.0,,ZTF21aahibme
ztf,59537.3992130002,1783399210115015003,1,1783399210115,20.128736,1,1783,0.15588203,19.140676,17.628866,19.2081,0.13948989,0.0339928,0.034659185,0.1593,77.5316732,-26.4204108,0.9071429,t17_f5_c3,19.2377,0.2072,True,True,False,correction_1.0.6,0.0,0.9999997,255120101.0,,ZTF21aahibme
ztf,59538.33499999996,1784334990115015000,1,1784334990115,19.0418,1,1784,0.026406,18.9962,17.591131,18.9078,0.221632,0.060405966,0.06075819,0.324,77.5316412,-26.4203725,0.864286,t17_f5_c3,19.1458,0.5177,False,True,False,correction_1.0.6,0.0,,,1.796292680115015e+18,ZTF21aahibme
ztf,59550.292685199995,1796292680115015005,1,1796292680115,20.229736,1,1796,0.35352826,19.080288,17.613544,19.0632,0.12207456,0.030906174,0.03161751,0.123,77.5316539,-26.4202782,0.9057143,t17_f5_c3,19.1462,0.1675,True,True,False,correction_1.0.6,0.0,0.99998343,255120101.0,,ZTF21aahibme
ztf,59550.336458299775,1796336450115015005,2,1796336450115,20.27011,1,1796,0.16505134,19.135986,17.467154,19.2904,0.120525755,0.021723822,0.025914745,0.1628,77.531639,-26.4204392,0.9457143,t17_f5_c3,19.4627,0.2408,True,True,False,correction_1.0.6,0.0,0.99998116,255120201.0,,ZTF21aahibme
ztf,59622.12878469983,1868128780115015002,1,1868128780115,19.143948,1,1868,0.23690206,18.41779,17.39964,18.729,0.10933789,0.042454835,0.04280659,0.2052,77.5316944,-26.4204234,0.79142857,t17_f5_c3,18.7125,0.259,True,True,False,correction_1.0.6,0.0,0.99999154,255120101.0,,ZTF21aahibme
ztf,59622.19069440011,1868190690115015000,2,1868190690115,19.211195,1,1868,0.17222428,18.717075,17.362453,18.6674,0.13550515,0.036737934,0.038914073,0.1909,77.5315863,-26.4203885,0.8428571,t17_f5_c3,18.661,0.2429,True,True,False,correction_1.0.6,0.0,0.9988481,255120201.0,,ZTF21aahibme
ztf,59624.17236110009,1870172360115015003,2,1870172360115,19.51957,1,1870,0.16971652,18.54999,17.31178,18.547,0.11014677,0.03301384,0.035211813,0.159,77.531656,-26.4204383,0.93142855,t17_f5_c3,18.7171,0.2376,True,True,False,correction_1.0.6,0.0,0.9999999,255120201.0,,ZTF21aahibme
ztf,59624.19068290014,1870190680115015002,1,1870190680115,19.25101,1,1870,0.21119691,18.449236,17.411842,18.3268,0.11734019,0.044791408,0.04513251,0.1538,77.5316997,-26.4204058,0.9028571,t17_f5_c3,18.4432,0.2191,True,True,False,correction_1.0.6,0.0,0.99999857,255120101.0,,ZTF21aahibme
ztf,59627.14877310023,1873148770115015002,2,1873148770115,19.214352,1,1873,0.12598713,18.64737,17.341972,18.8269,0.11988072,0.03375183,0.036023885,0.2423,77.5316314,-26.4203582,0.9242857,t17_f5_c3,18.935,0.3425,True,True,False,correction_1.0.6,0.0,0.9999999,255120201.0,,ZTF21aahibme
ztf,59629.19305559993,1875193050115015002,1,1875193050115,18.754267,1,1875,0.43982062,18.439692,17.408161,18.4219,0.19342205,0.074594766,0.074798696,0.1565,77.5315573,-26.4202791,0.50857145,t17_f5_c3,18.3701,0.1911,True,True,False,correction_1.0.6,0.0,0.99411833,255120101.0,,ZTF21aahibme
ztf,59639.13484949991,1885134840115015002,2,1885134840115,19.382996,1,1885,0.065360725,18.594164,17.325708,18.8333,0.13420299,0.039837036,0.04172343,0.1614,77.5316415,-26.4204111,0.67142856,t17_f5_c3,18.7605,0.1925,True,True,False,correction_1.0.6,0.0,0.9999993,255120201.0,,ZTF21aahibme
ztf,59853.48028940009,2099480280115015003,1,2099480280115,20.542486,1,2099,0.12847146,19.37571,17.682688,19.385,0.1342759,0.027325904,0.028235115,0.1283,77.5316129,-26.4204015,0.9057143,t17_f5_c3,19.3214,0.1514,True,True,False,dev,0.0,0.99999917,255120101.0,,ZTF21aahibme
