tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60317.37640050007,2563376405215015051,2,2563376405215,19.7019,1,2563,4.49006,17.7885,17.8795,0.070896,0.0517,96.6463428,21.9881582,0.7,t17_f5_c3,17.797,0.061,False,False,True,23.12.x,0.0,2.563378285215015e+18,,,,,,ZTF24aaazsbb
ztf,60317.376875000075,2563376875215015067,2,2563376875215,19.8204,1,2563,4.06694,17.743,17.7433,0.071906,0.0431,96.6462182,21.9881534,0.698571,t17_f5_c3,17.7236,0.0536,False,False,True,23.12.x,0.0,2.563378755215015e+18,,,,,,ZTF24aaazsbb
ztf,60317.37733800011,2563377335215015050,2,2563377335215,19.725,1,2563,3.76233,17.7486,17.7882,0.059947,0.0482,96.6461214,21.9881687,0.728571,t17_f5_c3,17.8092,0.0624,False,False,True,23.12.x,0.0,2.563378755215015e+18,,,,,,ZTF24aaazsbb
ztf,60317.37781250011,2563377815215015040,2,2563377815215,19.9047,1,2563,3.44037,17.7504,17.762,0.06697,0.0431,96.6460235,21.9881697,0.762857,t17_f5_c3,17.7664,0.0547,False,False,True,23.12.x,0.0,2.563379695215015e+18,,,,,,ZTF24aaazsbb
ztf,60317.378287000116,2563378285215015063,2,2563378285215,19.6072,1,2563,3.04454,17.7556,17.7104,0.0735,0.0491,96.6459,21.9882056,0.634286,t17_f5_c3,17.7114,0.0625,False,False,True,23.12.x,0.0,2.563378755215015e+18,,,,,,ZTF24aaazsbb
ztf,60317.37875000015,2563378755215015036,2,2563378755215,19.782158,1,2563,2.7187736,17.75221,17.6976,0.061600994,0.0455,96.6458028,21.988192,0.75142854,t17_f5_c3,17.69,0.0573,True,False,True,23.12.x,0.0,,0.99999815,563120252.0,,,,ZTF24aaazsbb
ztf,60317.37922450015,2563379225215015046,2,2563379225215,19.902,1,2563,2.45543,17.7549,17.7503,0.050204,0.0453,96.6457214,21.9882007,0.851429,t17_f5_c3,17.7525,0.0575,False,False,True,23.12.x,0.0,2.563380635215015e+18,,,,,,ZTF24aaazsbb
ztf,60317.37969909981,2563379695215015035,2,2563379695215,19.945627,1,2563,2.079338,17.800602,17.7591,0.051987,0.0441,96.6456034,21.9882094,0.85142857,t17_f5_c3,17.7653,0.0561,True,False,True,23.12.x,0.0,,0.9999999,563120252.0,,,,ZTF24aaazsbb
ztf,60317.38017359981,2563380175215015056,2,2563380175215,19.927454,1,2563,1.7684432,17.759026,17.7472,0.06436525,0.0443,96.6455069,21.988212,0.83428574,t17_f5_c3,17.7002,0.0538,True,False,True,23.12.x,0.0,,0.99999976,563120252.0,,,,ZTF24aaazsbb
ztf,60317.380636599846,2563380635215015049,2,2563380635215,19.95405,1,2563,1.3855513,17.778568,17.7433,0.047602877,0.0424,96.6453915,21.9882063,0.86285716,t17_f5_c3,17.7261,0.0528,True,True,False,23.12.x,0.0,,0.99999917,563120252.0,17.710176,0.04451485,0.044696823,ZTF24aaazsbb
