tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,61024.567858799826,3270567853615010000,2,3270567853615,19.294744,-1,3270,0.30449945,15.943866,15.416663,16.0031,0.0471113,100.0,0.02898973,0.0195,228.2918458,-11.732559,0.64428574,t17_f5_c3,1.0,15.9716,0.0238,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61024.5698958002,3270569893615010000,2,3270569893615,19.165613,-1,3270,0.25611362,15.950835,15.412397,16.0184,0.035201594,100.0,0.021438139,0.0216,228.2918436,-11.7325428,0.7242857,t17_f5_c3,1.0,16.0232,0.0274,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61024.57721060002,3270577213615010003,2,3270577213615,18.5477,-1,3270,0.19937064,15.909345,15.438465,15.9492,0.040510997,100.0,0.026255539,0.0371,228.2918674,-11.732531,0.71,t17_f5_c3,0.9999999,15.9371,0.0469,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61025.567847200204,3271567843615010001,2,3271567843615,18.875477,-1,3271,0.27997488,16.091146,15.335058,16.1526,0.028373716,100.0,0.014141026,0.0256,228.2918943,-11.7325573,0.82857144,t17_f5_c3,0.99999976,16.1382,0.0319,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61025.57407409977,3271574073615010009,2,3271574073615,18.239443,-1,3271,0.29514492,16.016914,15.37404,16.126,0.038281586,100.0,0.021175815,0.0459,228.2918176,-11.7325367,0.69142854,t17_f5_c3,0.9999998,16.1339,0.0592,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61025.57913189987,3271579133615010061,2,3271579133615,17.484715,-1,3271,0.1953352,15.834967,15.489542,15.879,0.037383683,100.0,0.027196452,0.0749,228.291858,-11.7325306,0.5928571,t17_f5_c3,0.9999993,15.8536,0.0939,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61026.567187500186,3272567183615010002,2,3272567183615,18.653728,-1,3272,0.25040412,16.036049,15.363599,16.1484,0.02959023,100.0,0.015928255,0.0362,228.291848,-11.7325385,0.8414286,t17_f5_c3,0.99999976,16.1572,0.0464,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61026.57228010008,3272572283615010006,2,3272572283615,17.482513,-1,3272,0.26796836,16.19441,15.287043,16.2521,0.06317628,100.0,0.027390935,0.1156,228.291863,-11.7325535,0.55857146,t17_f5_c3,0.9999996,16.3273,0.1591,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61030.56575229997,3276565753615010002,2,3276565753615,19.460186,-1,3276,0.24546735,17.340609,15.0167265,17.4648,0.059198774,100.0,0.0069624134,0.0643,228.2918175,-11.7324467,0.61285716,t17_f5_c3,0.9935336,17.4544,0.0795,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61030.56862269994,3276568623615010001,2,3276568623615,19.338419,-1,3276,0.2899506,17.224003,15.0313015,17.3304,0.072108544,100.0,0.009569872,0.0667,228.2918253,-11.7324178,0.5385714,t17_f5_c3,0.97189,17.2748,0.0797,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61054.56271990016,3300562713615010000,2,3300562713615,19.751623,-1,3300,0.27884007,16.079638,15.34084,16.0984,0.037032455,100.0,0.018752687,0.0133,228.2918664,-11.7325573,0.8585714,t17_f5_c3,0.99998814,16.0902,0.0161,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61057.56320599979,3303563203615010002,2,3303563203615,19.62326,-1,3303,0.319475,16.186342,15.290559,16.2437,0.02622621,100.0,0.011492705,0.0149,228.2918473,-11.7325641,0.83428574,t17_f5_c3,0.99999845,16.2361,0.018,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
ztf,61060.56224540016,3306562243615010000,2,3306562243615,20.134138,-1,3306,0.18758929,16.998833,15.065028,17.1229,0.10945191,100.0,0.018437473,0.0322,228.2918356,-11.7325033,0.41,t17_f5_c3,0.6380436,17.1419,0.0395,1369120236,True,True,False,27.5.7a32.dev1,0.0,ZTF25aayjrna
