tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59265.251307900064,1511251302115015018,2,1511251302115,20.012287,1,1511,0.29467815,19.406057,17.006811,19.4027,0.16483442,0.013898411,0.018086288,0.2065,122.02264,-17.9821747,0.93714285,t17_f5_c3,0.9999954,19.2505,0.2276,311120221,True,True,False,correction_0.0.1,0.0,ZTF21aamcvkl
ztf,59267.29486110015,1513294862115015010,2,1513294862115,19.689121,1,1513,0.18077211,19.564678,17.023127,19.3661,0.1924339,0.0143173635,0.01852084,0.2647,122.0225665,-17.9822386,0.9085714,t17_f5_c3,0.9999769,19.2842,0.3131,311120221,True,True,False,correction_0.0.1,0.0,ZTF21aamcvkl
ztf,59269.2940508998,1515294052115015007,2,1515294052115,19.593052,1,1515,0.19106159,19.408068,17.007032,19.3182,0.19857977,0.018417211,0.021753069,0.333,122.0226152,-17.9823059,0.8385714,t17_f5_c3,0.9997972,19.0678,0.3384,311120221,True,True,False,correction_0.0.1,0.0,ZTF21aamcvkl
ztf,59271.254467600025,1517254462115015008,2,1517254462115,19.079515,1,1517,0.20687728,18.576813,16.878178,18.5233,0.13099818,0.025402358,0.027403804,0.1897,122.0225747,-17.9822151,0.8914286,t17_f5_c3,0.9999708,18.3064,0.1992,311120221,True,True,False,correction_0.0.1,0.0,ZTF21aamcvkl
ztf,59275.168807900045,1521168802115015010,1,1521168802115,19.971094,1,1521,0.6317656,19.664776,17.92005,19.8868,0.19047529,0.036512755,0.03818986,0.2764,122.0227763,-17.9823129,0.7885714,t17_f5_c3,0.9999992,19.9399,0.3696,311120121,True,True,False,correction_0.0.1,0.0,ZTF21aamcvkl
ztf,59275.255324100144,1521255322115015012,2,1521255322115,19.515322,1,1521,0.21259092,18.532185,16.868689,18.4579,0.07926588,0.013765363,0.017127248,0.1238,122.0226172,-17.9821936,0.8442857,t17_f5_c3,0.9999999,18.3131,0.1382,311120221,True,True,False,correction_0.0.1,0.0,ZTF21aamcvkl
ztf,60339.25120369997,2585251202115015008,2,2585251202115,19.881784,1,2585,0.13574852,19.471718,17.013824,19.3785,0.14651631,0.009812948,0.0152310105,0.2461,122.0226588,-17.9822657,0.9114286,t17_f5_c3,0.94656885,19.2443,0.2771,311120221,True,True,False,23.12.x,0.0,ZTF21aamcvkl
ztf,60631.39606480021,2877396062115015010,2,2877396062115,19.00553,1,2877,0.4134853,18.662191,16.89549,18.4426,0.1399658,0.025439478,0.02750056,0.1769,122.022705,-17.982338,0.7557143,t17_f5_c3,0.99998164,18.3589,0.2095,311120221,True,True,False,25.0.0,0.0,ZTF21aamcvkl
ztf,60632.41884260019,2878418842115015021,2,2878418842115,19.182304,1,2878,0.08143129,18.241129,16.798857,18.4429,0.10362267,0.025733126,0.027450234,0.1528,122.0226089,-17.9822718,0.8214286,t17_f5_c3,0.9996021,18.2558,0.1645,311120221,True,True,False,25.0.0,0.0,ZTF21aamcvkl
ztf,61014.3530323999,3260353032115015008,2,3260353032115,18.816013,1,3260,0.06829319,18.69775,16.902386,18.7161,0.21217462,0.039217543,0.04060202,0.248,122.0226405,-17.9822449,0.66714287,t17_f5_c3,0.5153815,18.7057,0.3149,311120221,True,True,False,27.5.7a32.dev1,0.0,ZTF21aamcvkl
