tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59675.4574190001,1921457411915015019,2,1921457411915,20.2486,1,1921,1.05977,17.4958,17.3913,0.203365,0.0466,281.5310897,10.5702836,0.312857,,17.4151,0.0541,,False,True,False,correction_1.0.6,0.0,1.948460691915015e+18,t17_f5_c3,13.840862,100.0,0.0070194164,ZTF18abecsez
ztf,59702.46069440013,1948460691915015007,1,1948460691915,20.582918,1,1948,1.5266149,17.839285,17.9477,0.09201794,0.0554,281.5312604,10.5703916,0.34857142,0.00018656,17.9488,0.0618,538120119.0,True,False,False,correction_1.0.6,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,59712.43828700017,1958438283015015005,1,1958438283015,20.323,1,1958,2.49281,17.8861,17.6518,0.181323,0.0476,281.5314062,10.5700592,0.19,,17.7884,0.062,,False,False,False,1.1.2,0.0,1.979331871915015e+18,t17_f5_c3,,,,ZTF18abecsez
ztf,59721.351157399826,1967351151915015025,2,1967351151915,20.276,1,1967,0.657718,17.3149,17.2374,0.200736,0.0395,281.5309805,10.5704716,0.312857,,17.1508,0.0414,,False,True,False,1.1.2,0.0,1.985378881915015e+18,t17_f5_c3,13.834089,100.0,0.008133941,ZTF18abecsez
ztf,59727.42075229995,1973420751915015007,1,1973420751915,20.5353,1,1973,1.25381,17.8942,17.9403,0.134205,0.0578,281.5311653,10.5705223,0.392857,,17.8196,0.0579,,False,True,True,1.1.2,0.0,1.979331871915015e+18,t17_f5_c3,14.483047,100.0,0.0057983934,ZTF18abecsez
ztf,59733.33187500015,1979331871915015009,1,1979331871915,20.626972,1,1979,1.9720619,18.456074,18.2866,0.13064314,0.0739,281.531383,10.5703276,0.3157143,0.00120407,18.1755,0.0743,538120119.0,True,False,False,1.1.2,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,59735.37914349977,1981379141915015018,2,1981379141915,20.2899,1,1981,1.02821,16.9006,17.1465,0.152692,0.0303,281.5311057,10.5704212,0.372857,,17.1486,0.0351,,False,True,False,1.1.2,0.0,1.985378881915015e+18,t17_f5_c3,13.813839,100.0,0.008894298,ZTF18abecsez
ztf,59739.378888899926,1985378881915015007,1,1985378881915,20.642778,1,1985,1.8441502,18.200006,17.9685,0.15613154,0.056,281.5313495,10.5703725,0.33857143,4.521e-05,17.8433,0.0555,538120119.0,True,False,False,1.1.2,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,59752.31597220013,1998315971915015009,1,1998315971915,20.6809,1,1998,1.76801,18.0284,18.0092,0.230621,0.0595,281.5313131,10.5702825,0.212857,,17.8848,0.0585,,False,False,False,dev,0.0,2.027291861915015e+18,t17_f5_c3,,,,ZTF18abecsez
ztf,59755.337511599995,2001337511915015019,2,2001337511915,20.3122,1,2001,0.681162,16.8503,16.7224,0.104082,0.0248,281.5309635,10.5705206,0.591429,,16.6933,0.0272,,False,True,False,dev,0.0,2.027291861915015e+18,t17_f5_c3,13.810844,100.0,0.0063327644,ZTF18abecsez
ztf,59755.39508099994,2001395083015015003,1,2001395083015,20.634155,1,2001,2.195627,17.776283,17.4895,0.144664,0.0352,281.5311392,10.5698946,0.27857143,0.03715101,17.599,0.0441,539120130.0,True,False,False,1.1.2,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,59774.38821760006,2020388211915015006,2,2020388211915,19.3688,1,2020,0.829035,17.1553,17.0403,0.132329,0.0578,281.5310022,10.5705359,0.442857,,17.0321,0.0705,,False,True,False,dev,0.0,2.027291861915015e+18,t17_f5_c3,13.827145,100.0,0.0061715296,ZTF18abecsez
ztf,59781.29186340002,2027291861915015005,1,2027291861915,20.557814,1,2027,1.7880108,18.279146,18.2171,0.12175712,0.0714,281.5313292,10.5704687,0.37428573,3.517e-05,18.1812,0.077,538120119.0,True,False,False,dev,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,60078.38766200002,2324387661915015011,1,2324387661915,20.758362,1,2324,1.1290998,17.804312,17.7286,0.0927974,0.0449,281.5311207,10.5702896,0.3857143,0.1541574,17.6126,0.0441,538120119.0,True,True,False,1.2.0,0.0,,t17_f5_c3,14.479006,100.0,0.004339236,ZTF18abecsez
ztf,60120.34021990001,2366340211915015014,1,2366340211915,20.719967,1,2366,1.4904143,18.147652,18.2144,0.14973488,0.0672,281.5312175,10.5702521,0.34428573,0.00041661,18.2014,0.0736,538120119.0,True,False,False,1.2.0,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,60122.43409720017,2368434091915015014,1,2368434091915,20.5543,1,2368,0.817721,17.6885,17.6338,0.070616,0.0427,281.5310576,10.570411,0.554286,,17.6466,0.0482,,False,True,True,1.2.0,0.0,2.372435231915015e+18,t17_f5_c3,14.473306,100.0,0.00365448,ZTF18abecsez
ztf,60126.43523149984,2372435231915015011,1,2372435231915,20.208035,1,2372,1.1439627,18.20666,18.0007,0.1293951,0.0687,281.5311471,10.5703771,0.28428572,0.00313908,17.908,0.073,538120119.0,True,True,True,1.2.0,0.0,,t17_f5_c3,14.494842,100.0,0.004238291,ZTF18abecsez
ztf,60134.394571799785,2380394571915015004,1,2380394571915,20.468227,1,2380,0.9646328,17.868483,17.7804,0.14378524,0.0499,281.5310231,10.5702249,0.3857143,0.15848735,17.6895,0.0516,538120119.0,True,True,True,1.2.0,0.0,,t17_f5_c3,14.481923,100.0,0.0063546333,ZTF18abecsez
ztf,60170.231898100115,2416231891915015011,1,2416231891915,20.5533,1,2416,1.31015,18.3195,18.0618,0.142084,0.0613,281.5308835,10.5700479,0.297143,,17.9908,0.0646,,False,True,False,1.2.0,0.0,2.429213491915015e+18,t17_f5_c3,14.498358,100.0,0.0042081224,ZTF18abecsez
ztf,60181.20751160011,2427207511915015007,1,2427207511915,20.1397,1,2427,0.329481,17.9457,17.7161,0.198973,0.0533,281.530848,10.5703239,0.382857,,17.6326,0.0576,,False,True,False,1.2.0,0.0,2.429213491915015e+18,t17_f5_c3,14.485222,100.0,0.008214916,ZTF18abecsez
ztf,60181.25659719994,2427256591915015060,2,2427256591915,19.7363,1,2427,0.311952,16.4766,16.4919,0.122802,0.0242,281.5308816,10.5704533,0.615714,,16.4615,0.0275,,False,True,False,1.2.0,0.0,2.429213491915015e+18,t17_f5_c3,13.784037,100.0,0.010284424,ZTF18abecsez
ztf,60183.2134953998,2429213491915015010,1,2429213491915,19.943909,1,2429,1.1345508,17.896244,17.6545,0.16474117,0.0558,281.5310632,10.5701958,0.29857144,0.04410973,17.527,0.0592,538120119.0,True,True,False,1.2.0,0.0,,t17_f5_c3,14.483135,100.0,0.00710491,ZTF18abecsez
ztf,60209.172893499956,2455172891915025066,2,2455172891915,19.821,1,2455,0.678449,16.4387,16.5226,0.123743,0.023,281.5309151,10.57056,0.575714,,16.4942,0.026,,False,True,False,1.2.1,0.0,2.481166631915015e+18,t17_f5_c3,13.780811,100.0,0.010699547,ZTF18abecsez
ztf,60212.21125000017,2458211253015015008,1,2458211253015,19.675285,1,2458,1.7956119,17.582247,17.2699,0.14720851,0.046,281.5312736,10.570246,0.18142857,0.02336022,17.2228,0.0532,539120130.0,True,False,True,1.2.1,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,60235.166631899774,2481166631915015015,1,2481166631915,20.319242,1,2481,0.9507063,17.646673,17.5484,0.08979749,0.0445,281.5310801,10.5703186,0.7171429,0.7865578,17.5612,0.0512,538120119.0,True,True,True,1.2.1,0.0,,t17_f5_c3,14.471101,100.0,0.00481987,ZTF18abecsez
ztf,60239.12040509982,2485120401915015017,2,2485120401915,20.2664,1,2485,1.93283,17.6925,18.2921,0.500956,0.1053,281.531363,10.5704291,0.247143,,18.1443,0.1047,,False,False,False,1.2.1,0.0,2.495122703015015e+18,t17_f5_c3,,,,ZTF18abecsez
ztf,60245.11628470011,2491116281915015004,1,2491116281915,19.3777,1,2491,1.30838,18.33,17.9274,0.184456,0.1037,281.5311535,10.5702357,0.368571,,17.8128,0.1157,,False,True,False,1.2.1,0.0,2.495122703015015e+18,t17_f5_c3,14.498668,100.0,0.0054120254,ZTF18abecsez
ztf,60249.12270830013,2495122703015015008,1,2495122703015,19.769497,1,2495,1.750098,17.7063,17.367,0.1273204,0.0431,281.5312709,10.5702805,0.34714285,0.98932755,17.3137,0.0494,539120130.0,True,False,True,1.2.1,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,60398.46888889978,2644468881915015021,2,2644468881915,19.2835,1,2644,0.824506,16.5348,16.4741,0.10427,0.0274,281.5309601,10.5705798,0.551429,,16.4054,0.0308,,False,True,False,24.4.1,0.0,2.663463701915015e+18,t17_f5_c3,13.788794,100.0,0.008312981,ZTF18abecsez
ztf,60417.463703699876,2663463701915015010,1,2663463701915,20.633837,1,2663,1.0250242,17.931059,17.7609,0.08484507,0.0471,281.5310869,10.5702844,0.41428572,0.14453396,17.687,0.0487,538120119.0,True,True,True,24.4.1,0.0,,t17_f5_c3,14.484613,100.0,0.0035485309,ZTF18abecsez
ztf,60420.46187500004,2666461871915015016,1,2666461871915,20.4354,1,2666,2.6088,19.0931,18.331,0.238255,0.0843,281.5315479,10.5702343,0.208571,,18.2941,0.0927,,False,False,False,24.4.1,0.0,2.685461361915015e+18,t17_f5_c3,,,,ZTF18abecsez
ztf,60437.39275459992,2683392751915015017,2,2683392751915,20.1328,1,2683,0.506108,16.7321,16.7826,0.128655,0.0281,281.5308562,10.5705337,0.554286,,16.748,0.0312,,False,True,False,24.4.1,0.0,2.685461361915015e+18,t17_f5_c3,13.803272,100.0,0.008667542,ZTF18abecsez
ztf,60439.46136569977,2685461361915015008,1,2685461361915,20.753418,1,2685,1.3925741,18.013096,17.8329,0.17158304,0.0489,281.5312204,10.5704491,0.32714286,0.00153089,17.7687,0.0505,538120119.0,True,True,True,24.4.1,0.0,,t17_f5_c3,14.487924,100.0,0.0066742953,ZTF18abecsez
ztf,60449.3798727002,2695379871915015035,2,2695379871915,19.7614,1,2695,0.795899,16.4074,16.5687,0.136239,0.0255,281.5309655,10.5705648,0.517143,,16.5632,0.0295,,False,True,False,24.5.1,0.0,2.710378881915015e+18,t17_f5_c3,13.7780695,100.0,0.012093978,ZTF18abecsez
ztf,60449.420844899956,2695420841915015010,1,2695420841915,20.3308,1,2695,0.600174,17.6768,17.5646,0.108638,0.0428,281.5309881,10.5703559,0.521429,,17.4756,0.045,,False,True,True,24.5.1,0.0,2.710378881915015e+18,t17_f5_c3,14.472697,100.0,0.0056799,ZTF18abecsez
ztf,60460.35355320014,2706353551915025009,1,2706353551915,20.7039,1,2706,0.536008,17.9984,17.686,0.079739,0.0434,281.5308485,10.5702682,0.584286,,17.5681,0.0429,,False,True,True,24.5.1,0.0,2.710378881915015e+18,t17_f5_c3,14.487348,100.0,0.0031423178,ZTF18abecsez
ztf,60464.378888899926,2710378881915015009,1,2710378881915,20.719946,1,2710,1.4521643,17.679655,17.4895,0.116519436,0.036,281.5312277,10.5703034,0.28714284,0.00168741,17.4163,0.0371,538120119.0,True,False,False,24.5.1,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,60464.41554399999,2710415541915015008,2,2710415541915,20.7439,1,2710,0.386469,16.7854,16.881,0.281934,0.0265,281.530923,10.5703878,0.338571,,16.8689,0.0283,,False,True,False,24.5.1,0.0,2.737295091915015e+18,t17_f5_c3,13.806783,100.0,0.018142631,ZTF18abecsez
ztf,60475.37343750009,2721373431915015012,1,2721373431915,20.6624,1,2721,0.713782,17.5022,17.6009,0.074321,0.0391,281.530997,10.570304,0.732857,,17.5233,0.0404,,False,True,True,24.5.1,0.0,2.737295091915015e+18,t17_f5_c3,14.462838,100.0,0.004522382,ZTF18abecsez
ztf,60484.380659699906,2730380651915015006,1,2730380651915,19.7526,1,2730,2.54435,18.6673,18.8026,0.246475,0.1903,281.5315351,10.5702646,0.172857,,18.7344,0.2174,,False,False,False,24.5.1,0.0,2.737295091915015e+18,t17_f5_c3,,,,ZTF18abecsez
ztf,60485.40219909977,2731402193015015007,1,2731402193015,19.864437,1,2731,1.9867021,17.722464,17.3745,0.1699755,0.047,281.5312413,10.5700676,0.31714284,0.00061372,17.5458,0.0662,539120130.0,True,False,False,24.5.1,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,60491.29509259993,2737295091915015011,1,2737295091915,20.838043,1,2737,1.4220988,17.842148,17.7254,0.11981982,0.0426,281.5311477,10.5701726,0.2557143,0.0577243,17.6567,0.0437,538120119.0,True,False,False,24.5.1,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,60525.25021990016,2771250211915015015,1,2771250211915,20.726786,1,2771,0.95279217,18.109352,18.0417,0.1394958,0.0586,281.5310728,10.5703091,0.40142858,0.44544068,18.008,0.0626,538120119.0,True,True,True,24.5.1,0.0,,t17_f5_c3,14.491512,100.0,0.004982247,ZTF18abecsez
ztf,60535.29682870023,2781296821915015015,1,2781296821915,20.7393,1,2781,1.1220447,18.161896,17.9963,0.10538912,0.0567,281.5311352,10.5703384,0.49571428,0.04447183,17.867,0.0555,538120119.0,True,True,True,24.5.1,0.0,,t17_f5_c3,14.493346,100.0,0.0035923268,ZTF18abecsez
ztf,60789.45942129986,3035459421915015014,1,3035459421915,20.4611,1,3035,1.70577,18.3219,18.2902,0.14328,0.0771,281.5312596,10.5706328,0.235714,,18.2931,0.087,,False,False,False,27.5.6,0.0,3.065421401915015e+18,t17_f5_c3,,,,ZTF18abecsez
ztf,60804.46146989986,3050461461915015008,1,3050461461915,20.4904,1,3050,1.17623,18.0456,17.908,0.125499,0.0547,281.5311093,10.5705927,0.607143,,17.7632,0.0544,,False,True,True,27.5.6,0.0,3.065421401915015e+18,t17_f5_c3,14.48917,100.0,0.0047431607,ZTF18abecsez
ztf,60819.421400499996,3065421401915015011,1,3065421401915,20.705307,1,3065,1.0337118,17.739016,17.606,0.16066545,0.0426,281.5310969,10.5703024,0.32428572,0.05032429,17.5095,0.0427,538120119.0,True,True,True,27.5.6,0.0,,t17_f5_c3,14.475863,100.0,0.00795539,ZTF18abecsez
ztf,60840.26218750002,3086262181915015007,1,3086262181915,19.8768,1,3086,1.65747,18.5282,18.0838,0.200516,0.0889,281.531265,10.5702444,0.258571,,17.9375,0.093,,False,False,False,27.5.6,0.0,3.108412923015015e+18,t17_f5_c3,,,,ZTF18abecsez
ztf,60862.41292819986,3108412923015015009,1,3108412923015,20.624758,1,3108,2.209064,17.714851,17.4014,0.14002432,0.0339,281.5313889,10.5702194,0.14285715,0.00058872,17.4096,0.038,539120130.0,True,False,False,27.5.6,0.0,,t17_f5_c3,,,,ZTF18abecsez
ztf,60974.15187499998,3220151871915015010,1,3220151871915,19.952236,1,3220,1.7175562,17.767311,17.7677,0.1700902,0.0622,281.5313054,10.5705139,0.27714285,0.00214523,17.7447,0.0717,538120119.0,True,False,False,27.5.7a32.dev1,0.0,,t17_f5_c3,,,,ZTF18abecsez
