tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58649.29459490022,895294595215015025,2,895294595215,19.277344,1,895,1.4479642,15.906228,16.1037,0.11650046,0.0265,288.8544204,-6.6416486,0.56857145,t17_f5_c3,0.0,16.0584,0.0308,385120252.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF19aazqvds
ztf,58688.3137730998,934313775215015014,1,934313775215,20.6732,1,934,0.382179,17.0167,17.0375,0.052434,0.0257,288.8544245,-6.6412915,0.898571,t17_f5_c3,,17.0221,0.0276,,False,True,False,bulk_1.0.0,0.0,9.59231905215015e+17,14.580303,100.0,0.0055597345,ZTF19aazqvds
ztf,58709.18471059995,955184715215015017,1,955184715215,19.0355,1,955,0.211549,17.292,17.1796,0.140542,0.0692,288.8543104,-6.6413104,0.685714,t17_f5_c3,,17.1414,0.0838,,False,True,False,bulk_1.0.0,0.0,9.79300455215015e+17,14.606399,100.0,0.011845832,ZTF19aazqvds
ztf,58713.231909700204,959231905215015022,2,959231905215,20.0057,1,959,0.495027,15.5272,15.5431,0.018045,0.0126,288.8544005,-6.6413698,0.664286,t17_f5_c3,,15.5404,0.0138,,False,True,True,bulk_1.0.0,0.0,9.79300455215015e+17,13.261197,100.0,0.0022384939,ZTF19aazqvds
ztf,58713.231909700204,959231905215015023,2,959231905215,20.005674,1,959,0.85784835,15.534784,15.6723,0.1559859,0.0134,288.854378,-6.6414873,0.5285714,t17_f5_c3,0.91517526,15.6252,0.0144,385120252.0,False,True,True,bulk_1.0.0,0.0,9.79300455215015e+17,13.2621355,100.0,0.019232057,ZTF19aazqvds
ztf,58716.26224539988,962262245215015016,1,962262245215,20.0553,1,962,0.429019,16.7269,16.6219,0.064524,0.0214,288.8544082,-6.6413361,0.872857,t17_f5_c3,,16.6132,0.0244,,False,True,False,bulk_1.0.0,0.0,9.79300455215015e+17,14.545643,100.0,0.008654028,ZTF19aazqvds
ztf,58725.16799770016,971167995215015021,1,971167995215,20.1938,1,971,0.324859,17.3584,17.3982,0.12522,0.0386,288.854359,-6.6413398,0.832857,t17_f5_c3,,17.3345,0.0412,,False,True,False,bulk_1.0.0,0.0,9.79300455215015e+17,14.611841,100.0,0.009978148,ZTF19aazqvds
ztf,58725.23162040021,971231625215015028,2,971231625215,20.523165,1,971,0.7037018,15.901924,15.9677,0.023195226,0.0157,288.8544174,-6.6414276,0.6042857,t17_f5_c3,0.93324983,15.9688,0.0166,385120252.0,False,True,True,bulk_1.0.0,0.0,9.79300455215015e+17,13.301238,100.0,0.0021140934,ZTF19aazqvds
ztf,58725.23162040021,971231625215015030,2,971231625215,20.523165,1,971,0.84615004,16.087503,15.9841,0.1359927,0.0151,288.8543765,-6.6414843,0.55,t17_f5_c3,0.93324983,15.9489,0.0158,385120252.0,False,True,True,bulk_1.0.0,0.0,9.79300455215015e+17,13.316898,100.0,0.010599211,ZTF19aazqvds
ztf,58733.300451400224,979300455215015013,1,979300455215,19.41138,1,979,0.7451287,17.49485,17.6941,0.14648417,0.0749,288.8544015,-6.6414469,0.5757143,t17_f5_c3,0.8536854,17.7027,0.0912,385120152.0,True,True,False,bulk_1.0.0,0.0,0.0,14.622107,100.0,0.010391862,ZTF19aazqvds
ztf,58746.13539349986,992135395215015022,1,992135395215,20.6081,1,992,0.751882,17.1071,17.1845,0.106177,0.0292,288.8545038,-6.6413644,0.718571,t17_f5_c3,,17.1189,0.0307,,False,True,False,bulk_1.0.0,0.0,1.021107145215015e+18,14.58954,100.0,0.010447359,ZTF19aazqvds
ztf,58749.20796300005,995207965215015032,1,995207965215,20.5304,1,995,0.354345,17.279,17.1089,0.068281,0.0292,288.8543436,-6.6413499,0.887143,t17_f5_c3,,17.0851,0.0314,,False,True,False,bulk_1.0.0,0.0,1.021107145215015e+18,14.605296,100.0,0.005818604,ZTF19aazqvds
ztf,58769.1915972,1015191595215015008,1,1015191595215,19.0637,1,1015,0.355548,17.169,16.8573,0.098708,0.0536,288.8543868,-6.6413271,0.762857,t17_f5_c3,,16.8505,0.0664,,False,True,False,bulk_1.0.0,0.0,1.021107145215015e+18,14.595476,100.0,0.009224495,ZTF19aazqvds
ztf,58772.111585599836,1018111585215015021,1,1018111585215,20.0306,1,1018,0.450078,16.7274,16.702,0.033985,0.0238,288.8543726,-6.6411355,0.908571,t17_f5_c3,,16.6746,0.0266,,False,True,False,bulk_1.0.0,0.0,1.021107145215015e+18,14.54571,100.0,0.004556288,ZTF19aazqvds
