tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58340.31270830007,586312706315015026,2,586312706315,20.643944,1,586,2.2920904,16.731947,16.3699,0.1501037,0.0279,305.7208335,28.6639876,0.11666667,t8_f5_c3,0.0,16.1149,0.0248,641120263.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18abmdoor
ztf,58581.49137730012,827491376315015023,1,827491376315,20.1908,1,827,0.793562,17.6041,17.7402,0.179126,0.0591,305.7209151,28.6644408,0.165714,t15_f5_c3,,17.7632,0.0701,,False,True,False,bulk_1.0.0,0.0,8.53486736315015e+17,14.94676,0.010952934,0.015496118,ZTF18abmdoor
ztf,58607.48673610017,853486736315015013,2,853486736315,20.889767,1,853,2.1236777,16.930613,16.7564,0.19093272,0.033,305.7208716,28.664041,0.10714286,t15_f5_c3,0.0,16.4031,0.0286,641120263.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18abmdoor
ztf,58642.44342589984,888443426315015006,2,888443426315,20.8946,1,888,2.02602,17.335,17.8257,0.465025,0.0773,305.7206178,28.6640751,0.237143,t17_f5_c3,,18.6719,0.2177,,False,False,False,bulk_1.0.0,0.0,8.97424186315015e+17,,,,ZTF18abmdoor
ztf,58648.47312500002,894473126315015023,2,894473126315,20.6901,1,894,1.26371,15.7851,16.3719,0.027025,0.0168,305.7208935,28.6642942,0.27,t17_f5_c3,,15.8252,0.0166,,False,True,True,bulk_1.0.0,0.0,8.97424186315015e+17,12.702576,100.0,0.0015803605,ZTF18abmdoor
ztf,58651.42418979993,897424186315015005,2,897424186315,19.803604,1,897,2.111406,16.361158,16.1651,0.14378238,0.0254,305.7207077,28.6640383,0.18571429,t17_f5_c3,0.0,15.9298,0.0238,641120263.0,False,False,False,bulk_1.0.0,0.0,9.03401896315015e+17,,,,ZTF18abmdoor
ztf,58657.40189810004,903401896315015007,2,903401896315,20.428867,1,903,1.6896584,16.452417,16.6298,0.18807107,0.0336,305.7209006,28.664173,0.23428571,t17_f5_c3,0.66501045,16.5329,0.0336,641120263.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18abmdoor
ztf,58749.26886569988,995268866315015019,2,995268866315,20.6003,1,995,1.43209,15.4913,16.1324,0.136188,0.0191,305.7206016,28.6642536,0.334286,t17_f5_c3,,15.6693,0.0144,,False,False,False,bulk_1.0.0,0.0,1.000145946315015e+18,,,,ZTF18abmdoor
ztf,58749.26886569988,995268866315015020,2,995268866315,20.6003,1,995,0.717004,15.5862,15.5235,0.023101,0.0134,305.7205684,28.6645236,0.5,t17_f5_c3,,15.5073,0.0136,,False,True,True,bulk_1.0.0,0.0,1.000145946315015e+18,12.689886,100.0,0.0016036339,ZTF18abmdoor
ztf,58754.145949100144,1000145946315015021,2,1000145946315,20.876518,1,1000,1.3540448,15.466221,15.7621,0.08433947,0.0134,305.7207779,28.6642495,0.33857143,t17_f5_c3,0.8479732,15.4626,0.012,641120263.0,True,True,True,bulk_1.0.0,0.0,0.0,12.681115,100.0,0.006486173,ZTF18abmdoor
