tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60318.1495949002,2564149591815015012,2,2564149591815,19.7209,1,2564,3.57155,18.7516,18.7827,0.123313,0.112,70.6316226,-11.3231623,0.78,t17_f5_c3,18.7866,0.1438,False,False,True,23.12.x,0.0,2.564151951815015e+18,,,,,,ZTF24aabdxhu
ztf,60318.15005790023,2564150051815015012,2,2564150051815,19.6086,1,2564,3.41752,18.6579,18.7599,0.109878,0.1162,70.6316048,-11.3231186,0.751429,t17_f5_c3,18.6311,0.1323,False,False,True,23.12.x,0.0,2.564152431815015e+18,,,,,,ZTF24aabdxhu
ztf,60318.15053239977,2564150531815015008,2,2564150531815,19.6265,1,2564,2.94859,18.6237,18.7508,0.108411,0.1089,70.6315318,-11.323005,0.728571,t17_f5_c3,18.6842,0.1311,False,False,True,23.12.x,0.0,2.564152431815015e+18,,,,,,ZTF24aabdxhu
ztf,60318.151006899774,2564151001815015005,2,2564151001815,19.6881,1,2564,2.79187,18.6912,18.8453,0.110519,0.1224,70.6315121,-11.322961,0.84,t17_f5_c3,18.9054,0.1654,False,False,True,23.12.x,0.0,2.564152431815015e+18,,,,,,ZTF24aabdxhu
ztf,60318.151481499895,2564151481815015012,2,2564151481815,19.7477,1,2564,2.29849,18.7225,18.8684,0.106977,0.1208,70.6314478,-11.3228216,0.825714,t17_f5_c3,18.776,0.1419,False,False,True,23.12.x,0.0,2.564152431815015e+18,,,,,,ZTF24aabdxhu
ztf,60318.1519559999,2564151951815015011,2,2564151951815,19.752,1,2564,2.30848,18.7915,18.7667,0.1092,0.1102,70.6314394,-11.3228354,0.657143,t17_f5_c3,18.715,0.1343,False,False,True,23.12.x,0.0,2.564152431815015e+18,,,,,,ZTF24aabdxhu
ztf,60318.15243060002,2564152431815015011,2,2564152431815,19.761766,1,2564,2.072581,18.666592,18.7365,0.12622026,0.1093,70.6314023,-11.3227742,0.8857143,t17_f5_c3,18.7973,0.1478,True,False,True,23.12.x,0.0,,0.9999989,354120218.0,,,,ZTF24aabdxhu
ztf,60318.15289349994,2564152891815015010,2,2564152891815,19.7622,1,2564,1.61967,18.7109,18.737,0.107713,0.1122,70.6313466,-11.3226182,0.85,t17_f5_c3,18.7696,0.1478,False,False,True,23.12.x,0.0,2.564154781815015e+18,,,,,,ZTF24aabdxhu
ztf,60318.15336810006,2564153361815015003,2,2564153361815,19.8011,1,2564,1.365,18.6295,18.573,0.091602,0.0933,70.6312726,-11.322601,0.85,t17_f5_c3,18.4852,0.1099,False,True,False,23.12.x,0.0,2.564155711815015e+18,,,18.600649,0.08904108,0.08920004,ZTF24aabdxhu
ztf,60318.15384260006,2564153841815015009,2,2564153841815,19.6494,1,2564,1.2396,18.6409,18.7239,0.117189,0.1182,70.631258,-11.3225417,0.847143,t17_f5_c3,18.7839,0.1598,False,True,False,23.12.x,0.0,2.564155711815015e+18,,,18.61175,0.11395772,0.114084534,ZTF24aabdxhu
ztf,60318.154305600096,2564154301815015009,2,2564154301815,19.7681,1,2564,0.994354,18.6828,18.6486,0.088328,0.1008,70.6312037,-11.3224865,0.834286,t17_f5_c3,18.7779,0.1451,False,True,False,23.12.x,0.0,2.564155711815015e+18,,,18.65252,0.0857169,0.085898556,ZTF24aabdxhu
ztf,60318.1547801001,2564154781815015006,2,2564154781815,19.8325,1,2564,0.647212,18.5949,18.6752,0.078695,0.1011,70.6311084,-11.3223964,0.938571,t17_f5_c3,18.6478,0.126,False,True,False,23.12.x,0.0,2.564155711815015e+18,,,18.566944,0.07652077,0.07669456,ZTF24aabdxhu
ztf,60318.15524310013,2564155241815015012,2,2564155241815,19.7885,1,2564,0.912288,18.6638,18.6975,0.119454,0.102,70.631151,-11.3222965,0.815714,t17_f5_c3,18.7175,0.1329,False,True,False,23.12.x,0.0,2.564155711815015e+18,,,18.634037,0.11609421,0.1162239,ZTF24aabdxhu
ztf,60318.15571760014,2564155711815015015,2,2564155711815,19.704199,1,2564,0.7867635,18.646072,18.6362,0.10904536,0.1006,70.6310765,-11.3222621,0.8,t17_f5_c3,18.701,0.1365,True,True,False,23.12.x,0.0,,0.99998605,354120218.0,18.616785,0.10600562,0.1061432,ZTF24aabdxhu
