tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59714.41806709999,1960418065115015013,2,1960418065115,19.0572,1,1960,2.0204566,16.321648,16.3099,0.046653245,0.0324,283.4964432,-21.6651351,0.73571426,t17_f5_c3,0.9999503,16.3443,0.0426,283120251.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF18admfzbo
ztf,59721.43850689987,1967438505115015007,2,1967438505115,20.053736,1,1967,2.0077763,16.696367,16.7444,0.057648372,0.025,283.4964287,-21.6651426,0.7828571,t17_f5_c3,0.99997354,16.8048,0.0332,283120251.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF18admfzbo
ztf,59721.4389698999,1967438966215015015,2,1967438966215,19.88835,1,1967,1.5473946,16.892557,17.1513,0.051070955,0.0382,283.4964233,-21.6651021,0.73571426,t17_f5_c3,0.96066725,17.0356,0.0428,284120262.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF18admfzbo
ztf,59723.48577550007,1969485776215015016,2,1969485776215,19.567148,1,1969,1.4677771,17.036097,17.1469,0.071527034,0.0446,283.4964055,-21.6650869,0.6,t17_f5_c3,0.9934163,17.0688,0.0521,284120262.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF18admfzbo
ztf,59726.41604170017,1972416046215015021,2,1972416046215,20.4758,1,1972,1.57321,17.2631,17.4811,0.095903,0.0389,283.4964101,-21.6651281,0.774286,t17_f5_c3,,17.3043,0.0411,,False,False,False,1.1.2,0.0,1.9754396162150152e+18,,,,ZTF18admfzbo
ztf,59729.43961809995,1975439616215015057,2,1975439616215,19.803566,1,1975,1.4610032,17.285652,17.1992,0.08124995,0.0375,283.4963458,-21.6651436,0.57,t17_f5_c3,0.70659226,17.097,0.0417,284120262.0,True,False,False,1.1.2,0.0,,,,,ZTF18admfzbo
ztf,59731.418576399796,1977418575115015017,2,1977418575115,19.59481,1,1977,1.9618688,16.995026,16.8446,0.049782235,0.0292,283.4964063,-21.6651463,0.54714286,t17_f5_c3,0.99675167,16.8614,0.0367,283120251.0,True,False,False,1.1.2,0.0,,,,,ZTF18admfzbo
ztf,59732.43973380001,1978439736215015020,2,1978439736215,19.89204,1,1978,1.2887772,17.660316,17.8478,0.090672985,0.0688,283.496335,-21.6650878,0.6242857,t17_f5_c3,0.01286656,17.4799,0.0612,284120262.0,True,True,True,1.1.2,0.0,,15.659754,100.0,0.014363258,ZTF18admfzbo
ztf,59733.42089120019,1979420895115015014,2,1979420895115,19.991549,1,1979,1.9630909,17.33875,17.4064,0.06934795,0.0435,283.4964268,-21.6651256,0.7014286,t17_f5_c3,0.99991405,17.4729,0.059,283120251.0,True,False,False,1.1.2,0.0,,,,,ZTF18admfzbo
ztf,59734.43984950008,1980439846215015024,2,1980439846215,19.95545,1,1980,1.423146,17.788399,17.9783,0.09300342,0.077,283.496395,-21.6650789,0.67714286,t17_f5_c3,0.46571377,17.599,0.0679,284120262.0,True,False,False,1.1.2,0.0,,,,,ZTF18admfzbo
