tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,60230.51407410018,2476514074915015003,2,2476514074915,19.775238,1,2476,5.3642626,18.787981,18.7424,0.12115893,0.151,148.4940342,-6.4363377,0.82857144,t17_f5_c3,0.99999976,18.7828,0.1999,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60230.516655100044,2476516654915015004,2,2476516654915,19.727343,1,2476,5.463397,18.731207,18.8672,0.11830904,0.1701,148.494055,-6.4363729,0.89,t17_f5_c3,0.9999988,18.7275,0.191,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60230.51922449982,2476519224915015004,2,2476519224915,19.811167,1,2476,5.2745442,18.887447,18.9184,0.119904764,0.1697,148.4940376,-6.4363121,0.87142855,t17_f5_c3,0.99999976,18.9802,0.2292,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60230.521794000175,2476521794915015007,2,2476521794915,19.822865,1,2476,5.3383646,18.873713,19.1186,0.102380835,0.2044,148.4940174,-6.4363245,0.87285715,t17_f5_c3,0.99999994,19.2703,0.2998,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60230.52437500004,2476524374915015006,2,2476524374915,19.756468,1,2476,5.415342,18.870508,18.9639,0.11268235,0.1871,148.4939866,-6.4363371,0.8685714,t17_f5_c3,0.9999995,18.915,0.2282,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60231.51682869997,2477516824915015004,2,2477516824915,19.71439,1,2477,5.2806506,18.808516,18.6162,0.15543832,0.1414,148.4940329,-6.4363126,0.7828571,t17_f5_c3,0.9999958,18.6239,0.1817,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60231.51940969983,2477519404915015001,2,2477519404915,19.613243,1,2477,5.287793,18.810448,18.7754,0.15154195,0.1671,148.4940033,-6.4363048,0.76285714,t17_f5_c3,0.9998325,18.6442,0.1894,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60231.52199070016,2477521994915015001,2,2477521994915,19.66446,1,2477,5.403372,18.763596,18.8805,0.12376034,0.1806,148.4939789,-6.4363308,0.8842857,t17_f5_c3,0.9999914,18.6527,0.1872,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60231.52456020005,2477524564915015001,2,2477524564915,19.572617,1,2477,5.4057612,18.95357,19.1648,0.13445124,0.2397,148.4940047,-6.4363404,0.8385714,t17_f5_c3,0.99999624,19.3418,0.3609,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60231.5271528,2477527154915015002,2,2477527154915,19.64987,1,2477,5.437703,18.873335,18.9483,0.1520338,0.1966,148.4940132,-6.4363526,0.7614286,t17_f5_c3,0.9998425,18.6789,0.1964,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60244.5004166998,2490500414915015002,2,2490500414915,19.189308,1,2490,5.2203317,18.728481,18.5104,0.15689075,0.1884,148.4940602,-6.4363016,0.7057143,t17_f5_c3,0.99998665,18.3232,0.2034,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60248.483923600055,2494483924915015002,2,2494483924915,18.7516,1,2494,5.42721,18.8753,19.0235,0.262939,0.3074,148.4941363,-6.4363835,0.357143,t17_f5_c3,,18.958,0.3711,,False,False,False,1.2.1,0.0,2.497506814915015e+18,ZTF23abjstcg
ztf,60251.478136599995,2497478134915015000,2,2497478134915,18.914137,1,2497,5.0235844,18.772314,18.8206,0.20401342,0.2343,148.4940444,-6.4362401,0.42571428,t17_f5_c3,0.9993442,18.8123,0.2981,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60251.506817100104,2497506814915015000,1,2497506814915,19.494776,1,2497,5.6834397,19.216864,19.35,0.16333944,0.2869,148.4939646,-6.4362915,0.7814286,t17_f5_c3,0.99999917,19.3364,0.363,365120149.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60253.46471060021,2499464714915015002,1,2499464714915,19.329,1,2499,6.02142,19.4179,19.2374,0.271088,0.2811,148.4940419,-6.4364128,0.404286,t17_f5_c3,,19.2491,0.3643,,False,False,False,1.2.1,0.0,2.499501284915015e+18,ZTF23abjstcg
ztf,60253.50128469989,2499501284915015000,2,2499501284915,19.768461,1,2499,5.413139,18.755247,18.836,0.1078267,0.1566,148.4940158,-6.4363425,0.8814286,t17_f5_c3,0.99968415,18.8341,0.1996,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60257.494606500026,2503494604915015001,1,2503494604915,19.2888,1,2503,5.85261,19.2884,19.3239,0.300507,0.1956,148.4940896,-6.436375,0.201429,t17_f5_c3,,19.2129,0.2256,,False,False,False,1.2.1,0.0,2.505477284915015e+18,ZTF23abjstcg
ztf,60259.477280099876,2505477284915015003,2,2505477284915,19.69544,1,2505,5.3532925,18.82314,18.5945,0.13842556,0.1254,148.494042,-6.4363366,0.78,t17_f5_c3,0.99999785,18.5913,0.1595,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60261.477638899814,2507477634915015001,1,2507477634915,19.687626,1,2507,5.9068165,19.480244,19.2254,0.21703206,0.2477,148.4941045,-6.4363933,0.70857143,t17_f5_c3,0.9999996,19.2093,0.3123,365120149.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60261.52252310002,2507522524915015003,2,2507522524915,19.841806,1,2507,5.3472166,18.75824,18.9097,0.12205235,0.1635,148.4940253,-6.4363297,0.87857145,t17_f5_c3,0.9999975,18.8124,0.1908,365120249.0,True,False,False,1.2.1,0.0,,ZTF23abjstcg
ztf,60287.39936339995,2533399364915015005,2,2533399364915,19.810558,1,2533,5.618947,18.771183,18.6804,0.11465486,0.1154,148.4939652,-6.4363902,0.68857145,t17_f5_c3,0.9999927,18.5369,0.1288,365120249.0,True,False,False,23.12.x,0.0,,ZTF23abjstcg
ztf,60288.4343634001,2534434364915015003,2,2534434364915,20.011934,1,2534,5.423927,18.805698,18.9254,0.10247476,0.1331,148.4940344,-6.436355,0.8957143,t17_f5_c3,0.99999404,18.842,0.1568,365120249.0,True,False,False,23.12.x,0.0,,ZTF23abjstcg
ztf,60288.44722220022,2534447224915015006,1,2534447224915,20.103281,1,2534,5.89236,19.631304,19.4714,0.19282039,0.1842,148.4940394,-6.4363739,0.56142855,t17_f5_c3,0.99978876,19.3109,0.2025,365120149.0,True,False,False,23.12.x,0.0,,ZTF23abjstcg
ztf,60290.48120369995,2536481204915015004,1,2536481204915,20.446644,1,2536,5.7390857,19.708996,19.7576,0.14943142,0.2087,148.4941055,-6.4363452,0.86142856,t17_f5_c3,0.99732506,19.5853,0.2265,365120149.0,True,False,False,23.12.x,0.0,,ZTF23abjstcg
ztf,60308.418831000105,2554418834915015098,2,2554418834915,19.3961,1,2554,5.1918273,19.061533,19.0575,0.16493982,0.2603,148.4940505,-6.4362917,0.5442857,t17_f5_c3,0.9999906,19.0684,0.337,365120249.0,True,False,False,23.12.x,0.0,,ZTF23abjstcg
