tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59622.251319400035,1868251315715015006,1,1868251315715,19.185318,1,1868,4.278682,17.18365,17.2252,0.05478578,0.0474,124.9938921,-21.0773243,0.75857145,t17_f5_c3,0.99999785,17.2013,0.0591,262120157,True,False,False,correction_1.0.6,0.0,ZTF22aaahizd
ztf,59622.31518519996,1868315185715015012,2,1868315185715,19.244795,1,1868,4.1829348,17.362335,17.4321,0.042969767,0.0544,124.9939002,-21.0773094,0.8042857,t17_f5_c3,0.99999917,17.3993,0.0673,262120257,True,False,False,correction_1.0.6,0.0,ZTF22aaahizd
ztf,59623.28244209988,1869282445715015015,2,1869282445715,19.429226,1,1869,4.1665926,17.51773,17.4878,0.054644346,0.059,124.993911,-21.0773085,0.91714287,t17_f5_c3,0.9999999,17.5028,0.0763,262120257,True,False,False,correction_1.0.6,0.0,ZTF22aaahizd
ztf,59623.29538189992,1869295385715015012,1,1869295385715,19.238388,1,1869,4.2867956,17.226383,17.2923,0.05607858,0.0516,124.9939192,-21.077268,0.84,t17_f5_c3,0.9999982,17.3374,0.0686,262120157,True,False,False,correction_1.0.6,0.0,ZTF22aaahizd
ztf,59625.230810199864,1871230815715015004,1,1871230815715,18.733257,1,1871,4.2510653,17.58227,17.5478,0.08795966,0.0913,124.9939097,-21.0773052,0.5385714,t17_f5_c3,0.9998678,17.5993,0.1226,262120157,True,False,False,correction_1.0.6,0.0,ZTF22aaahizd
ztf,59625.26842590002,1871268425715015013,2,1871268425715,19.305017,1,1871,4.2361,17.65163,17.837,0.060537882,0.0956,124.9938885,-21.0773062,0.9185714,t17_f5_c3,0.9999999,17.8881,0.1282,262120257,True,False,False,correction_1.0.6,0.0,ZTF22aaahizd
ztf,59628.29711809987,1874297115715015011,2,1874297115715,19.36311,1,1874,4.3375945,19.645523,19.8172,0.18506396,0.5747,124.9938316,-21.077347,0.5957143,t17_f5_c3,0.999648,19.5198,0.5614,262120257,True,False,False,correction_1.0.6,0.0,ZTF22aaahizd
ztf,60288.45758099994,2534457585715015013,1,2534457585715,19.493341,1,2534,4.299834,16.369621,16.3912,0.042295657,0.0147,124.993886,-21.0773176,0.5371429,t17_f5_c3,0.99980605,16.3597,0.0176,262120157,True,False,False,23.12.x,0.0,ZTF22aaahizd
ztf,60289.43893520022,2535438935715015009,1,2535438935715,19.32086,1,2535,4.3108296,16.849682,16.8566,0.056003336,0.0364,124.9938993,-21.0772865,0.8842857,t17_f5_c3,0.99999607,16.903,0.0478,262120157,True,False,False,23.12.x,0.0,ZTF22aaahizd
ztf,60289.46056709997,2535460565715015018,2,2535460565715,18.392345,1,2535,4.214936,17.05655,17.0486,0.06349911,0.1116,124.9939086,-21.0772817,0.88,t17_f5_c3,0.99999774,17.0049,0.1373,262120257,True,False,False,23.12.x,0.0,ZTF22aaahizd
ztf,60290.4186689998,2536418665715015105,2,2536418665715,19.521326,1,2536,4.223705,16.988853,16.9724,0.031250913,0.0383,124.9938947,-21.0772999,0.8742857,t17_f5_c3,1.0,16.9579,0.0478,262120257,True,False,False,23.12.x,0.0,ZTF22aaahizd
ztf,60290.49726849981,2536497265715015038,1,2536497265715,20.173872,1,2536,4.258275,16.735521,16.7428,0.04305037,0.0165,124.9939111,-21.077294,0.8814286,t17_f5_c3,0.9999999,16.7374,0.0201,262120157,True,False,False,23.12.x,0.0,ZTF22aaahizd
ztf,60291.438530100044,2537438535715015035,1,2537438535715,19.942907,1,2537,4.256243,16.804205,16.7864,0.045125823,0.0164,124.9939102,-21.0772995,0.6785714,t17_f5_c3,0.9999329,16.7673,0.0198,262120157,True,False,False,23.12.x,0.0,ZTF22aaahizd
ztf,60296.417627300136,2542417625715015018,2,2542417625715,19.944149,1,2542,4.218513,17.435062,17.435,0.046715267,0.0376,124.9938898,-21.077314,0.89428574,t17_f5_c3,0.9999999,17.4433,0.0478,262120257,True,False,False,23.12.x,0.0,ZTF22aaahizd
