tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,rbversion,oid
ztf,58305.3766319002,551376632815015020,2,551376632815,20.052977,1,551,0.20685211,15.812618,16.1451,0.0171338,0.0201,293.9579618,18.1230148,0.68333334,16.078,0.0209,False,True,True,bulk_1.0.0,0.0,5.80343352815015e+17,14.448324,100.0,0.0048768134,0.0,591120228.0,,ZTF18abcsvkh
ztf,58307.37878469983,553378782815015025,2,553378782815,20.9296,1,553,0.159815,15.9472,15.9954,0.016745,0.0158,293.958036,18.1229893,0.4,16.1584,0.02,False,True,True,bulk_1.0.0,0.0,5.80343352815015e+17,14.484963,100.0,0.0043550245,,,t8_f5_c3,ZTF18abcsvkh
ztf,58310.38182870019,556381822815015007,2,556381822815,20.288607,1,556,0.5003452,15.317231,15.8145,0.010946852,0.0156,293.9579266,18.1229253,0.45666668,15.8753,0.0175,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.282914,100.0,0.0042224284,0.0,591120228.0,,ZTF18abcsvkh
ztf,58311.37831019983,557378312815015033,2,557378312815,20.583864,1,557,0.16660099,15.681538,16.1528,0.012819245,0.02,293.9579834,18.1230005,0.41666666,16.1783,0.0225,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.409376,100.0,0.003971896,0.0,591120228.0,,ZTF18abcsvkh
ztf,58312.4166898001,558416682815015046,2,558416682815,20.802904,1,558,0.17761566,16.02418,16.1778,0.015539371,0.0194,293.9579647,18.1230239,0.46,16.3502,0.024,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.504464,100.0,0.003833076,0.0,591120228.0,,ZTF18abcsvkh
ztf,58313.38371529989,559383712815015048,2,559383712815,20.802597,1,559,0.16795477,15.915386,15.9083,0.016986968,0.0154,293.9579819,18.1230022,0.48666668,15.9082,0.0165,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.476599,100.0,0.0045144083,0.0,591120228.0,,ZTF18abcsvkh
ztf,58314.415370400064,560415372815015043,2,560415372815,20.638008,1,560,0.07350161,16.065186,15.9264,0.020969555,0.0155,293.9580284,18.1230156,0.45,16.0248,0.0185,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.514437,100.0,0.005026776,0.0,591120228.0,,ZTF18abcsvkh
ztf,58316.337164400145,562337162815015027,2,562337162815,20.663467,1,562,0.03791301,15.940556,15.8154,0.017898386,0.0136,293.9580141,18.1230241,0.5133333,15.9564,0.0171,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.483231,100.0,0.004676102,0.0,591120228.0,,ZTF18abcsvkh
ztf,58317.4027315001,563402732815015021,2,563402732815,20.5408,1,563,0.11764496,15.932153,15.8728,0.020315956,0.0155,293.9579928,18.1230157,0.42333335,15.8804,0.017,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.4810295,100.0,0.005338114,0.0,591120228.0,,ZTF18abcsvkh
ztf,58318.335833299905,564335832815015033,2,564335832815,20.90665,1,564,0.18519233,15.612358,15.8244,0.058338314,0.0132,293.9580155,18.1229803,0.46333334,15.8195,0.0143,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.387466,100.0,0.018879795,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58321.34836809989,567348362815015060,2,567348362815,20.732952,1,567,0.15439808,15.930807,15.8755,0.015842104,0.0142,293.9580022,18.1229926,0.44333333,15.9206,0.0161,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.480676,100.0,0.004166393,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58322.35626159981,568356262815015060,2,568356262815,20.6279,1,568,0.142438,15.8128,15.8098,0.016685,0.0134,293.9579866,18.1230086,0.396667,15.8753,0.0156,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.448377,100.0,0.0047485037,,,t8_f5_c3,ZTF18abcsvkh
ztf,58323.27020830009,569270202815015018,2,569270202815,20.3268,1,569,0.113323,16.0875,15.8544,0.021284,0.0152,293.9580386,18.1230065,0.473333,15.9102,0.0173,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.519745,100.0,0.0050228615,,,t8_f5_c3,ZTF18abcsvkh
ztf,58324.23225690005,570232252815015021,2,570232252815,19.673958,1,570,0.089344025,15.526716,15.6172,0.07850742,0.0146,293.9580192,18.1230086,0.50666666,15.6067,0.0166,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.359005,0.01876511,0.026780955,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58325.28847219981,571288472815015028,2,571288472815,19.69332,1,571,0.06526145,15.587751,15.621,0.061349686,0.0149,293.9580024,18.1230253,0.53333336,15.6768,0.0178,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.379442,0.0052273492,0.020159911,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58326.33707180014,572337072815015020,2,572337072815,19.397577,1,572,0.15671457,15.613069,15.6793,0.07214614,0.0175,293.9579746,18.1230427,0.62666667,15.6514,0.0199,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.387696,0.012639568,0.023338033,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58327.3350463002,573335042815015021,2,573335042815,19.533722,1,573,0.2586009,15.541222,15.5172,0.041198324,0.015,293.9579861,18.1229707,0.46333334,15.4969,0.0171,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.363931,100.0,0.013930391,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58329.33822919987,575338222815015033,2,575338222815,20.105139,1,575,0.08845511,15.857658,15.7747,0.017947586,0.0151,293.9580292,18.1230117,0.5233333,15.7945,0.017,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.460955,100.0,0.004958208,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58330.354629599955,576354622815015048,2,576354622815,20.2956,1,576,0.139391,15.7727,15.842,0.013074,0.0151,293.9580015,18.122998,0.376667,15.9093,0.0176,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.436813,100.0,0.0038199136,,,t8_f5_c3,ZTF18abcsvkh
ztf,58331.22868059995,577228682815015045,2,577228682815,20.5799,1,577,0.059766,16.1343,16.0474,0.021271,0.0175,293.9580178,18.1230194,0.446667,16.0539,0.0189,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.530608,100.0,0.0048563643,,,t8_f5_c3,ZTF18abcsvkh
ztf,58332.23583329981,578235832815015092,1,578235832815,20.992,1,578,3.40705,18.8139,19.509,0.116623,0.2674,293.958323,18.1231712,0.183333,18.7145,0.1423,False,False,False,bulk_1.0.0,0.0,5.84331742815015e+17,,,,,,t8_f5_c3,ZTF18abcsvkh
ztf,58333.31792820012,579317922815015035,2,579317922815,20.693716,1,579,0.19615957,16.075558,16.0116,0.019120647,0.0162,293.9580391,18.1229807,0.45333335,16.1196,0.0197,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.516913,100.0,0.0045503518,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58334.343356499914,580343352815015042,2,580343352815,20.714361,1,580,0.13239713,15.670238,15.9148,0.011916088,0.0151,293.9579963,18.123005,0.5233333,15.9603,0.0169,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.405862,100.0,0.0037186355,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58336.33931710012,582339312815015025,2,582339312815,20.683083,1,582,0.20053132,15.770759,16.1008,0.048800107,0.017,293.9579817,18.1229916,0.43333334,16.1159,0.0188,False,True,True,bulk_1.0.0,0.0,5.84331742815015e+17,14.436245,100.0,0.014276284,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58338.331747699995,584331742815015028,2,584331742815,20.750843,1,584,0.15095897,16.061382,16.2169,0.016550219,0.0191,293.9579956,18.1230026,0.68,16.3241,0.023,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.513523,100.0,0.003977958,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58340.29920140002,586299202815015030,2,586299202815,20.511272,1,586,0.21624926,15.81788,16.1205,0.07627132,0.0204,293.9579823,18.1229927,0.49666667,16.1584,0.0229,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.44982,0.006038199,0.021634014,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58341.32350690011,587323502815015028,2,587323502815,20.329252,1,587,0.19699359,16.029486,16.1492,0.020055626,0.0233,293.9579838,18.1229913,0.48333332,16.1916,0.0264,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.505771,100.0,0.004928903,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58342.32571760006,588325712815015070,2,588325712815,20.609669,1,588,0.14767155,16.05424,16.3335,0.016700448,0.0222,293.9580018,18.1230698,0.6066667,16.583,0.0305,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.511803,100.0,0.004034162,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58348.21725689992,594217252815015135,2,594217252815,20.748674,1,594,0.22448896,17.28514,16.9403,0.050832495,0.039,293.9579654,18.1229993,0.52666664,16.8854,0.0386,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.706048,100.0,0.004726123,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58349.29597220011,595295972815015032,2,595295972815,20.681175,1,595,0.17129453,17.276505,17.259,0.05512211,0.0518,293.9580359,18.1229927,0.69,17.2139,0.0518,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.705242,100.0,0.0051620356,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58351.211655099876,597211652815015077,2,597211652815,20.51048,1,597,0.24363224,16.647696,17.2091,0.13824701,0.0505,293.9580507,18.1229726,0.44333333,17.1136,0.0489,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.628268,100.0,0.021522118,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58352.27409720002,598274092815015055,2,598274092815,20.293198,1,598,0.22674248,16.849749,17.3947,0.13996124,0.0617,293.9580191,18.1229704,0.49333334,17.2889,0.06,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.657357,100.0,0.018580228,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58354.253969899844,600253962815015038,2,600253962815,20.34066,1,600,0.20803645,16.546944,16.5701,0.068433926,0.0292,293.9580089,18.1229747,0.5366667,16.4766,0.0285,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.611956,100.0,0.011515331,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58354.38048609998,600380482815015023,2,600380482815,19.618134,1,600,0.418962,16.6115,16.6328,0.08892697,0.0379,293.9578986,18.1230248,0.46333334,16.6398,0.0434,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.622554,100.0,0.014238201,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58355.277013900224,601277012815015045,2,601277012815,20.166916,1,601,0.45073074,16.588778,16.8456,0.12620197,0.0389,293.957884,18.1230222,0.44666666,16.7278,0.0378,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.618884,100.0,0.020564046,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58356.191469899844,602191462815015080,2,602191462815,19.968462,1,602,0.15241514,16.833054,16.984,0.12555033,0.0461,293.9579752,18.1230394,0.42,16.8579,0.0452,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.655126,100.0,0.016890662,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58356.287986100186,602287982815015033,2,602287982815,20.073832,1,602,0.2321532,16.603693,16.7659,0.091018744,0.0368,293.9580094,18.122969,0.59,16.6862,0.0374,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.6213,100.0,0.01466134,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58357.20750000002,603207492815015031,2,603207492815,19.85844,1,603,0.08497967,16.533344,16.9229,0.0682671,0.0437,293.9579923,18.123033,0.6933333,16.949,0.0497,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.609655,100.0,0.01160743,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58357.27237269981,603272372815015027,2,603272372815,19.752241,1,603,0.30541265,16.559887,16.9439,0.06597094,0.0457,293.9579291,18.1230207,0.7366667,16.9701,0.0525,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.614123,100.0,0.010991254,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58359.2920022998,605292002815015041,2,605292002815,20.28745,1,605,0.050190967,16.953894,17.3611,0.13140984,0.0603,293.9580278,18.1230274,0.41333333,17.2369,0.0575,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.670621,100.0,0.016044222,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58361.25283560017,607252832815015104,2,607252832815,20.6137,1,607,0.573649,16.9479,17.9334,0.118778,0.094,293.9578507,18.1230113,0.486667,17.8253,0.0898,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.669888,100.0,0.014572393,,,t12_f5_c3,ZTF18abcsvkh
ztf,58363.23295139987,609232952815015039,2,609232952815,20.356026,1,609,0.25526938,16.833265,17.5671,0.06513359,0.071,293.9579721,18.122977,0.63,17.6465,0.081,False,True,True,bulk_1.0.0,0.0,6.13190172815015e+17,14.655154,100.0,0.008761138,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58367.19017359987,613190172815015034,2,613190172815,20.728207,1,613,0.24239163,17.246702,17.6206,0.15017654,0.072,293.9580871,18.123054,0.36,17.5471,0.0699,False,True,True,bulk_1.0.0,0.0,6.27147322815015e+17,14.702416,100.0,0.014417429,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58381.14732640004,627147322815015051,2,627147322815,20.300379,1,627,0.3389499,17.183191,17.4726,0.117118284,0.066,293.9579531,18.1229649,0.44,17.3953,0.0656,True,True,True,bulk_1.0.0,0.0,0.0,14.696156,100.0,0.011852511,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58425.08739579981,671087392815015079,2,671087392815,20.61387,1,671,0.1813273,15.918213,16.0021,0.014563001,0.0166,293.9579738,18.1230062,0.7033333,16.0749,0.0187,False,True,True,bulk_1.0.0,0.0,6.78088412815015e+17,14.477349,100.0,0.003862828,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58426.10269680014,672102692815015014,2,672102692815,18.511427,1,672,0.06697158,15.817693,16.0784,0.07040847,0.0579,293.958005,18.1230201,0.5,16.0486,0.0671,False,True,True,bulk_1.0.0,0.0,6.78088412815015e+17,14.449766,100.0,0.019973507,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58427.087465300225,673087462815015044,2,673087462815,20.110826,1,673,0.20325162,15.949602,15.942,0.018623741,0.0181,293.9579723,18.1230016,0.83666664,15.9493,0.0197,False,True,True,bulk_1.0.0,0.0,6.78088412815015e+17,14.485587,100.0,0.0048357174,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58428.10074070003,674100742815015025,2,674100742815,20.023443,1,674,0.22780459,16.032095,15.846,0.0197858,0.0156,293.9579769,18.1229888,0.6766667,15.8327,0.0166,False,True,True,bulk_1.0.0,0.0,6.78088412815015e+17,14.506412,100.0,0.004853782,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58429.088078700006,675088072815015092,2,675088072815,20.90548,1,675,0.26087964,16.591297,16.3638,0.032998726,0.0224,293.9579484,18.1230086,0.5933333,16.3123,0.0221,False,True,True,bulk_1.0.0,0.0,6.78088412815015e+17,14.619294,100.0,0.005366558,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58430.090474499855,676090472815015054,2,676090472815,20.654634,1,676,0.17922844,15.788711,16.0329,0.07529094,0.0167,293.9579716,18.1230062,0.66333336,16.0445,0.0182,False,True,True,bulk_1.0.0,0.0,6.78088412815015e+17,14.441465,0.006994463,0.021769315,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58431.13190970011,677131902815015044,2,677131902815,19.6353,1,677,0.175376,15.9185,15.9945,0.060475,0.0175,293.9580287,18.1229852,0.563333,15.8491,0.0182,False,True,True,bulk_1.0.0,0.0,6.78088412815015e+17,14.477426,100.0,0.016037855,,,t12_f5_c3,ZTF18abcsvkh
ztf,58432.088414399885,678088412815015070,2,678088412815,19.514614,1,678,0.3820668,15.734843,15.7048,0.044014104,0.0138,293.9579881,18.1229288,0.6933333,15.6533,0.0151,False,True,True,bulk_1.0.0,0.0,6.79090312815015e+17,14.425614,100.0,0.01317954,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58433.09031250002,679090312815015066,2,679090312815,20.026037,1,679,0.08844811,15.858769,15.8062,0.08918578,0.0165,293.9579964,18.1230216,0.50666666,15.8127,0.0181,True,True,True,bulk_1.0.0,0.0,0.0,14.461262,0.01286053,0.02462026,0.0,591120228.0,t8_f5_c3,ZTF18abcsvkh
ztf,58568.52799770003,814527992815015012,2,814527992815,18.818607,1,814,0.068276316,15.669522,15.83,0.04267642,0.0308,293.9580415,18.1230283,0.5657143,15.865,0.038,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.405639,100.0,0.013324002,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58575.46232639998,821462322815015039,2,821462322815,20.5693,1,821,0.242076,15.6175,15.5404,0.015243,0.0114,293.9580632,18.1229761,0.297143,15.5883,0.0131,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.389129,100.0,0.004917245,,,t15_f5_c3,ZTF18abcsvkh
ztf,58581.447129600216,827447122815015026,2,827447122815,20.4145,1,827,0.182946,15.7724,15.6147,0.01862,0.0137,293.9580552,18.1229897,0.215714,15.7451,0.0164,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.436726,100.0,0.005441389,,,t15_f5_c3,ZTF18abcsvkh
ztf,58582.47620370006,828476202815015027,2,828476202815,20.61236,1,828,0.11972948,15.422969,15.4962,0.06374004,0.0107,293.9580317,18.1229939,0.40142858,15.5684,0.0123,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.322489,0.013920005,0.023132373,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58584.509340300225,830509342815015023,2,830509342815,20.29744,1,830,0.16980661,15.437008,15.5421,0.05915896,0.0111,293.9580203,18.1229862,0.3642857,15.5176,0.0124,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.327562,0.0104335,0.021293271,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58585.44363430003,831443632815015013,2,831443632815,20.034555,1,831,0.45023084,15.311575,15.36,0.056946136,0.0097,293.9580429,18.1229078,0.17571428,15.4059,0.012,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.280728,0.013019308,0.022035643,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58586.49936340004,832499362815015031,2,832499362815,20.7313,1,832,0.12788,15.5338,15.6132,0.060685,0.0114,293.9580245,18.1229986,0.26,15.7226,0.0138,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.361417,0.0076259123,0.02061237,,,t15_f5_c3,ZTF18abcsvkh
ztf,58587.50905090012,833509052815015014,2,833509052815,19.0141,1,833,0.070341,15.5807,15.78,0.086306,0.0263,293.9580413,18.1230271,0.295714,15.9115,0.035,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.37712,0.020830039,0.028484538,,,t15_f5_c3,ZTF18abcsvkh
ztf,58588.44870370021,834448702815015017,2,834448702815,20.377514,1,834,0.17972878,15.7117,15.6475,0.014147858,0.0126,293.9580503,18.122992,0.28142858,15.6451,0.0138,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.4186325,100.0,0.004299951,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58591.4780323999,837478032815015016,2,837478032815,19.5651,1,837,0.118959,15.4908,15.6042,0.094805,0.015,293.9580337,18.1230032,0.4,15.6837,0.0188,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.34662,0.027117986,0.03304905,,,t15_f5_c3,ZTF18abcsvkh
ztf,58593.44230319979,839442302815015016,2,839442302815,19.49951,1,839,0.30602401,15.435138,15.5318,0.066258445,0.0132,293.9580377,18.1229455,0.42,15.492,0.0155,False,True,True,bulk_1.0.0,0.0,8.43456772815015e+17,14.326889,0.0150297405,0.023874912,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58597.456770800054,843456772815015027,2,843456772815,20.368803,1,843,0.08990153,15.644546,15.7613,0.11393642,0.0137,293.9580063,18.1230127,0.21142857,15.8609,0.0165,False,True,True,bulk_1.0.0,0.0,8.44381042815015e+17,14.397779,0.030228887,0.036137328,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58598.38104170002,844381042815015026,2,844381042815,20.15796,1,844,0.18708207,15.605935,15.7564,0.0628956,0.0149,293.9580649,18.1229999,0.26714286,15.9583,0.0197,False,True,True,bulk_1.0.0,0.0,8.53386642815015e+17,14.385384,0.00586248,0.020436183,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58605.44391199993,851443912815015049,2,851443912815,20.712095,1,851,0.1742724,16.316372,16.1321,0.024509666,0.0187,293.958045,18.1229898,0.27857143,16.1538,0.0204,False,True,True,bulk_1.0.0,0.0,8.53386642815015e+17,14.569569,100.0,0.004904742,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58606.374768500216,852374762815015031,2,852374762815,20.694813,1,852,0.12107982,15.978235,15.994,0.06394142,0.0168,293.9580509,18.1230148,0.24285714,16.2094,0.0218,False,True,True,bulk_1.0.0,0.0,8.53386642815015e+17,14.4929495,100.0,0.016280508,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58607.38664350007,853386642815015032,2,853386642815,20.55132,1,853,0.17403984,15.915509,16.0198,0.099208266,0.017,293.9580452,18.1229904,0.24857143,16.1248,0.0205,False,True,True,bulk_1.0.0,0.0,8.54478142815015e+17,14.476631,0.015543256,0.026363114,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58608.478148099966,854478142815015033,2,854478142815,20.899042,1,854,0.17273667,16.099161,16.0282,0.05039701,0.0164,293.9580051,18.1229875,0.20857143,16.1053,0.0191,True,True,True,bulk_1.0.0,0.0,0.0,14.522485,100.0,0.011795983,0.0,591120228.0,t15_f5_c3,ZTF18abcsvkh
ztf,58667.30267360015,913302672815015018,2,913302672815,20.61337,1,913,0.15419982,16.505074,17.0499,0.11171636,0.0432,293.957972,18.1230242,0.5485714,17.2879,0.0563,False,True,True,bulk_1.0.0,0.0,9.29259642815015e+17,14.604796,100.0,0.01940913,0.07295838,591120228.0,t17_f5_c3,ZTF18abcsvkh
ztf,58668.34011569992,914340112815015030,2,914340112815,20.659506,1,914,0.008157111,16.920187,16.6777,0.036754306,0.0307,293.9580206,18.1230323,0.60714287,16.8012,0.0359,False,True,True,bulk_1.0.0,0.0,9.44294542815015e+17,14.666449,100.0,0.004611189,0.03119263,591120228.0,t17_f5_c3,ZTF18abcsvkh
ztf,58669.40334489988,915403342815015026,2,915403342815,20.966505,1,915,0.04918574,16.806326,16.9844,0.032512847,0.0394,293.9580126,18.1230237,0.67,17.0969,0.0449,False,True,True,bulk_1.0.0,0.0,9.44294542815015e+17,14.651491,100.0,0.0044680825,0.34124556,591120228.0,t17_f5_c3,ZTF18abcsvkh
ztf,58670.38226850005,916382262815015029,2,916382262815,20.9979,1,916,0.203296,17.5074,17.0343,0.072986,0.0414,293.9580312,18.1229757,0.508571,17.0632,0.0436,False,True,True,bulk_1.0.0,0.0,9.44294542815015e+17,14.724898,100.0,0.0056265052,,,t17_f5_c3,ZTF18abcsvkh
