tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,60621.483009300195,2867483004415015029,2,2867483004415,18.942053,1,2867,1.7836286,17.560638,17.7951,0.08519241,0.0607,102.4596541,-23.101616,0.5114286,t17_f5_c3,0.8644656,17.6638,0.0665,259120244.0,True,False,False,25.0.0,0.0,,,,,ZTF24abrcucu
ztf,60664.35062499996,2910350624415015017,2,2910350624415,19.9543,1,2910,0.136241,17.4651,17.4902,0.082951,0.0476,102.4595472,-23.1021387,0.855714,t17_f5_c3,,17.464,0.0567,,False,True,False,26.0.1,0.0,15.146451,100.0,0.009803074,2.937303394415015e+18,ZTF24abrcucu
ztf,60664.3568519,2910356854415015008,1,2910356854415,19.7424,1,2910,0.150437,18.0618,18.1879,0.079361,0.0942,102.4594926,-23.102098,0.941429,t17_f5_c3,,18.2735,0.127,,False,True,False,26.0.1,0.0,15.666344,100.0,0.008738254,2.937303394415015e+18,ZTF24abrcucu
ztf,60665.37732640002,2911377324415015011,1,2911377324415,19.9192,1,2911,0.118258,18.1365,18.2716,0.120825,0.0904,102.4595541,-23.1021291,0.857143,t17_f5_c3,,18.3711,0.1225,,False,True,False,26.0.1,0.0,15.674321,0.006387297,0.012510817,2.937303394415015e+18,ZTF24abrcucu
ztf,60665.42905090004,2911429054415015033,2,2911429054415,19.6898,1,2911,0.213843,17.3086,17.3009,0.089555,0.0502,102.4595312,-23.1020453,0.865714,t17_f5_c3,,17.3073,0.0625,,False,True,False,26.0.1,0.0,15.126737,100.0,0.012004518,2.937303394415015e+18,ZTF24abrcucu
ztf,60667.39777779998,2913397774415015086,2,2913397774415,18.6368,1,2913,0.369234,17.1944,17.5401,0.078462,0.0776,102.45954,-23.1022091,0.562857,t17_f5_c3,,17.4861,0.0926,,False,True,False,26.0.1,0.0,15.110714,100.0,0.011512892,2.937303394415015e+18,ZTF24abrcucu
ztf,60668.33550930023,2914335504415015015,2,2914335504415,18.8759,1,2914,0.416782,17.6731,17.9,0.090337,0.1659,102.4595621,-23.1019953,0.804286,t17_f5_c3,,17.7512,0.1829,,False,True,False,26.0.1,0.0,15.169055,100.0,0.009000109,2.937303394415015e+18,ZTF24abrcucu
ztf,60674.31949070003,2920319494415015022,2,2920319494415,20.0814,1,2920,0.180499,17.5965,17.6318,0.072919,0.0444,102.4594901,-23.1021374,0.898571,t17_f5_c3,,17.6749,0.0551,,False,True,False,26.0.1,0.0,15.161177,100.0,0.007739468,2.937303394415015e+18,ZTF24abrcucu
ztf,60677.35649310006,2923356494415055023,2,2923356494415,20.0359,1,2923,0.013259,17.4689,17.7667,0.101976,0.0541,102.4595308,-23.1021164,0.798571,t17_f5_c3,,17.707,0.0618,,False,True,False,26.0.1,0.0,15.146899,100.0,0.012014274,2.937303394415015e+18,ZTF24abrcucu
ztf,60680.33832179988,2926338324415015016,1,2926338324415,19.6257,1,2926,0.223287,18.4224,18.5114,0.110423,0.1015,102.4596027,-23.102103,0.781429,t17_f5_c3,,18.5693,0.1316,,False,True,False,26.0.1,0.0,15.700665,100.0,0.009002555,2.937303394415015e+18,ZTF24abrcucu
ztf,60681.319861100055,2927319864415015021,2,2927319864415,19.7491,1,2927,0.195319,17.3196,17.4507,0.094218,0.0419,102.4595423,-23.1021596,0.694286,t17_f5_c3,,17.4445,0.0504,,False,True,False,26.0.1,0.0,15.128204,100.0,0.012519186,2.937303394415015e+18,ZTF24abrcucu
ztf,60681.37785879988,2927377854415015009,1,2927377854415,19.7054,1,2927,0.05146,18.0518,18.1817,0.116806,0.0818,102.4595188,-23.1021042,0.868571,t17_f5_c3,,18.2274,0.1053,,False,True,False,26.0.1,0.0,15.665238,0.007371641,0.0129670305,2.937303394415015e+18,ZTF24abrcucu
ztf,60684.29020830011,2930290204415025024,2,2930290204415,19.272,1,2930,0.033305,17.6131,17.7442,0.101387,0.0672,102.4595273,-23.1020974,0.591429,t17_f5_c3,,17.6855,0.0789,,False,True,False,26.0.1,0.0,15.162926,100.0,0.010614823,2.937303394415015e+18,ZTF24abrcucu
ztf,60686.293831000105,2932293834415015015,2,2932293834415,19.3499,1,2932,0.281886,17.3499,17.5534,0.069482,0.0663,102.4595401,-23.1020264,0.871429,t17_f5_c3,,17.5548,0.0831,,False,True,False,26.0.1,0.0,15.132182,100.0,0.00901126,2.937303394415015e+18,ZTF24abrcucu
ztf,60687.31486110017,2933314864415015005,2,2933314864415,18.7595,1,2933,0.304733,17.5885,17.5638,0.133158,0.0787,102.4594442,-23.1020785,0.674286,t17_f5_c3,,17.6372,0.1062,,False,True,False,26.0.1,0.0,15.160324,0.004785597,0.014226477,2.937303394415015e+18,ZTF24abrcucu
ztf,60688.29476850014,2934294764415015004,1,2934294764415,18.579,1,2934,0.282397,18.5606,18.8087,0.20575,0.3226,102.4596014,-23.1020522,0.681429,t17_f5_c3,,18.9818,0.4831,,False,True,False,26.0.1,0.0,15.711297,0.009928378,0.014914833,2.937303394415015e+18,ZTF24abrcucu
ztf,60691.303391200025,2937303394415015005,2,2937303394415,18.6785,1,2937,1.1021714,17.469112,17.6526,0.10787183,0.0769,102.4596146,-23.1018045,0.54571426,t17_f5_c3,0.9949491,17.5987,0.092,259120244.0,True,True,False,26.0.1,0.0,15.146924,100.0,0.012706703,,ZTF24abrcucu
ztf,61021.35649310006,3267356494415015012,1,3267356494415,19.9286,1,3267,0.094732,17.8302,17.8685,0.076526,0.0557,102.4595058,-23.1021113,0.952857,t17_f5_c3,,17.8259,0.0654,,False,True,False,27.5.7a32.dev1,0.0,15.638285,100.0,0.010163489,3.296332814415015e+18,ZTF24abrcucu
ztf,61022.41636569984,3268416364415015016,1,3268416364415,19.8847,1,3268,0.348035,17.7539,17.8339,0.086995,0.0578,102.4595497,-23.1021991,0.964286,t17_f5_c3,,17.8652,0.0728,,False,True,False,27.5.7a32.dev1,0.0,15.627837,0.006669501,0.012276341,3.296332814415015e+18,ZTF24abrcucu
ztf,61024.355173599906,3270355174415015015,2,3270355174415,20.2275,1,3270,0.174346,17.1055,17.2546,0.093491,0.0306,102.4595389,-23.1020565,0.767143,t17_f5_c3,,17.2201,0.035,,False,True,False,27.5.7a32.dev1,0.0,15.097204,0.007512338,0.0147045525,3.296332814415015e+18,ZTF24abrcucu
