tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,59743.46956019988,1989469562115015013,2,1989469562115,19.054195,1,1989,10.234627,17.903605,17.8011,0.07357514,0.0944,43.0495361,46.9985143,0.7385714,t17_f5_c3,0.99982387,17.816,0.1226,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59743.47194440011,1989471942115015006,2,1989471942115,19.05937,1,1989,10.094159,17.914011,17.9405,0.08262532,0.1106,43.0495623,46.9984558,0.81857145,t17_f5_c3,0.99999833,17.7192,0.1158,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59743.474340300076,1989474342115015008,2,1989474342115,18.962498,1,1989,10.235391,17.853579,17.8885,0.074814655,0.1072,43.0495232,46.9985194,0.7457143,t17_f5_c3,0.99999666,17.8592,0.1338,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59743.476736099925,1989476732115015007,2,1989476732115,19.004135,1,1989,10.332222,17.819485,17.8421,0.06717532,0.1112,43.049656,46.9984962,0.8657143,t17_f5_c3,0.9999998,18.0556,0.1736,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59743.479131899774,1989479132115015005,2,1989479132115,18.77714,1,1989,10.09303,17.947763,17.9343,0.077801794,0.1373,43.049501,46.9984818,0.78571427,t17_f5_c3,1.0,17.7216,0.1449,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59744.47103009978,1990471032115015005,2,1990471032115,18.663239,1,1990,10.356051,18.056532,18.1564,0.11356852,0.1674,43.049515,46.9985631,0.62714285,t17_f5_c3,0.9999924,18.2574,0.2361,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59744.4734259001,1990473422115015011,2,1990473422115,18.681334,1,1990,10.182025,18.086346,17.8408,0.12618361,0.1287,43.0494086,46.9985483,0.48285714,t17_f5_c3,0.9999895,17.8399,0.165,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59744.475833300035,1990475832115015010,2,1990475832115,18.798908,1,1990,10.182465,18.043823,17.9854,0.087430894,0.1504,43.0495079,46.9985091,0.81285715,t17_f5_c3,0.9999999,18.124,0.2194,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59744.47821759991,1990478212115015063,2,1990478212115,18.69885,1,1990,10.281249,18.090256,18.3655,0.10679157,0.2275,43.0495964,46.9985096,0.76857144,t17_f5_c3,0.9999999,18.4632,0.3196,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59744.48061340023,1990480612115015008,2,1990480612115,18.616257,1,1990,10.225034,18.085745,18.1041,0.100397035,0.2026,43.0495307,46.9985122,0.74285716,t17_f5_c3,0.9999995,18.0216,0.2413,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59747.470393499825,1993470392115015008,2,1993470392115,19.568708,1,1993,10.2536745,18.348446,18.5614,0.08874775,0.1626,43.0495655,46.9985079,0.87714285,t17_f5_c3,1.0,18.6197,0.2201,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59747.47275459999,1993472752115015004,2,1993472752115,19.357208,1,1993,10.305817,18.452106,18.4901,0.07875793,0.1663,43.0495602,46.9985275,0.8814286,t17_f5_c3,0.99999666,18.5739,0.2305,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59747.47512729978,1993475122115015003,2,1993475122115,19.410337,1,1993,10.27253,18.46013,18.4647,0.09338039,0.1693,43.0496373,46.9984828,0.87142855,t17_f5_c3,0.9999865,18.5312,0.2312,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59747.47748839995,1993477482115015005,2,1993477482115,19.211008,1,1993,10.127037,18.422567,18.4228,0.09939077,0.1818,43.0495831,46.9984584,0.85571426,t17_f5_c3,0.9999578,18.4949,0.2494,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59747.479861100204,1993479862115015003,2,1993479862115,19.046764,1,1993,10.228999,18.350964,18.1914,0.10948879,0.1717,43.0495713,46.9984987,0.81142855,t17_f5_c3,1.0,18.3007,0.2439,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59748.47059029993,1994470592115015006,2,1994470592115,19.289454,1,1994,10.285314,18.65305,18.5523,0.1056269,0.1476,43.0496661,46.9984738,0.7014286,t17_f5_c3,1.0,18.5048,0.1811,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59748.47296300018,1994472962115015013,2,1994472962115,19.292114,1,1994,10.24589,18.484413,18.4158,0.10879138,0.1387,43.0495625,46.9985072,0.8385714,t17_f5_c3,0.99999833,18.3866,0.1731,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59748.475335599855,1994475332115015007,2,1994475332115,19.122023,1,1994,10.415021,18.604599,18.819,0.11781498,0.2102,43.0496378,46.998531,0.74857146,t17_f5_c3,0.9999999,18.9426,0.3024,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59748.47770830011,1994477702115015010,2,1994477702115,19.0539,1,1994,10.6162,18.6462,18.5664,0.149616,0.1838,43.0495822,46.9986211,0.702857,t17_f5_c3,,18.5094,0.2241,,False,False,False,1.1.2,0.0,1.994480062115015e+18,ZTF22aaofsmt
ztf,59748.48006939981,1994480062115015008,2,1994480062115,19.031796,1,1994,10.247466,18.42599,18.5021,0.10079391,0.1946,43.0495414,46.9985161,0.8157143,t17_f5_c3,1.0,18.4179,0.2314,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59749.47129630018,1995471292115015018,2,1995471292115,19.538465,1,1995,10.310493,18.721466,18.6877,0.09896454,0.1628,43.0495727,46.9985225,0.9028571,t17_f5_c3,1.0,18.5738,0.188,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59749.47366899997,1995473662115015007,2,1995473662115,19.493263,1,1995,10.326011,18.810486,18.594,0.10835899,0.1586,43.0495568,46.9985355,0.8,t17_f5_c3,1.0,18.3496,0.1626,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59749.47603010014,1995476032115015008,2,1995476032115,19.441624,1,1995,10.2570715,18.531572,18.8534,0.08213282,0.2151,43.0495597,46.9985113,0.8542857,t17_f5_c3,1.0,18.8314,0.2705,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59749.47840279993,1995478402115015006,2,1995478402115,19.293734,1,1995,10.216613,18.612206,18.6006,0.10573988,0.1902,43.0495176,46.9985152,0.87857145,t17_f5_c3,1.0,18.4704,0.2167,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59749.480763900094,1995480762115015004,2,1995480762115,19.206886,1,1995,10.190411,18.584024,18.2908,0.10816253,0.1592,43.0495984,46.9984725,0.7128571,t17_f5_c3,1.0,18.3911,0.2241,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
ztf,59750.47143519996,1996471432115015011,2,1996471432115,19.386889,1,1996,10.186845,18.695408,18.5992,0.10808879,0.1468,43.049586,46.9984768,0.82714283,t17_f5_c3,1.0,18.6106,0.1902,740120221.0,True,False,False,1.1.2,0.0,,ZTF22aaofsmt
