tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60317.26429399988,2563264292315015013,2,2563264292315,20.3186,1,2563,4.60718,19.2508,19.2174,0.114431,0.1266,96.6459121,17.6423507,0.861429,t17_f5_c3,19.1172,0.1475,False,False,False,23.12.x,0.0,2.563266182315015e+18,,,,,,ZTF24aaawyyy
ztf,60317.26476849988,2563264762315015010,2,2563264762315,20.3744,1,2563,4.34614,19.2693,19.3783,0.101629,0.1403,96.6458324,17.6423053,0.901429,t17_f5_c3,19.6933,0.2393,False,False,False,23.12.x,0.0,2.563266182315015e+18,,,,,,ZTF24aaawyyy
ztf,60317.265231499914,2563265232315015016,2,2563265232315,20.2609,1,2563,3.93481,19.2938,19.3165,0.113454,0.1414,96.6457061,17.6422977,0.878571,t17_f5_c3,19.2447,0.1693,False,False,False,23.12.x,0.0,2.563266182315015e+18,,,,,,ZTF24aaawyyy
ztf,60317.26570599992,2563265702315015013,2,2563265702315,20.2401,1,2563,3.64597,19.267,19.3417,0.097617,0.1487,96.6456232,17.642293,0.868571,t17_f5_c3,19.3846,0.1979,False,False,False,23.12.x,0.0,2.563267592315015e+18,,,,,,ZTF24aaawyyy
ztf,60317.26618060004,2563266182315015011,2,2563266182315,20.155268,1,2563,3.2680511,19.26498,19.3932,0.12240708,0.1605,96.64551,17.6423027,0.83285713,t17_f5_c3,19.3771,0.2024,True,False,False,23.12.x,0.0,,0.9999083,563120223.0,,,,ZTF24aaawyyy
ztf,60317.266643499956,2563266642315015013,2,2563266642315,20.03,1,2563,2.92041,19.2397,19.0673,0.127495,0.1271,96.6453979,17.6422573,0.55,t17_f5_c3,19.1792,0.1802,False,False,False,23.12.x,0.0,2.563268052315015e+18,,,,,,ZTF24aaawyyy
ztf,60317.26711810008,2563267112315015014,2,2563267112315,20.19261,1,2563,2.5651803,19.307087,19.2047,0.10910224,0.134,96.6452872,17.6422419,0.81,t17_f5_c3,19.1451,0.1622,True,False,False,23.12.x,0.0,,0.9999262,563120223.0,,,,ZTF24aaawyyy
ztf,60317.26759260008,2563267592315015010,2,2563267592315,20.1168,1,2563,2.39219,19.3204,19.2903,0.11289,0.15,96.6452233,17.6422117,0.807143,t17_f5_c3,19.3742,0.2073,False,False,False,23.12.x,0.0,2.563268052315015e+18,,,,,,ZTF24aaawyyy
ztf,60317.268055600114,2563268052315015009,2,2563268052315,20.165901,1,2563,2.0010762,19.380138,19.5168,0.1050768,0.1821,96.6451203,17.6422649,0.81,t17_f5_c3,19.5188,0.2336,True,False,False,23.12.x,0.0,,0.99999815,563120223.0,,,,ZTF24aaawyyy
ztf,60317.26853010012,2563268532315015011,2,2563268532315,20.187023,1,2563,1.6705936,19.2197,19.2873,0.11645671,0.1461,96.6449967,17.6422182,0.9057143,t17_f5_c3,19.3991,0.2071,True,False,False,23.12.x,0.0,,0.9999987,563120223.0,,,,ZTF24aaawyyy
ztf,60317.26900460012,2563269002315015011,2,2563269002315,20.142647,1,2563,1.2681468,19.259645,19.307,0.12325549,0.1524,96.6448541,17.6422139,0.85,t17_f5_c3,19.443,0.221,True,True,False,23.12.x,0.0,,0.9999862,563120223.0,19.19412,0.11489723,0.11603687,ZTF24aaawyyy
