tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58281.35453699995,527354532815010350,2,527354532815,20.6181,-1,527,0.207682,18.828,18.20838,18.9116,0.048652,100.0,0.027494948,0.082,274.6038999,-3.527209,0.766667,19.0491,0.1176,False,True,False,bulk_1.0.0,0.0,5.3831549281501005e+17,,,,ZTF18abahhez
ztf,58282.33503470011,528335032815010057,2,528335032815,20.413057,-1,528,0.06280445,19.095865,18.08189,19.2481,0.07377963,100.0,0.028996557,0.1326,274.6039234,-3.52718,0.72333336,19.3401,0.1835,False,True,False,bulk_1.0.0,0.0,5.3831549281501005e+17,0.0,435120228.0,,ZTF18abahhez
ztf,58284.33509259997,530335092815010039,2,530335092815,20.055233,-1,530,0.0953724,18.777103,18.238234,18.7975,0.0759564,0.027730877,0.04623987,0.1253,274.6039117,-3.5271812,0.81333333,18.9048,0.1769,False,True,False,bulk_1.0.0,0.0,5.3831549281501005e+17,0.0,435120228.0,,ZTF18abahhez
ztf,58287.31453699991,533314532815010344,2,533314532815,20.632,-1,533,0.134251,18.6375,18.33294,18.6982,0.039675,100.0,0.029970357,0.0652,274.6039571,-3.5271908,0.733333,18.7659,0.0877,False,True,False,bulk_1.0.0,0.0,5.3831549281501005e+17,,,,ZTF18abahhez
ztf,58291.33322919998,537333222815010131,2,537333222815,20.272472,-1,537,0.068505615,18.652401,18.321817,18.7491,0.058681782,0.016612984,0.04327824,0.0991,274.6039374,-3.5271821,0.74666667,18.8115,0.1339,False,True,False,bulk_1.0.0,0.0,5.3831549281501005e+17,0.0,435120228.0,,ZTF18abahhez
ztf,58292.315497700125,538315492815010019,2,538315492815,20.242199,-1,538,0.025069965,18.701069,18.287271,18.7457,0.08740971,0.045460157,0.059709143,0.1029,274.6039243,-3.5271646,0.69,18.8229,0.141,False,True,False,bulk_1.0.0,0.0,5.493347328150104e+17,0.0,435120228.0,,ZTF18abahhez
ztf,58295.29344910011,541293442815010248,2,541293442815,19.731577,-1,541,0.12920198,18.591967,18.368647,18.699,0.08447876,0.054670505,0.068773255,0.1535,274.6039011,-3.5271395,0.68333334,18.8763,0.2317,False,True,False,bulk_1.0.0,0.0,5.493347328150104e+17,0.0,435120228.0,,ZTF18abahhez
ztf,58303.33473380003,549334732815010450,2,549334732815,20.28877,-1,549,0.10472534,18.392565,18.56329,18.3859,0.05680121,0.043898236,0.066473365,0.0682,274.603926,-3.5271913,0.6766667,18.4126,0.0891,False,True,False,bulk_1.0.0,0.0,5.5335831281501005e+17,0.0,435120228.0,,ZTF18abahhez
ztf,58304.3545022998,550354502815010041,2,550354502815,20.126556,-1,550,0.073200144,18.365328,18.596058,18.3462,0.049877595,0.034039248,0.061687525,0.0806,274.6039511,-3.5271615,0.70666665,18.3075,0.0994,False,True,False,bulk_1.0.0,0.0,5.8033968281501e+17,0.0,435120228.0,,ZTF18abahhez
ztf,58305.3562384001,551356232815010010,2,551356232815,19.85409,-1,551,0.2275036,18.389315,18.567106,18.4826,0.06646739,0.06017164,0.07829339,0.0865,274.6039774,-3.5272083,0.81,18.3499,0.0977,False,True,False,bulk_1.0.0,0.0,5.8033968281501e+17,0.0,435120228.0,,ZTF18abahhez
