tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58306.33561340021,552335610515010006,1,552335610515,20.858913,-1,552,0.1442821,19.36235,17.867304,19.3145,0.165782,0.035239957,0.041833,0.1092,284.9599787,-4.6923636,0.63666666,0.0,19.4681,0.1529,436120105.0,False,True,False,bulk_1.0.0,0.0,5.5437695051501e+17,,ZTF18abezbap
ztf,58308.37695599999,554376950515010002,1,554376950515,20.326136,-1,554,0.3322687,19.571575,17.820316,20.0812,0.19893251,0.033253774,0.039646253,0.3098,284.9600413,-4.692429,0.57,0.0,19.8796,0.3251,436120105.0,True,True,False,bulk_1.0.0,0.0,0.0,,ZTF18abezbap
ztf,58357.209363400005,603209360515015003,2,603209360515,19.262909,1,603,0.10409558,17.450764,15.022352,17.4441,0.09731372,100.0,0.010394639,0.066,284.9600241,-4.692373,0.64666665,0.0,17.4036,0.08,436120205.0,False,True,False,bulk_1.0.0,0.0,6.14168060515015e+17,t8_f5_c3,ZTF18abezbap
ztf,58359.249768500216,605249760515015000,2,605249760515,19.972849,1,605,0.1715135,17.660288,15.042899,17.7864,0.20265105,100.0,0.018188348,0.0645,284.9599703,-4.6923339,0.47333333,0.0,17.7968,0.0796,436120205.0,False,True,False,bulk_1.0.0,0.0,6.14168060515015e+17,t8_f5_c3,ZTF18abezbap
ztf,58368.16806709999,614168060515015002,2,614168060515,20.125671,1,614,0.072543286,17.694605,15.045935,17.7442,0.122727744,100.0,0.010702241,0.0538,284.9600005,-4.6923397,0.6433333,0.0,17.6963,0.0618,436120205.0,True,True,False,bulk_1.0.0,0.0,0.0,t8_f5_c3,ZTF18abezbap
ztf,58593.42053239979,839420530515015004,2,839420530515,19.012686,1,839,0.3570024,17.391941,15.015915,17.6081,0.18294969,100.0,0.020507898,0.099,284.9601169,-4.6923723,0.3157143,0.0,17.5636,0.1204,436120205.0,True,True,False,bulk_1.0.0,0.0,0.0,t15_f5_c3,ZTF18abezbap
ztf,58634.44467590004,880444670515010001,1,880444670515,21.0692,-1,880,0.154756,19.6628,17.803015,20.1064,0.22479,0.034524463,0.040538058,0.1899,284.9600328,-4.6923023,0.718571,,20.2547,0.2655,,False,True,False,bulk_1.0.0,0.0,8.8838101051501e+17,t17_f5_c3,ZTF18abezbap
ztf,58636.400925899856,882400920515010000,2,882400920515,20.507517,-1,882,0.37259498,18.00145,15.226147,17.92,0.21371911,100.0,0.016585255,0.0527,284.9600808,-4.6924284,0.50142854,0.0,18.0168,0.0679,436120205.0,False,True,False,bulk_1.0.0,0.0,8.8838101051501e+17,t17_f5_c3,ZTF18abezbap
ztf,58642.381018499844,888381010515010001,1,888381010515,20.606697,-1,888,0.18408218,19.450562,17.846134,19.9921,0.14330448,0.024089187,0.032695543,0.2235,284.9600546,-4.6923719,0.86,0.0,20.1732,0.331,436120105.0,False,True,False,bulk_1.0.0,0.0,9.16380460515015e+17,t17_f5_c3,ZTF18abezbap
ztf,58643.29623840004,889296230515010000,2,889296230515,19.892456,-1,889,0.07877064,17.728428,15.250507,17.8542,0.10730578,100.0,0.010951025,0.0681,284.9599985,-4.6923543,0.6242857,0.0,17.8901,0.0869,436120205.0,False,True,False,bulk_1.0.0,0.0,9.16380460515015e+17,t17_f5_c3,ZTF18abezbap
