tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,61065.5754976999,3311575494515015045,2,3311575494515,18.25284,1,3311,0.31561047,17.537884,16.291569,17.8196,0.13708793,0.038002815,0.043498415,0.1764,283.0430564,9.2325739,0.6514286,t17_f5_c3,0.9999963,17.723,0.2071,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61072.56623840006,3318566234515015021,2,3318566234515,18.876106,1,3318,0.41768414,17.826674,16.375166,17.941,0.07697034,100.0,0.020217173,0.1559,283.0430431,9.2325274,0.84,t17_f5_c3,1.0,18.0842,0.2276,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61072.569583300035,3318569584515015023,2,3318569584515,18.718643,1,3318,0.20276996,17.7115,16.343712,17.8092,0.086231686,0.010271365,0.024465354,0.1524,283.0429994,9.2325727,0.8,t17_f5_c3,0.9999957,17.8731,0.2072,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61072.57636569999,3318576364515015015,2,3318576364515,18.49031,1,3318,0.33613372,17.864695,16.385025,17.7238,0.10687356,0.014701639,0.027352829,0.1875,283.0430551,9.2325701,0.7771429,t17_f5_c3,0.99999905,17.6404,0.2229,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61073.56637729984,3319566374515015022,2,3319566374515,19.017134,1,3319,0.5358107,17.832386,16.376663,17.8692,0.0928465,0.008138164,0.024292745,0.1384,283.0430297,9.2324866,0.79142857,t17_f5_c3,0.99972653,17.9249,0.1866,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61073.57035879977,3319570354515015019,2,3319570354515,18.885078,1,3319,0.3472983,18.001184,16.418358,17.9087,0.10358344,0.0039319727,0.024107903,0.1657,283.0430316,9.2325437,0.7657143,t17_f5_c3,0.9980329,17.9931,0.2293,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61073.57673610002,3319576734515015023,2,3319576734515,18.615133,1,3319,0.21967798,17.898664,16.393618,17.9845,0.1305806,0.022921192,0.032648265,0.2166,283.0430006,9.2325677,0.70285714,t17_f5_c3,0.99962807,17.9579,0.2714,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61074.56594910007,3320565944515015029,2,3320565944515,18.66738,1,3320,0.6630278,17.674488,16.333082,17.7957,0.11509624,0.025217831,0.0334579,0.1315,283.0431225,9.232506,0.72571427,t17_f5_c3,0.9999989,17.781,0.1661,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61074.57092589978,3320570924515015023,2,3320570924515,18.633572,1,3320,0.5364623,17.797625,16.36746,17.8944,0.09510083,0.011571003,0.025475262,0.1606,283.0430818,9.2325153,0.72,t17_f5_c3,0.99999887,17.9621,0.2188,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61074.57640049979,3320576404515015036,2,3320576404515,18.10253,1,3320,0.38526672,17.763844,16.358307,17.8899,0.13332312,0.028778583,0.03653349,0.2469,283.0430122,9.2325227,0.70428574,t17_f5_c3,0.99999666,17.9028,0.3208,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61075.56458330015,3321564584515015030,2,3321564584515,19.049889,1,3321,0.26962668,18.001762,16.418491,17.936,0.100277975,100.0,0.023329062,0.111,283.0430459,9.2325929,0.7228571,t17_f5_c3,1.0,17.9721,0.1465,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61075.5690394002,3321569034515015031,2,3321569034515,18.92779,1,3321,0.37266502,17.95533,16.40751,18.0816,0.08724058,100.0,0.020969637,0.1455,283.0430652,9.2325664,0.74,t17_f5_c3,0.99999976,18.1452,0.1973,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61075.57398150023,3321573984515015024,2,3321573984515,18.445059,1,3321,0.26426896,17.911861,16.396902,18.1829,0.11416186,0.016005121,0.028283782,0.2418,283.043027,9.2325669,0.68,t17_f5_c3,0.9999988,18.0716,0.2801,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61080.56171299983,3326561714515015029,2,3326561714515,19.59595,1,3326,0.25384566,18.180708,16.457567,18.4767,0.14097477,0.014940557,0.028832693,0.1342,283.0430053,9.2325555,0.6571429,t17_f5_c3,0.9833083,18.4726,0.1701,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61080.56509259995,3326565094515015028,2,3326565094515,19.44691,1,3326,0.5602498,18.44487,16.506617,18.8079,0.13232972,100.0,0.022200141,0.2079,283.0431111,9.2325368,0.7657143,t17_f5_c3,0.999998,18.662,0.232,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
ztf,61080.56944439979,3326569444515015028,2,3326569444515,19.125538,1,3326,0.20858257,18.506952,16.516787,18.6093,0.13923544,100.0,0.022268113,0.2389,283.0430352,9.232616,0.6471428,t17_f5_c3,0.99955046,19.0026,0.439,1534120245,True,True,False,27.5.7a32.dev1,0.0,ZTF18admnfik
