tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,58522.500995399896,768500992415015050,1,768500992415,20.627226,1,768,1.9958525,19.525698,19.4625,0.12710465,0.1153,203.2876555,32.7286208,0.55714285,t15_f5_c3,0.0,19.489,0.1482,674120124.0,False,False,False,bulk_1.0.0,0.0,772469862415015044,ZTF19aailsex
ztf,58522.53207179997,768532072415015035,2,768532072415,20.633263,1,768,2.1130145,19.510601,19.3997,0.11127677,0.1293,203.2876774,32.7285625,0.5871429,t15_f5_c3,0.0,19.2807,0.145,674120224.0,False,False,False,bulk_1.0.0,0.0,772469862415015044,ZTF19aailsex
ztf,58526.46986109996,772469862415015044,1,772469862415,20.24017,1,772,1.9318582,19.349766,19.5016,0.14381202,0.1488,203.2876096,32.7286303,0.6242857,t15_f5_c3,0.0,19.4015,0.1716,674120124.0,False,False,False,bulk_1.0.0,0.0,789360392415015041,ZTF19aailsex
ztf,58538.46322919987,784463222415015019,2,784463222415,19.0471,1,784,2.37595,19.2303,19.403,0.221941,0.5208,203.2877552,32.728603,0.608571,t15_f5_c3,,19.1603,0.5343,,False,False,False,bulk_1.0.0,0.0,805357812415015033,ZTF19aailsex
ztf,58543.360393499956,789360392415015041,2,789360392415,20.756939,1,789,2.1606774,19.304852,19.2136,0.11263053,0.0984,203.2876384,32.7286121,0.63857144,t15_f5_c3,0.0,19.1051,0.1104,674120224.0,False,False,False,bulk_1.0.0,0.0,805357812415015033,ZTF19aailsex
ztf,58547.46528939996,793465282415015059,2,793465282415,20.7529,1,793,2.20463,19.2907,19.3407,0.102659,0.1157,203.2876726,32.7286022,0.631429,t15_f5_c3,,19.2614,0.1342,,False,False,False,bulk_1.0.0,0.0,805357812415015033,ZTF19aailsex
ztf,58556.421770799905,802421772415025069,2,802421772415,20.341232,1,802,2.1149259,19.329227,19.4445,0.12937026,0.1412,203.2875976,32.7286225,0.37285715,t15_f5_c3,0.0,19.4557,0.1789,674120224.0,False,False,False,bulk_1.0.0,0.0,828226194815015011,ZTF19aailsex
ztf,58559.35781250009,805357812415015033,1,805357812415,19.812733,1,805,1.5336746,19.804293,19.6621,0.21525899,0.2801,203.2875373,32.7285351,0.55285716,t15_f5_c3,0.0,19.7802,0.3993,674120124.0,False,False,False,bulk_1.0.0,0.0,828226194815015011,ZTF19aailsex
ztf,58567.29512730008,813295122415015012,1,813295122415,20.091421,1,813,1.7813941,19.883812,20.0251,0.19239162,0.3515,203.2876354,32.7285528,0.7114286,t15_f5_c3,0.0,19.8824,0.3937,674120124.0,False,False,False,bulk_1.0.0,0.0,828226194815015011,ZTF19aailsex
ztf,58572.320162000135,818320162415015037,1,818320162415,20.4009,1,818,2.21521,20.3481,20.048,0.246336,0.3007,203.2877111,32.7286615,0.688571,t15_f5_c3,,20.0553,0.3844,,False,False,False,bulk_1.0.0,0.0,828226194815015011,ZTF19aailsex
ztf,58575.318449100014,821318442415015042,1,821318442415,20.94563,1,821,2.1368446,20.0987,20.0568,0.1380903,0.194,203.2876691,32.7286636,0.74285716,t15_f5_c3,0.0,19.9826,0.2276,674120124.0,False,False,False,bulk_1.0.0,0.0,828226194815015011,ZTF19aailsex
ztf,58575.39232640015,821392322415015036,2,821392322415,20.363409,1,821,2.3741117,19.323124,19.3494,0.15052348,0.1714,203.2877058,32.7286425,0.6185714,t15_f5_c3,0.0,19.348,0.2158,674120224.0,False,False,False,bulk_1.0.0,0.0,828226194815015011,ZTF19aailsex
ztf,58580.3021296002,826302122415015026,1,826302122415,20.799442,1,826,1.9029856,20.089968,19.9048,0.14461833,0.1724,203.2876233,32.7286099,0.7885714,t15_f5_c3,0.0,19.7298,0.185,674120124.0,False,False,False,bulk_1.0.0,0.0,828226194815015011,ZTF19aailsex
ztf,58580.32778939977,826327784815015021,2,826327784815,20.215174,1,826,1.9914883,19.379997,19.3719,0.13407767,0.1571,203.2876101,32.7286409,0.85571426,t15_f5_c3,0.0,19.4191,0.2063,1671120248.0,False,False,False,bulk_1.0.0,0.0,828226194815015011,ZTF19aailsex
ztf,58580.34287039982,826342872415015011,2,826342872415,20.53949,1,826,2.1730022,19.319271,19.3732,0.13283612,0.1317,203.287657,32.7286033,0.76285714,t15_f5_c3,0.0,19.6021,0.2033,674120224.0,False,False,False,bulk_1.0.0,0.0,828226194815015011,ZTF19aailsex
ztf,58582.22619209997,828226194815015011,2,828226194815,20.368206,1,828,2.1167364,19.31088,19.3331,0.15266119,0.1651,203.2876845,32.7286403,0.8257143,t15_f5_c3,0.0,19.2755,0.1972,1671120248.0,False,False,False,bulk_1.0.0,0.0,846279722415015022,ZTF19aailsex
ztf,58583.31800930016,829318002415015012,2,829318002415,20.290865,1,829,2.2247844,19.264566,19.202,0.11218996,0.1207,203.2876419,32.7286328,0.6142857,t15_f5_c3,0.0,19.3194,0.1685,674120224.0,False,False,False,bulk_1.0.0,0.0,846279722415015022,ZTF19aailsex
ztf,58583.39421299985,829394212415015012,1,829394212415,20.4531,1,829,2.388,20.2712,20.6504,0.255502,0.3799,203.2877714,32.7286799,0.68,t15_f5_c3,,20.5883,0.4537,,False,False,False,bulk_1.0.0,0.0,846279722415015022,ZTF19aailsex
