tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,59422.41752310004,1668417525715015001,2,1668417525715,19.032154,1,1668,4.176911,19.05032,19.4992,0.18967503,0.5613,21.7631383,-13.70816,0.76428574,t17_f5_c3,0.9999484,19.8437,0.9898,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59428.43950230023,1674439505715015002,1,1674439505715,20.1402,1,1674,1.04711,20.4479,20.3794,0.28223,0.4966,21.7632025,-13.7080722,0.78,t17_f5_c3,,20.8722,0.9992,,False,True,False,correction_1.0.6,0.0,19.14842,0.044765856,0.085272916,1.682464275715015e+18,ZTF21abouzsv
ztf,59430.470960599836,1676470965715015012,1,1676470965715,20.3316,1,1676,1.24775,20.6685,20.2806,0.372836,0.3402,21.7632477,-13.7081036,0.701429,t17_f5_c3,,20.0509,0.3504,,False,True,False,correction_1.0.6,0.0,19.210478,0.05975307,0.09734388,1.682464275715015e+18,ZTF21abouzsv
ztf,59436.4383911998,1682438395715015005,1,1682438395715,20.4676,1,1682,1.04019,20.5516,19.8604,0.272307,0.2441,21.7632691,-13.7079457,0.488571,t17_f5_c3,,19.757,0.282,,False,True,False,correction_1.0.6,0.0,19.17872,0.01852675,0.076896675,1.682464275715015e+18,ZTF21abouzsv
ztf,59436.46427079989,1682464275715015006,2,1682464275715,20.440582,1,1682,4.2340117,19.414555,19.372,0.12607147,0.1626,21.7631902,-13.7081248,0.93714285,t17_f5_c3,0.99999166,19.4208,0.2147,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59442.43922450021,1688439225715015004,2,1688439225715,20.207335,1,1688,4.1943517,19.45855,19.5445,0.13102414,0.2235,21.763154,-13.7081507,0.92285717,t17_f5_c3,0.9999963,19.5182,0.2768,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59458.37810190022,1704378105715015007,2,1704378105715,20.092457,1,1704,4.294218,19.423092,19.312,0.14778876,0.1768,21.7631944,-13.7081435,0.8142857,t17_f5_c3,0.9999949,19.4365,0.2513,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59460.35769680003,1706357695715015004,2,1706357695715,20.401741,1,1706,4.233901,19.547573,19.4437,0.11506691,0.1713,21.7631682,-13.7081454,0.9285714,t17_f5_c3,0.99999344,19.4234,0.2126,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59462.39660880016,1708396605715015009,2,1708396605715,20.367104,1,1708,4.2434807,19.699633,19.561,0.12366067,0.194,21.7632072,-13.7081123,0.92285717,t17_f5_c3,0.9999995,19.87,0.3261,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59464.41702549998,1710417025715015005,2,1710417025715,20.32194,1,1710,4.0167494,19.684458,19.473,0.17689069,0.183,21.763128,-13.7081027,0.8742857,t17_f5_c3,0.9999927,19.5327,0.2444,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59464.41702549998,1710417025715025005,2,1710417025715,20.3219,1,1710,4.01675,19.6845,19.473,0.176891,0.183,21.763128,-13.7081027,0.874286,t17_f5_c3,,19.5327,0.2444,,False,False,False,correction_1.0.6,0.0,,,,1.714376935715015e+18,ZTF21abouzsv
ztf,59466.375694400165,1712375695715015006,2,1712375695715,20.300587,1,1712,4.2067904,19.613756,19.3783,0.11983936,0.1704,21.7631513,-13.7081506,0.8914286,t17_f5_c3,0.99993443,19.562,0.2552,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59468.37693289993,1714376935715015009,2,1714376935715,20.47543,1,1714,4.313686,19.565405,19.9869,0.12822701,0.2817,21.7632234,-13.7081208,0.87714285,t17_f5_c3,0.99997157,19.8523,0.3153,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59470.40024309978,1716400245715015005,2,1716400245715,20.4518,1,1716,4.1795454,19.657293,19.5368,0.18355103,0.1917,21.7631912,-13.7081008,0.7214286,t17_f5_c3,0.9936159,19.642,0.267,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59474.307141200174,1720307145715015006,2,1720307145715,19.4927,1,1720,4.2254,19.6295,20.0291,0.22699,0.5983,21.7631885,-13.7081248,0.768571,t17_f5_c3,,19.9977,0.7447,,False,False,False,correction_1.0.6,0.0,,,,1.737248635715015e+18,ZTF21abouzsv
ztf,59476.41876159981,1722418765715015002,2,1722418765715,19.4552,1,1722,3.91887,19.6913,19.3769,0.242517,0.3909,21.76308,-13.7081124,0.721429,t17_f5_c3,,18.8025,0.2953,,False,False,False,correction_1.0.6,0.0,,,,1.737248635715015e+18,ZTF21abouzsv
ztf,59488.33509259997,1734335095715015003,2,1734335095715,20.2301,1,1734,4.20419,19.7176,19.2633,0.160684,0.1676,21.7632966,-13.7081847,0.295714,t17_f5_c3,,19.3649,0.2335,,False,False,False,correction_1.0.6,0.0,,,,1.737248635715015e+18,ZTF21abouzsv
ztf,59491.248634300195,1737248635715015002,2,1737248635715,20.036747,1,1737,4.209916,20.09508,20.6428,0.2057879,0.6994,21.763183,-13.7081259,0.75857145,t17_f5_c3,0.99996674,20.5009,0.782,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59498.317256900016,1744317255715015008,2,1744317255715,20.240875,1,1744,4.213477,19.96981,19.8531,0.1589314,0.2866,21.7631593,-13.7081481,0.9085714,t17_f5_c3,0.999988,19.803,0.3483,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59524.25981480023,1770259815715015008,2,1770259815715,20.515953,1,1770,4.0981526,20.063948,19.8263,0.15882352,0.2367,21.7631597,-13.7081017,0.87142855,t17_f5_c3,0.9999784,19.9555,0.3372,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
ztf,59550.146516200155,1796146515715015005,2,1796146515715,20.199083,1,1796,4.1628976,20.193947,19.8918,0.20070447,0.3041,21.7631787,-13.708107,0.7871429,t17_f5_c3,0.99998236,20.2073,0.5171,297120257.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF21abouzsv
