tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,58574.416527799796,820416520115015024,1,820416520115,19.9232,1,820,2.64186,20.1107,19.9881,0.284033,0.3581,264.8932947,-19.2173309,0.215714,t15_f5_c3,20.2313,0.5749,False,False,False,bulk_1.0.0,0.0,8.39397360115015e+17,,,,,,ZTF19aaocrfv
ztf,58574.44037039997,820440370115015016,2,820440370115,19.551777,1,820,0.1858404,16.11021,16.1869,0.040200472,0.0202,264.8932258,-19.2173833,0.42857143,t15_f5_c3,16.2033,0.0252,False,True,False,bulk_1.0.0,0.0,8.39397360115015e+17,16.00598,0.036403023,0.03652068,0.0,331120201.0,ZTF19aaocrfv
ztf,58582.41907409998,828419070115015026,2,828419070115,20.645159,1,828,0.14313428,16.181028,16.3096,0.04461237,0.0107,264.8932197,-19.2173678,0.34428573,t15_f5_c3,16.3083,0.0126,False,True,False,bulk_1.0.0,0.0,8.39397360115015e+17,16.07012,0.040160183,0.04028022,0.0,331120201.0,ZTF19aaocrfv
ztf,58582.48275459977,828482750115015023,1,828482750115,20.3446,1,828,2.74939,20.0989,20.0639,0.282232,0.2886,264.8932976,-19.2173693,0.164286,t15_f5_c3,19.9874,0.3453,False,False,False,bulk_1.0.0,0.0,8.39397360115015e+17,,,,,,ZTF19aaocrfv
ztf,58585.419930600096,831419930115015030,2,831419930115,19.89635,1,831,0.18741585,16.194223,16.2738,0.030861741,0.0144,264.8932117,-19.2173942,0.43142858,t15_f5_c3,16.2719,0.0175,False,True,False,bulk_1.0.0,0.0,8.39397360115015e+17,16.082026,0.027653934,0.02783182,0.0,331120201.0,ZTF19aaocrfv
ztf,58593.397361100186,839397360115015017,2,839397360115,19.557306,1,839,0.1499835,16.256775,16.3362,0.03877716,0.0215,264.8932272,-19.2173532,0.39571428,t15_f5_c3,16.3734,0.0279,False,True,False,bulk_1.0.0,0.0,8.53356010115015e+17,16.138275,0.0346099,0.0347677,0.0,331120201.0,ZTF19aaocrfv
ztf,58598.37642360013,844376420115015032,2,844376420115,19.991564,1,844,0.13799,16.269884,16.3728,0.04603133,0.0159,264.8932194,-19.2173698,0.38714287,t15_f5_c3,16.3466,0.0191,False,True,False,bulk_1.0.0,0.0,8.53356010115015e+17,16.15002,0.041084107,0.04122003,0.0,331120201.0,ZTF19aaocrfv
ztf,58607.35601849994,853356010115015030,2,853356010115,20.684582,1,853,0.1441544,16.407433,16.5333,0.049004033,0.0125,264.8932203,-19.2173685,0.33571428,t15_f5_c3,16.5356,0.0148,False,True,False,bulk_1.0.0,0.0,8.83313280115015e+17,16.27235,0.04310892,0.043271165,0.0,331120201.0,ZTF19aaocrfv
ztf,58634.349965299945,880349960115015023,2,880349960115,21.050514,1,880,0.071710505,16.730452,16.9125,0.05084862,0.0146,264.8932089,-19.217352,0.6314286,t17_f5_c3,16.9511,0.0179,False,True,False,bulk_1.0.0,0.0,8.83313280115015e+17,16.552225,0.042877972,0.043150768,0.0,331120201.0,ZTF19aaocrfv
ztf,58637.31328700017,883313280115015019,2,883313280115,20.88287,1,883,0.08852567,16.767397,16.8922,0.04476807,0.0154,264.8932107,-19.2173463,0.7457143,t17_f5_c3,16.927,0.0188,False,True,False,bulk_1.0.0,0.0,8.86274400115015e+17,16.583496,0.03746236,0.0377927,0.0,331120201.0,ZTF19aaocrfv
