tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,parent_candid,oid
ztf,59628.54498839984,1874544982515010002,2,1874544982515,18.9735,-1,1874,1.00811,18.081,17.9065,0.266968,0.125,279.6220164,-9.9672198,0.442857,t17_f5_c3,17.9055,0.1591,False,True,True,correction_1.0.6,0.0,15.59694,100.0,0.027091656,,,1.87455010251501e+18,ZTF21aalkrbs
ztf,59628.547546300106,1874547542515010002,2,1874547542515,19.1092,-1,1874,0.437705,17.7129,17.9286,0.080532,0.1225,279.6222161,-9.9671049,0.787143,t17_f5_c3,17.9728,0.1625,False,True,True,correction_1.0.6,0.0,15.6423435,100.0,0.011960404,,,1.87455010251501e+18,ZTF21aalkrbs
ztf,59628.55010419991,1874550102515010002,2,1874550102515,18.963657,-1,1874,1.0491904,17.72353,17.9463,0.18639654,0.1245,279.6220246,-9.9673049,0.46,t17_f5_c3,17.9223,0.1552,True,True,True,correction_1.0.6,0.0,15.640774,100.0,0.02737382,0.99012655,384120225.0,,ZTF21aalkrbs
ztf,59629.540289400145,1875540282515010002,2,1875540282515,19.0195,-1,1875,0.229721,17.6733,17.8504,0.110655,0.1067,279.622241,-9.9671772,0.705714,t17_f5_c3,17.9105,0.1436,False,True,True,correction_1.0.6,0.0,15.64835,100.0,0.017139224,,,1.87554546251501e+18,ZTF21aalkrbs
ztf,59629.54546299996,1875545462515010003,2,1875545462515,19.191904,-1,1875,0.9460175,17.950525,17.8645,0.15092854,0.1061,279.6220805,-9.9670463,0.4457143,t17_f5_c3,17.8079,0.1281,True,True,True,correction_1.0.6,0.0,15.611101,100.0,0.017498532,0.70006156,384120225.0,,ZTF21aalkrbs
ztf,59671.45959489979,1917459592515010003,1,1917459592515,20.61281,-1,1917,0.6295544,20.247381,20.1943,0.19402857,0.2725,279.6221494,-9.967091,0.6471428,t17_f5_c3,20.1606,0.3366,True,True,False,correction_1.0.6,0.0,18.956688,0.055766355,0.059100162,0.99999154,384120125.0,,ZTF21aalkrbs
ztf,59674.474976900034,1920474972515010007,2,1920474972515,19.8705,-1,1920,0.454823,18.1427,17.9091,0.089098,0.0616,279.6221762,-9.967171,0.561429,t17_f5_c3,17.9204,0.077,False,True,True,correction_1.0.6,0.0,15.590871,100.0,0.008494466,,,1.93042137251501e+18,ZTF21aalkrbs
ztf,59682.4161111,1928416112515010000,1,1928416112515,19.1854,-1,1928,0.551372,19.692,20.275,0.308801,0.8931,279.6221481,-9.9672428,0.82,t17_f5_c3,19.7981,0.7396,False,True,False,correction_1.0.6,0.0,19.203613,0.19539744,0.19693567,,,1.93042137251501e+18,ZTF21aalkrbs
ztf,59684.42137729982,1930421372515010003,2,1930421372515,19.313229,-1,1930,0.69432056,17.741154,17.674,0.131662,0.0735,279.6221069,-9.9671731,0.57857144,t17_f5_c3,17.6592,0.0917,True,True,True,correction_1.0.6,0.0,15.638209,100.0,0.018979412,0.9399067,384120225.0,,ZTF21aalkrbs
ztf,59993.546481499914,2239546482515010006,2,2239546482515,19.6451,-1,2239,0.632546,17.6326,18.2025,0.147339,0.0929,279.6221952,-9.9670543,0.472857,t17_f5_c3,18.0714,0.1028,False,True,False,1.1.6,0.0,15.654793,100.0,0.023833863,,,2.23955416251501e+18,ZTF21aalkrbs
ztf,59993.54903940018,2239549032515010008,2,2239549032515,19.7101,-1,2239,0.709415,17.8822,18.126,0.095383,0.0847,279.6222134,-9.9670181,0.642857,t17_f5_c3,18.1407,0.1071,False,True,False,1.1.6,0.0,15.619308,100.0,0.011866267,,,2.23955416251501e+18,ZTF21aalkrbs
ztf,59993.554166700225,2239554162515010006,2,2239554162515,19.699614,-1,2239,0.9200458,18.104387,18.464,0.15129809,0.118,279.6220573,-9.9671058,0.44714287,t17_f5_c3,18.3816,0.1367,True,True,False,1.1.6,0.0,15.594595,100.0,0.014993963,0.94075835,384120225.0,,ZTF21aalkrbs
ztf,61100.54565969994,3346545656015010018,2,3346545656015,19.418137,-1,3346,0.83355737,18.295574,18.489,0.15286672,0.1621,279.6220743,-9.9672597,0.49857143,t17_f5_c3,18.3473,0.1796,True,True,False,27.5.7a32.dev1,0.0,15.651114,100.0,0.013382248,0.99189806,1377120260.0,,ZTF21aalkrbs
