tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59300.32634259993,1546326345815015002,1,1546326345815,18.951626,1,1546,2.2387366,18.484608,18.3707,0.120058246,0.1731,173.6905302,42.9653269,0.81142855,t17_f5_c3,0.99996674,18.0743,0.1689,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59304.21678239992,1550216785815015007,1,1550216785815,19.980385,1,1550,2.1293914,16.73425,16.7196,0.037083913,0.0194,173.6905665,42.9653487,0.93714285,t17_f5_c3,0.999997,16.7162,0.0239,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59304.28239580011,1550282395815015008,2,1550282395815,19.594597,1,1550,2.254203,16.81776,16.8436,0.03973282,0.0273,173.6905735,42.9653645,0.89857143,t17_f5_c3,0.9999997,16.8135,0.0333,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59307.26149309985,1553261495815015008,2,1553261495815,20.669336,1,1553,2.2609303,16.684483,16.687,0.040235527,0.0143,173.6905489,42.9653756,0.9014286,t17_f5_c3,0.9999982,16.6725,0.0168,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59307.30783559987,1553307835815015017,1,1553307835815,20.950771,1,1553,2.1347082,16.683687,16.6812,0.03528631,0.0116,173.6905605,42.965363,0.89857143,t17_f5_c3,0.9999658,16.6674,0.0134,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59309.19840280013,1555198405815015009,1,1555198405815,20.846016,1,1555,2.1484377,16.681341,16.678,0.032740787,0.0124,173.6905544,42.9653658,0.9142857,t17_f5_c3,0.9999932,16.6779,0.0145,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59309.25993059995,1555259935815015002,2,1555259935815,20.661177,1,1555,2.2411175,16.65203,16.6694,0.048480723,0.0142,173.6905533,42.9653782,0.9042857,t17_f5_c3,0.99997056,16.6754,0.0169,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59311.17564810021,1557175645815015009,2,1557175645815,20.452068,1,1557,2.241377,16.62396,16.6363,0.03242356,0.0157,173.6905603,42.9653743,0.9085714,t17_f5_c3,1.0,16.618,0.0186,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59311.22626159992,1557226265815015017,1,1557226265815,20.518015,1,1557,2.1369803,16.716078,16.7199,0.044596884,0.0136,173.6905644,42.9653464,0.89428574,t17_f5_c3,0.99995357,16.7091,0.016,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59313.22597219981,1559225975815015020,2,1559225975815,20.62982,1,1559,2.2445893,16.643206,16.6528,0.04033619,0.0145,173.6905503,42.9653776,0.9028571,t17_f5_c3,0.9998461,16.6524,0.0172,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59313.239768499974,1559239765815015012,1,1559239765815,20.791054,1,1559,2.1612842,16.791042,16.7897,0.036663778,0.0136,173.6905516,42.9653576,0.9257143,t17_f5_c3,0.9999565,16.7861,0.016,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59315.21623839997,1561216235815015006,1,1561216235815,20.904179,1,1561,2.136311,16.852045,16.8522,0.03869336,0.0139,173.690559,42.9653667,0.91714287,t17_f5_c3,0.9999581,16.8395,0.0162,714120158.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59315.23928239988,1561239285815015014,2,1561239285815,20.439829,1,1561,2.2731357,16.662514,16.6578,0.03403177,0.0169,173.6905597,42.965364,0.8757143,t17_f5_c3,0.9999759,16.6606,0.0204,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59317.199236100074,1563199235815015008,2,1563199235815,20.68912,1,1563,2.277756,16.661402,16.6591,0.028553747,0.0133,173.6905598,42.9653625,0.9257143,t17_f5_c3,0.9999999,16.6365,0.0154,714120258.0,True,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
ztf,59317.199236100074,1563199235815025008,2,1563199235815,20.6891,1,1563,2.27776,16.6614,16.6591,0.028554,0.0133,173.6905598,42.9653625,0.925714,t17_f5_c3,,16.6365,0.0154,,False,False,False,correction_0.0.1,0.0,,,,ZTF21aaqugxm
