tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58255.44204859994,501442043615010052,2,501442043615,20.5861,-1,501,0.085719,19.3897,20.0112,19.4009,0.080321,100.0,0.14237358,0.1287,290.2289814,20.4143634,0.406667,19.3073,0.1517,False,True,False,bulk_1.0.0,0.0,5.2636046361501005e+17,,,,ZTF18aaveyyy
ztf,58256.43780090008,502437803615010057,2,502437803615,20.7308,-1,502,0.058103,19.4543,19.905363,19.4596,0.075509,100.0,0.11439952,0.1228,290.228969,20.4143683,0.406667,19.4499,0.156,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,,,,ZTF18aaveyyy
ztf,58257.437372699846,503437373615010032,2,503437373615,20.6149,-1,503,0.130343,19.39,20.01067,19.5331,0.079344,100.0,0.14053431,0.1379,290.2289804,20.4143279,0.406667,19.5001,0.1716,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,,,,ZTF18aaveyyy
ztf,58257.45718749985,503457183615010040,2,503457183615,20.601,-1,503,0.098868,19.3581,20.069576,19.4405,0.077539,100.0,0.14931738,0.127,290.2289721,20.4143348,0.443333,19.3867,0.1548,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,,,,ZTF18aaveyyy
ztf,58258.436504600104,504436503615010010,2,504436503615,20.4909,-1,504,0.167243,19.4236,19.953596,19.7536,0.092425,0.04200207,0.15058726,0.1835,290.2289403,20.4143186,0.353333,19.8102,0.2479,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,,,,ZTF18aaveyyy
ztf,58259.4427546002,505442753615010027,2,505442753615,20.2677,-1,505,0.170402,19.3591,20.067654,19.5631,0.095692,0.0892926,0.18377957,0.1718,290.2289716,20.4143108,0.343333,19.4796,0.2041,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,,,,ZTF18aaveyyy
ztf,58262.382407399826,508382403615010011,2,508382403615,20.2221,-1,508,0.041164,19.5074,19.82956,19.7988,0.125438,0.10882182,0.16876887,0.2382,290.2289671,20.4143536,0.3,19.6963,0.2782,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,,,,ZTF18aaveyyy
ztf,58263.419664400164,509419663615010159,2,509419663615,20.108,-1,509,0.322299,19.1946,20.477133,19.5481,0.092726,0.19087799,0.3021447,0.1809,290.2290413,20.4143124,0.296667,19.3922,0.201,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,,,,ZTF18aaveyyy
ztf,58266.374328699894,512374323615010019,2,512374323615,19.785,-1,512,0.182791,19.1908,20.489607,19.3529,0.139935,0.39762625,0.46285924,0.2616,290.2289237,20.414318,0.313333,19.527,0.3945,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,,,,ZTF18aaveyyy
ztf,58268.42208330007,514422083615010013,2,514422083615,19.7515,-1,514,0.122657,19.3461,20.093067,19.1681,0.17024,0.29613683,0.33872607,0.2331,290.2289848,20.4143786,0.54,19.026,0.2628,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,,,,ZTF18aaveyyy
ztf,58269.41568290023,515415683615010011,2,515415683615,19.9705,-1,515,0.115468,19.3734,20.040709,19.2677,0.149541,0.2278069,0.27649292,0.2218,290.2289826,20.4143784,0.536667,19.205,0.269,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,,,,ZTF18aaveyyy
ztf,58270.40229169978,516402293615010025,2,516402293615,19.556318,-1,516,0.038181614,19.266722,20.27069,19.9588,0.17436858,0.39464223,0.43959823,0.5301,290.2289681,20.4143615,0.57,19.3914,0.4044,False,True,False,bulk_1.0.0,0.0,5.3233859361501005e+17,0.0,590120236.0,,ZTF18aaveyyy
ztf,58273.38146989979,519381463615010017,2,519381463615,20.321373,-1,519,0.037635084,19.108398,20.817709,19.1816,0.081347615,0.22691429,0.3927075,0.1385,290.2289598,20.41437,0.70666665,19.1541,0.1734,False,True,False,bulk_1.0.0,0.0,5.4835724361501005e+17,0.0,590120236.0,,ZTF18aaveyyy
ztf,58274.3355208002,520335523615010029,2,520335523615,20.533756,-1,520,0.03672823,19.270588,20.261005,19.2187,0.07741767,0.017715441,0.1927555,0.1192,290.2289662,20.4143557,0.68666667,19.1909,0.149,False,True,False,bulk_1.0.0,0.0,5.4835724361501005e+17,0.0,590120236.0,,ZTF18aaveyyy
ztf,58275.39957180014,521399573615010046,2,521399573615,20.558119,-1,521,0.047898594,19.206987,20.43772,19.2064,0.07067437,100.0,0.21956082,0.1123,290.2289716,20.4143602,0.77666664,19.245,0.1493,False,True,False,bulk_1.0.0,0.0,5.4835724361501005e+17,0.0,590120236.0,,ZTF18aaveyyy
ztf,58276.422002300154,522422003615010027,2,522422003615,20.412403,-1,522,0.21265285,19.272112,20.25722,19.3795,0.08106902,0.061324626,0.2008621,0.1386,290.2290079,20.4143221,0.75,19.1723,0.1469,False,True,False,bulk_1.0.0,0.0,5.4835724361501005e+17,0.0,590120236.0,,ZTF18aaveyyy
ztf,58277.39503470017,523395033615010063,2,523395033615,20.83911,-1,523,0.13830794,19.252642,20.30702,19.4896,0.05718881,100.0,0.15102974,0.115,290.2289928,20.4143392,0.6533333,19.5053,0.1492,False,True,False,bulk_1.0.0,0.0,5.4835724361501005e+17,0.0,590120236.0,,ZTF18aaveyyy
ztf,58278.45856480021,524458563615010021,2,524458563615,20.82246,-1,524,0.14013693,19.175432,20.542044,19.1233,0.054062814,100.0,0.19034591,0.0832,290.2289871,20.4143318,0.7266667,19.1904,0.113,False,True,False,bulk_1.0.0,0.0,5.4835724361501005e+17,0.0,590120236.0,,ZTF18aaveyyy
ztf,58279.40046299994,525400463615010049,2,525400463615,20.528446,-1,525,0.24247503,19.089418,20.914314,19.0806,0.062042907,100.0,0.33315825,0.0967,290.2290286,20.4143486,0.76,19.1685,0.1341,False,True,False,bulk_1.0.0,0.0,5.4835724361501005e+17,0.0,590120236.0,,ZTF18aaveyyy
ztf,58280.3604629999,526360463615010022,2,526360463615,20.806377,-1,526,0.09913025,19.246569,20.323223,19.3687,0.060738295,100.0,0.16372861,0.1087,290.2289801,20.4143431,0.56,19.3416,0.1359,False,True,False,bulk_1.0.0,0.0,5.4835724361501005e+17,0.0,590120236.0,,ZTF18aaveyyy
ztf,58281.35825229995,527358253615010031,2,527358253615,20.714645,-1,527,0.0025693714,19.221739,20.39313,19.2292,0.06403183,100.0,0.1883443,0.101,290.2289566,20.4143573,0.68666667,19.3309,0.1421,False,True,False,bulk_1.0.0,0.0,5.4835724361501005e+17,0.0,590120236.0,,ZTF18aaveyyy
