tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60353.553391200025,2599553391915010046,2,2599553391915,20.08778,-1,2599,0.17329381,17.428654,15.77397,17.7347,0.15992895,100.0,0.034838032,0.0534,293.4102423,13.6245795,0.42142856,t17_f5_c3,0.81718826,17.7689,0.0669,1586120219,True,True,False,23.12.x,0.0,ZTF19adiwovw
ztf,60353.55386570003,2599553861915010040,2,2599553861915,20.030231,-1,2599,0.32836425,17.487148,15.761636,17.8334,0.17653495,100.0,0.03602679,0.0602,293.410234,13.6246337,0.39142856,t17_f5_c3,0.53685594,17.8779,0.0766,1586120219,True,True,False,23.12.x,0.0,ZTF19adiwovw
ztf,60353.55432870006,2599554321915010042,2,2599554321915,20.10063,-1,2599,0.16172037,17.460897,15.767072,17.7632,0.129215,100.0,0.027150797,0.0541,293.4102371,13.6245571,0.53,t17_f5_c3,0.894294,17.7157,0.0629,1586120219,True,True,False,23.12.x,0.0,ZTF19adiwovw
ztf,60706.560057899915,2952560051915010029,2,2952560051915,19.303822,-1,2952,0.38641602,16.98059,15.902062,17.1105,0.09984802,100.0,0.036976684,0.0473,293.4101766,13.6245953,0.6514286,t17_f5_c3,0.99999416,17.1191,0.0598,1586120219,True,True,False,26.0.1,0.0,ZTF19adiwovw
ztf,60706.5641667,2952564161915010042,2,2952564161915,19.2,-1,2952,0.3511027,16.839617,15.959292,17.0116,0.07271185,100.0,0.032320295,0.0477,293.4101956,13.6246012,0.7114286,t17_f5_c3,0.999985,17.0081,0.06,1586120219,True,True,False,26.0.1,0.0,ZTF19adiwovw
ztf,60706.56827550009,2952568271915010030,2,2952568271915,18.79434,-1,2952,0.47331777,17.004822,15.893224,17.286,0.061905544,100.0,0.022237733,0.0799,293.4101579,13.6246042,0.64857143,t17_f5_c3,0.9999976,17.3574,0.1084,1586120219,True,True,False,26.0.1,0.0,ZTF19adiwovw
ztf,60707.55832180008,2953558321915010025,2,2953558321915,18.59662,-1,2953,0.15251188,16.989832,15.89866,17.569,0.10028065,100.0,0.036706947,0.094,293.4102543,13.624523,0.46714285,t17_f5_c3,0.9583374,17.6533,0.1284,1586120219,True,True,False,26.0.1,0.0,ZTF19adiwovw
ztf,60708.55748840002,2954557481915010042,2,2954557481915,19.584995,-1,2954,0.3959956,17.20511,15.829433,17.4893,0.11243892,100.0,0.031669848,0.0583,293.4102382,13.6246557,0.6157143,t17_f5_c3,0.9806303,17.5027,0.0735,1586120219,True,True,False,26.0.1,0.0,ZTF19adiwovw
ztf,60708.561423600186,2954561421915010050,2,2954561421915,19.476067,-1,2954,0.31885383,17.224808,15.82395,17.4385,0.08527259,100.0,0.023467468,0.0608,293.4103164,13.6246382,0.75714284,t17_f5_c3,0.9999974,17.4636,0.0779,1586120219,True,True,False,26.0.1,0.0,ZTF19adiwovw
ztf,60708.56537039997,2954565371915010072,2,2954565371915,19.494587,-1,2954,0.23977646,17.069149,15.8710165,17.3394,0.11789013,100.0,0.039104287,0.056,293.4102455,13.6246099,0.6085714,t17_f5_c3,0.94906026,17.3889,0.0733,1586120219,True,True,False,26.0.1,0.0,ZTF19adiwovw
ztf,60709.55872689979,2955558721915010055,2,2955558721915,18.64923,-1,2955,0.777878,17.599514,15.740067,17.5943,0.075109676,100.0,0.013549301,0.1231,293.4100727,13.6246278,0.62714285,t17_f5_c3,0.99965715,17.5546,0.1507,1586120219,True,True,False,26.0.1,0.0,ZTF19adiwovw
ztf,61065.573958300054,3311573951915010035,2,3311573951915,17.685732,-1,3311,0.18868092,15.690848,17.922153,15.8295,0.03592458,100.0,0.28048745,0.0334,293.4102375,13.6245276,0.36714286,t17_f5_c3,0.99998546,15.7945,0.0414,1586120219,True,True,False,27.5.7a32.dev1,0.0,ZTF19adiwovw
