tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,59623.466886600014,1869466884415015001,2,1869466884415,20.076128,1,1869,6.841063,17.179285,17.1778,0.0569434,0.0292,235.6766002,20.5973243,0.9057143,t17_f5_c3,0.99997985,17.2153,0.0381,583120244.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59623.52386569977,1869523864415015002,1,1869523864415,20.188585,1,1869,6.5007915,17.023207,17.0181,0.035831533,0.0195,235.6765869,20.5973057,0.91714287,t17_f5_c3,0.99999774,17.0004,0.0239,583120144.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59625.48733799998,1871487334415015002,2,1871487334415,19.83363,1,1871,6.8616786,17.178211,17.1752,0.040487863,0.0324,235.6765974,20.597314,0.92285717,t17_f5_c3,1.0,17.1739,0.041,583120244.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59625.519536999986,1871519534415015002,1,1871519534415,19.533667,1,1871,6.5266824,17.002892,17.0213,0.03226353,0.0307,235.6765902,20.597299,0.89857143,t17_f5_c3,0.9999994,16.9759,0.0373,583120144.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59628.46664350014,1874466644415015002,2,1874466644415,19.444569,1,1874,6.955943,17.149113,17.2129,0.040526897,0.0375,235.6765903,20.5972714,0.87142855,t17_f5_c3,0.99999976,17.1673,0.0457,583120244.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59628.506713000126,1874506714415015003,1,1874506714415,19.532085,1,1874,6.4883156,17.034426,17.0517,0.044266716,0.0334,235.6765789,20.5973051,0.92285717,t17_f5_c3,0.99997306,17.0471,0.0422,583120144.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59630.444282399956,1876444284415015001,1,1876444284415,19.85147,1,1876,6.4035997,17.111645,17.1754,0.050634768,0.0357,235.6765924,20.5973412,0.91714287,t17_f5_c3,0.9999938,17.1539,0.0445,583120144.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59630.50892359996,1876508924415015000,2,1876508924415,20.0398,1,1876,6.86337,17.1742,17.2014,0.049716,0.0306,235.6765988,20.5973146,0.914286,t17_f5_c3,,17.1915,0.0384,,False,False,False,correction_1.0.6,0.0,1.883494874415015e+18,ZTF22aaafmxf
ztf,59637.450081000105,1883450084415015001,2,1883450084415,20.3253,1,1883,6.88583,17.3481,17.3689,0.038824,0.0263,235.6765972,20.5973043,0.925714,t17_f5_c3,,17.3774,0.0331,,False,False,False,correction_1.0.6,0.0,1.883494874415015e+18,ZTF22aaafmxf
ztf,59637.49487269996,1883494874415015003,1,1883494874415,19.994337,1,1883,6.499918,17.417765,17.4262,0.051519923,0.0363,235.6765909,20.5973082,0.93285716,t17_f5_c3,0.9999942,17.4079,0.0448,583120144.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59673.37870369991,1919378704415015007,2,1919378704415,20.405575,1,1919,6.795801,18.760221,18.8223,0.087862745,0.0845,235.6765925,20.5973357,0.9128571,t17_f5_c3,0.99998844,18.8425,0.1096,583120244.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59673.415428199805,1919415424415015003,1,1919415424415,20.3912,1,1919,6.63848,19.5773,19.7484,0.131487,0.1539,235.6766113,20.5972737,0.734286,t17_f5_c3,,19.6574,0.181,,False,False,False,correction_1.0.6,0.0,1.921393864415015e+18,ZTF22aaafmxf
ztf,59675.39386569988,1921393864415015008,1,1921393864415,20.70474,1,1921,6.486862,19.699562,19.4992,0.1348049,0.1267,235.6765525,20.5972899,0.78,t17_f5_c3,0.99996865,19.4902,0.1604,583120144.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59675.416493100114,1921416494415015008,2,1921416494415,20.6505,1,1921,6.87785,18.9318,18.8408,0.082261,0.0796,235.6765983,20.5973106,0.841429,t17_f5_c3,,18.9047,0.1072,,False,False,False,correction_1.0.6,0.0,1.923335924415015e+18,ZTF22aaafmxf
ztf,59677.33592589991,1923335924415015004,1,1923335924415,20.28099,1,1923,6.4574666,19.868092,20.058,0.18196519,0.2725,235.6765865,20.5973191,0.8042857,t17_f5_c3,0.9999888,20.4082,0.4817,583120144.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
ztf,59677.40252309991,1923402524415015004,2,1923402524415,20.387218,1,1923,6.859078,19.072798,19.1673,0.084699854,0.1213,235.6765759,20.5972952,0.8385714,t17_f5_c3,0.9999995,19.1774,0.1564,583120244.0,True,False,False,correction_1.0.6,0.0,,ZTF22aaafmxf
