tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,59884.5193403,2130519340715015007,1,2130519340715,20.39035,1,2130,3.2363942,16.883823,16.8805,0.042056415,0.0172,178.2065594,44.1009794,0.92285717,t17_f5_c3,0.99999666,16.8861,0.0212,754120107.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59884.519814800005,2130519814915015001,1,2130519814915,20.296812,1,2130,3.37907,16.784355,16.816,0.047311503,0.0179,178.2065818,44.1009698,0.9,t17_f5_c3,0.99999034,16.781,0.0212,714120149.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59888.47103009978,2134471030715015018,2,2134471030715,18.612144,1,2134,3.6248298,16.414915,16.3198,0.043614365,0.0438,178.2065106,44.1010009,0.9028571,t17_f5_c3,1.0,16.3226,0.0559,754120207.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59888.473865699954,2134473864915015002,2,2134473864915,18.175318,1,2134,2.94879,16.232155,16.3613,0.04974052,0.0657,178.2065965,44.1009557,0.8857143,t17_f5_c3,0.9999997,16.3243,0.0812,714120249.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59893.44510419993,2139445104915015027,1,2139445104915,18.66783,1,2139,3.1683404,17.585838,17.7091,0.1127321,0.1044,178.2066124,44.1009124,0.67142856,t17_f5_c3,0.9991569,17.6044,0.1216,714120149.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59893.44557869993,2139445570715015017,1,2139445570715,18.832264,1,2139,3.3799107,17.677588,17.7779,0.07207786,0.0965,178.2065943,44.1010194,0.7385714,t17_f5_c3,0.9998018,17.7193,0.1171,754120107.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59893.46937499987,2139469370715015014,2,2139469370715,19.188818,1,2139,3.496849,16.622051,16.6101,0.036223855,0.0265,178.2065702,44.1009709,0.79142857,t17_f5_c3,0.99999565,16.5891,0.0329,754120207.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59893.49255790003,2139492554915015004,2,2139492554915,19.131702,1,2139,2.9359303,16.670645,16.6808,0.047597602,0.0295,178.2065805,44.1009515,0.7557143,t17_f5_c3,0.99998736,16.6586,0.0366,714120249.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59896.47016200004,2142470164915015007,2,2142470164915,19.25153,1,2142,2.8864286,16.775702,16.8407,0.050262805,0.0315,178.2065562,44.1009364,0.6514286,t17_f5_c3,0.9999669,16.7674,0.0374,714120249.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59896.47063660016,2142470630715015002,2,2142470630715,19.397497,1,2142,3.4991317,16.74141,16.7633,0.035256483,0.0279,178.2065566,44.1009702,0.8214286,t17_f5_c3,0.99998134,16.7475,0.0348,754120207.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59898.45046300022,2144450464915015001,1,2144450464915,19.552885,1,2144,3.3616526,17.781736,18.0366,0.080788545,0.0912,178.2065655,44.100964,0.91,t17_f5_c3,0.9999602,18.0205,0.1149,714120149.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59898.45093750022,2144450930715015003,1,2144450930715,19.592562,1,2144,3.1583824,17.890293,17.8396,0.07023003,0.0629,178.2065784,44.1009573,0.88,t17_f5_c3,0.9999992,17.7951,0.077,754120107.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59898.51820599986,2144518204915015003,2,2144518204915,19.95784,1,2144,3.0007803,16.923111,16.9049,0.05661345,0.026,178.2065484,44.1009683,0.9014286,t17_f5_c3,0.9999646,16.8604,0.0314,714120249.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59898.52393520018,2144523930715015012,2,2144523930715,20.124949,1,2144,3.5731318,16.928108,16.9542,0.04071153,0.0236,178.2065401,44.1009895,0.92,t17_f5_c3,0.9999994,16.943,0.0293,754120207.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59900.49543979997,2146495430715015007,1,2146495430715,19.794046,1,2146,3.1487336,17.977139,17.9838,0.0676978,0.0536,178.2065892,44.1009543,0.8757143,t17_f5_c3,0.9999831,17.9577,0.0665,754120107.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59900.4959028,2146495904915015001,1,2146495904915,19.893557,1,2146,3.3036375,17.848282,17.9331,0.07303786,0.0571,178.2065987,44.1009495,0.93857145,t17_f5_c3,1.0,17.8908,0.0698,714120149.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59900.519895799924,2146519894915015000,2,2146519894915,19.55868,1,2146,2.8633096,16.987812,16.9937,0.04858381,0.0266,178.2065514,44.1009296,0.5914286,t17_f5_c3,0.9998418,16.9255,0.0315,714120249.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59900.528807899915,2146528800715015008,2,2146528800715,19.780355,1,2146,3.513517,17.00109,16.9922,0.041229017,0.0239,178.2065473,44.1009734,0.7985714,t17_f5_c3,0.999892,16.9566,0.029,754120207.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59902.4739351999,2148473930715015004,1,2148473930715,19.6816,1,2148,3.06654,17.9737,17.952,0.086837,0.0511,178.2064882,44.100931,0.715714,t17_f5_c3,,17.8928,0.0614,,False,False,False,1.1.6,0.0,2.148474404915015e+18,ZTF22aboawxv
ztf,59902.474409699906,2148474404915015002,1,2148474404915,19.567162,1,2148,3.198876,17.915537,17.896,0.09481706,0.0566,178.2066401,44.1009219,0.6571429,t17_f5_c3,0.9999865,17.8187,0.067,714120149.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59902.529351899866,2148529350715015005,2,2148529350715,20.007933,1,2148,3.507994,17.085155,17.0778,0.04010342,0.0241,178.2065371,44.1009706,0.9257143,t17_f5_c3,0.9999994,17.0766,0.0301,754120207.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
ztf,59902.530300899874,2148530304915015002,2,2148530304915,19.762428,1,2148,2.9143784,17.092512,17.0869,0.046770822,0.0285,178.2065977,44.1009459,0.8842857,t17_f5_c3,0.99999964,17.0239,0.0339,714120249.0,True,False,False,1.1.6,0.0,,ZTF22aboawxv
