tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,59844.50494210003,2090504943315015004,2,2090504943315,20.020184,1,2090,3.9324605,19.298466,19.2254,0.14938654,0.1964,143.7174183,34.9280761,0.9357143,t17_f5_c3,0.9999355,19.1985,0.2458,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59844.507407399826,2090507403315015001,2,2090507403315,20.095015,1,2090,3.9969482,19.259855,19.0722,0.11074257,0.161,143.7174294,34.9280456,0.93857145,t17_f5_c3,0.99998987,19.1243,0.217,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59844.50987270009,2090509873315015003,2,2090509873315,20.09491,1,2090,3.93267,19.288298,19.0885,0.12921837,0.1641,143.7173958,34.9280215,0.85571426,t17_f5_c3,0.9999681,19.0896,0.2109,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59844.512349499855,2090512343315015003,2,2090512343315,20.085876,1,2090,3.985127,19.37313,19.3011,0.13394624,0.2043,143.7174343,34.9280692,0.93857145,t17_f5_c3,0.9949622,19.3879,0.2845,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59844.51481480012,2090514813315015003,2,2090514813315,20.107683,1,2090,3.9820244,19.283539,19.1113,0.102374196,0.1678,143.7174326,34.9280675,0.92714286,t17_f5_c3,0.9999942,19.009,0.1961,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59846.506794000044,2092506793315015002,2,2092506793315,20.077932,1,2092,3.9645796,19.35899,19.3705,0.15292229,0.2134,143.717437,34.9280973,0.89428574,t17_f5_c3,0.99997604,19.2248,0.2397,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59846.50932870014,2092509323315015002,2,2092509323315,20.031748,1,2092,3.7490919,19.368298,19.7098,0.14196296,0.2909,143.7173713,34.9281292,0.91,t17_f5_c3,0.9999809,19.6855,0.3652,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59846.51187499985,2092511873315015001,2,2092511873315,20.099258,1,2092,4.0332794,19.322948,19.2046,0.12004998,0.1799,143.7174299,34.9280163,0.8814286,t17_f5_c3,0.99999535,19.5311,0.3116,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59846.51440969994,2092514403315015003,2,2092514403315,20.168167,1,2092,4.0238333,19.247997,19.2847,0.10955803,0.1898,143.7174287,34.9280218,0.9285714,t17_f5_c3,0.9999995,19.4784,0.2911,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59846.516944400035,2092516943315015005,2,2092516943315,19.9577,1,2092,4.114495,19.452847,19.1819,0.14526314,0.1869,143.7174551,34.9280075,0.88857144,t17_f5_c3,0.9999932,19.2648,0.259,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59847.50734949997,2093507343315015002,2,2093507343315,20.104973,1,2093,4.0070844,19.275673,18.9883,0.14645417,0.1466,143.7174266,34.9280313,0.87285715,t17_f5_c3,0.99997365,18.9961,0.1895,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59847.50982639985,2093509823315015004,2,2093509823315,20.115353,1,2093,4.1281447,19.269632,18.9517,0.102227405,0.1418,143.7174719,34.9280348,0.8857143,t17_f5_c3,0.99999946,19.033,0.1961,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59847.51231480017,2093512313315015004,2,2093512313315,20.12147,1,2093,3.9682434,19.357304,19.0929,0.15569642,0.163,143.7174371,34.928094,0.8457143,t17_f5_c3,0.99998903,19.1224,0.2144,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59847.51479170006,2093514793315015003,2,2093514793315,20.111338,1,2093,3.9943006,19.398508,19.2204,0.11428693,0.1839,143.717418,34.9280219,0.9285714,t17_f5_c3,0.9999872,19.2901,0.2518,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59847.51728009991,2093517283315015003,2,2093517283315,20.150534,1,2093,4.1178155,19.417171,19.0626,0.14048153,0.1602,143.7174653,34.9280279,0.81285715,t17_f5_c3,0.999874,18.886,0.1751,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59855.466851899866,2101466853315015006,1,2101466853315,20.239988,1,2101,2.702857,19.87259,19.5641,0.20901752,0.2136,143.7174011,34.9281212,0.69,t17_f5_c3,0.9999993,19.6336,0.2915,666120133.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59855.50319440011,2101503193315015002,2,2101503193315,20.401611,1,2101,4.0054736,19.417862,19.2704,0.115855634,0.1566,143.7174442,34.9280772,0.9,t17_f5_c3,0.99997234,19.2523,0.1978,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59858.473819400184,2104473813315015003,1,2104473813315,20.303017,1,2104,2.8549914,19.774843,19.4262,0.14057311,0.1688,143.7175141,34.9280492,0.47285715,t17_f5_c3,0.999994,19.6126,0.257,666120133.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59860.44864579989,2106448643315015000,2,2106448643315,19.331282,1,2106,3.8556762,19.220339,19.1976,0.14471292,0.3558,143.7173941,34.9280836,0.91571426,t17_f5_c3,0.9999873,19.3535,0.5274,666120233.0,True,False,False,dev,0.0,,ZTF22abhjkkm
ztf,59865.5046759001,2111504673315015009,2,2111504673315,19.9949,1,2111,3.95846,19.3561,18.9532,0.131997,0.1621,143.7174247,34.9280702,0.752857,t17_f5_c3,,18.9457,0.2065,,False,False,False,1.1.6,0.0,2.119487173315015e+18,ZTF22abhjkkm
ztf,59869.4693287001,2115469323315015001,1,2115469323315,19.8742,1,2115,2.55389,20.2428,19.9977,0.296521,0.4469,143.7174462,34.9281524,0.637143,t17_f5_c3,,19.9774,0.5639,,False,False,False,1.1.6,0.0,2.119487173315015e+18,ZTF22abhjkkm
ztf,59869.4878934999,2115487893315015004,2,2115487893315,19.9368,1,2115,3.94496,19.5186,19.107,0.155562,0.1868,143.7173924,34.9280056,0.758571,t17_f5_c3,,19.2541,0.2748,,False,False,False,1.1.6,0.0,2.119487173315015e+18,ZTF22abhjkkm
ztf,59873.48717590002,2119487173315015007,2,2119487173315,20.32864,1,2119,3.9138465,19.458439,19.3064,0.12650669,0.1684,143.7174058,34.9280633,0.9242857,t17_f5_c3,0.9998759,19.0561,0.1717,666120233.0,True,False,False,1.1.6,0.0,,ZTF22abhjkkm
ztf,59877.424027800094,2123424023315015004,1,2123424023315,20.2215,1,2123,2.81003,20.1551,19.9667,0.23242,0.3059,143.7173639,34.9281007,0.377143,t17_f5_c3,,20.0818,0.4373,,False,False,False,1.1.6,0.0,2.126482773315015e+18,ZTF22abhjkkm
ztf,59880.482777799945,2126482773315015000,2,2126482773315,20.318241,1,2126,4.0215373,19.37922,19.2261,0.11273248,0.146,143.7174536,34.9280869,0.92142856,t17_f5_c3,0.9999999,19.6971,0.2883,666120233.0,True,False,False,1.1.6,0.0,,ZTF22abhjkkm
ztf,59882.48859950015,2128488593315015000,2,2128488593315,19.94681,1,2128,4.248809,19.478249,19.4758,0.19567122,0.1978,143.7174927,34.9279825,0.63714284,t17_f5_c3,0.99901605,19.4221,0.2425,666120233.0,True,False,False,1.1.6,0.0,,ZTF22abhjkkm
ztf,59887.50583329983,2133505833315015005,2,2133505833315,20.266132,1,2133,4.2327013,19.526678,19.3988,0.13790412,0.1716,143.7174946,34.9279992,0.88,t17_f5_c3,0.99999154,19.5029,0.2431,666120233.0,True,False,False,1.1.6,0.0,,ZTF22abhjkkm
ztf,59889.504814799875,2135504813315015000,2,2135504813315,20.018934,1,2135,3.8980663,19.468164,19.2361,0.12735337,0.184,143.7173982,34.9280588,0.91714287,t17_f5_c3,1.0,19.2767,0.2449,666120233.0,True,False,False,1.1.6,0.0,,ZTF22abhjkkm
ztf,59902.510810200125,2148510813315015000,2,2148510813315,19.92333,1,2148,4.051329,19.55634,19.817,0.21086413,0.2638,143.7174449,34.9280377,0.6528571,t17_f5_c3,0.9999926,19.9556,0.3852,666120233.0,True,False,False,1.1.6,0.0,,ZTF22abhjkkm
