tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58507.20645829989,753206451215015066,1,753206451215,19.44956,1,753,12.87445,18.305021,18.2145,0.0762963,0.1025,112.5283249,-19.6195533,0.50285715,t15_f5_c3,0.0,18.1399,0.1225,310120112,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF19aaefxuh
ztf,59624.227013899945,1870227011215015014,1,1870227011215,19.508186,1,1870,13.006371,18.716625,18.4667,0.12364935,0.149,112.5283351,-19.619517,0.7885714,t17_f5_c3,0.9999355,18.5227,0.2011,310120112,True,False,False,correction_1.0.6,0.0,,,,,ZTF19aaefxuh
ztf,59624.31994209997,1870319941215015014,2,1870319941215,19.456263,1,1870,0.22848076,18.546888,18.8834,0.10006796,0.2212,112.5283768,-19.6195292,0.83285713,t17_f5_c3,0.99992156,18.973,0.3083,310120212,True,True,False,correction_1.0.6,0.0,,18.44149,0.09019602,0.0908105,ZTF19aaefxuh
ztf,59968.26565970015,2214265651215015072,1,2214265651215,19.94046,1,2214,12.906913,17.179358,17.1714,0.03778232,0.024,112.5283324,-19.6195436,0.7785714,t17_f5_c3,0.9999988,17.1429,0.0292,310120112,True,False,False,1.1.6,0.0,,,,,ZTF19aaefxuh
ztf,59968.27336810017,2214273361215015046,2,2214273361215,19.86478,1,2214,0.25413772,16.944025,17.0069,0.040596724,0.0248,112.5283348,-19.6195322,0.82714283,t17_f5_c3,0.9999953,16.9584,0.0297,310120212,True,True,False,1.1.6,0.0,,16.919025,0.039587706,0.03967266,ZTF19aaefxuh
ztf,59969.33246529987,2215332461215015053,2,2215332461215,19.870667,1,2215,0.2366489,16.376226,16.4573,0.036546767,0.0162,112.5283494,-19.6195335,0.8457143,t17_f5_c3,0.9999998,16.4409,0.0197,310120212,True,True,False,1.1.6,0.0,,16.361338,0.0360156,0.036049046,ZTF19aaefxuh
ztf,59972.36082179984,2218360821215015065,1,2218360821215,19.511953,1,2218,12.793418,16.510765,16.5613,0.036302175,0.0161,112.5283474,-19.6195787,0.5714286,t17_f5_c3,0.99959683,16.5374,0.0195,310120112,True,False,False,1.1.6,0.0,,,,,ZTF19aaefxuh
ztf,59979.22762730019,2225227621215015022,2,2225227621215,19.14967,1,2225,0.33351916,17.068937,17.0903,0.06059914,0.0555,112.5283488,-19.6195609,0.91714287,t17_f5_c3,0.99999356,17.1335,0.0738,310120212,True,True,False,1.1.6,0.0,,17.04093,0.05898448,0.059055883,ZTF19aaefxuh
ztf,59982.25202549994,2228252021215015026,2,2228252021215,19.019312,1,2228,0.37587893,17.182585,17.1935,0.05094319,0.0484,112.5283405,-19.6195693,0.7014286,t17_f5_c3,0.99996114,17.2046,0.0624,310120212,True,True,False,1.1.6,0.0,,17.15153,0.04940224,0.049506713,ZTF19aaefxuh
ztf,59984.23287039995,2230232871215015058,1,2230232871215,19.111483,1,2230,12.925229,17.486053,17.4383,0.06720536,0.0499,112.5283256,-19.619537,0.5342857,t17_f5_c3,0.99991155,17.414,0.0623,310120112,True,False,False,1.1.6,0.0,,,,,ZTF19aaefxuh
ztf,59987.2321295999,2233232121215015059,2,2233232121215,19.805054,1,2233,0.26898688,17.947989,18.0103,0.065713495,0.0601,112.5283306,-19.6195354,0.7385714,t17_f5_c3,0.99994177,17.9716,0.0737,310120212,True,True,False,1.1.6,0.0,,17.886034,0.061745837,0.062068738,ZTF19aaefxuh
ztf,60230.45945600001,2476459451215015025,1,2476459451215,20.157244,1,2476,12.926489,16.829319,16.8712,0.035700597,0.0198,112.5283302,-19.6195388,0.92285717,t17_f5_c3,1.0,16.8577,0.0241,310120112,True,False,False,1.2.1,0.0,,,,,ZTF19aaefxuh
ztf,60234.50383100007,2480503831215015025,2,2480503831215,18.312365,1,2480,0.38320947,18.333597,18.5683,0.16026713,0.428,112.528345,-19.619572,0.7,t17_f5_c3,0.9961021,18.0769,0.3497,310120212,True,True,False,1.2.1,0.0,,18.246264,0.14761788,0.14788058,ZTF19aaefxuh
ztf,60388.189699099865,2634189691215015038,2,2634189691215,19.199514,1,2634,0.31223577,16.458939,16.5227,0.03841497,0.0262,112.528338,-19.6195504,0.7871429,t17_f5_c3,0.9999959,16.4957,0.0324,310120212,True,True,False,23.12.x,0.0,,16.44288,0.037813984,0.037851002,ZTF19aaefxuh
ztf,60388.25456020003,2634254561215015025,1,2634254561215,19.003538,1,2634,12.831273,16.559853,16.6208,0.037423696,0.0323,112.5283511,-19.6195679,0.7885714,t17_f5_c3,0.99999,16.6448,0.042,310120112,True,False,False,23.12.x,0.0,,,,,ZTF19aaefxuh
ztf,60390.14898149995,2636148981215015021,2,2636148981215,19.283628,1,2636,0.27453142,16.504349,16.6087,0.05253918,0.0337,112.5283402,-19.6195395,0.87714285,t17_f5_c3,0.9999826,16.5827,0.0418,310120212,True,True,False,23.12.x,0.0,,16.48761,0.051706016,0.05173542,ZTF19aaefxuh
ztf,60390.21228010021,2636212281215015010,1,2636212281215,18.998526,1,2636,12.966485,16.902245,17.078,0.051205475,0.0701,112.5283243,-19.6195272,0.89,t17_f5_c3,0.99999917,17.0418,0.0867,310120112,True,False,False,23.12.x,0.0,,,,,ZTF19aaefxuh
ztf,60392.1478587999,2638147851215015018,2,2638147851215,18.238588,1,2638,0.17169297,16.831638,16.8937,0.054459378,0.0648,112.5283737,-19.6195122,0.5485714,t17_f5_c3,0.99985313,16.8122,0.0771,310120212,True,True,False,23.12.x,0.0,,16.809072,0.05328759,0.05333916,ZTF19aaefxuh
ztf,60397.21524310019,2643215241215015020,1,2643215241215,19.554474,1,2643,12.943375,17.473528,17.3872,0.05020059,0.0512,112.5283445,-19.619535,0.9114286,t17_f5_c3,0.99999857,17.3757,0.0646,310120112,True,False,False,23.12.x,0.0,,,,,ZTF19aaefxuh
ztf,60403.20425930014,2649204251215015030,2,2649204251215,19.577301,1,2649,0.38518927,18.914003,19.0524,0.1413434,0.2132,112.5283603,-19.6195736,0.73285717,t17_f5_c3,0.97225,18.8911,0.2357,310120212,True,True,False,23.12.x,0.0,,18.76893,0.12284004,0.123664804,ZTF19aaefxuh
ztf,60739.16810189979,2985168101215015036,1,2985168101215,19.297157,1,2985,12.951952,16.467995,16.5094,0.04021756,0.031,112.5283244,-19.6195306,0.8971428,t17_f5_c3,0.9999994,16.4806,0.0382,310120112,True,False,True,26.0.1,0.0,,,,,ZTF19aaefxuh
ztf,60744.23261569999,2990232611215015008,1,2990232611215,19.39712,1,2990,12.910527,17.032948,17.058,0.043530185,0.0434,112.5283362,-19.6195443,0.91,t17_f5_c3,0.99999964,17.0279,0.0539,310120112,True,False,True,26.0.1,0.0,,,,,ZTF19aaefxuh
ztf,60744.274455999956,2990274451215015055,2,2990274451215,19.051634,1,2990,0.21962893,16.847952,16.9442,0.048421882,0.0477,112.5283494,-19.6195262,0.8742857,t17_f5_c3,0.99999976,16.9105,0.059,310120212,True,True,False,26.0.1,0.0,,16.825048,0.04735133,0.04741109,ZTF19aaefxuh
ztf,60751.21386570018,2997213861215015183,1,2997213861215,19.011908,1,2997,12.941667,17.49519,17.5415,0.05153345,0.1023,112.5283453,-19.6195368,0.8385714,t17_f5_c3,0.9999998,17.5296,0.1296,310120112,True,False,True,26.0.1,0.0,,,,,ZTF19aaefxuh
