tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,59670.40944440011,1916409445415015002,1,1916409445415,20.219257,1,1916,5.2333097,18.161068,18.1429,0.069833174,0.054,302.7476634,86.4929312,0.93142855,t17_f5_c3,0.9999994,18.1098,0.0663,876120154.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59670.40944440011,1916409445415025002,1,1916409445415,20.2169,1,1916,5.23133,18.1717,18.1455,0.070032,0.0542,302.7476646,86.4929322,0.932857,t17_f5_c3,,18.1078,0.0663,,False,False,False,correction_1.0.6,0.0,1.939408685415015e+18,ZTF22aadfecx
ztf,59670.47521989979,1916475215415015001,2,1916475215415,20.51291,1,1916,2.6182504,17.98177,18.0022,0.040969223,0.0468,302.747197,86.4929244,0.9128571,t17_f5_c3,0.9999448,17.9815,0.058,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59670.47521989979,1916475215415025000,2,1916475215415,20.5442,1,1916,2.61943,17.9955,18.0031,0.039568,0.0454,302.7472021,86.4929241,0.918571,t17_f5_c3,,17.9746,0.0559,,False,False,False,correction_1.0.6,0.0,1.939408685415015e+18,ZTF22aadfecx
ztf,59673.38415510021,1919384155415015000,2,1919384155415,19.6843,1,1919,2.6853516,18.005278,18.0926,0.06389198,0.0693,302.7475347,86.4929395,0.79142857,t17_f5_c3,0.9999965,18.0906,0.0881,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59673.38415510021,1919384155415025000,2,1919384155415,19.6925,1,1919,2.6906,18.027,18.0831,0.064612,0.068,302.7475518,86.4929335,0.858571,t17_f5_c3,,18.0822,0.0865,,False,False,False,correction_1.0.6,0.0,1.939408685415015e+18,ZTF22aadfecx
ztf,59673.409537000116,1919409535415015001,1,1919409535415,19.2973,1,1919,5.32974,18.1844,18.1837,0.127541,0.066,302.7474428,86.4928675,0.327143,t17_f5_c3,,18.0782,0.0762,,False,False,False,correction_1.0.6,0.0,1.921389375415015e+18,ZTF22aadfecx
ztf,59673.409537000116,1919409535415025001,1,1919409535415,19.2955,1,1919,5.25419,18.2065,18.1825,0.134724,0.0659,302.7470341,86.4928716,0.335714,t17_f5_c3,,18.0667,0.0754,,False,False,False,correction_1.0.6,0.0,1.939408685415015e+18,ZTF22aadfecx
ztf,59675.389374999795,1921389375415015001,1,1921389375415,19.69299,1,1921,5.111286,18.310402,18.3026,0.0955609,0.0862,302.7469958,86.4929284,0.84,t17_f5_c3,0.99999774,18.2836,0.1081,876120154.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59675.43118060008,1921431185415015000,2,1921431185415,20.060728,1,1921,2.5572968,18.095339,18.0967,0.054178923,0.0666,302.7469879,86.4929394,0.93,t17_f5_c3,0.9999993,18.0081,0.0783,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59677.390752300154,1923390755415015000,2,1923390755415,19.61885,1,1923,2.593917,18.19274,18.2595,0.073421866,0.0889,302.7470766,86.4929148,0.81285715,t17_f5_c3,0.99999654,18.2288,0.1104,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59677.4682407002,1923468245415015001,1,1923468245415,19.733316,1,1923,5.175673,18.401714,18.3408,0.1044152,0.0792,302.7466905,86.4928819,0.67285717,t17_f5_c3,0.99999726,18.1887,0.0879,876120154.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59679.391597200185,1925391595415015001,2,1925391595415,19.70562,1,1925,2.611521,18.406012,18.336,0.082251385,0.0942,302.7471338,86.4929172,0.88857144,t17_f5_c3,0.9999684,18.2832,0.1149,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59679.49046299979,1925490465415015001,1,1925490465415,20.08333,1,1925,5.1488056,18.540485,18.5066,0.078790694,0.0685,302.7472133,86.4929334,0.7942857,t17_f5_c3,0.99998116,18.4557,0.0831,876120154.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59683.45424770005,1929454245415015001,1,1929454245415,19.617983,1,1929,5.1229,18.770742,18.4997,0.09712434,0.1501,302.7466722,86.4929047,0.82,t17_f5_c3,0.9999953,18.4936,0.1914,876120154.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59685.3676967998,1931367695415015002,2,1931367695415,19.091194,1,1931,2.487494,18.569353,18.5071,0.12882595,0.1849,302.7466765,86.4929029,0.4157143,t17_f5_c3,0.99966586,18.1554,0.1717,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59693.408680600114,1939408685415015001,2,1939408685415,19.740915,1,1939,2.6059718,18.826206,18.7793,0.10162184,0.136,302.7471899,86.4928929,0.79571426,t17_f5_c3,0.99999636,18.7586,0.1709,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59693.475844900124,1939475845415015000,1,1939475845415,19.6881,1,1939,5.05365,19.6606,19.6924,0.215941,0.3181,302.7473223,86.4929787,0.538571,t17_f5_c3,,19.252,0.2724,,False,False,False,correction_1.0.6,0.0,1.942455865415015e+18,ZTF22aadfecx
ztf,59696.34410879994,1942344105415015000,1,1942344105415,19.8579,1,1942,4.79996,19.9893,20.2919,0.223458,0.4462,302.7447863,86.4929158,0.514286,t17_f5_c3,,20.5471,0.7241,,False,False,False,correction_1.0.6,0.0,1.942455865415015e+18,ZTF22aadfecx
ztf,59696.455868099816,1942455865415015001,2,1942455865415,19.961739,1,1942,2.5774453,18.834871,18.806,0.076868534,0.1281,302.7469613,86.4928952,0.9242857,t17_f5_c3,0.9999999,18.797,0.1627,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59698.40858800011,1944408585415015000,2,1944408585415,19.9282,1,1944,2.61017,18.7901,18.9489,0.104738,0.1591,302.7471974,86.4929489,0.942857,t17_f5_c3,,18.9326,0.2008,,False,False,False,correction_1.0.6,0.0,1.946409035415015e+18,ZTF22aadfecx
ztf,59698.428935199976,1944428935415015006,1,1944428935415,19.8666,1,1944,5.4237,19.8631,19.99,0.223044,0.314,302.7485579,86.4928981,0.464286,t17_f5_c3,,19.9043,0.3722,,False,False,False,correction_1.0.6,0.0,1.946409035415015e+18,ZTF22aadfecx
ztf,59700.40903940005,1946409035415015000,2,1946409035415,19.898447,1,1946,2.5970736,18.843363,18.763,0.08918548,0.1275,302.7471046,86.4929329,0.91714287,t17_f5_c3,0.9999996,18.6877,0.1523,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59700.44758100016,1946447585415015001,1,1946447585415,20.0281,1,1946,5.15645,20.0956,19.9684,0.250626,0.2954,302.7469048,86.492904,0.415714,t17_f5_c3,,19.8598,0.3427,,False,False,False,correction_1.0.6,0.0,1.954457635415015e+18,ZTF22aadfecx
ztf,59702.40506940009,1948405065415015000,2,1948405065415,19.9636,1,1948,2.6158,18.9421,18.7968,0.119722,0.1191,302.7472067,86.4929389,0.825714,t17_f5_c3,,18.7739,0.1492,,False,False,False,correction_1.0.6,0.0,1.954457635415015e+18,ZTF22aadfecx
ztf,59702.45314810006,1948453145415015001,1,1948453145415,20.1934,1,1948,5.21933,20.4453,20.8527,0.248409,0.6294,302.7466484,86.4928623,0.577143,t17_f5_c3,,20.0992,0.4045,,False,False,False,correction_1.0.6,0.0,1.954457635415015e+18,ZTF22aadfecx
ztf,59708.34806710016,1954348065415015000,2,1954348065415,19.4079,1,1954,3.02048,19.2409,19.2692,0.228876,0.2062,302.7490834,86.4929471,0.304286,t17_f5_c3,,19.1083,0.2283,,False,False,False,correction_1.0.6,0.0,1.954457635415015e+18,ZTF22aadfecx
ztf,59708.457638899796,1954457635415015004,2,1954457635415,19.998161,1,1954,2.6964765,19.302206,19.3503,0.1448396,0.1762,302.7474707,86.4928774,0.7114286,t17_f5_c3,0.9997244,19.2577,0.2073,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
ztf,59710.361597199924,1956361595415015000,2,1956361595415,19.4744,1,1956,1.89934,19.4671,19.3416,0.166683,0.2687,302.7439382,86.4929909,0.485714,t17_f5_c3,,19.3206,0.3386,,False,False,False,correction_1.0.6,0.0,1.969326645415015e+18,ZTF22aadfecx
ztf,59712.373205999844,1958373205415015002,2,1958373205415,19.7061,1,1958,2.4834,19.4694,19.1612,0.270865,0.263,302.7465258,86.4928767,0.235714,t17_f5_c3,,18.9466,0.2772,,False,False,False,correction_1.0.6,0.0,1.969326645415015e+18,ZTF22aadfecx
ztf,59718.364965300076,1964364965415015000,2,1964364965415,19.72,1,1964,2.7808,19.7634,19.7251,0.233296,0.4219,302.7480372,86.4929806,0.531429,t17_f5_c3,,19.3074,0.3691,,False,False,False,correction_1.0.6,0.0,1.969326645415015e+18,ZTF22aadfecx
ztf,59721.344444400165,1967344445415015001,2,1967344445415,20.4174,1,1967,2.69001,19.8443,20.0814,0.143204,0.3304,302.7475556,86.4929395,0.747143,t17_f5_c3,,19.982,0.387,,False,False,False,correction_1.0.6,0.0,1.969326645415015e+18,ZTF22aadfecx
ztf,59723.32664350001,1969326645415015001,2,1969326645415,20.091942,1,1969,2.7990425,20.039045,20.4458,0.2061229,0.5665,302.7479456,86.4928753,0.6757143,t17_f5_c3,0.999997,20.0923,0.5256,876120254.0,True,False,False,correction_1.0.6,0.0,,ZTF22aadfecx
