tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,60352.55390049983,2598553902215015058,2,2598553902215,18.899576,1,2598,1.4691888,16.59194,16.6907,0.051454887,0.0269,279.85133,-7.7570661,0.46,t17_f5_c3,0.03041285,16.6149,0.0307,1429120222.0,True,False,True,23.12.x,0.0,,,,,ZTF24aaescso
ztf,60352.55437499983,2598554372215015068,2,2598554372215,18.885979,1,2598,0.95447004,16.542135,16.6787,0.053283736,0.0256,279.8511824,-7.7570458,0.42857143,t17_f5_c3,0.04773387,16.6001,0.0291,1429120222.0,True,True,False,23.12.x,0.0,14.635193,100.0,0.009200636,,ZTF24aaescso
ztf,60352.55484949984,2598554842215015119,2,2598554842215,18.969517,1,2598,0.9187568,16.082825,16.5011,0.05674767,0.0224,279.8511593,-7.7569901,0.44,t17_f5_c3,0.72101426,16.4501,0.0262,1429120222.0,True,True,False,23.12.x,0.0,14.540702,100.0,0.013711946,,ZTF24aaescso
ztf,60353.55086810002,2599550862215015039,2,2599550862215,19.7957,1,2599,0.644143,16.664,16.6909,0.045373,0.0254,279.8510974,-7.7570603,0.598571,t17_f5_c3,,16.6917,0.0307,,False,True,False,23.12.x,0.0,14.655283,100.0,0.0071336324,2.601551945915015e+18,ZTF24aaescso
ztf,60353.551342600025,2599551342215015075,2,2599551342215,19.777,1,2599,0.773774,16.6489,16.6136,0.063344,0.0242,279.8511166,-7.7571553,0.448571,t17_f5_c3,,16.5977,0.0289,,False,True,False,23.12.x,0.0,14.652895,100.0,0.01007636,2.601551945915015e+18,ZTF24aaescso
ztf,60354.55273150001,2600552735915015071,2,2600552735915,19.7612,1,2600,0.362529,16.1668,16.2646,0.072372,0.0183,279.8510149,-7.7571189,0.598571,t17_f5_c3,,16.2693,0.0222,,False,True,False,23.12.x,0.0,14.721093,100.0,0.019111196,2.601551945915015e+18,ZTF24aaescso
ztf,60354.553669000044,2600553665915015049,2,2600553665915,19.8087,1,2600,0.439473,16.2133,16.3296,0.095226,0.0187,279.8510227,-7.7571459,0.6,t17_f5_c3,,16.3237,0.0225,,False,True,False,23.12.x,0.0,14.73318,0.014803052,0.024361683,2.601551945915015e+18,ZTF24aaescso
ztf,60355.551944400184,2601551945915015069,2,2601551945915,19.45748,1,2601,0.56251633,16.106134,16.2444,0.07494203,0.0187,279.8510851,-7.7570732,0.66714287,t17_f5_c3,0.9777825,16.2375,0.0226,384120259.0,True,True,False,23.12.x,0.0,14.704741,0.008348283,0.020614272,,ZTF24aaescso
ztf,60457.37682869984,2703376825915015030,2,2703376825915,19.306,1,2703,0.040157,16.2609,16.3905,0.088163,0.0282,279.8509357,-7.7570526,0.672857,t17_f5_c3,,16.3994,0.0355,,False,True,True,24.5.1,0.0,14.74516,0.009679623,0.021826811,2.729286235915015e+18,ZTF24aaescso
ztf,60457.41746529983,2703417465915015016,1,2703417465915,19.6089,1,2703,0.253427,19.6005,19.7954,0.264364,0.4433,279.8509394,-7.7571422,0.69,t17_f5_c3,,19.4718,0.4225,,False,True,False,24.5.1,0.0,18.521852,0.097077616,0.09789115,2.729286235915015e+18,ZTF24aaescso
ztf,60459.419803199824,2705419805915015031,1,2705419805915,20.154,1,2705,0.256993,19.6758,20.0978,0.261029,0.3466,279.8509863,-7.7570957,0.862857,t17_f5_c3,,19.9992,0.4051,,False,True,False,24.5.1,0.0,18.549131,0.09156802,0.09247427,2.729286235915015e+18,ZTF24aaescso
