tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58427.25261570001,673252613015015023,2,673252613015,19.088474,1,673,1.5735886,16.47225,16.644,0.15504111,0.0481,32.8350511,53.3396852,0.30333334,t8_f5_c3,0.0,16.5926,0.0526,776120230.0,False,False,False,bulk_1.0.0,0.0,6.81276281915015e+17,,,,ZTF18acdnkdt
ztf,58427.29427079996,673294271915015018,1,673294271915,19.4734,1,673,0.481789,16.7088,17.0134,0.098004,0.0401,32.8345485,53.3397451,0.593333,t12_f5_c3,,16.9108,0.0412,,False,True,False,bulk_1.0.0,0.0,6.81276281915015e+17,14.080928,100.0,0.008711543,ZTF18acdnkdt
ztf,58428.22376159998,674223761915015008,1,674223761915,20.4461,1,674,0.313343,16.8302,17.6461,0.109244,0.0509,32.8344226,53.3397361,0.363333,t12_f5_c3,,17.5441,0.05,,False,True,False,bulk_1.0.0,0.0,6.81276281915015e+17,14.091186,100.0,0.008765805,ZTF18acdnkdt
ztf,58434.29719909979,680297193015015171,2,680297193015,19.9555,1,680,0.227187,17.5125,17.3654,0.145281,0.0546,32.8342296,53.3398108,0.413333,t12_f5_c3,,17.3239,0.057,,False,True,True,bulk_1.0.0,0.0,6.81276281915015e+17,13.356125,100.0,0.003159793,ZTF18acdnkdt
ztf,58435.276284699794,681276281915015092,2,681276281915,19.938208,1,681,0.93293226,17.060005,17.3149,0.11877019,0.0515,32.8347017,53.3396643,0.40333334,t8_f5_c3,0.0,17.2184,0.0511,775120219.0,True,True,True,bulk_1.0.0,0.0,0.0,13.367191,100.0,0.003958968,ZTF18acdnkdt
ztf,58539.15690970002,785156903015015031,1,785156903015,20.2177,1,785,0.531089,16.6163,16.9914,0.11381,0.0318,32.8341696,53.3396938,0.187143,t15_f5_c3,,17.0312,0.0366,,False,True,False,bulk_1.0.0,0.0,8.06154543015015e+17,14.028897,100.0,0.010500719,ZTF18acdnkdt
ztf,58540.15836809995,786158363015015019,1,786158363015,20.3695,1,786,0.379285,16.9649,17.2006,0.213371,0.0379,32.8342945,53.3396975,0.107143,t15_f5_c3,,17.2063,0.0422,,False,True,False,bulk_1.0.0,0.0,8.06154543015015e+17,14.056763,0.0066826926,0.014651459,ZTF18acdnkdt
ztf,58558.12350689992,804123501915015024,1,804123501915,19.255651,1,804,0.9312928,16.976036,17.0101,0.086226255,0.0463,32.8347169,53.3396612,0.5114286,t15_f5_c3,0.0,16.9251,0.0515,775120119.0,False,True,False,bulk_1.0.0,0.0,8.06154543015015e+17,14.102191,100.0,0.0061108507,ZTF18acdnkdt
ztf,58560.15454859985,806154543015015008,1,806154543015,19.053493,1,806,1.4396844,17.196087,17.2122,0.15850729,0.0602,32.8347248,53.3394582,0.13285714,t15_f5_c3,0.0,17.1285,0.0679,776120130.0,True,False,True,bulk_1.0.0,0.0,0.0,,,,ZTF18acdnkdt
ztf,58693.433530100156,939433533015015030,1,939433533015,20.794146,1,939,1.036521,16.869457,17.2034,0.18744694,0.0351,32.8347562,53.3396418,0.31857142,t17_f5_c3,0.00380522,17.218,0.0379,776120130.0,False,True,False,bulk_1.0.0,0.0,9.64444293015015e+17,14.049934,0.0052119805,0.013965904,ZTF18acdnkdt
ztf,58703.48285879986,949482853015015020,1,949482853015,20.6889,1,949,0.447957,17.0242,17.2189,0.106532,0.0355,32.8345557,53.3397819,0.705714,t17_f5_c3,,17.2721,0.0399,,False,True,False,bulk_1.0.0,0.0,9.64444293015015e+17,14.060733,100.0,0.0069517326,ZTF18acdnkdt
ztf,58718.444294000044,964444293015015022,1,964444293015,20.235327,1,964,0.92646074,17.03571,17.3466,0.103866175,0.0444,32.8347622,53.3397241,0.5557143,t17_f5_c3,0.11177316,17.4015,0.0524,776120130.0,True,True,False,bulk_1.0.0,0.0,0.0,14.0614805,100.0,0.006710926,ZTF18acdnkdt
ztf,58769.49043980008,1015490433015015004,1,1015490433015,19.2101,1,1015,0.594545,17.0368,17.173,0.134632,0.0634,32.8345219,53.3396677,0.625714,t17_f5_c3,,17.2513,0.0836,,False,True,False,bulk_1.0.0,0.0,1.024323933015015e+18,14.06155,100.0,0.008690573,ZTF18acdnkdt
ztf,58778.323935199995,1024323933015015013,2,1024323933015,20.003727,1,1024,1.3242666,16.792747,17.3139,0.14326762,0.055,32.8348802,53.3396216,0.30285713,t17_f5_c3,0.0141747,17.2686,0.0572,776120230.0,False,True,True,bulk_1.0.0,0.0,1.035264131915015e+18,13.334141,100.0,0.0059252307,ZTF18acdnkdt
ztf,58789.26413189992,1035264131915015011,2,1035264131915,19.97913,1,1035,0.9794507,16.428694,16.7237,0.13228428,0.0328,32.8348137,53.339805,0.33142856,t17_f5_c3,0.11197722,16.7199,0.0355,775120219.0,False,True,True,bulk_1.0.0,0.0,1.065216711915015e+18,13.339019,100.0,0.007684898,ZTF18acdnkdt
ztf,58789.2799769002,1035279973015015014,2,1035279973015,19.7685,1,1035,0.93023,16.5952,16.6535,0.122297,0.0307,32.8343653,53.3395405,0.525714,t17_f5_c3,,16.6224,0.0326,,False,True,True,bulk_1.0.0,0.0,1.065216711915015e+18,13.325217,100.0,0.0060175955,ZTF18acdnkdt
ztf,58790.30060190009,1036300603015015014,1,1036300603015,20.4278,1,1036,0.936428,17.6106,17.5611,0.197953,0.0493,32.8347018,53.3396426,0.321429,t17_f5_c3,,17.5708,0.0542,,False,True,False,bulk_1.0.0,0.0,1.065216711915015e+18,14.090709,100.0,0.007737592,ZTF18acdnkdt
ztf,58804.22394679999,1050223941915015006,2,1050223941915,19.4909,1,1050,0.347674,16.9246,17.2214,0.11354,0.056,32.8344881,53.3398746,0.662857,t17_f5_c3,,17.1909,0.0613,,False,True,True,bulk_1.0.0,0.0,1.075108471915015e+18,13.362396,100.0,0.0042684195,ZTF18acdnkdt
ztf,58819.21671300009,1065216711915015009,1,1065216711915,20.47902,1,1065,1.3980448,17.494652,17.9199,0.11975628,0.0681,32.8349714,53.3396714,0.33,t17_f5_c3,0.02188435,17.8868,0.0718,775120119.0,False,True,False,bulk_1.0.0,0.0,1.075108471915015e+18,14.131814,100.0,0.005409573,ZTF18acdnkdt
ztf,58829.10847220011,1075108471915015030,1,1075108471915,19.026093,1,1075,1.0749002,17.179659,17.7083,0.07079975,0.1077,32.8348628,53.3397869,0.44285715,t17_f5_c3,0.33383387,17.8042,0.1461,775120119.0,False,True,False,bulk_1.0.0,0.0,1.0961220430150152e+18,14.11543,100.0,0.004210564,ZTF18acdnkdt
ztf,58850.12204860011,1096122043015015115,2,1096122043015,19.333975,1,1096,1.1300116,16.947674,16.9902,0.0946035,0.0516,32.8347981,53.3396508,0.33142856,t17_f5_c3,0.03345197,16.9719,0.0582,776120230.0,True,True,True,bulk_1.0.0,0.0,0.0,13.340128,100.0,0.0034110572,ZTF18acdnkdt
ztf,59045.456770800054,1291456773015015005,1,1291456773015,20.30273,1,1291,0.87480503,16.816118,17.0731,0.12673025,0.0309,32.8347175,53.3396909,0.45714286,t17_f5_c3,0.46749967,17.047,0.0332,776120130.0,False,True,False,bulk_1.0.0,0.0,1.300465023015015e+18,14.045868,100.0,0.009880532,ZTF18acdnkdt
ztf,59054.46502309991,1300465023015015016,1,1300465023015,20.903189,1,1300,0.8692305,16.78414,17.1176,0.11992342,0.0297,32.8347349,53.3397176,0.34857142,t17_f5_c3,0.665029,17.1527,0.0326,776120130.0,False,True,False,bulk_1.0.0,0.0,1.328442403015015e+18,14.043341,100.0,0.009606928,ZTF18acdnkdt
ztf,59082.44240739988,1328442403015015006,1,1328442403015,20.217012,1,1328,1.079701,16.783772,17.1157,0.101030596,0.0347,32.834847,53.3397434,0.67285717,t17_f5_c3,0.13438082,17.1243,0.038,776120130.0,False,True,False,bulk_1.0.0,0.0,1.343433183015015e+18,14.043311,100.0,0.008095969,ZTF18acdnkdt
ztf,59096.476689800154,1342476683015015011,1,1342476683015,19.67184,1,1342,0.9924327,17.072472,17.2257,0.08321029,0.0484,32.8346904,53.3396053,0.75285715,t17_f5_c3,0.4836981,17.1979,0.0562,776120130.0,False,True,False,bulk_1.0.0,0.0,1.343433183015015e+18,14.063818,100.0,0.0052085356,ZTF18acdnkdt
ztf,59097.43318289984,1343433183015015035,1,1343433183015,19.449709,1,1343,0.73391867,16.624668,16.9324,0.0761088,0.0375,32.8346607,53.3397108,0.7342857,t17_f5_c3,0.8011972,16.9343,0.0447,776120130.0,True,True,False,bulk_1.0.0,0.0,0.0,14.029667,100.0,0.0069732335,ZTF18acdnkdt
ztf,59164.34952550009,1410349523015015033,1,1410349523015,20.502205,1,1410,0.9984864,17.26113,17.3731,0.08262633,0.0386,32.8348164,53.3397832,0.64,t17_f5_c3,0.2534257,17.3465,0.0412,776120130.0,False,True,False,bulk_1.0.0,0.0,1.432197213015015e+18,14.074713,100.0,0.004390882,ZTF18acdnkdt
ztf,59164.47690969985,1410476903015015008,2,1410476903015,20.047,1,1410,0.449747,16.9704,16.8947,0.188581,0.0377,32.8345253,53.3398575,0.435714,t17_f5_c3,,16.91,0.0421,,False,True,True,bulk_1.0.0,0.0,1.432197213015015e+18,13.34094,100.0,0.0066636805,ZTF18acdnkdt
