tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58274.33506939979,520335065815010004,2,520335065815,20.232994,-1,520,0.06176314,18.210573,16.968153,18.2263,0.04148952,100.0,0.01321205,0.0634,290.4910202,14.5224859,0.68333334,0.0,18.1924,0.0772,540120258.0,False,True,False,bulk_1.0.0,0.0,5.2540092581501e+17,,ZTF18aayczyh
ztf,58276.422951399814,522422955815010002,2,522422955815,20.520771,-1,522,0.10647796,18.092756,17.008524,18.1378,0.03199562,100.0,0.011786839,0.0477,290.4910417,14.5224709,0.77666664,0.0,18.129,0.0588,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58277.3954977002,523395495815010001,2,523395495815,20.635221,-1,523,0.024874598,18.030975,17.0322,18.1718,0.028579105,100.0,0.011390377,0.0468,290.4910128,14.522464,0.63666666,0.0,18.1487,0.0569,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58279.400925899856,525400925815010001,2,525400925815,20.485107,-1,525,0.063933656,17.94657,17.067759,18.0499,0.027971301,100.0,0.012450533,0.0441,290.4910197,14.5224843,0.80333334,0.0,18.052,0.0548,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58280.36001159996,526360015815010002,2,526360015815,20.746408,-1,526,0.030462787,17.95682,17.063227,18.0418,0.024950722,100.0,0.010955841,0.0384,290.4910162,14.5224742,0.59,0.0,18.0206,0.0465,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58282.443368100096,528443365815010000,2,528443365815,20.390274,-1,528,0.14131127,17.83146,17.123201,17.9318,0.02666338,100.0,0.013887089,0.0424,290.4910465,14.5224539,0.83,0.0,17.9259,0.0525,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58283.37796299998,529377965815010003,2,529377965815,20.506517,-1,529,0.03403406,17.772266,17.15536,17.8944,0.0230297,100.0,0.013047437,0.0376,290.4910041,14.5224663,0.79333335,0.0,17.9482,0.0489,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58285.37881939998,531378815815010004,2,531378815815,20.815395,-1,531,0.053933784,17.742014,17.17288,17.8279,0.019395238,100.0,0.011482633,0.0304,290.4910214,14.5224612,0.67,0.0,17.7669,0.0352,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58286.338148099836,532338145815010002,2,532338145815,20.808891,-1,532,0.030098043,17.699368,17.19894,17.7805,0.018446978,100.0,0.011634681,0.0285,290.4910196,14.5224663,0.7033333,0.0,17.7917,0.0351,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58288.44454859989,534444545815010002,2,534444545815,20.039835,-1,534,0.42431918,17.701744,17.197445,17.8163,0.06611038,0.025796825,0.04154797,0.0385,290.491118,14.5224095,0.74333334,0.0,17.7949,0.0473,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58289.44118059985,535441185815010003,2,535441185815,20.21411,-1,535,0.29749554,17.67864,17.21222,17.7404,0.07600351,0.03682926,0.04946129,0.035,290.4910415,14.5223933,0.78,0.0,17.7599,0.0445,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58290.37667819997,536376675815010002,2,536376675815,20.63403,-1,536,0.102305785,17.661804,17.223318,17.7371,0.0708642,0.03356364,0.047318675,0.0297,290.4910251,14.5224444,0.68,0.0,17.7136,0.0358,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58291.31590279983,537315905815010003,2,537315905815,20.321272,-1,537,0.018322084,17.654564,17.22818,17.8464,0.07653585,0.03934639,0.051678676,0.0422,290.4910044,14.5224667,0.7133333,0.0,17.9166,0.0564,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58292.33048610017,538330485815010000,2,538330485815,20.298859,-1,538,0.030116346,17.61594,17.255058,17.7392,0.074966334,0.041368317,0.05376676,0.039,290.4910155,14.5224753,0.68,0.0,17.7284,0.0485,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58293.298171299975,539298175815010000,2,539298175815,20.075773,-1,539,0.043096293,17.627739,17.246675,17.752,0.07590036,0.041155197,0.053434074,0.0472,290.4910051,14.5224797,0.7133333,0.0,17.8059,0.0628,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58296.31766200019,542317665815010000,2,542317665815,19.604855,-1,542,0.061684884,17.577145,17.283762,17.7094,0.07007321,0.040207498,0.053480975,0.0654,290.4910132,14.5224516,0.73,0.0,17.6729,0.0807,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58297.3343055998,543334305815010001,2,543334305815,19.149122,-1,543,0.2636547,17.51373,17.334784,17.519,0.09001429,0.06679205,0.07633672,0.0754,290.4910369,14.5223997,0.73,0.0,17.528,0.0974,540120258.0,False,True,False,bulk_1.0.0,0.0,5.4433666581501e+17,,ZTF18aayczyh
ztf,58298.336666699965,544336665815010001,2,544336665815,19.420738,-1,544,0.2398226,17.548588,17.306074,17.527,0.054527104,0.024622545,0.043612123,0.0665,290.4910358,14.5224028,0.68666667,0.0,17.4768,0.0812,540120258.0,False,True,False,bulk_1.0.0,0.0,5.5437510581501e+17,,ZTF18aayczyh
ztf,58301.356898100115,547356895815010000,2,547356895815,20.25774,-1,547,0.098869085,17.483744,17.360878,17.5449,0.088336535,0.069205895,0.078885004,0.0361,290.4910103,14.5224397,0.73,0.0,17.5315,0.0449,540120258.0,False,True,False,bulk_1.0.0,0.0,5.5437510581501e+17,,ZTF18aayczyh
ztf,58303.33656249987,549336565815010001,2,549336565815,20.474995,-1,549,0.055228814,17.468536,17.374641,17.5987,0.08295997,0.06571945,0.076087035,0.0309,290.4910235,14.522459,0.6433333,0.0,17.6012,0.0386,540120258.0,False,True,False,bulk_1.0.0,0.0,5.5437510581501e+17,,ZTF18aayczyh
ztf,58304.359143500216,550359145815010000,2,550359145815,20.504478,-1,550,0.063020214,17.451742,17.390276,17.5447,0.07953613,0.06430902,0.07515849,0.0285,290.4910181,14.5224529,0.6666667,0.0,17.5034,0.0342,540120258.0,False,True,False,bulk_1.0.0,0.0,5.5437510581501e+17,,ZTF18aayczyh
ztf,58305.35673609981,551356735815010000,2,551356735815,20.05794,-1,551,0.17777655,17.43632,17.405054,17.5109,0.07007425,0.0555039,0.06808516,0.0316,290.4910427,14.5224321,0.75,0.0,17.5151,0.0398,540120258.0,False,True,False,bulk_1.0.0,0.0,5.5437510581501e+17,,ZTF18aayczyh
ztf,58306.357175900135,552357175815010005,2,552357175815,20.199154,-1,552,0.4773028,17.363714,17.480577,17.5238,0.055692665,0.04538384,0.062021647,0.0326,290.491025,14.5223357,0.54333335,0.0,17.4983,0.0398,540120258.0,False,True,False,bulk_1.0.0,0.0,5.5437510581501e+17,,ZTF18aayczyh
ztf,58308.375104200095,554375105815010000,2,554375105815,20.50128,-1,554,0.078730956,17.413054,17.428148,17.4927,0.06837674,0.056433327,0.069333956,0.0289,290.4910308,14.5224564,0.54,0.0,17.457,0.0348,540120258.0,False,True,False,bulk_1.0.0,0.0,5.6734791581501e+17,,ZTF18aayczyh
ztf,58310.38136570016,556381365815010001,2,556381365815,20.405825,-1,556,0.20510988,17.38461,17.457771,17.4767,0.058725648,0.047252335,0.06281925,0.0278,290.4910261,14.5224142,0.56,0.0,17.4605,0.0341,540120258.0,False,True,False,bulk_1.0.0,0.0,5.6734791581501e+17,,ZTF18aayczyh
ztf,58311.377847199794,557377845815010003,2,557377845815,20.479706,-1,557,0.16266105,17.35516,17.490185,17.3965,0.06491842,0.059879895,0.07351529,0.0261,290.4910427,14.5224377,0.70666665,0.0,17.3726,0.0317,540120258.0,False,True,False,bulk_1.0.0,0.0,5.8732489581501e+17,,ZTF18aayczyh
