tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58775.089849499986,1021089842115015051,2,1021089842115,19.7775,1,1021,6.09949,19.5256,19.2581,0.244295,0.2458,273.9861508,-10.6926979,0.398571,t17_f5_c3,19.6126,0.4376,False,False,False,bulk_1.0.0,0.0,1.028107562115015e+18,,,,,,ZTF19acigkcn
ztf,58782.10756940022,1028107562115015053,2,1028107562115,19.56175,1,1028,6.011899,19.032467,18.9852,0.13538067,0.2125,273.9861724,-10.6927298,0.8057143,t17_f5_c3,19.1477,0.3172,True,False,False,bulk_1.0.0,0.0,0.0,0.99999917,383120221.0,,,,ZTF19acigkcn
ztf,59977.5641319002,2223564132115015058,2,2223564132115,19.3418,1,2223,6.14873,19.4887,19.5292,0.238496,0.4111,273.986146,-10.6926831,0.394286,t17_f5_c3,19.4602,0.4963,False,False,False,1.1.6,0.0,2.2235690121150152e+18,,,,,,ZTF19acigkcn
ztf,59977.569016200025,2223569012115015052,2,2223569012115,19.146498,1,2223,6.002831,19.331312,19.3861,0.19150893,0.4439,273.986126,-10.6927207,0.51428574,t17_f5_c3,19.5943,0.6912,True,False,False,1.1.6,0.0,,0.9999719,383120221.0,,,,ZTF19acigkcn
ztf,60705.56309030019,2951563092115015045,2,2951563092115,19.280258,1,2951,5.9800215,18.981516,19.0218,0.13582182,0.2309,273.9861234,-10.6927248,0.69142854,t17_f5_c3,19.3995,0.4201,True,False,True,26.0.1,0.0,,0.99999535,383120221.0,,,,ZTF19acigkcn
ztf,60705.566967600025,2951566962115015031,2,2951566962115,19.137573,1,2951,5.976599,18.898067,19.023,0.15728322,0.2872,273.9861896,-10.6927449,0.76,t17_f5_c3,18.8611,0.3182,True,False,True,26.0.1,0.0,,0.9999779,383120221.0,,,,ZTF19acigkcn
ztf,61070.5674883998,3316567482115015046,2,3316567482115,18.5669,1,3316,6.38001,18.5492,18.6236,0.251602,0.2083,273.986397,-10.6926945,0.372857,t17_f5_c3,18.8603,0.3327,False,False,False,27.5.7a32.dev1,0.0,3.346543745815015e+18,,,,,,ZTF19acigkcn
ztf,61070.57298609987,3316572982115015033,2,3316572982115,18.357185,1,3316,6.1104145,18.63158,18.4207,0.21001033,0.2548,273.9862959,-10.6927389,0.40857142,t17_f5_c3,18.4016,0.3217,True,False,False,27.5.7a32.dev1,0.0,,0.4044992,383120221.0,,,,ZTF19acigkcn
ztf,61072.570543999784,3318570545815015001,2,3318570545815,18.5728,1,3318,0.224799,18.9576,19.8482,0.274352,1.1016,273.9861493,-10.6927644,0.618571,t17_f5_c3,19.6917,1.2251,False,True,True,27.5.7a32.dev1,0.0,3.346543745815015e+18,,,18.728065,0.22176777,0.2220722,ZTF19acigkcn
ztf,61072.57584490022,3318575845815015000,2,3318575845815,18.218,1,3318,0.263095,18.6543,17.8556,0.25035,0.2392,273.9862061,-10.6927645,0.371429,t17_f5_c3,17.6628,0.2575,False,True,True,27.5.7a32.dev1,0.0,3.346543745815015e+18,,,18.4764,0.21231374,0.2125138,ZTF19acigkcn
