tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,59674.439722199924,1920439724915015006,2,1920439724915,19.76462,1,1920,1.8568218,17.212732,17.2373,0.04480979,0.0361,237.1003773,-13.7591836,0.8857143,t17_f5_c3,0.99999964,17.2947,0.0485,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59674.483900499996,1920483904915015005,1,1920483904915,19.82713,1,1920,1.3164803,17.336054,17.4047,0.05879638,0.0383,237.1003797,-13.7591729,0.9028571,t17_f5_c3,0.99999845,17.4443,0.0504,327120149.0,True,True,False,correction_1.0.6,0.0,17.220184,0.05205375,0.052844908,,ZTF22aaemoot
ztf,59683.44096060004,1929440964915015005,1,1929440964915,19.238472,1,1929,1.2863495,17.27007,17.3613,0.073916726,0.0623,237.1003693,-13.7591647,0.89428574,t17_f5_c3,0.9999999,17.434,0.0853,327120149.0,True,True,False,correction_1.0.6,0.0,17.1607,0.06627487,0.06683364,,ZTF22aaemoot
ztf,59685.335219900124,1931335214915015009,2,1931335214915,18.812773,1,1931,1.8243413,17.08922,17.177,0.049386248,0.0739,237.1003643,-13.7591714,0.9042857,t17_f5_c3,1.0,17.2408,0.1006,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59689.404398099985,1935404394915015009,2,1935404394915,18.734024,1,1935,1.9647328,17.035858,17.1327,0.050846446,0.0589,237.1003678,-13.7592145,0.6471428,t17_f5_c3,0.99999833,17.1653,0.0778,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59694.31370369997,1940313704915015011,2,1940313704915,19.783863,1,1940,1.8324487,17.00222,17.0188,0.04968889,0.0327,237.1003637,-13.7591735,0.94,t17_f5_c3,0.99999976,17.0201,0.0417,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59694.39880790003,1940398804915015009,1,1940398804915,19.45468,1,1940,1.4654939,17.22486,17.2387,0.06753738,0.0342,237.1003586,-13.7592109,0.6528571,t17_f5_c3,0.9997504,17.241,0.0433,327120149.0,True,False,True,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59696.3375694002,1942337564915015008,1,1942337564915,19.799063,1,1942,1.4122287,17.27636,17.2231,0.05791661,0.0294,237.1003845,-13.7592001,0.76,t17_f5_c3,0.99999964,17.2244,0.0371,327120149.0,True,False,True,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59698.33594910009,1944335944915015013,1,1944335944915,19.901516,1,1944,1.3593293,17.311337,17.3155,0.05109466,0.032,237.1003963,-13.7591852,0.87285715,t17_f5_c3,1.0,17.3389,0.0412,327120149.0,True,True,False,correction_1.0.6,0.0,17.197945,0.045153994,0.046027634,,ZTF22aaemoot
ztf,59698.37723380001,1944377234915015017,2,1944377234915,19.928679,1,1944,1.8487895,17.032675,17.1405,0.041980036,0.0304,237.1003697,-13.7591796,0.92,t17_f5_c3,0.99999964,17.1611,0.0394,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59701.37668980006,1947376684915015032,1,1947376684915,20.02114,1,1947,1.2810556,17.307121,17.4183,0.053983513,0.0312,237.1004172,-13.7591622,0.82285714,t17_f5_c3,0.99997723,17.4818,0.0417,327120149.0,True,True,False,correction_1.0.6,0.0,17.194147,0.04782877,0.048648696,,ZTF22aaemoot
ztf,59701.43792819977,1947437924915015022,1,1947437924915,20.09973,1,1947,1.316133,17.3792,17.3844,0.044178765,0.0314,237.1003961,-13.7591731,0.9071429,t17_f5_c3,0.99999964,17.4191,0.0408,327120149.0,True,True,False,correction_1.0.6,0.0,17.258884,0.038401242,0.039544646,,ZTF22aaemoot
ztf,59708.33528940007,1954335284915015005,2,1954335284915,19.327961,1,1954,2.044696,17.244463,17.2915,0.06784918,0.0363,237.1003773,-13.7592334,0.39571428,t17_f5_c3,0.9995384,17.2908,0.0463,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59709.378124999814,1955378124915015002,2,1955378124915,19.82734,1,1955,1.8747523,17.307766,17.3357,0.05108877,0.0427,237.1003664,-13.7591853,0.94,t17_f5_c3,0.9999999,17.3231,0.0541,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59710.29289350007,1956292894915015003,1,1956292894915,19.230864,1,1956,1.3016772,17.86424,17.9573,0.07987038,0.0929,237.1003647,-13.7591682,0.80714285,t17_f5_c3,0.99999905,18.1669,0.1445,327120149.0,True,True,False,correction_1.0.6,0.0,17.681606,0.0660506,0.06750441,,ZTF22aaemoot
ztf,59712.28952550003,1958289524915015007,1,1958289524915,19.170788,1,1958,1.4714723,18.066763,18.1219,0.097074404,0.137,237.1003967,-13.7592184,0.8585714,t17_f5_c3,0.99999976,18.089,0.1708,327120149.0,True,False,True,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59712.35503470013,1958355034915015004,2,1958355034915,19.255348,1,1958,1.8093244,17.546705,17.7537,0.07959858,0.098,237.1003574,-13.7591637,0.94142854,t17_f5_c3,0.9997529,17.7806,0.1291,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59717.31776619982,1963317764915015004,1,1963317764915,18.893497,1,1963,1.2653296,18.911688,19.0242,0.20246133,0.3701,237.1005612,-13.7591196,0.6514286,t17_f5_c3,0.7352655,19.2776,0.601,327120149.0,True,True,False,correction_1.0.6,0.0,18.48552,0.13357525,0.13673346,,ZTF22aaemoot
ztf,59719.35614580009,1965356144915015007,2,1965356144915,19.318766,1,1965,1.7735046,18.196398,18.3158,0.088063195,0.1071,237.1004199,-13.7591651,0.68857145,t17_f5_c3,0.99999875,18.5408,0.1695,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59719.39743060013,1965397434915015004,2,1965397434915,19.15325,1,1965,1.6897081,18.244848,18.3492,0.098771565,0.1366,237.1003964,-13.7591399,0.79571426,t17_f5_c3,0.9999998,18.4658,0.1959,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
ztf,59724.33621530002,1970336214915015009,1,1970336214915,20.1026,1,1970,1.535,19.968,20.0438,0.237877,0.3733,237.1004859,-13.7592217,0.684286,t17_f5_c3,,20.5873,0.7958,,False,False,True,correction_1.0.6,0.0,,,,1.970398764915015e+18,ZTF22aaemoot
ztf,59724.39876159979,1970398764915015014,2,1970398764915,19.966625,1,1970,2.0293536,18.829111,19.0919,0.10826819,0.2002,237.1003891,-13.7592406,0.9357143,t17_f5_c3,0.99747616,19.2997,0.3136,327120249.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaemoot
