tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60335.42420140002,2581424205715015009,1,2581424205715,19.038088,1,2581,0.7604127,17.609459,16.340801,17.5678,0.06520302,100.0,0.020267705,0.0921,155.4718204,0.2955996,0.89428574,t17_f5_c3,0.9999876,17.6209,0.1234,418120157,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60339.310925900005,2585310925715015014,2,2585310925715,19.69278,1,2585,0.9185416,17.512535,15.873772,17.7072,0.0669702,100.0,0.0148039,0.0713,155.4718428,0.2956107,0.87714285,t17_f5_c3,0.9999993,17.7477,0.0923,418120257,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60341.26921299985,2587269215715015006,1,2587269215715,19.568056,1,2587,0.6848371,17.767344,16.387465,17.7787,0.069859706,100.0,0.01960087,0.0646,155.4718105,0.2955796,0.9028571,t17_f5_c3,0.9999975,17.7832,0.0806,418120157,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60341.378946799785,2587378945715015027,2,2587378945715,19.761341,1,2587,0.9934773,17.536758,15.87908,17.52,0.061128035,100.0,0.013279111,0.0501,155.4718461,0.2956377,0.39285713,t17_f5_c3,0.9999992,17.5113,0.061,418120257,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60352.35396989994,2598353965715015017,2,2598353965715,20.32826,1,2598,0.96049184,17.619705,15.896567,17.5849,0.06675662,100.0,0.013653354,0.0428,155.4718445,0.2956262,0.8957143,t17_f5_c3,0.99955815,17.5298,0.0488,418120257,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60354.33283559978,2600332835715015016,1,2600332835715,20.460505,1,2600,0.8973049,18.097086,16.470337,18.0847,0.077791594,100.0,0.017387351,0.0521,155.4718601,0.2956144,0.93857145,t17_f5_c3,0.999998,18.0747,0.0626,418120157,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60357.33052079985,2603330525715015015,2,2603330525715,20.282381,1,2603,0.8541595,17.671585,15.906979,17.6347,0.06998758,100.0,0.013777753,0.0459,155.4718081,0.2956194,0.9185714,t17_f5_c3,0.99996126,17.5921,0.0532,418120257,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60357.37682869984,2603376825715015011,1,2603376825715,20.438793,1,2603,0.8955457,18.33576,16.519316,18.2294,0.10736699,100.0,0.02015084,0.0616,155.4718394,0.2956335,0.9128571,t17_f5_c3,0.9999839,18.2616,0.0774,418120157,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60368.30668980023,2614306685715015015,2,2614306685715,19.602812,1,2614,0.9675297,17.765253,15.92479,17.6885,0.08601199,100.0,0.015789703,0.072,155.4718591,0.2956129,0.81857145,t17_f5_c3,0.9999751,17.6353,0.0857,418120257,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60374.36140049994,2620361405715015008,2,2620361405715,19.47232,1,2620,0.8548721,17.789951,15.929282,17.6125,0.080725946,100.0,0.014546068,0.0789,155.4718535,0.2955671,0.82714283,t17_f5_c3,0.9999931,17.6033,0.097,418120257,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60398.365393499844,2644365395715015012,2,2644365395715,19.367664,1,2644,1.0424254,18.00163,15.964502,18.1555,0.09856647,100.0,0.015096555,0.1074,155.4718561,0.2956474,0.84,t17_f5_c3,0.999979,18.0736,0.1245,418120257,True,True,False,23.12.x,0.0,ZTF24aadkwni
ztf,60409.169375000056,2655169375715015026,2,2655169375715,20.95021,1,2655,1.2529489,18.123144,15.982254,18.2157,0.064356,100.0,0.008958453,0.033,155.4718303,0.2957411,0.64428574,t17_f5_c3,0.97298753,18.1826,0.039,418120257,True,True,False,24.4.1,0.0,ZTF24aadkwni
ztf,60409.24374999991,2655243755715015033,1,2655243755715,20.949715,1,2655,1.0645096,19.391409,18.315964,19.542,0.075522274,100.0,0.028047705,0.0891,155.4718482,0.2957892,0.5871429,t17_f5_c3,0.9897874,19.4665,0.1023,418120157,True,True,False,24.4.1,0.0,ZTF24aadkwni
ztf,60410.17045139987,2656170455715015119,3,2656170455715,20.54312,1,2656,1.0619541,18.134752,15.7500105,17.9715,0.052790437,100.0,0.005870278,0.0432,155.4718186,0.2956451,0.5371429,t17_f5_c3,0.87826097,17.8033,0.0454,418120357,True,True,False,24.4.1,0.0,ZTF24aadkwni
ztf,60411.21320600016,2657213205715015121,3,2657213205715,20.485668,1,2657,1.079726,18.251211,15.762361,18.3796,0.05085684,100.0,0.005138178,0.065,155.4718319,0.2956437,0.6857143,t17_f5_c3,0.99463,18.3024,0.0745,418120357,True,True,False,24.4.1,0.0,ZTF24aadkwni
ztf,60417.28896989999,2663288965715015003,2,2663288965715,19.503082,1,2663,1.1101832,18.928167,16.064419,18.6297,0.20070155,100.0,0.014356578,0.1773,155.4718573,0.295672,0.5542857,t17_f5_c3,0.96487653,18.4885,0.1952,418120257,True,True,False,24.4.1,0.0,ZTF24aadkwni
