tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58304.38571760012,550385710715010018,2,550385710715,20.7419,-1,550,0.142134,18.6708,16.64412,19.1851,0.2152,100.0,0.033279005,0.1193,314.5913954,44.0846402,0.373333,19.3527,0.1705,False,True,False,bulk_1.0.0,0.0,5.5640729071501e+17,,,,ZTF18abfyeyr
ztf,58307.39175930014,553391750715010019,2,553391750715,20.8407,-1,553,0.121516,18.6106,16.653734,18.9585,0.142316,100.0,0.023469703,0.0836,314.5913999,44.084644,0.44,18.869,0.0935,False,True,False,bulk_1.0.0,0.0,5.5640729071501e+17,,,,ZTF18abfyeyr
ztf,58310.40729170013,556407290715010005,2,556407290715,19.813496,-1,556,0.9342526,18.797394,16.625795,18.662,0.20981044,100.0,0.028391484,0.1071,314.5911137,44.084758,0.35333332,18.6461,0.1335,True,True,False,bulk_1.0.0,0.0,0.0,0.0,768120207.0,,ZTF18abfyeyr
ztf,58349.319282399956,595319285215010020,2,595319285215,20.5816,-1,595,0.150301,18.2775,16.738611,18.4217,0.087748,0.010245038,0.021265788,0.059,314.5914787,44.0846453,0.793333,18.4617,0.0758,False,True,False,bulk_1.0.0,0.0,6.2527465521501e+17,,,t12_f5_c3,ZTF18abfyeyr
ztf,58350.36668979982,596366685215010005,2,596366685215,20.5367,-1,596,0.170892,18.3536,16.720943,18.5384,0.08164,100.0,0.018148502,0.0656,314.5914833,44.0846416,0.803333,18.5838,0.0847,False,True,False,bulk_1.0.0,0.0,6.2527465521501e+17,,,t12_f5_c3,ZTF18abfyeyr
ztf,58351.36172450008,597361725215010004,2,597361725215,20.3015,-1,597,0.386414,18.4144,16.707878,18.4602,0.087181,100.0,0.018105613,0.0714,314.5915302,44.0845881,0.586667,18.3623,0.0816,False,True,False,bulk_1.0.0,0.0,6.2527465521501e+17,,,t12_f5_c3,ZTF18abfyeyr
ztf,58352.268402799964,598268405215010003,2,598268405215,20.4864,-1,598,0.515852,18.6096,16.671394,18.5005,0.105587,0.0026405451,0.017714478,0.0697,314.5916238,44.0846345,0.616667,18.4964,0.0866,False,True,False,bulk_1.0.0,0.0,6.2527465521501e+17,,,t12_f5_c3,ZTF18abfyeyr
ztf,58353.21525460016,599215255215010005,2,599215255215,20.4305,-1,599,0.244517,18.5267,16.685946,18.5772,0.112614,0.010582337,0.020667635,0.0773,314.5915236,44.0846718,0.586667,18.5099,0.0908,False,True,False,bulk_1.0.0,0.0,6.2527465521501e+17,,,t12_f5_c3,ZTF18abfyeyr
ztf,58353.380659699906,599380655215010008,2,599380655215,20.5485,-1,599,0.296682,18.3776,16.715681,18.4407,0.096305,0.010067894,0.020839198,0.0632,314.591538,44.0846907,0.653333,18.3435,0.0718,False,True,False,bulk_1.0.0,0.0,6.2527465521501e+17,,,t12_f5_c3,ZTF18abfyeyr
ztf,58354.269548600074,600269545215010004,2,600269545215,20.2842,-1,600,0.073983,18.4564,16.699356,18.4611,0.102809,0.009608035,0.020380443,0.0915,314.5914316,44.084647,0.606667,18.5134,0.1209,False,True,False,bulk_1.0.0,0.0,6.2527465521501e+17,,,t12_f5_c3,ZTF18abfyeyr
