tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,oid
ztf,59366.37964119995,1612379644015015047,2,1612379644015,19.9209,1,1612,0.165751,16.5638,15.75861,16.623,0.04172,0.015394726,0.019873196,0.02,262.473987,-15.8760099,0.802857,t17_f5_c3,16.5834,0.0239,False,True,False,correction_0.0.1,0.0,,,ZTF18acavhsw
ztf,59368.39827550016,1614398274015015043,2,1614398274015,20.1725,1,1614,0.117112,17.8979,16.204727,17.9133,0.081884,100.0,0.01721592,0.0519,262.4739933,-15.8759973,0.831429,t17_f5_c3,17.8694,0.0625,False,True,False,correction_0.0.1,0.0,,,ZTF18acavhsw
ztf,59374.42244210001,1620422444015015033,2,1620422444015,19.1499,1,1620,0.131142,17.6732,16.153471,17.7098,0.113484,0.021370439,0.027992558,0.1102,262.4739763,-15.8759707,0.825714,t17_f5_c3,17.8173,0.1549,False,True,False,correction_0.0.1,0.0,,,ZTF18acavhsw
ztf,59376.3154397998,1622315434015015043,2,1622315434015,20.4058,1,1622,0.310452,18.1093,16.245886,18.0856,0.126348,0.011320619,0.02270922,0.0532,262.473932,-15.8759392,0.657143,t17_f5_c3,18.0243,0.0628,False,True,False,correction_0.0.1,0.0,,,ZTF18acavhsw
ztf,59380.33622690011,1626336224015015029,2,1626336224015,19.8494,1,1626,0.171696,17.5512,16.12208,17.6996,0.084795,0.014436835,0.022736404,0.0622,262.4739814,-15.8760084,0.851429,t17_f5_c3,17.7345,0.081,False,True,False,correction_0.0.1,0.0,,,ZTF18acavhsw
ztf,59382.336388899945,1628336384015015029,2,1628336384015,19.9611,1,1628,0.085148,17.4256,16.08695,17.4873,0.053237,100.0,0.015515078,0.0439,262.4740129,-15.8759977,0.868571,t17_f5_c3,17.5067,0.0561,False,True,False,correction_0.0.1,0.0,,,ZTF18acavhsw
ztf,59384.31998840021,1630319984015015036,2,1630319984015,19.5864,1,1630,0.191745,18.4781,16.303595,18.4186,0.118518,100.0,0.015994914,0.1282,262.4739955,-15.8760222,0.79,t17_f5_c3,18.3951,0.1597,False,True,False,correction_0.0.1,0.0,,,ZTF18acavhsw
ztf,59390.34146990022,1636341464015015015,2,1636341464015,19.1358,1,1636,0.303444,18.1625,16.255257,18.0863,0.115753,0.0022298025,0.019981813,0.1558,262.4739263,-15.8759923,0.828571,t17_f5_c3,18.0434,0.1918,False,True,False,correction_0.0.1,0.0,,,ZTF18acavhsw
ztf,59396.341539400164,1642341534015015036,2,1642341534015,19.879354,1,1642,0.2180568,17.379522,16.073318,17.3807,0.07806035,0.01635219,0.02343955,0.0417,262.4740212,-15.8759105,0.8457143,t17_f5_c3,17.3301,0.0501,True,True,False,correction_0.0.1,0.0,0.9999465,331120240.0,ZTF18acavhsw
