tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,60319.45467589982,2565454675115015032,2,2565454675115,20.286926,1,2565,2.2043598,19.650494,19.7757,0.142386,0.2377,154.5765409,6.7934135,0.79142857,t17_f5_c3,0.9999858,19.4068,0.2173,468120251.0,True,False,False,23.12.x,0.0,,ZTF24aabmdhb
ztf,60319.45513889985,2565455135115015026,2,2565455135115,20.207941,1,2565,2.4494407,19.699692,19.826,0.18495671,0.2759,154.5764904,6.7934612,0.8057143,t17_f5_c3,0.9998941,19.7547,0.3312,468120251.0,True,False,False,23.12.x,0.0,,ZTF24aabmdhb
ztf,60319.455613399856,2565455615115015024,2,2565455615115,20.288507,1,2565,2.5765636,19.579535,19.4723,0.14688212,0.1846,154.5764456,6.7934619,0.8,t17_f5_c3,0.9999582,19.3334,0.208,468120251.0,True,False,False,23.12.x,0.0,,ZTF24aabmdhb
ztf,60319.45608799998,2565456085115015029,2,2565456085115,20.304857,1,2565,2.6269243,19.57842,19.5296,0.14017507,0.19,154.576433,6.7934682,0.86142856,t17_f5_c3,0.99983376,19.6825,0.2798,468120251.0,True,False,False,23.12.x,0.0,,ZTF24aabmdhb
ztf,60319.45655089989,2565456555115015030,2,2565456555115,20.304081,1,2565,2.7611842,19.61611,19.7287,0.1306739,0.2312,154.5763799,6.7934609,0.83,t17_f5_c3,0.9999993,19.9888,0.3761,468120251.0,True,False,False,23.12.x,0.0,,ZTF24aabmdhb
ztf,60319.457025500014,2565457025115015021,2,2565457025115,20.278034,1,2565,2.9222138,19.667925,19.6389,0.16961883,0.2207,154.5763498,6.7934959,0.71428573,t17_f5_c3,0.9963592,19.6582,0.2876,468120251.0,True,False,False,23.12.x,0.0,,ZTF24aabmdhb
ztf,60319.45748839993,2565457485115015022,2,2565457485115,20.261253,1,2565,3.2079644,19.689243,19.6752,0.1486904,0.2226,154.5762719,6.7935248,0.79,t17_f5_c3,0.99991727,19.558,0.2561,468120251.0,True,False,False,23.12.x,0.0,,ZTF24aabmdhb
ztf,60319.45796300005,2565457965115015025,2,2565457965115,20.2289,1,2565,3.3424115,19.590343,19.6659,0.17980318,0.2248,154.5762594,6.7935736,0.76285714,t17_f5_c3,0.9999838,19.649,0.2838,468120251.0,True,False,False,23.12.x,0.0,,ZTF24aabmdhb
ztf,60319.458437500056,2565458435115015028,2,2565458435115,20.2465,1,2565,3.63458,19.6658,19.5691,0.223116,0.211,154.5761465,6.793553,0.547143,t17_f5_c3,,19.4562,0.2438,,False,False,False,23.12.x,0.0,2.565459375115015e+18,ZTF24aabmdhb
ztf,60319.45890050009,2565458905115015023,2,2565458905115,20.308092,1,2565,3.6385453,19.508886,19.2795,0.12378472,0.1524,154.5761231,6.7935132,0.70857143,t17_f5_c3,0.99232894,19.2057,0.1825,468120251.0,True,False,False,23.12.x,0.0,,ZTF24aabmdhb
ztf,60319.45937500009,2565459375115015026,2,2565459375115,20.3092,1,2565,3.6797822,19.620506,19.5084,0.14298166,0.1895,154.5761366,6.7935595,0.7985714,t17_f5_c3,0.99831545,19.5018,0.2413,468120251.0,True,False,False,23.12.x,0.0,,ZTF24aabmdhb
