tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60673.573923599906,2919573922615015011,2,2919573922615,18.908165,1,2919,0.24944285,17.772722,15.370213,17.6499,0.094584905,100.0,0.010347083,0.1084,253.1529912,-0.6565189,0.7942857,t17_f5_c3,0.99999607,17.7196,0.1469,1477120226,True,True,False,26.0.1,0.0,ZTF23aaijyrb
ztf,60673.57439809991,2919574392615015010,2,2919574392615,18.890942,1,2919,0.3403119,18.006546,15.393472,18.19,0.098847225,100.0,0.008907071,0.1833,253.153084,-0.6564405,0.7842857,t17_f5_c3,0.9999796,18.2408,0.2444,1477120226,True,True,False,26.0.1,0.0,ZTF23aaijyrb
ztf,60673.57486109994,2919574862615015019,2,2919574862615,18.75946,1,2919,0.20289016,17.87169,15.38061,17.9077,0.103701405,100.0,0.010455682,0.1473,253.1531136,-0.6565581,0.7871429,t17_f5_c3,0.9999792,17.965,0.1977,1477120226,True,True,False,26.0.1,0.0,ZTF23aaijyrb
ztf,60679.56328700017,2925563282615015002,2,2925563282615,18.973095,1,2925,0.87435657,17.188324,15.288667,17.1422,0.05261569,100.0,0.009146444,0.0461,253.1532978,-0.6564707,0.7785714,t17_f5_c3,0.9988613,17.0932,0.055,1477120226,True,True,False,26.0.1,0.0,ZTF23aaijyrb
ztf,60679.56618059985,2925566182615015011,2,2925566182615,18.904211,1,2925,0.07473507,17.013521,15.256187,17.1857,0.07436453,0.002983194,0.014737789,0.0511,253.1530805,-0.6565378,0.8542857,t17_f5_c3,0.9999809,17.2126,0.0654,1477120226,True,True,False,26.0.1,0.0,ZTF23aaijyrb
ztf,60679.569085599855,2925569082615015008,2,2925569082615,18.88698,1,2925,0.42673105,17.189852,15.288932,17.2542,0.059862304,100.0,0.010394067,0.0592,253.1531629,-0.6565953,0.8142857,t17_f5_c3,0.99998534,17.2178,0.0717,1477120226,True,True,False,26.0.1,0.0,ZTF23aaijyrb
ztf,60688.56053239992,2934560532615015005,2,2934560532615,18.457664,1,2934,0.25054324,17.011843,15.255855,17.2938,0.07287881,0.000976026,0.014461256,0.0736,253.1531141,-0.6565782,0.7457143,t17_f5_c3,0.99981374,17.3743,0.1005,1477120226,True,True,False,26.0.1,0.0,ZTF23aaijyrb
ztf,60688.56342589995,2934563422615015006,2,2934563422615,18.642878,1,2934,0.41075948,17.088081,15.270563,17.0911,0.0694732,100.0,0.013025964,0.0577,253.1531356,-0.6564458,0.80857146,t17_f5_c3,0.99982893,17.0991,0.0735,1477120226,True,True,False,26.0.1,0.0,ZTF23aaijyrb
ztf,60688.56834489992,2934568342615015009,2,2934568342615,18.705717,1,2934,0.055155303,17.151833,15.282234,17.1835,0.061909724,100.0,0.011064188,0.0624,253.1530525,-0.6565195,0.7942857,t17_f5_c3,0.9999653,17.0873,0.0723,1477120226,True,True,False,26.0.1,0.0,ZTF23aaijyrb
ztf,61070.56343750004,3316563432615015018,2,3316563432615,19.704905,1,3316,0.30101302,17.427523,15.326642,17.3698,0.04536204,100.0,0.006551495,0.0413,253.1531002,-0.6566092,0.8471429,t17_f5_c3,0.9999999,17.3036,0.0476,1477120226,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaijyrb
ztf,61074.561469899956,3320561462615015016,2,3320561462615,19.401806,1,3320,0.06941582,17.173464,15.286069,17.2258,0.06534146,100.0,0.011487638,0.0488,253.1530764,-0.656518,0.86,t17_f5_c3,0.99999994,17.232,0.0614,1477120226,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaijyrb
ztf,61075.56048610015,3321560482615015014,2,3321560482615,19.605444,1,3321,0.7825598,18.802256,15.445523,19.2137,0.15050066,100.0,0.0068366816,0.2605,253.1528756,-0.6564108,0.44714287,t17_f5_c3,0.99930525,19.0132,0.2709,1477120226,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaijyrb
ztf,61079.55670139985,3325556702615015018,2,3325556702615,19.551416,1,3325,0.14245449,16.841398,15.219838,17.3667,0.08818297,0.014049924,0.019804357,0.0423,253.1530776,-0.6564971,0.6414286,t17_f5_c3,0.9999999,17.3451,0.051,1477120226,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaijyrb
ztf,61081.556504600216,3327556502615015014,2,3327556502615,19.297646,1,3327,0.05989569,17.153326,15.282501,17.0693,0.034556516,100.0,0.006168789,0.0466,253.1530535,-0.6565486,0.89285713,t17_f5_c3,1.0,17.0781,0.0587,1477120226,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaijyrb
ztf,61085.55243059993,3331552432615015009,2,3331552432615,20.398312,1,3331,0.2259429,17.541399,15.342369,17.5279,0.07629232,100.0,0.010066278,0.0389,253.1530452,-0.6565947,0.69,t17_f5_c3,0.9939586,17.538,0.0469,1477120226,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaijyrb
