tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59348.1943518999,1594194356115015014,2,1594194356115,20.5738,1,1594,0.105875,20.3847,18.454905,20.2372,0.219085,100.0,0.03704195,0.3189,177.7771349,29.3090258,0.921429,t17_f5_c3,19.8819,0.2919,False,True,True,correction_0.0.1,0.0,,,,ZTF21aazoibe
ztf,59350.26373839984,1596263736115015017,2,1596263736115,20.1462,1,1596,0.27665,20.2252,18.426237,20.1113,0.237243,0.020252334,0.04524887,0.3071,177.7771838,29.3090779,0.947143,t17_f5_c3,19.9595,0.3395,False,True,True,correction_0.0.1,0.0,,,,ZTF21aazoibe
ztf,59361.21677079983,1607216776115015009,2,1607216776115,19.8182,1,1607,0.187775,19.6105,18.278997,19.4607,0.22046,0.054169666,0.064673856,0.282,177.7771378,29.3090854,0.942857,t17_f5_c3,19.4285,0.3501,False,True,True,correction_0.0.1,0.0,,,,ZTF21aazoibe
ztf,59361.259988400154,1607259986115015007,1,1607259986115,19.4522,1,1607,0.301142,19.7941,19.029408,19.5245,0.240404,0.11776203,0.11886803,0.3785,177.7770333,29.309021,0.842857,t17_f5_c3,19.2377,0.3732,False,True,True,correction_0.0.1,0.0,,,,ZTF21aazoibe
ztf,59363.1917940001,1609191796115015011,2,1609191796115,20.416243,1,1609,0.1057566,19.692118,18.30231,19.9205,0.14055032,0.01495976,0.039075937,0.2457,177.7770892,29.309067,0.98285717,t17_f5_c3,20.1169,0.3738,True,True,True,correction_0.0.1,0.0,0.99999833,624120261.0,,ZTF21aazoibe
ztf,59696.194062499795,1942194066115015013,1,1942194066115,20.55434,1,1942,0.124605246,19.57159,18.913694,19.758,0.13830532,0.074039094,0.0754537,0.1766,177.7770804,29.3090546,0.9657143,t17_f5_c3,19.8017,0.2335,True,True,False,correction_1.0.6,0.0,0.9999999,624120161.0,,ZTF21aazoibe
ztf,59696.24946760014,1942249466115015018,2,1942249466115,20.437376,1,1942,0.21277378,19.36762,18.201948,19.279,0.131695,0.03070252,0.045009103,0.1347,177.7771335,29.3090954,0.9,t17_f5_c3,19.2131,0.1603,True,True,False,correction_1.0.6,0.0,0.9999835,624120261.0,,ZTF21aazoibe
ztf,59699.28697919985,1945286976115015010,2,1945286976115,20.294,1,1945,0.102893,20.3039,18.440813,20.6303,0.27119,0.026370527,0.048757218,0.5412,177.7770959,29.3090685,0.96,t17_f5_c3,20.3793,0.5474,False,True,False,correction_1.0.6,0.0,,,1.970256056115015e+18,ZTF21aazoibe
ztf,59703.291516200174,1949291516115015011,2,1949291516115,20.0735,1,1949,0.373768,20.0227,18.384586,20.1279,0.247123,0.038357656,0.0546598,0.3522,177.7772188,29.309005,0.96,t17_f5_c3,20.0922,0.4342,False,True,False,correction_1.0.6,0.0,,,1.970256056115015e+18,ZTF21aazoibe
ztf,59724.25605319999,1970256056115015009,2,1970256056115,20.280474,1,1970,0.030115914,20.088987,18.398903,19.9594,0.21663977,0.023011941,0.045677755,0.2927,177.777105,29.3090493,0.95,t17_f5_c3,19.6252,0.274,True,True,False,correction_1.0.6,0.0,0.99388796,624120261.0,,ZTF21aazoibe
