tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,parent_candid,oid
ztf,60042.460219900124,2288460212315015013,2,2288460212315,20.0423,1,2288,0.564973,15.9433,15.8447,0.080873,0.0121,276.0605675,2.8858222,0.575714,t17_f5_c3,15.8103,0.0136,False,True,False,1.2.0,0.0,14.053567,0.0069504357,0.014187641,,,2.318398532315015e+18,ZTF21abjviex
ztf,60046.48351849988,2292483512315015155,2,2292483512315,16.8549,1,2292,0.171972,14.7619,14.7087,0.042655,0.0505,276.0605516,2.8859413,0.647143,t17_f5_c3,14.7169,0.0648,False,True,False,1.2.0,0.0,13.731467,0.013715803,0.016511897,,,2.318398532315015e+18,ZTF21abjviex
ztf,60051.465752299875,2297465752315015029,1,2297465752315,20.9582,1,2297,0.610361,17.7737,17.8056,0.0366,0.0298,276.0607402,2.8859289,0.738571,t17_f5_c3,17.803,0.0346,False,True,False,1.2.0,0.0,16.140257,100.0,0.008130243,,,2.318398532315015e+18,ZTF21abjviex
ztf,60051.465752299875,2297465752315015030,1,2297465752315,20.9582,1,2297,0.590667,17.785,17.95,0.059313,0.0328,276.0606981,2.8858558,0.587143,t17_f5_c3,17.8981,0.0368,False,True,False,1.2.0,0.0,16.142757,100.0,0.013069308,,,2.318398532315015e+18,ZTF21abjviex
ztf,60056.46386570018,2302463862315015022,2,2302463862315,20.7231,1,2302,0.322811,15.1911,15.2065,0.064695,0.0058,276.0605852,2.8858882,0.588571,t17_f5_c3,15.1784,0.0061,False,True,False,1.2.0,0.0,13.878186,0.016186306,0.019306565,,,2.318398532315015e+18,ZTF21abjviex
ztf,60060.4229629999,2306422962315015020,1,2306422962315,20.5328,1,2306,0.718763,17.756,17.8201,0.042058,0.0368,276.0607614,2.8859028,0.848571,t17_f5_c3,17.8332,0.0446,False,True,False,1.2.0,0.0,16.1363,100.0,0.009461682,,,2.318398532315015e+18,ZTF21abjviex
ztf,60060.4229629999,2306422962315015021,1,2306422962315,20.5328,1,2306,0.629985,17.8432,17.9765,0.054841,0.0413,276.0606618,2.8858135,0.652857,t17_f5_c3,17.9108,0.047,False,True,False,1.2.0,0.0,16.155315,100.0,0.011586475,,,2.318398532315015e+18,ZTF21abjviex
ztf,60062.443518499844,2308443512315015032,1,2308443512315,20.7611,1,2308,0.494431,18.0487,17.9276,0.078932,0.0368,276.0606473,2.8858501,0.504286,t17_f5_c3,17.879,0.0417,False,True,False,1.2.0,0.0,16.19561,100.0,0.014322432,,,2.318398532315015e+18,ZTF21abjviex
ztf,60064.46289349999,2310462892315015027,1,2310462892315,20.8356,1,2310,0.76345,18.0514,18.0464,0.048645,0.039,276.0607768,2.8858993,0.734286,t17_f5_c3,18.0986,0.0485,False,True,False,1.2.0,0.0,16.196098,100.0,0.008808825,,,2.318398532315015e+18,ZTF21abjviex
ztf,60064.46289349999,2310462892315015029,1,2310462892315,20.8356,1,2310,0.53413,18.2262,18.2108,0.070054,0.0448,276.0606522,2.885838,0.574286,t17_f5_c3,18.2008,0.0527,False,True,False,1.2.0,0.0,16.225737,100.0,0.011098071,,,2.318398532315015e+18,ZTF21abjviex
ztf,60072.39853010001,2318398532315015015,1,2318398532315,19.521214,1,2318,1.0758884,18.801477,18.5341,0.160368,0.1631,276.0608281,2.8857981,0.66,t17_f5_c3,18.4902,0.1996,True,True,False,1.2.0,0.0,16.298893,100.0,0.015998675,0.82659334,486120123.0,,ZTF21abjviex
ztf,60076.44565969985,2322445652315015019,2,2322445652315,20.6093,1,2322,0.519586,16.238,16.201,0.14166,0.0133,276.0605888,2.8858326,0.605714,t17_f5_c3,16.1883,0.0144,False,True,False,1.2.0,0.0,14.099815,0.014973565,0.019768469,,,2.331371582315015e+18,ZTF21abjviex
ztf,60081.375,2327375002315015024,1,2327375002315,20.6843,1,2327,1.80302,19.3271,19.9664,0.261382,0.2371,276.0610753,2.8859679,0.321429,t17_f5_c3,19.5482,0.1958,False,False,True,1.2.0,0.0,,,,,,2.331371582315015e+18,ZTF21abjviex
ztf,60085.37158560008,2331371582315015028,1,2331371582315,20.586752,1,2331,1.3750263,18.904856,18.9221,0.13160536,0.0943,276.0608836,2.8857385,0.4342857,t17_f5_c3,18.7641,0.0988,True,True,False,1.2.0,0.0,16.308775,100.0,0.012045961,0.75858426,486120123.0,,ZTF21abjviex
ztf,60115.39902780019,2361399022315015026,1,2361399022315,20.5448,1,2361,0.906223,18.8253,18.7721,0.103556,0.0812,276.0607059,2.8857496,0.581429,t17_f5_c3,18.6826,0.0914,False,True,False,1.2.0,0.0,16.301247,100.0,0.010128701,,,2.387316882315015e+18,ZTF21abjviex
ztf,60115.39902780019,2361399022315015027,1,2361399022315,20.5448,1,2361,0.672781,18.5735,18.4994,0.081691,0.0642,276.0607087,2.8858362,0.852857,t17_f5_c3,18.4635,0.0756,False,True,False,1.2.0,0.0,16.273876,100.0,0.009824823,,,2.387316882315015e+18,ZTF21abjviex
ztf,60120.340682900045,2366340682315015022,1,2366340682315,20.6251,1,2366,0.886643,18.8434,18.7627,0.091571,0.0771,276.0607817,2.8858301,0.484286,t17_f5_c3,18.5804,0.0789,False,True,False,1.2.0,0.0,16.303003,100.0,0.008822664,,,2.387316882315015e+18,ZTF21abjviex
ztf,60122.40194439981,2368401942315015031,1,2368401942315,20.6595,1,2368,1.0332,19.2443,18.8338,0.173117,0.0864,276.0607694,2.8857518,0.394286,t17_f5_c3,18.7602,0.0978,False,True,False,1.2.0,0.0,16.33579,100.0,0.011883261,,,2.387316882315015e+18,ZTF21abjviex
ztf,60124.401134300046,2370401132315015028,1,2370401132315,20.461,1,2370,0.957389,19.0503,19.113,0.154957,0.1175,276.0608326,2.8859002,0.768571,t17_f5_c3,18.8429,0.1121,False,True,False,1.2.0,0.0,16.321306,100.0,0.012549134,,,2.387316882315015e+18,ZTF21abjviex
ztf,60124.4354514,2370435452315015030,2,2370435452315,20.4651,1,2370,0.449924,15.9652,16.151,0.044459,0.0125,276.0605628,2.885854,0.714286,t17_f5_c3,16.0943,0.0132,False,True,False,1.2.0,0.0,14.057377,100.0,0.0076706177,,,2.387316882315015e+18,ZTF21abjviex
ztf,60137.2905323999,2383290532315015024,1,2383290532315,20.7307,1,2383,2.5506,19.7202,19.63,0.327043,0.1738,276.0612637,2.8857823,0.25,t17_f5_c3,19.7737,0.2405,False,False,True,1.2.0,0.0,,,,,,2.387316882315015e+18,ZTF21abjviex
ztf,60139.24871530011,2385248712315015028,1,2385248712315,20.6516,1,2385,1.64994,19.4992,19.214,0.253482,0.1241,276.0609992,2.8857837,0.302857,t17_f5_c3,19.0458,0.1293,False,False,True,1.2.0,0.0,,,,,,2.387316882315015e+18,ZTF21abjviex
ztf,60141.31688660011,2387316882315015018,1,2387316882315,20.531687,1,2387,1.4267645,19.19943,19.0406,0.11999199,0.1137,276.060957,2.8858462,0.46,t17_f5_c3,18.8233,0.1137,True,False,True,1.2.0,0.0,,,,0.11771366,486120123.0,,ZTF21abjviex
ztf,60437.3995949002,2683399592315015016,2,2683399592315,20.6857,1,2683,1.87725,17.8618,17.6529,0.216761,0.0462,276.0609092,2.8855642,0.188571,t17_f5_c3,17.597,0.0481,False,False,False,24.4.1,0.0,,,,,,2.690440932315015e+18,ZTF21abjviex
ztf,60444.44093749998,2690440932315015034,1,2690440932315,20.765657,1,2690,2.2465024,19.9949,20.1394,0.21168604,0.2648,276.0611731,2.8857728,0.3,t17_f5_c3,19.7729,0.2288,True,False,False,24.4.1,0.0,,,,0.01402479,486120123.0,,ZTF21abjviex
ztf,60446.40326389996,2692403262315015027,1,2692403262315,20.7414,1,2692,2.23938,19.5158,19.3992,0.161392,0.1318,276.061179,2.8857899,0.224286,t17_f5_c3,19.2246,0.1351,False,False,False,24.5.1,0.0,,,,,,2.722395792315015e+18,ZTF21abjviex
ztf,60446.44295139983,2692442952315015028,2,2692442952315,20.5781,1,2692,0.429119,16.1668,16.1857,0.019008,0.0132,276.0606861,2.8859129,0.801429,t17_f5_c3,16.1804,0.0143,False,True,True,24.5.1,0.0,14.089595,100.0,0.0028057848,,,2.722395792315015e+18,ZTF21abjviex
ztf,60446.44295139983,2692442952315015029,2,2692442952315,20.5781,1,2692,0.723582,16.1044,16.3653,0.043764,0.0146,276.0606842,2.8858019,0.57,t17_f5_c3,16.3207,0.0155,False,True,True,24.5.1,0.0,14.080155,100.0,0.006782952,,,2.722395792315015e+18,ZTF21abjviex
ztf,60448.39909720002,2694399092315015176,2,2694399092315,15.8069,1,2694,0.249552,15.8991,15.6147,0.39407,0.3044,276.060551,2.8859164,0.542857,t17_f5_c3,15.5772,0.3768,False,True,True,24.5.1,0.0,14.045682,0.070421,0.07148351,,,2.722395792315015e+18,ZTF21abjviex
ztf,60450.35374999978,2696353752315015017,1,2696353752315,19.4122,1,2696,0.771325,18.5074,18.4007,0.115499,0.1188,276.0606925,2.8857799,0.777143,t17_f5_c3,18.4359,0.1556,False,True,True,24.5.1,0.0,16.26571,100.0,0.014652174,,,2.722395792315015e+18,ZTF21abjviex
ztf,60452.437094899826,2698437092315015013,1,2698437092315,19.5052,1,2698,0.241782,18.413,18.0802,0.118552,0.1088,276.0606081,2.8859064,0.75,t17_f5_c3,18.0733,0.1374,False,True,True,24.5.1,0.0,16.25327,100.0,0.01621873,,,2.722395792315015e+18,ZTF21abjviex
ztf,60457.416481500026,2703416482315015026,1,2703416482315,19.9341,1,2703,0.275762,17.9366,17.7921,0.135323,0.0635,276.0605787,2.8858879,0.627143,t17_f5_c3,17.8186,0.082,False,True,True,24.5.1,0.0,16.17439,0.01848447,0.026698554,,,2.722395792315015e+18,ZTF21abjviex
ztf,60459.38686340023,2705386862315015021,2,2705386862315,20.5537,1,2705,0.497971,15.2867,15.2724,0.051663,0.0064,276.0605574,2.8858414,0.627143,t17_f5_c3,15.2459,0.0067,False,True,True,24.5.1,0.0,13.905845,0.00965408,0.014482293,,,2.722395792315015e+18,ZTF21abjviex
ztf,60463.31658559991,2709316582315015032,1,2709316582315,20.3706,1,2709,0.586226,17.7843,17.7202,0.065128,0.033,276.0606586,2.8858238,0.448571,t17_f5_c3,17.7201,0.0394,False,True,True,24.5.1,0.0,16.142603,100.0,0.014357828,,,2.735253052315015e+18,ZTF21abjviex
ztf,60468.41851849994,2714418512315015020,1,2714418512315,20.8045,1,2714,0.571069,18.1462,18.0256,0.108638,0.0391,276.0605906,2.8858063,0.484286,t17_f5_c3,18.0034,0.0454,False,True,True,24.5.1,0.0,16.212664,100.0,0.018304884,,,2.735253052315015e+18,ZTF21abjviex
ztf,60471.35664349981,2717356642315015026,2,2717356642315,20.356,1,2717,0.397819,15.5264,16.4111,0.011216,0.0142,276.0606812,2.8859271,0.441429,t17_f5_c3,16.3136,0.0151,False,True,True,24.5.1,0.0,13.967876,100.0,0.0026694923,,,2.735253052315015e+18,ZTF21abjviex
ztf,60471.35664349981,2717356642315015027,2,2717356642315,20.356,1,2717,0.47849,15.5449,16.3651,0.058978,0.0137,276.0606861,2.8858938,0.437143,t17_f5_c3,16.2893,0.0149,False,True,True,24.5.1,0.0,13.972251,0.0077642007,0.013855763,,,2.735253052315015e+18,ZTF21abjviex
ztf,60471.35664349981,2717356642315015029,2,2717356642315,20.356,1,2717,0.189179,15.5264,15.5556,0.011216,0.0083,276.0606189,2.8859409,0.752857,t17_f5_c3,15.5554,0.0091,False,True,True,24.5.1,0.0,13.967876,100.0,0.0026694923,,,2.735253052315015e+18,ZTF21abjviex
ztf,60471.397465299815,2717397462315015022,1,2717397462315,20.4746,1,2717,1.01059,18.7091,18.228,0.191464,0.0527,276.0606896,2.8857048,0.392857,t17_f5_c3,18.1978,0.0623,False,True,True,24.5.1,0.0,16.289316,100.0,0.020614529,,,2.735253052315015e+18,ZTF21abjviex
ztf,60471.397465299815,2717397462315015023,1,2717397462315,20.4746,1,2717,1.11135,18.1344,18.1489,0.056363,0.0493,276.0604845,2.8856641,0.732857,t17_f5_c3,18.1819,0.0618,False,True,True,24.5.1,0.0,16.210667,100.0,0.009582982,,,2.722395792315015e+18,ZTF21abjviex
ztf,60476.39579859981,2722395792315015026,1,2722395792315,20.712244,1,2722,1.1442648,19.089619,18.7709,0.13752858,0.0797,276.060824,2.8857669,0.4842857,t17_f5_c3,18.6033,0.0825,True,True,True,24.5.1,0.0,16.324438,100.0,0.010772612,0.5798481,486120123.0,,ZTF21abjviex
ztf,60479.32815970015,2725328152315015014,2,2725328152315,20.2695,1,2725,0.519428,16.3505,16.2251,0.099409,0.0148,276.0605613,2.8858341,0.662857,t17_f5_c3,16.1584,0.0158,False,True,True,24.5.1,0.0,14.114832,100.0,0.012681142,,,2.735253052315015e+18,ZTF21abjviex
ztf,60489.253055599984,2735253052315015027,1,2735253052315,20.515247,1,2735,1.6084774,19.319614,19.4581,0.18931405,0.1608,276.0609661,2.8857525,0.51714283,t17_f5_c3,19.3474,0.1779,True,False,False,24.5.1,0.0,,,,0.19065037,486120123.0,,ZTF21abjviex
ztf,60489.35421299981,2735354212315015023,2,2735354212315,20.3243,1,2735,0.610067,16.2041,16.1591,0.074994,0.0133,276.0605721,2.8858075,0.491429,t17_f5_c3,16.0845,0.014,False,True,True,24.5.1,0.0,14.09502,100.0,0.010749661,,,2.764254182315015e+18,ZTF21abjviex
ztf,60499.33692129981,2745336922315015029,1,2745336922315,20.3071,1,2745,0.605806,18.1802,18.0861,0.064413,0.0495,276.0606963,2.8858536,0.882857,t17_f5_c3,18.1706,0.0649,False,True,True,24.5.1,0.0,16.218319,100.0,0.010573543,,,2.773212742315015e+18,ZTF21abjviex
ztf,60499.33692129981,2745336922315015030,1,2745336922315,20.3071,1,2745,0.692216,18.1703,18.6243,0.111575,0.0787,276.0606953,2.8858183,0.665714,t17_f5_c3,18.4036,0.0792,False,True,True,24.5.1,0.0,16.216686,100.0,0.018455325,,,2.773212742315015e+18,ZTF21abjviex
ztf,60501.38340280019,2747383402315015025,1,2747383402315,20.1934,1,2747,0.346728,18.0547,17.9663,0.063722,0.0516,276.0606348,2.8858896,0.93,t17_f5_c3,17.9531,0.0627,False,True,True,24.5.1,0.0,16.196695,100.0,0.011510319,,,2.773212742315015e+18,ZTF21abjviex
ztf,60501.38340280019,2747383402315015026,1,2747383402315,20.1934,1,2747,0.488166,18.2083,18.3031,0.086892,0.0689,276.0605461,2.8858309,0.398571,t17_f5_c3,18.2328,0.0799,False,True,True,24.5.1,0.0,16.222881,100.0,0.01395765,,,2.773212742315015e+18,ZTF21abjviex
ztf,60503.31656249985,2749316562315015034,1,2749316562315,19.9654,1,2749,0.573123,18.0793,18.1818,0.136472,0.0729,276.0604902,2.8858266,0.447143,t17_f5_c3,18.0358,0.079,False,True,True,24.5.1,0.0,16.201097,0.013987328,0.024197074,,,2.764254182315015e+18,ZTF21abjviex
ztf,60503.31656249985,2749316562315015035,1,2749316562315,19.9654,1,2749,0.435895,17.9079,17.8146,0.065251,0.0529,276.0605487,2.8858458,0.707143,t17_f5_c3,17.8143,0.0651,False,True,True,24.5.1,0.0,16.168667,100.0,0.013149043,,,2.773212742315015e+18,ZTF21abjviex
ztf,60505.35453699995,2751354532315015029,1,2751354532315,20.5037,1,2751,0.438046,17.9423,17.913,0.051844,0.0439,276.0606308,2.8858556,0.754286,t17_f5_c3,17.9438,0.0549,False,True,True,24.5.1,0.0,16.175512,100.0,0.010185519,,,2.773212742315015e+18,ZTF21abjviex
ztf,60505.35453699995,2751354532315015030,1,2751354532315,20.5037,1,2751,0.49934,18.2369,18.12,0.120259,0.0521,276.0605457,2.8858263,0.575714,t17_f5_c3,17.9996,0.0571,False,True,True,24.5.1,0.0,16.227425,100.0,0.018894147,,,2.773212742315015e+18,ZTF21abjviex
ztf,60508.30637730006,2754306372315015014,2,2754306372315,19.6874,1,2754,0.372857,15.3589,15.3906,0.01109,0.0092,276.0605856,2.8858731,0.695714,t17_f5_c3,15.3573,0.0105,False,True,True,24.5.1,0.0,13.925604,100.0,0.002962192,,,2.773212742315015e+18,ZTF21abjviex
ztf,60508.33993060002,2754339932315015024,1,2754339932315,19.6844,1,2754,0.421286,17.9679,17.7848,0.116494,0.0658,276.0605114,2.8858619,0.694286,t17_f5_c3,17.6545,0.0737,False,True,True,24.5.1,0.0,16.180494,0.011356021,0.02245647,,,2.764254182315015e+18,ZTF21abjviex
ztf,60510.23548609996,2756235482315015021,1,2756235482315,19.4629,1,2756,0.580101,18.3341,17.9543,0.204436,0.0985,276.0605202,2.8858099,0.554286,t17_f5_c3,17.858,0.1148,False,True,True,24.5.1,0.0,16.242132,0.021581305,0.029769374,,,2.773212742315015e+18,ZTF21abjviex
ztf,60514.30101849977,2760301012315015037,2,2760301012315,19.9063,1,2760,0.640098,15.7689,15.6453,0.114069,0.0114,276.0605302,2.885805,0.544286,t17_f5_c3,15.6001,0.0128,False,True,True,24.5.1,0.0,14.020875,0.019386964,0.022801189,,,2.773212742315015e+18,ZTF21abjviex
ztf,60514.38053240022,2760380532315015014,1,2760380532315,19.0796,1,2760,0.223224,18.2326,18.3347,0.125562,0.2007,276.0605188,2.8859416,0.867143,t17_f5_c3,18.3615,0.2633,False,True,True,24.5.1,0.0,16.226748,100.0,0.019793272,,,2.764254182315015e+18,ZTF21abjviex
ztf,60518.254189800005,2764254182315015034,1,2764254182315,20.590145,1,2764,1.1738763,18.664179,18.5599,0.102340706,0.0714,276.0607467,2.8856842,0.4457143,t17_f5_c3,18.4827,0.0806,True,True,True,24.5.1,0.0,16.28439,100.0,0.011432275,0.81108713,486120123.0,,ZTF21abjviex
ztf,60520.2532060002,2766253202315015036,2,2766253202315,20.7624,1,2766,0.639964,15.9722,15.9626,0.078456,0.0104,276.0605908,2.8857986,0.54,t17_f5_c3,15.9044,0.0106,False,True,True,24.5.1,0.0,14.058581,0.0051848604,0.01346414,,,2.773212742315015e+18,ZTF21abjviex
ztf,60522.2861227002,2768286122315015029,2,2768286122315,20.5929,1,2768,0.605406,16.0597,15.9684,0.104946,0.0113,276.06062,2.8858118,0.494286,t17_f5_c3,15.9046,0.0117,False,True,True,24.5.1,0.0,14.073105,0.011179463,0.016839454,,,2.773212742315015e+18,ZTF21abjviex
ztf,60527.21274309978,2773212742315015034,1,2773212742315,20.608738,1,2773,1.3660051,19.184017,18.9386,0.17292753,0.1003,276.0609271,2.8858192,0.41857144,t17_f5_c3,18.9591,0.124,True,True,True,24.5.1,0.0,16.331543,100.0,0.012498987,0.01488525,486120123.0,,ZTF21abjviex
ztf,60821.31547449995,3067315472315015020,1,3067315472315,20.5016,1,3067,2.05789,19.1252,19.2608,0.2147,0.1343,276.0610962,2.885729,0.212857,t17_f5_c3,19.1208,0.144,False,False,False,27.5.6,0.0,,,,,,3.069317222315015e+18,ZTF21abjviex
ztf,60821.350532399956,3067350532315015024,2,3067350532315,20.6795,1,3067,0.280893,16.0512,16.0368,0.016784,0.0113,276.0605913,2.8858977,0.721429,t17_f5_c3,16.0408,0.0123,False,True,True,27.5.6,0.0,14.071737,100.0,0.0027108777,,,3.069317222315015e+18,ZTF21abjviex
ztf,60823.31722219987,3069317222315015030,1,3069317222315,20.782671,1,3069,1.5908244,18.947353,18.8924,0.19701579,0.0874,276.0609655,2.8857529,0.2742857,t17_f5_c3,18.7851,0.0947,True,False,False,27.5.6,0.0,,,,0.3319634,486120123.0,,ZTF21abjviex
ztf,60832.37988429982,3078379882315015028,1,3078379882315,20.2552,1,3078,0.963652,18.5909,18.7891,0.100977,0.1074,276.0607821,2.8857941,0.572857,t17_f5_c3,18.7551,0.1296,False,True,False,27.5.6,0.0,16.275953,100.0,0.011974128,,,3.103311222315015e+18,ZTF21abjviex
ztf,60832.37988429982,3078379882315015031,1,3078379882315,20.2552,1,3078,0.571141,18.8427,18.6147,0.200985,0.0926,276.0606343,2.8858148,0.564286,t17_f5_c3,18.546,0.1079,False,True,False,27.5.6,0.0,16.302937,100.0,0.019375745,,,3.103311222315015e+18,ZTF21abjviex
ztf,60843.255960599985,3089255962315015022,2,3089255962315,20.298,1,3089,0.697652,16.2574,16.2733,0.020185,0.0147,276.0607618,2.885897,0.794286,t17_f5_c3,16.2788,0.0166,False,True,False,27.5.6,0.0,14.102502,100.0,0.0027737622,,,3.103311222315015e+18,ZTF21abjviex
ztf,60843.255960599985,3089255962315015026,2,3089255962315,20.298,1,3089,0.650592,16.471,16.3868,0.08334,0.0156,276.0606566,2.8858105,0.48,t17_f5_c3,16.3175,0.0167,False,True,False,27.5.6,0.0,14.129479,100.0,0.00964373,,,3.103311222315015e+18,ZTF21abjviex
