tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,59329.43684029998,1575436844915035022,2,1575436844915,19.787,1,1575,1.43033,19.8264,20.111,0.283779,0.5428,279.4099676,0.5422629,0.371429,t17_f5_c3,19.6777,0.4679,False,False,False,correction_0.0.1,0.0,,,,,,,ZTF20abaylsx
ztf,59337.46032410022,1583460324915015032,2,1583460324915,19.8212,1,1583,1.38096,19.8295,19.984,0.222045,0.3971,279.409977,0.5423113,0.635714,t17_f5_c3,19.9152,0.4783,False,True,True,correction_0.0.1,0.0,,,19.683613,0.19207302,0.19412689,,ZTF20abaylsx
ztf,59339.44252309995,1585442524915015038,2,1585442524915,20.382559,1,1585,1.2407,19.91571,19.7959,0.17318878,0.2187,279.4100496,0.5421904,0.70714283,t17_f5_c3,19.7672,0.2728,True,True,True,correction_0.0.1,0.0,0.9999296,435120249.0,19.758598,0.14678635,0.14985637,,ZTF20abaylsx
ztf,59341.44030090002,1587440304915015027,2,1587440304915,20.0362,1,1587,1.82172,19.8478,19.7792,0.224026,0.2073,279.4099266,0.5420764,0.364286,t17_f5_c3,19.9858,0.3212,False,False,False,correction_0.0.1,0.0,,,,,,,ZTF20abaylsx
ztf,59344.41891200002,1590418914915015041,2,1590418914915,20.452126,1,1590,1.279342,19.909767,19.7482,0.20100717,0.2081,279.4100143,0.5422495,0.6514286,t17_f5_c3,19.5602,0.2244,True,True,True,correction_0.0.1,0.0,0.99992955,435120249.0,19.753454,0.17144397,0.17405501,,ZTF20abaylsx
ztf,59346.42086810013,1592420864915015038,2,1592420864915,20.3506,1,1592,1.34301,20.0564,19.8237,0.2299,0.2344,279.4100136,0.5422027,0.5,t17_f5_c3,19.78,0.2885,False,True,True,correction_0.0.1,0.0,,,19.879238,0.1923534,0.19528738,,ZTF20abaylsx
ztf,59348.41960649984,1594419604915015049,2,1594419604915,20.776125,1,1594,1.2831132,19.935852,19.9634,0.16145316,0.2012,279.4100226,0.5422161,0.5642857,t17_f5_c3,19.7746,0.2165,True,True,True,correction_0.0.1,0.0,0.9992168,435120249.0,19.776005,0.13593426,0.13935028,,ZTF20abaylsx
ztf,59356.39793979982,1602397934915015028,2,1602397934915,20.037975,1,1602,1.4396147,19.945843,20.1612,0.20359181,0.4062,279.4099835,0.5422055,0.6528571,t17_f5_c3,20.3329,0.6107,True,False,False,correction_0.0.1,0.0,0.9997953,435120249.0,,,,,ZTF20abaylsx
ztf,59364.4202430998,1610420244915015017,2,1610420244915,19.6853,1,1610,1.21408,20.0471,20.4208,0.311159,0.8129,279.4100483,0.5422138,0.604286,t17_f5_c3,20.288,0.9253,False,True,True,correction_0.0.1,0.0,,,19.871334,0.26252607,0.26465228,,ZTF20abaylsx
ztf,59366.395868100226,1612395864915015014,2,1612395864915,20.0011,1,1612,1.4858,20.2423,20.3577,0.317565,0.5336,279.4099709,0.5421998,0.504286,t17_f5_c3,20.521,0.7964,False,False,False,correction_0.0.1,0.0,,,,,,,ZTF20abaylsx
ztf,59368.41694439994,1614416944915015026,2,1614416944915,20.3446,1,1614,1.32435,20.2191,20.0045,0.230073,0.2976,279.4100126,0.5422156,0.578571,t17_f5_c3,19.9684,0.3693,False,True,True,correction_0.0.1,0.0,,,20.01583,0.18691804,0.19079064,,ZTF20abaylsx
ztf,59370.37121530017,1616371214915015037,2,1616371214915,20.4897,1,1616,1.49015,20.3064,20.0057,0.22078,0.2435,279.409991,0.5421562,0.477143,t17_f5_c3,20.1035,0.3413,False,False,False,correction_0.0.1,0.0,,,,,,,ZTF20abaylsx
ztf,59373.39025459997,1619390254915015045,2,1619390254915,20.3743,1,1619,1.83693,20.4779,19.9818,0.330732,0.2426,279.409889,0.5421435,0.104286,t17_f5_c3,19.9238,0.295,False,False,False,correction_0.0.1,0.0,,,,,,,ZTF20abaylsx
ztf,59375.400891200174,1621400894915015025,2,1621400894915,20.371763,1,1621,1.8630166,20.19277,20.1241,0.21210825,0.2955,279.4098618,0.542187,0.6528571,t17_f5_c3,20.2236,0.4152,True,False,False,correction_0.0.1,0.0,0.99717677,435120249.0,,,,,ZTF20abaylsx
ztf,59696.4603587999,1942460354915015052,2,1942460354915,20.2737,1,1942,1.7228,20.1776,19.68,0.250295,0.2108,279.409895,0.5422078,0.135714,t17_f5_c3,19.3482,0.1993,False,False,False,correction_1.0.6,0.0,,,,,,1.953416144915015e+18,ZTF20abaylsx
ztf,59698.462465300225,1944462464915015023,2,1944462464915,20.1183,1,1944,1.68011,20.5124,20.4283,0.410367,0.4899,279.4099153,0.5421953,0.33,t17_f5_c3,20.2034,0.5114,False,False,False,correction_1.0.6,0.0,,,,,,1.953416144915015e+18,ZTF20abaylsx
ztf,59707.41614580015,1953416144915015039,2,1953416144915,20.332863,1,1953,1.3052336,20.292137,19.9709,0.21672472,0.2299,279.410084,0.542112,0.37428573,t17_f5_c3,19.9208,0.2812,True,True,True,correction_1.0.6,0.0,0.99922955,435120249.0,20.076042,0.17294936,0.1776113,,ZTF20abaylsx
ztf,59712.39937500004,1958399374915015019,2,1958399374915,19.7155,1,1958,1.73529,20.0547,20.5499,0.276451,0.8001,279.4099192,0.5421369,0.492857,t17_f5_c3,19.888,0.5591,False,False,False,correction_1.0.6,0.0,,,,,,1.969351944915015e+18,ZTF20abaylsx
ztf,59718.31686339993,1964316864915015011,2,1964316864915,19.2595,1,1964,1.21305,19.7426,19.8884,0.369383,0.6885,279.4100307,0.5422614,0.335714,t17_f5_c3,20.3485,1.3528,False,True,True,correction_1.0.6,0.0,,,19.607264,0.32503515,0.32609355,1.969351944915015e+18,ZTF20abaylsx
ztf,59721.41692129988,1967416924915015014,2,1967416924915,20.2006,1,1967,1.68106,20.0693,20.3295,0.261286,0.4744,279.4098982,0.5422552,0.61,t17_f5_c3,20.3295,0.6091,False,False,False,correction_1.0.6,0.0,,,,,,1.969351944915015e+18,ZTF20abaylsx
ztf,59723.3519444,1969351944915015032,2,1969351944915,20.41753,1,1969,1.4233093,20.003717,19.8968,0.16089156,0.245,279.4099817,0.5422194,0.6314286,t17_f5_c3,19.8291,0.2951,True,False,False,correction_1.0.6,0.0,0.9978529,435120249.0,,,,,ZTF20abaylsx
ztf,59729.44150459999,1975441504915015026,2,1975441504915,20.2597,1,1975,1.82947,19.9816,19.6294,0.223132,0.1901,279.4099032,0.5421161,0.407143,t17_f5_c3,19.5485,0.2261,False,False,False,1.1.2,0.0,,,,,,1.985296194915015e+18,ZTF20abaylsx
ztf,59732.38119209977,1978381194915015025,2,1978381194915,20.3732,1,1978,1.63628,20.1323,20.3139,0.235574,0.375,279.409914,0.5422403,0.714286,t17_f5_c3,19.8603,0.3176,False,False,False,1.1.2,0.0,,,,,,1.985296194915015e+18,ZTF20abaylsx
ztf,59734.44361109985,1980443614915015020,2,1980443614915,20.0025,1,1980,1.61907,20.1441,19.959,0.291674,0.3872,279.409987,0.5420887,0.498571,t17_f5_c3,19.8252,0.4397,False,False,False,1.1.2,0.0,,,,,,1.985296194915015e+18,ZTF20abaylsx
ztf,59737.294305600226,1983294304915015025,2,1983294304915,20.3546,1,1983,1.56379,20.1991,19.685,0.266631,0.2256,279.4099471,0.5421977,0.257143,t17_f5_c3,19.4824,0.24,False,False,False,1.1.2,0.0,,,,,,1.985296194915015e+18,ZTF20abaylsx
ztf,59739.296192099806,1985296194915015016,2,1985296194915,20.212154,1,1985,1.5358171,20.014639,20.5341,0.20928805,0.5646,279.4099393,0.5422552,0.5971429,t17_f5_c3,20.4619,0.6782,True,False,False,1.1.2,0.0,0.9999888,435120249.0,,,,,ZTF20abaylsx
ztf,60124.437326400075,2370437324915015033,2,2370437324915,20.2083,1,2370,1.44703,20.6689,20.5185,0.353371,0.4997,279.4099586,0.5422847,0.387143,t17_f5_c3,20.9191,0.9283,False,False,False,1.2.0,0.0,,,,,,2.382312534915015e+18,ZTF20abaylsx
ztf,60136.31253470015,2382312534915015027,2,2382312534915,20.394073,1,2382,1.6300203,20.169546,19.9191,0.17725508,0.2431,279.4099328,0.5421866,0.54142857,t17_f5_c3,19.9709,0.3267,True,False,False,1.2.0,0.0,0.9995202,435120249.0,,,,,ZTF20abaylsx
ztf,60138.37354170019,2384373544915015018,2,2384373544915,20.0848,1,2384,1.89899,20.2928,20.4595,0.255605,0.5586,279.4098342,0.5422598,0.552857,t17_f5_c3,20.2407,0.5866,False,False,False,1.2.0,0.0,,,,,,2.389388784915015e+18,ZTF20abaylsx
ztf,60143.38878470007,2389388784915015019,2,2389388784915,20.238033,1,2389,1.5030763,20.014566,19.9419,0.21155962,0.3143,279.4099786,0.5421674,0.61285716,t17_f5_c3,19.8696,0.3772,True,False,False,1.2.0,0.0,0.9992466,435120249.0,,,,,ZTF20abaylsx
ztf,60145.29488429986,2391294884915015030,2,2391294884915,20.633152,1,2391,1.5597663,19.99151,20.2632,0.19845596,0.314,279.4099481,0.542202,0.6585714,t17_f5_c3,19.9905,0.3134,True,False,False,1.2.0,0.0,0.9992006,435120249.0,,,,,ZTF20abaylsx
ztf,60147.27420140011,2393274204915015021,2,2393274204915,20.473602,1,2393,1.5258797,20.010506,20.2262,0.20841391,0.3373,279.40995,0.5422357,0.7128571,t17_f5_c3,20.1786,0.4143,True,False,False,1.2.0,0.0,0.9993809,435120249.0,,,,,ZTF20abaylsx
ztf,60149.252210599836,2395252214915015026,2,2395252214915,19.9256,1,2395,1.82209,19.9588,20.6056,0.229405,0.8391,279.4098795,0.5421757,0.532857,t17_f5_c3,20.4399,0.9263,False,False,False,1.2.0,0.0,,,,,,2.397358484915015e+18,ZTF20abaylsx
ztf,60151.3584838002,2397358484915015031,2,2397358484915,20.376055,1,2397,1.6259496,19.848486,19.7219,0.19608139,0.2439,279.4099259,0.5422262,0.5714286,t17_f5_c3,20.0338,0.4162,True,False,False,1.2.0,0.0,0.98564994,435120249.0,,,,,ZTF20abaylsx
ztf,60155.31548610004,2401315484915015011,2,2401315484915,19.4805,1,2401,1.86884,19.7511,19.7439,0.367676,0.5664,279.4098444,0.5422768,0.277143,t17_f5_c3,19.4626,0.5619,False,False,False,1.2.0,0.0,,,,,,2.407338594915015e+18,ZTF20abaylsx
ztf,60161.33859949978,2407338594915015021,2,2407338594915,20.03964,1,2407,1.7702911,19.75408,19.5423,0.19171625,0.2805,279.4098814,0.5422147,0.4857143,t17_f5_c3,19.2663,0.2796,True,False,False,1.2.0,0.0,0.9958734,435120249.0,,,,,ZTF20abaylsx
ztf,60163.290705999825,2409290704915015023,2,2409290704915,20.192757,1,2409,1.5504398,19.704832,19.8472,0.17140192,0.2872,279.4099431,0.5422254,0.78,t17_f5_c3,19.7251,0.3293,True,False,False,1.2.0,0.0,0.9999789,435120249.0,,,,,ZTF20abaylsx
ztf,60168.32047449984,2414320474915015027,2,2414320474915,20.4583,1,2414,1.39661,19.8539,19.5957,0.242139,0.1878,279.4100228,0.5421534,0.457143,t17_f5_c3,19.4744,0.215,False,True,True,1.2.0,0.0,,,19.704914,0.20912807,0.2110912,2.416277044915015e+18,ZTF20abaylsx
ztf,60168.32047449984,2414320474915025027,2,2414320474915,20.4583,1,2414,1.39661,19.8539,19.5957,0.242139,0.1878,279.4100228,0.5421534,0.457143,t17_f5_c3,19.4744,0.215,False,True,True,1.2.0,0.0,,,19.704914,0.20912807,0.2110912,2.437170184915015e+18,ZTF20abaylsx
ztf,60170.277048599906,2416277044915015018,2,2416277044915,20.508219,1,2416,1.5456043,19.830845,19.9148,0.17296164,0.2477,279.4099489,0.5422092,0.74142855,t17_f5_c3,19.8874,0.3095,True,False,False,1.2.0,0.0,0.9999965,435120249.0,,,,,ZTF20abaylsx
ztf,60170.277048599906,2416277044915025018,2,2416277044915,20.5082,1,2416,1.5456,19.8308,19.9148,0.172962,0.2477,279.4099489,0.5422092,0.741429,t17_f5_c3,19.8874,0.3095,False,False,False,1.2.0,0.0,,,,,,2.437170184915015e+18,ZTF20abaylsx
ztf,60172.190497700125,2418190494915015039,2,2418190494915,20.380009,1,2418,1.6703535,19.795958,20.0777,0.17657366,0.3062,279.409898,0.5422556,0.7128571,t17_f5_c3,20.1234,0.4095,True,False,False,1.2.0,0.0,0.999999,435120249.0,,,,,ZTF20abaylsx
ztf,60174.212465300225,2420212464915015031,2,2420212464915,20.27784,1,2420,1.5561142,19.803831,19.7746,0.17740604,0.2484,279.409936,0.5422426,0.79142857,t17_f5_c3,19.6582,0.2862,True,False,False,1.2.0,0.0,0.99999785,435120249.0,,,,,ZTF20abaylsx
ztf,60182.27267359989,2428272674915015017,2,2428272674915,19.7812,1,2428,1.65352,19.9706,19.8982,0.22298,0.4133,279.4099282,0.5421844,0.697143,t17_f5_c3,20.2383,0.7255,False,False,False,1.2.0,0.0,,,,,,2.437170184915015e+18,ZTF20abaylsx
ztf,60184.17152780015,2430171524915015014,2,2430171524915,19.5318,1,2430,1.34701,19.6221,19.4261,0.242032,0.3503,279.4100362,0.5421573,0.282857,t17_f5_c3,19.0214,0.3103,False,True,True,1.2.0,0.0,,,19.500214,0.21501881,0.21633051,2.437170184915015e+18,ZTF20abaylsx
ztf,60186.25745370006,2432257454915015013,2,2432257454915,19.2585,1,2432,1.68734,19.7384,20.0429,0.35185,0.714,279.4098986,0.5422523,0.381429,t17_f5_c3,20.2672,1.1277,False,False,False,1.2.0,0.0,,,,,,2.437170184915015e+18,ZTF20abaylsx
ztf,60191.17018519994,2437170184915015042,2,2437170184915,20.456022,1,2437,1.679837,19.775698,19.4301,0.17854632,0.1599,279.4099042,0.5422312,0.4857143,t17_f5_c3,19.3666,0.193,True,False,False,1.2.0,0.0,0.999998,435120249.0,,,,,ZTF20abaylsx
ztf,60193.28849539999,2439288494915015023,2,2439288494915,19.942137,1,2439,1.568082,19.679808,19.4499,0.20671792,0.2468,279.4099376,0.5422225,0.63714284,t17_f5_c3,19.4934,0.3293,True,False,False,1.2.0,0.0,0.99919814,435120249.0,,,,,ZTF20abaylsx
ztf,60206.16987269977,2452169874915015040,2,2452169874915,20.471973,1,2452,1.4993336,19.872234,19.4799,0.16282216,0.171,279.4099694,0.5421858,0.41428572,t17_f5_c3,19.4681,0.2164,True,False,False,1.2.1,0.0,0.99973005,435120249.0,,,,,ZTF20abaylsx
ztf,60209.171481499914,2455171484915025023,2,2455171484915,19.8186,1,2455,1.55452,19.909,20.1316,0.281855,0.4263,279.4099315,0.542269,0.495714,t17_f5_c3,20.029,0.4979,False,False,False,1.2.1,0.0,,,,,,2.467144894915015e+18,ZTF20abaylsx
ztf,60212.17017359985,2458170174915015024,2,2458170174915,19.8621,1,2458,1.59806,19.7736,19.5011,0.239084,0.3124,279.4099423,0.54219,0.444286,t17_f5_c3,19.9067,0.5824,False,False,False,1.2.1,0.0,,,,,,2.467144894915015e+18,ZTF20abaylsx
ztf,60214.170520800166,2460170524915025022,2,2460170524915,19.5789,1,2460,1.62567,19.8608,19.4521,0.294165,0.3281,279.4099166,0.5422396,0.274286,t17_f5_c3,19.0833,0.3003,False,False,False,1.2.1,0.0,,,,,,2.467144894915015e+18,ZTF20abaylsx
ztf,60216.133761600126,2462133764915015025,2,2462133764915,19.8527,1,2462,1.67153,19.9105,19.9835,0.24192,0.5029,279.4099014,0.5422517,0.348571,t17_f5_c3,20.0448,0.6834,False,False,False,1.2.1,0.0,,,,,,2.467144894915015e+18,ZTF20abaylsx
ztf,60221.144895799924,2467144894915015027,2,2467144894915,19.976519,1,2467,1.4310522,19.96728,19.8713,0.19559546,0.3318,279.4099955,0.5421827,0.5885714,t17_f5_c3,20.2842,0.6223,True,False,False,1.2.1,0.0,0.9999471,435120249.0,,,,,ZTF20abaylsx
ztf,60557.21277779993,2803212774915015021,2,2803212774915,20.2593,1,2803,1.79149,20.4932,20.6445,0.27041,0.6151,279.4098702,0.5422353,0.512857,t17_f5_c3,20.6863,0.8211,False,False,False,24.5.1,0.0,,,,,,2.813199584915015e+18,ZTF20abaylsx
ztf,60561.17086810013,2807170864915015027,2,2807170864915,20.2954,1,2807,1.40364,20.297,20.841,0.260789,0.6989,279.4099756,0.5422611,0.515714,t17_f5_c3,20.496,0.6538,False,False,False,24.5.1,0.0,,,,,,2.813199584915015e+18,ZTF20abaylsx
ztf,60567.199583299924,2813199584915015016,2,2813199584915,19.71271,1,2813,1.7283032,19.683645,19.8044,0.21313891,0.4536,279.4098855,0.5422466,0.57,t17_f5_c3,19.9037,0.6384,True,False,False,24.5.1,0.0,0.99996567,435120249.0,,,,,ZTF20abaylsx
ztf,60567.199583299924,2813199584915025016,2,2813199584915,19.7127,1,2813,1.7283,19.6836,19.8044,0.213139,0.4536,279.4098855,0.5422466,0.57,t17_f5_c3,19.9037,0.6384,False,False,False,24.5.1,0.0,,,,,,2.839148764915015e+18,ZTF20abaylsx
ztf,60593.14876159979,2839148764915015025,2,2839148764915,19.654837,1,2839,1.6272978,19.49332,19.5876,0.17598721,0.3118,279.4099029,0.5423519,0.73714286,t17_f5_c3,19.4673,0.3583,True,False,False,24.5.1,0.0,0.99994445,435120249.0,,,,,ZTF20abaylsx
ztf,60595.17357640015,2841173574915015020,2,2841173574915,19.2401,1,2841,2.03571,19.5367,19.3471,0.251626,0.3174,279.409869,0.5420548,0.315714,t17_f5_c3,18.9613,0.2859,False,False,False,24.5.1,0.0,,,,,,2.853166384915015e+18,ZTF20abaylsx
ztf,60597.124270800035,2843124274915015018,2,2843124274915,19.8073,1,2843,1.72363,19.7298,19.4453,0.235304,0.2963,279.4098839,0.5422606,0.404286,t17_f5_c3,19.5733,0.4275,False,False,False,24.5.1,0.0,,,,,,2.853166384915015e+18,ZTF20abaylsx
ztf,60599.151006899774,2845151004915015014,2,2845151004915,19.6774,1,2845,1.58096,19.7925,19.4364,0.264837,0.3531,279.4099197,0.5422992,0.384286,t17_f5_c3,19.2358,0.377,False,False,False,24.5.1,0.0,,,,,,2.853166384915015e+18,ZTF20abaylsx
ztf,60607.16638890002,2853166384915015017,2,2853166384915,19.77029,1,2853,1.5500495,19.817293,20.2643,0.1930934,0.6268,279.4099477,0.5422078,0.7228571,t17_f5_c3,19.7213,0.4885,True,False,False,24.5.1,0.0,0.9999988,435120249.0,,,,,ZTF20abaylsx
ztf,61070.573935199995,3316573934915015067,2,3316573934915,18.3261,1,3316,1.55866,18.5631,18.5327,0.24194,0.3139,279.4099331,0.5422502,0.342857,t17_f5_c3,18.3303,0.3349,False,False,False,27.5.7a32.dev1,0.0,,,,,,3.346526754915015e+18,ZTF20abaylsx
ztf,61072.567187500186,3318567182915015002,2,3318567182915,19.000511,1,3318,0.5869152,19.295294,19.8149,0.20888026,0.7758,279.4099385,0.5424144,0.6857143,t17_f5_c3,20.0879,1.2822,True,True,True,27.5.7a32.dev1,0.0,0.9941511,1481120229.0,18.9901,0.15709767,0.15769584,,ZTF20abaylsx
ztf,61074.56689810008,3320566892915015009,2,3320566892915,18.707,1,3320,0.403159,19.0929,19.2922,0.238367,0.4694,279.4101208,0.5422526,0.648571,t17_f5_c3,19.1308,0.5201,False,True,True,27.5.7a32.dev1,0.0,,,18.833923,0.18740635,0.18778275,3.346526754915015e+18,ZTF20abaylsx
ztf,61075.56553239981,3321565532915015006,2,3321565532915,19.1779,1,3321,0.186672,19.5295,20.2523,0.222362,0.8411,279.4100373,0.5423081,0.661429,t17_f5_c3,20.2731,1.1018,False,True,True,27.5.7a32.dev1,0.0,,,19.162075,0.157705,0.1585224,3.346526754915015e+18,ZTF20abaylsx
ztf,61075.57047449984,3321570472915015004,2,3321570472915,19.079554,1,3321,0.25446776,19.296032,19.4755,0.1907302,0.5011,279.4099388,0.5422831,0.7728571,t17_f5_c3,19.7939,0.863,True,True,True,27.5.7a32.dev1,0.0,0.9989039,1481120229.0,18.990658,0.14331318,0.14396933,,ZTF20abaylsx
ztf,61080.56123840017,3326561232915015013,2,3326561232915,19.7936,1,3326,0.253878,19.8351,19.9443,0.226012,0.4494,279.4099376,0.5422528,0.802857,t17_f5_c3,20.0239,0.6207,False,True,False,27.5.7a32.dev1,0.0,,,19.370798,0.1460768,0.14737065,3.353525134915015e+18,ZTF20abaylsx
ztf,61080.56896989979,3326568962915015005,2,3326568962915,19.3811,1,3326,0.06541,19.6998,19.356,0.227616,0.3883,279.4100177,0.5422489,0.588571,t17_f5_c3,19.4895,0.5637,False,True,False,27.5.7a32.dev1,0.0,,,19.28069,0.15368143,0.15472424,3.353525134915015e+18,ZTF20abaylsx
ztf,61094.55038189981,3340550384915015033,2,3340550384915,19.98624,1,3340,1.4640347,19.823502,19.857,0.19954544,0.3582,279.4099689,0.5422248,0.69714284,t17_f5_c3,19.7225,0.4063,True,False,False,27.5.7a32.dev1,0.0,0.9996605,435120249.0,,,,,ZTF20abaylsx
ztf,61095.53498840006,3341534984915015009,3,3341534984915,18.042305,1,3341,0.119603164,15.943686,15.9372,0.06472449,0.0589,279.4099434,0.5422345,0.76428574,t17_f5_c3,15.9227,0.0737,True,True,False,27.5.7a32.dev1,0.0,0.9999993,435120349.0,15.564275,0.045213457,0.045635678,,ZTF20abaylsx
ztf,61097.5456019002,3343545604915015018,2,3343545604915,19.5984,1,3343,1.73957,19.6421,19.362,0.265261,0.2449,279.4099257,0.5421244,0.312857,t17_f5_c3,19.3977,0.3247,False,False,True,27.5.7a32.dev1,0.0,,,,,,3.353525134915015e+18,ZTF20abaylsx
ztf,61099.546400499996,3345546402915015010,2,3345546402915,20.0862,1,3345,0.356155,20.2573,20.3881,0.21788,0.5221,279.4099133,0.542297,0.625714,t17_f5_c3,19.9518,0.449,False,True,False,27.5.7a32.dev1,0.0,,,19.62683,0.11938538,0.121907085,3.353525134915015e+18,ZTF20abaylsx
ztf,61100.526759299915,3346526754915015031,3,3346526754915,19.067944,1,3346,0.109578505,16.145329,16.2005,0.04373636,0.0293,279.4099477,0.542239,0.9042857,t17_f5_c3,16.1844,0.0362,True,True,False,27.5.7a32.dev1,0.0,1.0,435120349.0,15.702459,0.028223407,0.029086733,,ZTF20abaylsx
ztf,61100.526759299915,3346526754915025031,3,3346526754915,19.0679,1,3346,0.109579,16.1453,16.2005,0.043736,0.0293,279.4099477,0.542239,0.904286,t17_f5_c3,16.1844,0.0362,False,True,False,27.5.7a32.dev1,0.0,,,15.70244,0.028223455,0.02908675,3.353525134915015e+18,ZTF20abaylsx
ztf,61107.52513890015,3353525134915015034,3,3353525134915,18.509195,1,3353,0.25642335,16.25845,16.3077,0.060732737,0.0331,279.4099727,0.5421982,0.70714283,t17_f5_c3,16.2903,0.0411,True,True,False,27.5.7a32.dev1,0.0,0.99999833,435120349.0,15.776362,0.038222678,0.038957234,,ZTF20abaylsx
