tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58893.17168979999,1139171682315015019,1,1139171682315,20.858915,1,1139,2.63499,20.06745,19.8524,0.1774111,0.1673,73.0921832,38.8752009,0.35285714,t17_f5_c3,0.1770952,19.7819,0.1958,702120123.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF20aanbmqf
ztf,59134.38866900001,1380388662315015024,1,1380388662315,20.588264,1,1380,2.0460327,19.734041,19.5255,0.14587949,0.1447,73.0924055,38.8751465,0.56,t17_f5_c3,0.99474996,19.4923,0.176,702120123.0,False,False,False,bulk_1.0.0,0.0,1.3914333923150152e+18,,,,ZTF20aanbmqf
ztf,59136.426909700036,1382426902315015024,1,1382426902315,20.9362,1,1382,1.67188,19.855,19.3965,0.171749,0.1036,73.0925459,38.8751377,0.312857,t17_f5_c3,,19.4341,0.1328,,False,False,False,bulk_1.0.0,0.0,1.3914333923150152e+18,,,,ZTF20aanbmqf
ztf,59141.411840300076,1387411842315015066,1,1387411842315,21.002514,1,1387,1.9142802,19.753857,19.3856,0.18178931,0.1,73.0924549,38.8751459,0.29142857,t17_f5_c3,0.83727884,19.3903,0.1237,702120123.0,False,False,False,bulk_1.0.0,0.0,1.3914333923150152e+18,,,,ZTF20aanbmqf
ztf,59143.384710600134,1389384712315015059,1,1389384712315,21.02894,1,1389,2.0613084,19.661686,19.3864,0.111619085,0.096,73.0923952,38.8751726,0.34285715,t17_f5_c3,0.52386487,19.2928,0.1084,702120123.0,False,False,False,bulk_1.0.0,0.0,1.3914333923150152e+18,,,,ZTF20aanbmqf
ztf,59145.43339119991,1391433392315015042,1,1391433392315,20.795303,1,1391,2.229632,19.58775,19.2612,0.14915517,0.0941,73.0923435,38.8751182,0.42571428,t17_f5_c3,0.99122334,19.1747,0.108,702120123.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF20aanbmqf
ztf,59145.43339119991,1391433392315015043,1,1391433392315,20.795303,1,1391,2.0339854,19.338585,19.2815,0.11457519,0.0966,73.0924091,38.8751453,0.62714285,t17_f5_c3,0.99122334,19.2325,0.1143,702120123.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF20aanbmqf
ztf,59181.284293999895,1427284292315015006,2,1427284292315,19.4899,1,1427,0.052497,18.4734,18.8169,0.112959,0.1854,73.0931248,38.875234,0.85,t17_f5_c3,,18.6616,0.2038,,False,True,False,bulk_1.0.0,0.0,1.449321032315015e+18,16.053349,0.0036424615,0.012159066,ZTF20aanbmqf
ztf,59185.260312499944,1431260312315015007,2,1431260312315,19.572,1,1431,0.186664,18.1987,18.1907,0.090359,0.1191,73.0930454,38.8752333,0.837143,t17_f5_c3,,18.045,0.1324,,False,True,False,bulk_1.0.0,0.0,1.449321032315015e+18,16.020214,0.004584315,0.012150012,ZTF20aanbmqf
ztf,59187.457326400094,1433457322315015014,2,1433457322315,19.3463,1,1433,0.369761,18.0778,18.1362,0.109855,0.091,73.0929872,38.8751976,0.844286,t17_f5_c3,,18.1191,0.1131,,False,True,False,bulk_1.0.0,0.0,1.440218472315015e+18,16.00315,0.011895495,0.016253999,ZTF20aanbmqf
ztf,59194.21847219998,1440218472315015013,1,1440218472315,20.371334,1,1440,1.8789308,19.518785,19.3032,0.14344843,0.1114,73.0924595,38.8751834,0.50714284,t17_f5_c3,0.9984362,19.2926,0.1377,702120123.0,False,False,False,bulk_1.0.0,0.0,1.449321032315015e+18,,,,ZTF20aanbmqf
