tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58290.45039349981,536450395815015015,1,536450395815,20.740509,1,536,0.6573557,17.135136,14.368557,17.8363,0.12343682,100.0,0.009656358,0.0505,353.3474899,57.1329109,0.41666666,0.0,17.942,0.0597,805120158.0,False,True,False,bulk_1.0.0,0.0,5.4045853581501504e+17,,ZTF18abcpazo
ztf,58292.454988399986,538454985815015021,1,538454985815,20.942614,1,538,0.60335785,16.944605,14.3523855,17.5639,0.13238138,100.0,0.012160155,0.0387,353.3475195,57.1328912,0.37666667,0.0,17.6751,0.0453,805120158.0,False,True,False,bulk_1.0.0,0.0,5.4045853581501504e+17,,ZTF18abcpazo
ztf,58294.45853010006,540458535815015026,1,540458535815,20.821335,1,540,0.66391766,16.976357,14.355264,17.6914,0.13405475,100.0,0.011990714,0.0444,353.347492,57.1328744,0.41333333,0.0,17.8442,0.0549,805120158.0,False,True,False,bulk_1.0.0,0.0,5.4642820581501504e+17,,ZTF18abcpazo
ztf,58294.4734259001,540473425815015084,2,540473425815,20.813334,1,540,0.34193406,16.89159,13.811429,17.336,0.042865686,100.0,0.0025121495,0.0396,353.3479268,57.1328604,0.43666667,0.0,17.7135,0.0592,805120258.0,False,True,False,bulk_1.0.0,0.0,5.4642820581501504e+17,,ZTF18abcpazo
ztf,58296.46818289999,542468185815015015,1,542468185815,19.7964,1,542,0.709496,16.8982,14.348039,17.4759,0.150572,100.0,0.014377395,0.0553,353.347467,57.1328774,0.276667,,17.5765,0.0724,,False,True,False,bulk_1.0.0,0.0,5.4642820581501504e+17,,ZTF18abcpazo
ztf,58297.469976900145,543469975815015023,1,543469975815,19.550238,1,543,0.4515016,16.94057,14.352015,17.4164,0.1125846,100.0,0.01037663,0.0615,353.3476015,57.1328808,0.39666668,0.0,17.5004,0.0809,805120158.0,False,True,False,bulk_1.0.0,0.0,5.4642820581501504e+17,,ZTF18abcpazo
ztf,58300.42820600001,546428205815015024,2,546428205815,20.227701,1,546,0.12170553,16.596087,13.791706,17.3176,0.07818825,100.0,0.005907302,0.048,353.3478239,57.1329229,0.41666666,0.0,17.4489,0.0602,805120258.0,False,True,False,bulk_1.0.0,0.0,5.7440601581501504e+17,,ZTF18abcpazo
ztf,58300.42820600001,546428205815015034,2,546428205815,20.227701,1,546,0.36518514,16.95976,13.815309,17.5958,0.048896417,100.0,0.0027008236,0.0587,353.3479613,57.1329151,0.32333332,0.0,18.0401,0.0994,805120258.0,False,True,False,bulk_1.0.0,0.0,5.7440601581501504e+17,,ZTF18abcpazo
ztf,58303.44509259984,549445095815015026,1,549445095815,20.1775,1,549,0.627557,17.216,14.37467,18.2136,0.11022,100.0,0.008048756,0.0846,353.3475267,57.132842,0.466667,,18.3604,0.1107,,False,True,False,bulk_1.0.0,0.0,5.7440601581501504e+17,t8_f5_c3,ZTF18abcpazo
ztf,58307.46443289984,553464435815015063,1,553464435815,20.7137,1,553,0.495536,17.0008,14.357428,17.8249,0.125959,100.0,0.01103775,0.055,353.347588,57.1328673,0.413333,,17.9607,0.0676,,False,True,False,bulk_1.0.0,0.0,5.80320755815015e+17,t8_f5_c3,ZTF18abcpazo
ztf,58316.449004599825,562449005815015143,2,562449005815,20.783646,1,562,0.10349977,16.83681,13.808142,16.9902,0.04209901,100.0,0.0025870502,0.0317,353.3477302,57.1328884,0.33,0.0,17.1261,0.0377,805120258.0,False,True,False,bulk_1.0.0,0.0,5.80320755815015e+17,,ZTF18abcpazo
ztf,58321.43390050018,567433905815015277,1,567433905815,21.017004,1,567,0.3737735,17.127909,14.3679905,17.5078,0.040756878,100.0,0.0032079935,0.0371,353.3476731,57.1328478,0.45333335,0.0,17.6353,0.044,805120158.0,False,True,False,bulk_1.0.0,0.0,5.80320755815015e+17,t8_f5_c3,ZTF18abcpazo
ztf,58323.436423600186,569436425815015070,1,569436425815,20.7705,1,569,0.367331,16.3609,14.283609,17.1983,0.12166,0.005640499,0.017956898,0.0299,353.3476558,57.1328686,0.42,,17.2963,0.0349,,False,True,False,bulk_1.0.0,0.0,5.80320755815015e+17,t8_f5_c3,ZTF18abcpazo
ztf,58323.477592600044,569477595815015095,2,569477595815,20.657402,1,569,0.19502924,16.715557,13.800287,17.1206,0.03743988,100.0,0.0025540323,0.0355,353.3478573,57.1329365,0.43,0.0,17.2713,0.0431,805120258.0,False,True,False,bulk_1.0.0,0.0,5.99470855815015e+17,t8_f5_c3,ZTF18abcpazo
ztf,58325.42714119982,571427145815015013,1,571427145815,19.8487,1,571,0.667758,16.7935,14.337594,17.559,0.156102,100.0,0.016257204,0.0589,353.3474947,57.1329482,0.253333,,17.6727,0.0774,,False,True,False,bulk_1.0.0,0.0,5.99470855815015e+17,t8_f5_c3,ZTF18abcpazo
ztf,58325.492581000086,571492585815015033,2,571492585815,20.360416,1,571,0.5656634,16.898144,13.811812,17.407,0.04469173,100.0,0.0026043216,0.0451,353.3480503,57.132843,0.41333333,0.0,17.7934,0.071,805120258.0,False,True,False,bulk_1.0.0,0.0,5.99470855815015e+17,t8_f5_c3,ZTF18abcpazo
ztf,58328.406018500216,574406015815015022,2,574406015815,19.85636,1,574,0.40416542,16.407316,13.776239,17.0266,0.1523677,100.0,0.013503993,0.0424,353.3479854,57.132917,0.32666665,0.0,17.3074,0.0631,805120258.0,False,True,False,bulk_1.0.0,0.0,5.99470855815015e+17,t8_f5_c3,ZTF18abcpazo
ztf,58331.4027315001,577402735815015083,2,577402735815,20.188307,1,577,0.25075483,16.353897,13.771398,16.9467,0.06712327,100.0,0.0062211873,0.0354,353.3479042,57.1328823,0.41,0.0,17.0155,0.042,805120258.0,False,True,False,bulk_1.0.0,0.0,5.99470855815015e+17,t8_f5_c3,ZTF18abcpazo
ztf,58331.46818289999,577468185815015065,1,577468185815,20.123137,1,577,0.6198932,16.486368,14.301241,17.0216,0.08474145,100.0,0.011325177,0.0333,353.3475628,57.1328152,0.48,0.0,17.0873,0.0409,805120158.0,False,True,False,bulk_1.0.0,0.0,5.99470855815015e+17,t8_f5_c3,ZTF18abcpazo
ztf,58334.32075229986,580320755815015053,1,580320755815,20.487278,1,580,0.34604967,16.572235,14.312331,17.1741,0.1226282,100.0,0.015297788,0.0326,353.3476518,57.1329073,0.41333333,0.0,17.2417,0.0383,805120158.0,False,True,False,bulk_1.0.0,0.0,5.99470855815015e+17,t8_f5_c3,ZTF18abcpazo
ztf,58342.41152779991,588411525815015035,1,588411525815,20.75,1,588,0.278178,16.3566,14.282973,17.1913,0.161004,0.016681137,0.023844391,0.031,353.3476859,57.1328986,0.266667,,17.2855,0.0359,,False,True,False,bulk_1.0.0,0.0,6.12409015815015e+17,t12_f5_c3,ZTF18abcpazo
ztf,58343.4108564998,589410855815015037,1,589410855815,20.7905,1,589,0.566179,16.6218,14.318392,17.4393,0.139599,100.0,0.016730899,0.037,353.3477359,57.1330592,0.216667,,17.5781,0.0448,,False,True,False,bulk_1.0.0,0.0,6.12409015815015e+17,t12_f5_c3,ZTF18abcpazo
ztf,58344.40224540001,590402245815015025,1,590402245815,20.8031,1,590,0.555672,16.5776,14.312999,17.3713,0.154433,0.007820218,0.019182244,0.0348,353.347613,57.1330166,0.213333,,17.5063,0.042,,False,True,False,bulk_1.0.0,0.0,6.12409015815015e+17,t12_f5_c3,ZTF18abcpazo
ztf,58345.38766200002,591387665815015046,2,591387665815,20.675974,1,591,0.11922954,16.729824,13.801254,17.0455,0.039062783,100.0,0.0026322992,0.0337,353.3477906,57.1329389,0.33,0.0,17.202,0.0409,805120258.0,False,True,False,bulk_1.0.0,0.0,6.213028458150152e+17,t8_f5_c3,ZTF18abcpazo
