tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,60715.52722219983,2961527225915015032,1,2961527225915,17.953388,1,2961,1.8219941,17.863392,17.841,0.20482434,0.3624,198.9304386,-0.4718442,0.64,t17_f5_c3,0.999696,17.5259,0.3482,424120159.0,True,False,False,26.0.1,0.0,,,,,ZTF25aafibim
ztf,60725.476678200066,2971476675915015013,2,2971476675915,19.991665,1,2971,1.2531021,16.468216,16.4972,0.0381936,0.0171,198.9304604,-0.4718245,0.8471429,t17_f5_c3,0.99998504,16.4918,0.021,424120259.0,True,True,True,26.0.1,0.0,16.401356,0.035609145,0.03591256,,ZTF25aafibim
ztf,60726.41971059982,2972419715915015013,1,2972419715915,20.041603,1,2972,1.8992543,16.286322,16.2992,0.033098742,0.0126,198.9304632,-0.4718314,0.87714285,t17_f5_c3,0.9999963,16.2912,0.0153,424120159.0,True,False,False,26.0.1,0.0,,,,,ZTF25aafibim
ztf,60728.41849539988,2974418495915015008,1,2974418495915,19.7238,1,2974,1.88797,16.2185,16.2761,0.037529,0.0103,198.9304562,-0.4718501,0.312857,t17_f5_c3,,16.2134,0.0116,,False,False,False,26.0.1,0.0,,,,3.003335695915015e+18,ZTF25aafibim
ztf,60728.46494209999,2974464945915015016,2,2974464945915,20.2324,1,2974,1.24527,16.2928,16.3303,0.044025,0.0124,198.9304542,-0.4718297,0.791429,t17_f5_c3,,16.3142,0.0148,,False,True,False,26.0.1,0.0,16.235657,0.041575957,0.04176784,3.003335695915015e+18,ZTF25aafibim
ztf,60729.353981500026,2975353985915015020,1,2975353985915,20.1591,1,2975,1.90184,16.1464,16.1536,0.026687,0.0101,198.9304641,-0.4718308,0.821429,t17_f5_c3,,16.1331,0.0118,,False,False,False,26.0.1,0.0,,,,3.003335695915015e+18,ZTF25aafibim
ztf,60729.39526619995,2975395265915015012,2,2975395265915,20.300085,1,2975,1.220625,16.249727,16.2913,0.03161672,0.0116,198.9304652,-0.471827,0.7842857,t17_f5_c3,0.9999995,16.2834,0.0138,424120259.0,True,True,True,26.0.1,0.0,16.194752,0.029807912,0.03005567,,ZTF25aafibim
ztf,60731.41200229991,2977412005915015025,2,2977412005915,20.445623,1,2977,1.2803179,16.17454,16.1915,0.036540598,0.0102,198.9304598,-0.4718164,0.84,t17_f5_c3,0.9997343,16.1761,0.0119,424120259.0,True,True,True,26.0.1,0.0,16.123156,0.03466457,0.034851566,,ZTF25aafibim
ztf,60731.442743100226,2977442745915015017,1,2977442745915,20.543331,1,2977,1.9131069,16.082323,16.0815,0.027206495,0.0084,198.9304679,-0.4718271,0.85571426,t17_f5_c3,0.999999,16.0653,0.0096,424120159.0,True,False,False,26.0.1,0.0,,,,,ZTF25aafibim
ztf,60733.36739580007,2979367395915015015,2,2979367395915,19.929298,1,2979,1.2083019,16.13696,16.1574,0.027013296,0.0111,198.930461,-0.471838,0.7728571,t17_f5_c3,0.99999166,16.1444,0.0132,424120259.0,True,True,True,26.0.1,0.0,16.087284,0.025568377,0.02580523,,ZTF25aafibim
ztf,60735.44057870004,2981440575915015019,2,2981440575915,18.305208,1,2981,1.1112757,15.942001,15.8905,0.053342294,0.0408,198.9304503,-0.471874,0.76428574,t17_f5_c3,0.99999976,15.8331,0.0487,424120259.0,True,True,True,26.0.1,0.0,15.900337,0.05125004,0.051334098,,ZTF25aafibim
ztf,60743.38888890017,2989388885915015019,2,2989388885915,19.805433,1,2989,1.2479824,15.930444,15.9526,0.026867341,0.0112,198.9304662,-0.4718236,0.85142857,t17_f5_c3,0.99999034,15.9323,0.0134,424120259.0,True,True,True,26.0.1,0.0,15.889213,0.025702344,0.025866168,,ZTF25aafibim
ztf,60753.29554399988,2999295545915015015,1,2999295545915,19.489159,1,2999,1.9129758,15.88011,15.9049,0.03364809,0.0117,198.9304657,-0.4718394,0.6957143,t17_f5_c3,0.9999936,15.8833,0.0141,424120159.0,True,False,False,26.0.1,0.0,,,,,ZTF25aafibim
ztf,60753.3820369998,2999382035915015016,2,2999382035915,19.757488,1,2999,1.168726,15.809048,15.8427,0.026992701,0.0116,198.9304561,-0.4718459,0.70857143,t17_f5_c3,0.99999994,15.8198,0.014,424120259.0,True,True,True,26.0.1,0.0,15.772104,0.025958885,0.0260897,,ZTF25aafibim
ztf,60755.30769680021,3001307695915015017,2,3001307695915,19.591654,1,3001,1.1994541,15.868929,15.8871,0.027749047,0.0102,198.9304616,-0.4718405,0.55142856,t17_f5_c3,0.99951893,15.856,0.012,424120259.0,True,True,True,26.0.1,0.0,15.829928,0.026628122,0.026769964,,ZTF25aafibim
ztf,60755.32876159996,3001328765915015145,1,3001328765915,19.800192,1,3001,1.9211898,15.910628,15.9386,0.03489827,0.0105,198.9304704,-0.4718265,0.6042857,t17_f5_c3,0.99990463,15.9224,0.0123,424120159.0,True,False,False,26.0.1,0.0,,,,,ZTF25aafibim
