tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60319.476331000216,2565476335915015000,2,2565476335915,20.2399,1,2565,3.81751,18.0715,18.0962,0.052364,0.0517,150.5820207,7.3798093,0.978571,t17_f5_c3,18.0855,0.0648,False,False,False,23.12.x,0.0,2.565480105915015e+18,,,,,,ZTF24aabmmwg
ztf,60319.47680559987,2565476805915015001,2,2565476805915,20.3488,1,2565,3.62763,18.0817,18.0774,0.050525,0.0492,150.5819645,7.3798204,0.98,t17_f5_c3,18.0043,0.0582,False,False,False,23.12.x,0.0,2.565480105915015e+18,,,,,,ZTF24aabmmwg
ztf,60319.477280099876,2565477285915015002,2,2565477285915,20.3353,1,2565,3.45392,18.0754,18.1255,0.050397,0.0515,150.5819148,7.3797887,0.98,t17_f5_c3,18.1656,0.0675,False,False,False,23.12.x,0.0,2.565481515915015e+18,,,,,,ZTF24aabmmwg
ztf,60319.47774309991,2565477745915015001,2,2565477745915,20.352,1,2565,3.31947,18.0755,18.0462,0.053749,0.0474,150.581877,7.3797934,0.981429,t17_f5_c3,18.0767,0.0615,False,False,False,23.12.x,0.0,2.565481515915015e+18,,,,,,ZTF24aabmmwg
ztf,60319.47821759991,2565478215915015002,2,2565478215915,20.3116,1,2565,3.0792,18.0826,18.1396,0.057726,0.0539,150.5818066,7.3797818,0.975714,t17_f5_c3,18.1464,0.0687,False,False,False,23.12.x,0.0,2.565481515915015e+18,,,,,,ZTF24aabmmwg
ztf,60319.47868059995,2565478685915015000,2,2565478685915,20.3241,1,2565,2.97442,18.0686,18.1828,0.054462,0.0547,150.5817795,7.3798023,0.985714,t17_f5_c3,18.2711,0.075,False,False,False,23.12.x,0.0,2.565481515915015e+18,,,,,,ZTF24aabmmwg
ztf,60319.47915509995,2565479155915015002,2,2565479155915,20.2308,1,2565,2.79085,18.0865,18.1441,0.058128,0.055,150.5817232,7.3797784,0.981429,t17_f5_c3,18.0358,0.0632,False,False,False,23.12.x,0.0,2.565481515915015e+18,,,,,,ZTF24aabmmwg
ztf,60319.479629599955,2565479625915015002,2,2565479625915,20.2943,1,2565,2.63618,18.0915,18.1201,0.054006,0.052,150.5816741,7.3797656,0.977143,t17_f5_c3,18.098,0.0644,False,False,False,23.12.x,0.0,2.565481515915015e+18,,,,,,ZTF24aabmmwg
ztf,60319.480104200076,2565480105915015002,2,2565480105915,20.197897,1,2565,2.4740005,18.059591,18.033,0.052954383,0.0495,150.5816261,7.3797513,0.9771429,t17_f5_c3,18.0227,0.0621,True,False,False,23.12.x,0.0,,0.9999983,468120259.0,,,,ZTF24aabmmwg
ztf,60319.48056709999,2565480565915015004,2,2565480565915,20.300077,1,2565,2.3286996,18.133436,18.1701,0.052347705,0.0541,150.5815869,7.3797643,0.9771429,t17_f5_c3,18.0585,0.0619,True,False,False,23.12.x,0.0,,0.9999993,468120259.0,,,,ZTF24aabmmwg
ztf,60319.48104170011,2565481045915015000,2,2565481045915,20.265724,1,2565,2.1777134,18.07446,18.0729,0.056158293,0.0504,150.581531,7.3797281,0.9771429,t17_f5_c3,18.0531,0.0627,True,False,False,23.12.x,0.0,,0.99999976,468120259.0,,,,ZTF24aabmmwg
ztf,60319.48151620012,2565481515915015002,2,2565481515915,20.33112,1,2565,2.0339139,18.125214,18.1606,0.06279507,0.0532,150.581498,7.3797539,0.9671429,t17_f5_c3,18.0833,0.0628,True,False,False,23.12.x,0.0,,0.99976784,468120259.0,,,,ZTF24aabmmwg
ztf,60319.48197920015,2565481975915015003,2,2565481975915,20.360025,1,2565,1.8523335,18.11176,18.1431,0.05116907,0.0517,150.5814373,7.3797332,0.98,t17_f5_c3,18.0831,0.0619,True,False,False,23.12.x,0.0,,0.9999849,468120259.0,,,,ZTF24aabmmwg
ztf,60319.482453700155,2565482455915015003,2,2565482455915,20.301676,1,2565,1.6912761,18.131174,18.163,0.05494042,0.0546,150.5813911,7.3797429,0.98142856,t17_f5_c3,18.2175,0.0728,True,False,False,23.12.x,0.0,,0.99999917,468120259.0,,,,ZTF24aabmmwg
ztf,60319.48291670019,2565482915915015000,2,2565482915915,20.371353,1,2565,1.5395515,18.067165,18.1304,0.052860767,0.0511,150.581334,7.3797167,0.9742857,t17_f5_c3,18.0794,0.0617,True,False,False,23.12.x,0.0,,0.999999,468120259.0,,,,ZTF24aabmmwg
ztf,60319.48339120019,2565483395915015002,2,2565483395915,20.382576,1,2565,1.3958136,18.078806,18.1151,0.057125237,0.0505,150.5812857,7.3797127,0.9842857,t17_f5_c3,18.1128,0.0637,True,True,True,23.12.x,0.0,,0.99999744,468120259.0,18.043217,0.055106327,0.05528313,ZTF24aabmmwg
ztf,60319.4838657002,2565483865915015003,2,2565483865915,20.33435,1,2565,1.2434634,18.10089,18.0766,0.050395455,0.0494,150.5812336,7.3797131,0.9842857,t17_f5_c3,18.0735,0.0623,True,True,True,23.12.x,0.0,,0.9999997,468120259.0,18.06458,0.04852936,0.048738066,ZTF24aabmmwg
ztf,60319.48434029985,2565484345915015002,2,2565484345915,20.21642,1,2565,1.1445929,18.095009,18.1036,0.059777245,0.0523,150.5811719,7.3796827,0.97571427,t17_f5_c3,18.1251,0.0676,True,True,True,23.12.x,0.0,,0.9999851,468120259.0,18.058893,0.05764761,0.057821583,ZTF24aabmmwg
ztf,60319.48480319977,2565484805915015000,2,2565484805915,20.344904,1,2565,1.0468296,18.10309,18.1436,0.057326715,0.0522,150.581147,7.3796949,0.98285717,t17_f5_c3,18.1076,0.064,True,True,True,23.12.x,0.0,,0.9999993,468120259.0,18.06671,0.055253558,0.055437673,ZTF24aabmmwg
